Date,DBCORP
2014-03-18,301.75
2014-03-19,303.45
2014-03-20,309.55
2014-03-21,310.3
2014-03-22,312.45
2014-03-24,318.6
2014-03-25,312.95
2014-03-26,308.95
2014-03-27,303.1
2014-03-28,307.0
2014-03-31,309.2
2014-04-01,304.7
2014-04-02,302.15
2014-04-03,296.8
2014-04-04,293.8
2014-04-07,291.75
2014-04-09,293.75
2014-04-10,293.55
2014-04-11,290.4
2014-04-15,285.4
2014-04-16,284.6
2014-04-17,284.8
2014-04-21,280.05
2014-04-22,282.4
2014-04-23,281.05
2014-04-25,280.3
2014-04-28,282.45
2014-04-29,287.0
2014-04-30,291.95
2014-05-02,289.7
2014-05-05,282.05
2014-05-06,282.45
2014-05-07,283.05
2014-05-08,282.7
2014-05-09,285.05
2014-05-12,285.55
2014-05-13,281.1
2014-05-14,281.0
2014-05-15,276.55
2014-05-16,276.0
2014-05-19,272.45
2014-05-20,271.75
2014-05-21,269.8
2014-05-22,277.8
2014-05-23,282.6
2014-05-26,289.55
2014-05-27,296.85
2014-05-28,296.75
2014-05-29,296.2
2014-05-30,297.15
2014-06-02,309.25
2014-06-03,308.8
2014-06-04,304.15
2014-06-05,304.7
2014-06-06,302.8
2014-06-09,307.6
2014-06-10,305.3
2014-06-11,310.55
2014-06-12,306.85
2014-06-13,299.7
2014-06-16,303.0
2014-06-17,302.7
2014-06-18,302.55
2014-06-19,304.4
2014-06-20,303.7
2014-06-23,306.1
2014-06-24,310.1
2014-06-25,316.1
2014-06-26,320.95
2014-06-27,328.1
2014-06-30,340.05
2014-07-01,328.1
2014-07-02,330.05
2014-07-03,329.45
2014-07-04,330.2
2014-07-07,328.4
2014-07-08,312.55
2014-07-09,315.05
2014-07-10,317.0
2014-07-11,312.85
2014-07-14,316.1
2014-07-15,316.15
2014-07-16,328.4
2014-07-17,318.5
2014-07-18,323.15
2014-07-21,324.35
2014-07-22,321.95
2014-07-23,324.7
2014-07-24,323.0
2014-07-25,323.1
2014-07-28,322.2
2014-07-30,322.7
2014-07-31,325.5
2014-08-01,323.45
2014-08-04,322.0
2014-08-05,322.95
2014-08-06,325.0
2014-08-07,324.0
2014-08-08,322.05
2014-08-11,325.8
2014-08-12,322.9
2014-08-13,316.75
2014-08-14,312.4
2014-08-18,316.15
2014-08-19,318.65
2014-08-20,323.85
2014-08-21,319.4
2014-08-22,316.15
2014-08-25,312.75
2014-08-26,314.1
2014-08-27,318.7
2014-08-28,325.15
2014-09-01,328.15
2014-09-02,332.25
2014-09-03,330.1
2014-09-04,326.6
2014-09-05,330.6
2014-09-08,338.55
2014-09-09,337.9
2014-09-10,335.45
2014-09-11,336.4
2014-09-12,337.45
2014-09-15,341.65
2014-09-16,339.0
2014-09-17,339.9
2014-09-18,346.05
2014-09-19,362.9
2014-09-22,363.05
2014-09-23,351.6
2014-09-24,350.6
2014-09-25,346.25
2014-09-26,349.8
2014-09-29,351.5
2014-09-30,353.8
2014-10-01,353.6
2014-10-07,340.65
2014-10-08,339.0
2014-10-09,341.55
2014-10-10,337.65
2014-10-13,348.0
2014-10-14,351.0
2014-10-16,364.5
2014-10-17,366.05
2014-10-20,357.55
2014-10-21,358.15
2014-10-22,358.8
2014-10-23,358.85
2014-10-27,354.0
2014-10-28,355.6
2014-10-29,357.25
2014-10-30,353.55
2014-10-31,356.15
2014-11-03,354.7
2014-11-05,352.95
2014-11-07,353.15
2014-11-10,356.95
2014-11-11,353.25
2014-11-12,354.25
2014-11-13,355.75
2014-11-14,355.35
2014-11-17,360.05
2014-11-18,369.65
2014-11-19,371.0
2014-11-20,362.15
2014-11-21,374.55
2014-11-24,371.6
2014-11-25,368.65
2014-11-26,368.75
2014-11-27,370.7
2014-11-28,373.1
2014-12-01,375.5
2014-12-02,382.3
2014-12-03,388.65
2014-12-04,384.8
2014-12-05,386.25
2014-12-08,389.95
2014-12-09,384.7
2014-12-10,388.2
2014-12-11,380.35
2014-12-12,382.55
2014-12-15,384.55
2014-12-16,377.45
2014-12-17,371.75
2014-12-18,382.3
2014-12-19,380.35
2014-12-22,373.9
2014-12-23,380.3
2014-12-24,388.05
2014-12-26,382.15
2014-12-29,379.7
2014-12-30,386.2
2014-12-31,407.35
2015-01-01,409.3
2015-01-02,401.85
2015-01-05,394.95
2015-01-06,391.4
2015-01-07,387.8
2015-01-08,395.55
2015-01-09,397.9
2015-01-12,400.15
2015-01-13,399.0
2015-01-14,398.05
2015-01-15,399.15
2015-01-16,395.25
2015-01-19,407.75
2015-01-20,408.95
2015-01-21,397.8
2015-01-22,399.95
2015-01-23,395.15
2015-01-27,394.45
2015-01-28,390.2
2015-01-29,389.95
2015-01-30,381.3
2015-02-02,384.35
2015-02-03,385.7
2015-02-04,387.4
2015-02-05,385.55
2015-02-06,378.1
2015-02-09,375.25
2015-02-10,377.0
2015-02-11,371.85
2015-02-12,374.75
2015-02-13,376.2
2015-02-16,374.65
2015-02-18,398.85
2015-02-19,388.65
2015-02-20,382.1
2015-02-23,396.75
2015-02-24,394.0
2015-02-25,395.6
2015-02-26,393.1
2015-02-27,392.1
2015-02-28,392.55
2015-03-02,390.1
2015-03-03,400.7
2015-03-04,397.55
2015-03-05,393.25
2015-03-09,375.65
2015-03-10,371.0
2015-03-11,362.65
2015-03-12,374.6
2015-03-13,367.8
2015-03-16,364.55
2015-03-17,382.1
2015-03-18,368.85
2015-03-19,369.7
2015-03-20,357.7
2015-03-23,362.65
2015-03-24,358.0
2015-03-25,345.0
2015-03-26,350.6
2015-03-27,361.0
2015-03-30,369.15
2015-03-31,366.25
2015-04-01,369.45
2015-04-06,373.05
2015-04-07,368.45
2015-04-08,374.0
2015-04-09,386.45
2015-04-10,385.95
2015-04-13,384.0
2015-04-15,383.3
2015-04-16,376.2
2015-04-17,368.45
2015-04-20,360.05
2015-04-21,354.05
2015-04-22,363.55
2015-04-23,366.6
2015-04-24,356.0
2015-04-27,350.1
2015-04-28,354.7
2015-04-29,360.1
2015-04-30,363.3
2015-05-04,359.4
2015-05-05,352.8
2015-05-06,352.95
2015-05-07,349.35
2015-05-08,354.45
2015-05-11,357.05
2015-05-12,357.45
2015-05-13,362.95
2015-05-14,365.1
2015-05-15,350.2
2015-05-18,348.6
2015-05-19,346.25
2015-05-20,347.8
2015-05-21,350.15
2015-05-22,353.6
2015-05-25,355.05
2015-05-26,355.05
2015-05-27,362.15
2015-05-28,364.3
2015-05-29,360.2
2015-06-01,345.8
2015-06-02,337.9
2015-06-03,339.8
2015-06-04,341.85
2015-06-05,342.5
2015-06-08,337.6
2015-06-09,336.1
2015-06-10,336.35
2015-06-11,335.3
2015-06-12,335.05
2015-06-15,335.05
2015-06-16,335.2
2015-06-17,339.3
2015-06-18,337.45
2015-06-19,337.2
2015-06-22,338.3
2015-06-23,342.55
2015-06-24,338.4
2015-06-25,335.15
2015-06-26,337.15
2015-06-29,335.5
2015-06-30,335.45
2015-07-01,334.15
2015-07-02,330.5
2015-07-03,328.15
2015-07-06,332.8
2015-07-07,333.05
2015-07-08,331.45
2015-07-09,331.95
2015-07-10,326.95
2015-07-13,328.55
2015-07-14,326.9
2015-07-15,319.9
2015-07-16,313.2
2015-07-17,314.6
2015-07-20,314.3
2015-07-21,321.15
2015-07-22,319.8
2015-07-23,323.1
2015-07-24,319.05
2015-07-27,319.4
2015-07-28,321.15
2015-07-29,324.9
2015-07-30,327.7
2015-07-31,327.5
2015-08-03,329.75
2015-08-04,329.05
2015-08-05,329.3
2015-08-06,327.75
2015-08-07,327.7
2015-08-10,326.4
2015-08-11,326.75
2015-08-12,325.8
2015-08-13,325.7
2015-08-14,320.85
2015-08-17,323.4
2015-08-18,319.3
2015-08-19,317.8
2015-08-20,326.4
2015-08-21,319.8
2015-08-24,311.95
2015-08-25,304.9
2015-08-26,304.25
2015-08-27,300.7
2015-08-28,310.15
2015-08-31,310.8
2015-09-01,306.9
2015-09-02,306.6
2015-09-03,310.05
2015-09-04,308.15
2015-09-07,302.0
2015-09-08,307.7
2015-09-09,302.8
2015-09-10,299.95
2015-09-11,302.35
2015-09-14,306.15
2015-09-15,312.95
2015-09-16,315.5
2015-09-18,316.55
2015-09-21,319.25
2015-09-22,313.7
2015-09-23,315.45
2015-09-24,315.1
2015-09-28,318.25
2015-09-29,316.75
2015-09-30,323.4
2015-10-01,323.8
2015-10-05,323.1
2015-10-06,319.9
2015-10-07,313.85
2015-10-08,314.15
2015-10-09,308.0
2015-10-12,307.4
2015-10-13,307.0
2015-10-14,308.35
2015-10-15,305.5
2015-10-16,308.05
2015-10-19,313.5
2015-10-20,317.6
2015-10-21,319.75
2015-10-23,320.65
2015-10-26,321.15
2015-10-27,321.65
2015-10-28,320.4
2015-10-29,325.4
2015-10-30,326.8
2015-11-02,322.35
2015-11-03,317.75
2015-11-04,316.5
2015-11-05,312.5
2015-11-06,319.35
2015-11-09,324.95
2015-11-10,326.65
2015-11-11,324.9
2015-11-13,322.25
2015-11-16,324.05
2015-11-17,324.15
2015-11-18,324.85
2015-11-19,322.55
2015-11-20,320.2
2015-11-23,322.0
2015-11-24,325.05
2015-11-26,321.85
2015-11-27,327.1
2015-11-30,326.5
2015-12-01,328.4
2015-12-02,330.1
2015-12-03,332.7
2015-12-04,329.9
2015-12-07,335.8
2015-12-08,330.7
2015-12-09,328.35
2015-12-10,326.55
2015-12-11,324.15
2015-12-14,329.1
2015-12-15,325.95
2015-12-16,325.55
2015-12-17,332.75
2015-12-18,328.25
2015-12-21,329.95
2015-12-22,329.2
2015-12-23,329.9
2015-12-24,327.25
2015-12-28,326.1
2015-12-29,329.25
2015-12-30,327.45
2015-12-31,328.05
2016-01-01,327.8
2016-01-04,325.25
2016-01-05,326.05
2016-01-06,323.1
2016-01-07,323.65
2016-01-08,324.55
2016-01-11,323.35
2016-01-12,326.8
2016-01-13,324.1
2016-01-14,318.1
2016-01-15,315.7
2016-01-18,305.4
2016-01-19,311.15
2016-01-20,301.15
2016-01-21,294.55
2016-01-22,318.3
2016-01-25,313.9
2016-01-27,313.1
2016-01-28,315.45
2016-01-29,318.1
2016-02-01,318.7
2016-02-02,318.75
2016-02-03,317.6
2016-02-04,320.0
2016-02-05,321.05
2016-02-08,321.1
2016-02-09,318.35
2016-02-10,321.65
2016-02-11,315.4
2016-02-12,312.5
2016-02-15,313.4
2016-02-16,311.0
2016-02-17,305.2
2016-02-18,306.45
2016-02-19,307.45
2016-02-22,308.85
2016-02-23,307.1
2016-02-24,306.0
2016-02-25,309.35
2016-02-26,306.85
2016-02-29,307.3
2016-03-01,309.25
2016-03-02,317.6
2016-03-03,311.95
2016-03-04,319.7
2016-03-08,324.35
2016-03-09,324.8
2016-03-10,325.2
2016-03-11,318.25
2016-03-14,315.5
2016-03-15,315.85
2016-03-16,312.25
2016-03-17,315.25
2016-03-18,314.95
2016-03-21,310.05
2016-03-22,313.0
2016-03-23,308.4
2016-03-28,304.6
2016-03-29,305.4
2016-03-30,301.65
2016-03-31,310.3
2016-04-01,309.15
2016-04-04,320.55
2016-04-05,304.3
2016-04-06,305.45
2016-04-07,307.05
2016-04-08,307.0
2016-04-11,312.55
2016-04-12,308.45
2016-04-13,319.65
2016-04-18,324.35
2016-04-20,331.05
2016-04-21,330.55
2016-04-22,332.55
2016-04-25,331.75
2016-04-26,330.5
2016-04-27,329.8
2016-04-28,330.15
2016-04-29,326.6
2016-05-02,329.7
2016-05-03,331.9
2016-05-04,329.6
2016-05-05,329.55
2016-05-06,325.85
2016-05-09,326.0
2016-05-10,329.75
2016-05-11,324.1
2016-05-12,329.6
2016-05-13,324.7
2016-05-16,323.15
2016-05-17,329.95
2016-05-18,330.35
2016-05-19,316.7
2016-05-20,322.9
2016-05-23,329.0
2016-05-24,327.6
2016-05-25,330.25
2016-05-26,346.2
2016-05-27,346.8
2016-05-30,366.25
2016-05-31,376.05
2016-06-01,372.15
2016-06-02,369.3
2016-06-03,374.85
2016-06-06,389.7
2016-06-07,375.8
2016-06-08,373.0
2016-06-09,371.15
2016-06-10,371.9
2016-06-13,372.9
2016-06-14,374.45
2016-06-15,373.7
2016-06-16,373.0
2016-06-17,377.4
2016-06-20,373.8
2016-06-21,376.1
2016-06-22,374.95
2016-06-23,375.95
2016-06-24,379.3
2016-06-27,375.0
2016-06-28,375.0
2016-06-29,376.25
2016-06-30,375.0
2016-07-01,379.5
2016-07-04,387.9
2016-07-05,387.5
2016-07-07,382.15
2016-07-08,382.45
2016-07-11,382.75
2016-07-12,378.2
2016-07-13,379.9
2016-07-14,379.85
2016-07-15,379.35
2016-07-18,378.2
2016-07-19,380.1
2016-07-20,393.05
2016-07-21,403.15
2016-07-22,406.15
2016-07-25,408.35
2016-07-26,405.4
2016-07-27,405.8
2016-07-28,404.95
2016-07-29,404.65
2016-08-01,408.25
2016-08-02,416.1
2016-08-03,414.45
2016-08-04,409.2
2016-08-05,409.9
2016-08-08,409.8
2016-08-09,406.45
2016-08-10,408.25
2016-08-11,402.35
2016-08-12,403.85
2016-08-16,409.0
2016-08-17,409.75
2016-08-18,407.3
2016-08-19,406.95
2016-08-22,405.65
2016-08-23,409.8
2016-08-24,407.4
2016-08-25,410.0
2016-08-26,408.0
2016-08-29,408.55
2016-08-30,409.9
2016-08-31,411.25
2016-09-01,409.85
2016-09-02,406.45
2016-09-06,411.9
2016-09-07,411.7
2016-09-08,412.0
2016-09-09,405.25
2016-09-12,400.0
2016-09-14,399.9
2016-09-15,400.0
2016-09-16,397.15
2016-09-19,399.1
2016-09-20,399.45
2016-09-21,399.25
2016-09-22,399.9
2016-09-23,399.85
2016-09-26,396.3
2016-09-27,399.15
2016-09-28,399.55
2016-09-29,391.3
2016-09-30,394.85
2016-10-03,394.85
2016-10-04,395.0
2016-10-05,394.5
2016-10-06,387.35
2016-10-07,381.05
2016-10-10,398.85
2016-10-13,395.35
2016-10-14,398.35
2016-10-17,398.05
2016-10-18,395.9
2016-10-19,399.6
2016-10-20,397.45
2016-10-21,396.5
2016-10-24,390.9
2016-10-25,386.35
2016-10-26,384.45
2016-10-27,384.25
2016-10-28,381.1
2016-10-30,386.85
2016-11-01,384.3
2016-11-02,381.85
2016-11-03,379.7
2016-11-04,381.5
2016-11-07,380.4
2016-11-08,380.3
2016-11-09,374.1
2016-11-10,376.55
2016-11-11,371.0
2016-11-15,369.7
2016-11-16,368.5
2016-11-17,372.05
2016-11-18,374.05
2016-11-21,370.6
2016-11-22,369.25
2016-11-23,368.05
2016-11-24,362.75
2016-11-25,361.1
2016-11-28,365.3
2016-11-29,364.5
2016-11-30,362.75
2016-12-01,363.85
2016-12-02,361.7
2016-12-05,358.9
2016-12-06,348.9
2016-12-07,350.1
2016-12-08,355.5
2016-12-09,355.7
2016-12-12,357.9
2016-12-13,360.9
2016-12-14,355.15
2016-12-15,352.7
2016-12-16,354.1
2016-12-19,352.15
2016-12-20,350.25
2016-12-21,350.95
2016-12-22,350.0
2016-12-23,353.65
2016-12-26,355.1
2016-12-27,360.65
2016-12-28,361.0
2016-12-29,360.35
2016-12-30,358.2
2017-01-02,360.75
2017-01-03,370.0
2017-01-04,374.25
2017-01-05,369.7
2017-01-06,373.2
2017-01-09,367.8
2017-01-10,369.5
2017-01-11,369.4
2017-01-12,379.1
2017-01-13,376.15
2017-01-16,357.75
2017-01-17,357.45
2017-01-18,355.25
2017-01-19,355.85
2017-01-20,360.1
2017-01-23,360.95
2017-01-24,364.0
2017-01-25,365.0
2017-01-27,361.25
2017-01-30,367.5
2017-01-31,371.15
2017-02-01,376.5
2017-02-02,374.9
2017-02-03,379.7
2017-02-06,375.95
2017-02-07,381.4
2017-02-08,380.55
2017-02-09,383.75
2017-02-10,385.85
2017-02-13,379.0
2017-02-14,378.45
2017-02-15,378.5
2017-02-16,377.65
2017-02-17,379.95
2017-02-20,379.0
2017-02-21,380.25
2017-02-22,382.05
2017-02-23,379.45
2017-02-27,381.95
2017-02-28,379.05
2017-03-01,374.9
2017-03-02,374.25
2017-03-03,380.55
2017-03-06,379.0
2017-03-07,377.15
2017-03-08,379.75
2017-03-09,379.5
2017-03-10,380.0
2017-03-14,381.4
2017-03-15,382.0
2017-03-16,381.75
2017-03-17,382.15
2017-03-20,385.0
2017-03-21,385.1
2017-03-22,377.9
2017-03-23,381.5
2017-03-24,380.05
2017-03-27,380.85
2017-03-28,370.3
2017-03-29,370.6
2017-03-30,375.2
2017-03-31,381.2
2017-04-03,381.05
2017-04-05,389.8
2017-04-06,392.55
2017-04-07,389.2
2017-04-10,380.05
2017-04-11,380.35
2017-04-12,383.65
2017-04-13,383.3
2017-04-17,385.15
2017-04-18,379.95
2017-04-19,379.65
2017-04-20,376.25
2017-04-21,379.05
2017-04-24,379.25
2017-04-25,383.35
2017-04-26,380.0
2017-04-27,379.95
2017-04-28,380.6
2017-05-02,379.45
2017-05-03,373.1
2017-05-04,368.9
2017-05-05,385.15
2017-05-08,382.2
2017-05-09,380.55
2017-05-10,374.7
2017-05-11,372.5
2017-05-12,369.05
2017-05-15,362.0
2017-05-16,359.4
2017-05-17,367.65
2017-05-18,366.65
2017-05-19,368.95
2017-05-22,361.3
2017-05-23,367.6
2017-05-24,354.55
2017-05-25,361.8
2017-05-26,369.2
2017-05-29,362.45
2017-05-30,365.45
2017-05-31,378.1
2017-06-01,378.6
2017-06-02,377.4
2017-06-05,370.15
2017-06-06,367.5
2017-06-07,373.95
2017-06-08,367.6
2017-06-09,369.55
2017-06-12,374.95
2017-06-13,374.8
2017-06-14,375.7
2017-06-15,373.55
2017-06-16,375.85
2017-06-19,376.05
2017-06-20,377.6
2017-06-21,376.35
2017-06-22,376.85
2017-06-23,382.75
2017-06-27,377.6
2017-06-28,376.1
2017-06-29,375.05
2017-06-30,381.4
2017-07-03,384.75
2017-07-04,382.6
2017-07-05,381.35
2017-07-06,381.05
2017-07-07,382.8
2017-07-10,378.4
2017-07-11,374.15
2017-07-12,380.6
2017-07-13,379.8
2017-07-14,378.15
2017-07-17,373.15
2017-07-18,373.05
2017-07-19,370.25
2017-07-20,373.8
2017-07-21,375.9
2017-07-24,371.3
2017-07-25,369.1
2017-07-26,377.1
2017-07-27,374.35
2017-07-28,376.7
2017-07-31,374.45
2017-08-01,379.95
2017-08-02,379.0
2017-08-03,377.7
2017-08-04,379.9
2017-08-07,380.2
2017-08-08,377.05
2017-08-09,379.05
2017-08-10,368.35
2017-08-11,366.7
2017-08-14,372.55
2017-08-16,365.0
2017-08-17,371.9
2017-08-18,376.5
2017-08-21,379.05
2017-08-22,379.5
2017-08-23,370.35
2017-08-24,372.15
2017-08-28,376.6
2017-08-29,375.55
2017-08-30,370.0
2017-08-31,370.1
2017-09-01,369.55
2017-09-04,375.8
2017-09-05,376.85
2017-09-06,376.4
2017-09-07,371.6
2017-09-08,374.2
2017-09-11,377.3
2017-09-12,370.6
2017-09-13,364.45
2017-09-14,367.3
2017-09-15,370.0
2017-09-18,365.8
2017-09-19,371.75
2017-09-20,366.55
2017-09-21,365.25
2017-09-22,367.0
2017-09-25,365.95
2017-09-26,371.55
2017-09-27,372.55
2017-09-28,368.65
2017-09-29,377.7
2017-10-03,380.6
2017-10-04,383.05
2017-10-05,382.0
2017-10-06,381.25
2017-10-09,380.0
2017-10-10,381.8
2017-10-11,375.9
2017-10-12,373.0
2017-10-13,369.65
2017-10-16,370.1
2017-10-17,368.25
2017-10-18,369.5
2017-10-19,371.7
2017-10-23,367.4
2017-10-24,366.5
2017-10-25,359.85
2017-10-26,361.3
2017-10-27,367.35
2017-10-30,368.0
2017-10-31,362.0
2017-11-01,359.85
2017-11-02,369.95
2017-11-03,371.15
2017-11-06,372.3
2017-11-07,360.55
2017-11-08,373.3
2017-11-09,369.15
2017-11-10,367.95
2017-11-13,369.55
2017-11-14,369.95
2017-11-15,362.65
2017-11-16,364.6
2017-11-17,368.2
2017-11-20,365.25
2017-11-21,362.05
2017-11-22,362.1
2017-11-23,363.85
2017-11-24,369.1
2017-11-27,368.5
2017-11-28,361.8
2017-11-29,366.4
2017-11-30,360.8
2017-12-01,360.8
2017-12-04,361.25
2017-12-05,352.35
2017-12-06,355.85
2017-12-07,355.55
2017-12-08,351.45
2017-12-11,349.9
2017-12-12,349.95
2017-12-13,348.4
2017-12-14,344.5
2017-12-15,345.5
2017-12-18,344.0
2017-12-19,344.35
2017-12-20,343.2
2017-12-21,339.65
2017-12-22,339.55
2017-12-26,344.4
2017-12-27,346.7
2017-12-28,353.7
2017-12-29,349.25
