Date,POLARIS
2014-02-13,124.6
2014-02-14,125.25
2014-02-17,125.55
2014-02-18,135.3
2014-02-19,140.2
2014-02-20,134.0
2014-02-21,144.3
2014-02-24,141.95
2014-02-25,144.45
2014-02-26,164.45
2014-02-28,154.8
2014-03-03,153.35
2014-03-04,154.05
2014-03-05,154.65
2014-03-06,153.4
2014-03-07,143.7
2014-03-10,145.6
2014-03-11,143.75
2014-03-12,143.15
2014-03-13,136.6
2014-03-14,137.35
2014-03-18,153.25
2014-03-19,183.9
2014-03-20,203.65
2014-03-21,193.6
2014-03-22,193.8
2014-03-24,188.3
2014-03-25,191.4
2014-03-26,191.2
2014-03-27,188.7
2014-03-28,193.75
2014-03-31,192.95
2014-04-01,198.25
2014-04-02,211.65
2014-04-03,203.25
2014-04-04,204.15
2014-04-07,199.85
2014-04-09,198.1
2014-04-10,188.5
2014-04-11,193.4
2014-04-15,190.95
2014-04-16,183.8
2014-04-17,187.05
2014-04-21,195.85
2014-04-22,189.5
2014-04-23,187.2
2014-04-25,187.05
2014-04-28,186.8
2014-04-29,183.55
2014-04-30,178.4
2014-05-02,193.05
2014-05-05,188.35
2014-05-06,187.6
2014-05-07,184.8
2014-05-08,184.2
2014-05-09,182.0
2014-05-12,183.6
2014-05-13,189.35
2014-05-14,192.65
2014-05-15,185.85
2014-05-16,184.55
2014-05-19,180.5
2014-05-20,193.1
2014-05-21,191.9
2014-05-22,188.8
2014-05-23,200.6
2014-05-26,201.1
2014-05-27,217.1
2014-05-28,211.5
2014-05-29,213.0
2014-05-30,209.45
2014-06-02,215.35
2014-06-03,205.6
2014-06-04,205.2
2014-06-05,206.25
2014-06-06,212.7
2014-06-09,215.1
2014-06-10,225.7
2014-06-11,228.45
2014-06-12,222.4
2014-06-13,211.15
2014-06-16,217.45
2014-06-17,216.8
2014-06-18,219.55
2014-06-19,212.35
2014-06-20,195.95
2014-06-23,197.15
2014-06-24,208.0
2014-06-25,208.85
2014-06-26,205.9
2014-06-27,206.0
2014-06-30,210.95
2014-07-01,212.3
2014-07-02,211.2
2014-07-03,210.15
2014-07-04,232.05
2014-07-07,242.75
2014-07-08,245.2
2014-07-09,257.25
2014-07-10,230.7
2014-07-11,216.0
2014-07-14,221.3
2014-07-15,227.95
2014-07-16,225.35
2014-07-17,227.0
2014-07-18,229.4
2014-07-21,232.65
2014-07-22,232.05
2014-07-23,214.65
2014-07-24,217.6
2014-07-25,219.8
2014-07-28,216.5
2014-07-30,211.45
2014-07-31,212.6
2014-08-01,213.3
2014-08-04,216.55
2014-08-05,215.5
2014-08-06,211.85
2014-08-07,213.4
2014-08-08,206.8
2014-08-11,212.8
2014-08-12,214.45
2014-08-13,208.1
2014-08-14,210.35
2014-08-18,220.6
2014-08-19,215.5
2014-08-20,228.85
2014-08-21,226.8
2014-08-22,220.5
2014-08-25,220.4
2014-08-26,217.7
2014-08-27,217.4
2014-08-28,215.25
2014-09-01,215.2
2014-09-02,220.05
2014-09-03,222.5
2014-09-04,222.05
2014-09-05,220.3
2014-09-08,223.95
2014-09-09,221.95
2014-09-10,224.1
2014-09-11,235.05
2014-09-12,240.3
2014-09-15,233.3
2014-09-16,224.7
2014-09-17,232.8
2014-09-18,264.5
2014-09-19,264.25
2014-09-22,256.75
2014-09-23,257.3
2014-09-24,249.25
2014-09-25,252.65
2014-09-26,263.8
2014-09-29,256.95
2014-09-30,251.5
2014-10-01,262.55
2014-10-07,247.1
2014-10-08,248.0
2014-10-27,187.1
2014-10-28,187.65
2014-10-29,183.5
2014-10-30,184.45
2014-10-31,187.65
2014-11-03,207.1
2014-11-05,202.6
2014-11-07,196.45
2014-11-10,197.8
2014-11-11,211.45
2014-11-12,208.1
2014-11-13,201.25
2014-11-14,201.55
2014-11-17,200.8
2014-11-18,202.4
2014-11-19,199.25
2014-11-20,207.0
2014-11-21,200.35
2014-11-24,200.75
2014-11-25,197.6
2014-11-26,200.5
2014-11-27,200.05
2014-11-28,202.85
2014-12-01,196.75
2014-12-02,197.9
2014-12-03,197.9
2014-12-04,205.6
2014-12-05,210.35
2014-12-08,205.45
2014-12-09,196.1
2014-12-10,198.7
2014-12-11,196.6
2014-12-12,187.75
2014-12-15,185.35
2014-12-16,177.65
2014-12-17,164.2
2014-12-18,192.1
2014-12-19,179.4
2014-12-22,176.7
2014-12-23,170.4
2014-12-24,170.45
2014-12-26,170.8
2014-12-29,169.55
2014-12-30,168.8
2014-12-31,171.55
2015-01-01,175.55
2015-01-02,176.45
2015-01-05,174.4
2015-01-06,168.55
2015-01-07,167.0
2015-01-08,168.3
2015-01-09,164.45
2015-01-12,159.75
2015-01-13,166.7
2015-01-14,168.3
2015-01-15,168.05
2015-01-16,163.75
2015-01-19,167.7
2015-01-20,167.5
2015-01-21,166.8
2015-01-22,170.3
2015-01-23,158.85
2015-01-27,159.85
2015-01-28,156.4
2015-01-29,146.05
2015-01-30,148.55
2015-02-02,147.2
2015-02-03,139.9
2015-02-04,137.6
2015-02-05,138.2
2015-02-06,135.45
2015-02-09,135.2
2015-02-10,135.6
2015-02-11,136.1
2015-02-12,142.9
2015-02-13,142.8
2015-02-16,143.9
2015-02-18,146.95
2015-02-19,146.05
2015-02-20,144.4
2015-02-23,142.7
2015-02-24,140.9
2015-02-25,140.95
2015-02-26,140.4
2015-02-27,142.3
2015-02-28,140.3
2015-03-02,147.05
2015-03-03,153.3
2015-03-04,148.6
2015-03-05,148.2
2015-03-09,145.2
2015-03-10,145.75
2015-03-11,153.65
2015-03-12,158.85
2015-03-13,158.55
2015-03-16,156.4
2015-03-17,161.4
2015-03-18,158.35
2015-03-19,163.35
2015-03-20,161.1
2015-03-23,155.8
2015-03-24,155.7
2015-03-25,156.9
2015-03-26,154.65
2015-03-27,160.15
2015-03-30,165.45
2015-03-31,165.45
2015-04-01,162.05
2015-04-06,161.35
2015-04-07,162.2
2015-04-08,163.6
2015-04-09,163.05
2015-04-10,169.6
2015-04-13,164.9
2015-04-15,168.1
2015-04-16,169.05
2015-04-17,165.9
2015-04-20,160.95
2015-04-21,158.4
2015-04-22,160.65
2015-04-23,160.5
2015-04-24,148.65
2015-04-27,145.05
2015-04-28,148.85
2015-04-29,153.2
2015-04-30,157.1
2015-05-04,170.8
2015-05-05,171.1
2015-05-06,165.7
2015-05-07,158.1
2015-05-08,166.85
2015-05-11,169.95
2015-05-12,168.1
2015-05-13,169.85
2015-05-14,170.05
2015-05-15,171.2
2015-05-18,175.8
2015-05-19,172.25
2015-05-20,176.3
2015-05-21,173.1
2015-05-22,174.0
2015-05-25,171.35
2015-05-26,170.75
2015-05-27,173.45
2015-05-28,174.75
2015-05-29,173.9
2015-06-01,175.0
2015-06-02,176.55
2015-06-03,176.0
2015-06-04,184.15
2015-06-05,185.85
2015-06-08,182.9
2015-06-09,182.85
2015-06-10,170.95
2015-06-11,169.7
2015-06-12,161.3
2015-06-15,159.25
2015-06-16,156.2
2015-06-17,160.0
2015-06-18,166.15
2015-06-19,164.6
2015-06-22,172.2
2015-06-23,168.75
2015-06-24,162.85
2015-06-25,163.15
2015-06-26,162.65
2015-06-29,157.05
2015-06-30,157.75
2015-07-01,160.15
2015-07-02,165.15
2015-07-03,162.9
2015-07-06,165.65
2015-07-07,164.05
2015-07-08,161.8
2015-07-09,162.1
2015-07-10,163.45
2015-07-13,167.2
2015-07-14,174.85
2015-07-15,177.55
2015-07-16,181.7
2015-07-17,181.15
2015-07-20,192.75
2015-07-21,184.6
2015-07-22,193.95
2015-07-23,211.05
2015-07-24,201.35
2015-07-27,195.75
2015-07-28,187.95
2015-07-29,191.75
2015-07-30,193.8
2015-07-31,191.7
2015-08-03,207.55
2015-08-04,202.35
2015-08-05,211.7
2015-08-06,203.4
2015-08-07,199.6
2015-08-10,208.0
2015-08-11,207.8
2015-08-12,202.5
2015-08-13,194.55
2015-08-14,203.55
2015-08-17,197.25
2015-08-18,197.9
2015-08-19,196.3
2015-08-20,191.6
2015-08-21,185.2
2015-08-24,158.05
2015-08-25,169.25
2015-08-26,168.2
2015-08-27,175.0
2015-08-28,166.8
2015-08-31,167.3
2015-09-01,164.9
2015-09-02,166.25
2015-09-03,167.9
2015-09-04,162.2
2015-09-07,158.8
2015-09-08,159.65
2015-09-09,164.2
2015-09-10,161.45
2015-09-11,164.35
2015-09-14,168.4
2015-09-15,163.65
2015-09-16,165.05
2015-09-18,170.5
2015-09-21,183.8
2015-09-22,186.85
2015-09-23,193.85
2015-09-24,196.6
2015-09-28,191.9
2015-09-29,194.85
2015-09-30,197.9
2015-10-01,191.4
2015-10-05,185.9
2015-10-06,187.0
2015-10-07,186.2
2015-10-08,184.0
2015-10-09,188.7
2015-10-12,190.65
2015-10-13,190.2
2015-10-14,190.2
2015-10-15,195.25
2015-10-16,192.75
2015-10-19,193.0
2015-10-20,194.9
2015-10-21,195.35
2015-10-23,193.65
2015-10-26,195.55
2015-10-27,192.9
2015-10-28,198.3
2015-10-29,193.25
2015-10-30,192.1
2015-11-02,198.35
2015-11-03,203.05
2015-11-04,206.75
2015-11-05,203.65
2015-11-06,204.1
2015-11-09,204.3
2015-11-10,202.05
2015-11-11,202.35
2015-11-13,200.05
2015-11-16,201.3
2015-11-17,201.75
2015-11-18,203.15
2015-11-19,203.6
2015-11-20,202.3
2015-11-23,203.1
2015-11-24,203.3
2015-11-26,203.3
2015-11-27,206.55
2015-11-30,203.8
2015-12-01,204.95
2015-12-02,205.05
2015-12-03,204.1
2015-12-04,204.1
2015-12-07,204.85
2015-12-08,204.3
2015-12-09,204.5
2015-12-10,204.25
2015-12-11,204.3
2015-12-14,204.95
2015-12-15,205.5
2015-12-16,205.6
2015-12-17,205.85
2015-12-18,207.5
2015-12-21,208.0
2015-12-22,208.25
2015-12-23,209.65
2015-12-24,210.45
2015-12-28,211.25
2015-12-29,211.55
2015-12-30,211.55
2015-12-31,210.5
2016-01-01,212.1
2016-01-04,212.6
2016-01-05,212.45
2016-01-06,214.55
2016-01-07,213.45
2016-01-08,212.8
2016-01-11,213.7
2016-01-12,214.4
2016-01-13,215.0
2016-01-14,211.75
2016-01-15,212.3
2016-01-18,211.9
2016-01-19,212.85
2016-01-20,211.95
2016-01-21,213.45
2016-01-22,212.55
2016-01-25,213.6
2016-01-27,213.2
2016-01-28,213.4
2016-01-29,214.4
2016-02-01,213.6
2016-02-02,213.1
2016-02-03,212.45
2016-02-04,211.9
2016-02-05,212.75
2016-02-08,212.6
2016-02-09,211.5
2016-02-10,211.25
2016-02-11,207.8
2016-02-12,209.4
2016-02-15,210.2
2016-02-16,210.0
2016-02-17,209.6
2016-02-18,209.85
2016-02-19,207.95
2016-02-22,208.75
2016-02-23,207.65
2016-02-24,209.7
2016-02-25,210.0
2016-02-26,210.85
2016-02-29,210.25
2016-03-01,208.95
2016-03-02,209.6
2016-03-03,210.35
2016-03-04,211.55
2016-03-08,212.45
2016-03-09,212.15
2016-03-10,213.25
2016-03-11,212.85
2016-03-14,213.4
2016-03-15,214.15
2016-03-16,215.0
2016-03-17,215.25
2016-03-18,214.8
2016-03-21,213.6
2016-03-22,213.05
2016-03-23,199.4
2016-03-28,189.1
2016-03-29,186.15
2016-03-30,192.7
2016-03-31,189.05
2016-04-01,189.35
2016-04-04,185.8
2016-04-05,180.75
2016-04-06,179.55
2016-04-07,183.4
2016-04-08,192.65
2016-04-11,189.25
2016-04-12,195.75
2016-04-13,197.35
2016-04-18,196.0
2016-04-20,196.4
2016-04-21,195.75
2016-04-22,194.3
2016-04-25,191.95
2016-04-26,190.25
2016-04-27,191.85
2016-04-28,194.15
2016-04-29,194.45
2016-05-02,195.6
2016-05-03,195.2
2016-05-04,194.9
2016-05-05,195.1
2016-05-06,196.95
2016-05-09,202.4
2016-05-10,198.15
2016-05-11,192.65
2016-05-12,198.5
2016-05-13,187.45
2016-05-16,190.9
2016-05-17,190.7
2016-05-18,209.4
2016-05-19,201.1
2016-05-20,198.6
2016-05-23,199.15
2016-05-24,199.75
2016-05-25,200.35
2016-05-26,198.7
2016-05-27,199.35
2016-05-30,199.35
2016-05-31,193.4
2016-06-01,197.7
2016-06-02,197.0
2016-06-03,194.2
2016-06-06,195.6
2016-06-07,194.5
2016-06-08,197.45
2016-06-09,195.45
2016-06-10,194.85
2016-06-13,193.7
2016-06-14,193.1
2016-06-15,192.25
2016-06-16,191.75
2016-06-17,180.75
2016-06-20,185.85
2016-06-21,185.7
2016-06-22,191.3
2016-06-23,192.0
2016-06-24,192.05
2016-06-27,199.35
2016-06-28,199.35
2016-06-29,195.55
2016-06-30,195.0
2016-07-01,194.2
2016-07-04,194.2
2016-07-05,191.4
2016-07-07,196.6
2016-07-08,199.95
2016-07-11,199.85
2016-07-12,196.1
2016-07-13,195.35
2016-07-14,198.1
2016-07-15,192.55
2016-07-18,192.75
2016-07-19,191.35
2016-07-20,192.65
2016-07-21,191.2
2016-07-22,191.75
2016-07-25,191.4
2016-07-26,190.7
2016-07-27,191.6
2016-07-28,189.95
2016-07-29,189.9
2016-08-01,189.9
2016-08-02,187.55
2016-08-03,190.15
2016-08-04,187.25
2016-08-05,191.9
2016-08-08,191.6
2016-08-09,197.45
2016-08-10,191.8
2016-08-11,187.9
2016-08-12,188.55
2016-08-16,187.3
2016-08-17,187.2
2016-08-18,186.65
2016-08-19,186.05
2016-08-22,186.3
2016-08-23,185.25
2016-08-24,185.0
2016-08-25,184.35
2016-08-26,184.7
2016-08-29,183.55
2016-08-30,183.65
2016-08-31,183.8
2016-09-01,181.7
2016-09-02,186.05
2016-09-06,184.95
2016-09-07,182.2
2016-09-08,181.15
2016-09-09,182.0
2016-09-12,182.95
2016-09-14,185.45
2016-09-15,186.05
2016-09-16,169.15
2016-09-19,173.2
2016-09-20,172.05
2016-09-21,171.6
2016-09-22,169.75
2016-09-23,170.65
2016-09-26,169.85
2016-09-27,169.45
2016-09-28,167.55
2016-09-29,161.25
2016-09-30,159.7
2016-10-03,162.0
2016-10-04,163.05
2016-10-05,165.05
2016-10-06,165.15
2016-10-07,164.15
2016-10-10,165.2
2016-10-13,164.1
2016-10-14,164.3
2016-10-17,165.7
2016-10-18,165.95
2016-10-19,164.75
2016-10-20,167.5
2016-10-21,163.6
2016-10-24,163.05
2016-10-25,163.0
2016-10-26,162.3
2016-10-27,161.3
2016-10-28,160.5
2016-10-30,161.3
2016-11-01,163.65
2016-11-02,160.1
2016-11-03,158.75
2016-11-04,155.75
2016-11-07,155.5
2016-11-08,159.95
2016-11-09,159.1
2016-11-10,161.75
2016-11-11,163.75
2016-11-15,165.2
2016-11-16,166.6
2016-11-17,163.65
2016-11-18,163.45
2016-11-21,162.05
2016-11-22,163.55
2016-11-23,162.8
2016-11-24,161.5
2016-11-25,161.5
2016-11-28,163.5
2016-11-29,163.65
2016-11-30,158.05
2016-12-01,159.2
2016-12-02,156.85
2016-12-05,162.4
2016-12-06,160.85
2016-12-07,162.25
2016-12-08,143.15
2016-12-09,157.5
2016-12-12,153.6
2016-12-13,155.55
2016-12-14,151.35
2016-12-15,151.4
2016-12-16,150.4
2016-12-19,149.85
2016-12-20,148.9
2016-12-21,150.25
2016-12-22,145.95
2016-12-23,143.8
2016-12-26,143.85
2016-12-27,147.95
2016-12-28,147.5
2016-12-29,148.0
2016-12-30,151.25
2017-01-02,152.0
2017-01-03,155.4
2017-01-04,153.1
2017-01-05,154.6
2017-01-06,155.1
2017-01-09,157.4
2017-01-10,161.55
2017-01-11,159.55
2017-01-12,160.0
2017-01-13,159.05
2017-01-16,161.0
2017-01-17,165.0
2017-01-18,163.55
2017-01-19,162.05
2017-01-20,161.9
2017-01-23,162.15
2017-01-24,164.05
2017-01-25,163.2
2017-01-27,162.1
2017-01-30,162.05
2017-01-31,157.5
2017-02-01,158.85
2017-02-02,160.25
2017-02-03,160.45
2017-02-06,157.6
2017-02-07,157.05
2017-02-08,158.35
2017-02-09,163.25
2017-02-10,168.1
2017-02-13,171.55
2017-02-14,174.7
2017-02-15,176.3
2017-02-16,179.35
2017-02-17,183.35
2017-02-20,185.3
2017-02-21,180.6
2017-02-22,178.6
2017-02-23,179.95
2017-02-27,182.6
2017-02-28,182.0
2017-03-01,181.3
2017-03-02,176.85
2017-03-03,179.6
2017-03-06,178.25
2017-03-07,176.8
2017-03-08,181.05
2017-03-09,184.2
2017-03-10,180.25
2017-03-14,182.45
2017-03-15,179.5
2017-03-16,181.4
2017-03-17,177.25
2017-03-20,175.1
2017-03-21,173.15
2017-03-22,170.95
2017-03-23,171.5
2017-03-24,172.7
2017-03-27,176.0
2017-03-28,178.4
2017-03-29,180.65
2017-03-30,179.1
2017-03-31,181.1
2017-04-03,183.1
2017-04-05,185.35
2017-04-06,184.05
2017-04-07,181.2
2017-04-10,179.75
2017-04-11,177.6
2017-04-12,196.0
2017-04-13,197.1
2017-04-17,213.75
2017-04-18,224.7
2017-04-19,219.4
2017-04-20,214.8
2017-04-21,215.7
2017-04-24,211.9
2017-04-25,212.95
2017-04-26,209.9
2017-04-27,204.95
2017-04-28,204.45
2017-05-02,200.2
2017-05-03,202.2
2017-05-04,212.3
2017-05-05,207.9
2017-05-08,209.35
2017-05-09,210.7
2017-05-10,211.95
2017-05-11,206.05
2017-05-12,211.85
2017-05-15,209.25
2017-05-16,215.9
2017-05-17,217.6
2017-05-18,222.8
2017-05-19,223.95
2017-05-22,223.05
2017-05-23,217.75
2017-05-24,212.5
2017-05-25,214.45
2017-05-26,218.05
2017-05-29,215.55
2017-05-30,213.4
2017-05-31,219.35
2017-06-01,226.05
2017-06-02,220.65
2017-06-05,223.25
2017-06-06,226.6
2017-06-07,221.85
2017-06-08,225.65
2017-06-09,224.65
2017-06-12,221.55
2017-06-13,225.0
2017-06-14,231.8
2017-06-15,236.2
2017-06-16,240.85
2017-06-19,236.95
2017-06-20,235.95
2017-06-21,231.7
2017-06-22,234.3
2017-06-23,244.3
2017-06-27,240.6
2017-06-28,243.1
2017-06-29,245.25
2017-06-30,240.15
2017-07-03,240.7
2017-07-04,245.1
2017-07-05,246.15
2017-07-06,246.05
2017-07-07,243.95
2017-07-10,246.95
2017-07-11,239.95
2017-07-12,246.4
2017-07-13,243.85
2017-07-14,241.8
2017-07-17,244.5
2017-07-18,245.1
2017-07-19,245.3
2017-07-20,245.75
2017-07-21,245.0
2017-07-24,243.1
2017-07-25,243.0
2017-07-26,236.85
2017-07-27,229.9
2017-07-28,233.1
2017-07-31,230.55
2017-08-01,228.05
2017-08-02,231.25
2017-08-03,230.05
2017-08-04,233.5
2017-08-07,240.25
2017-08-08,229.9
2017-08-09,232.8
2017-08-10,230.15
2017-08-11,232.7
2017-08-14,235.25
2017-08-16,240.8
2017-08-17,237.9
2017-08-18,240.25
2017-08-21,239.95
2017-08-22,240.05
2017-08-23,241.1
2017-08-24,242.05
2017-08-28,242.15
2017-08-29,242.0
2017-08-30,243.9
2017-08-31,242.55
2017-09-01,237.75
2017-09-04,240.5
2017-09-05,240.2
2017-09-06,240.05
2017-09-07,240.8
2017-09-08,240.05
2017-09-11,234.9
2017-09-12,232.0
2017-09-13,228.95
2017-09-14,233.95
2017-09-15,232.95
2017-09-18,229.75
2017-09-19,230.35
2017-09-20,229.15
2017-09-21,229.1
2017-09-22,221.1
2017-09-25,219.95
2017-09-26,222.45
2017-09-27,228.35
2017-09-28,228.9
2017-09-29,223.5
2017-10-03,223.65
2017-10-04,224.25
2017-10-05,225.5
2017-10-06,229.75
2017-10-09,230.35
2017-10-10,230.15
2017-10-11,230.25
2017-10-12,230.85
2017-10-13,230.05
2017-10-16,229.4
2017-10-17,230.75
2017-10-18,226.6
2017-10-19,224.15
2017-10-23,227.25
2017-10-24,241.35
2017-10-25,242.5
2017-10-26,291.0
2017-10-27,286.1
2017-10-30,282.7
2017-10-31,281.8
2017-11-01,282.5
2017-11-02,280.5
2017-11-03,284.75
2017-11-06,294.45
2017-11-07,304.3
2017-11-08,319.85
2017-11-09,315.35
2017-11-10,316.5
2017-11-13,325.3
2017-11-14,325.45
2017-11-15,324.0
2017-11-16,332.15
2017-11-17,356.0
2017-11-20,363.55
2017-11-21,352.1
2017-11-22,357.55
2017-11-23,364.95
2017-11-24,365.85
2017-11-27,367.95
2017-11-28,365.6
2017-11-29,364.75
2017-11-30,365.05
2017-12-01,365.05
2017-12-04,362.2
2017-12-05,364.0
2017-12-06,365.05
2017-12-07,369.8
2017-12-08,367.9
2017-12-11,368.9
2017-12-12,369.5
2017-12-13,366.35
2017-12-14,360.85
2017-12-15,358.8
2017-12-18,354.8
2017-12-19,354.7
2017-12-20,354.7
2017-12-21,360.1
2017-12-22,385.45
2017-12-26,395.25
2017-12-27,388.05
2017-12-28,391.65
2017-12-29,392.6
