Date,IBULHSGFIN
2015-07-17,668.8
2015-07-20,679.0
2015-07-21,665.0
2015-07-22,713.55
2015-07-23,717.05
2015-07-24,728.05
2015-07-27,745.75
2015-07-28,751.6
2015-07-29,744.7
2015-07-30,730.55
2015-07-31,738.2
2015-08-03,755.0
2015-08-04,785.8
2015-08-05,790.0
2015-08-06,802.15
2015-08-07,794.8
2015-08-10,801.0
2015-08-11,800.9
2015-08-12,755.1
2015-08-13,756.6
2015-08-14,793.0
2015-08-17,796.6
2015-08-18,795.45
2015-08-19,800.35
2015-08-20,791.2
2015-08-21,773.95
2015-08-24,716.05
2015-08-25,739.25
2015-08-26,759.9
2015-08-27,774.8
2015-08-28,777.15
2015-08-31,755.05
2015-09-01,727.5
2015-09-02,711.1
2015-09-03,710.65
2015-09-04,721.75
2015-09-07,724.45
2015-09-08,721.75
2015-09-09,715.95
2015-09-10,724.4
2015-09-11,729.6
2015-09-14,766.4
2015-09-15,749.8
2015-09-16,730.6
2015-09-18,719.85
2015-09-21,716.8
2015-09-22,701.3
2015-09-23,732.8
2015-09-24,721.55
2015-09-28,727.35
2015-09-29,745.05
2015-09-30,794.05
2015-10-01,795.95
2015-10-05,788.3
2015-10-06,787.85
2015-10-07,784.35
2015-10-08,754.6
2015-10-09,743.25
2015-10-12,739.95
2015-10-13,733.25
2015-10-14,744.25
2015-10-15,744.85
2015-10-16,731.5
2015-10-19,744.2
2015-10-20,737.4
2015-10-21,736.0
2015-10-23,744.0
2015-10-26,744.85
2015-10-27,747.5
2015-10-28,739.55
2015-10-29,725.4
2015-10-30,720.55
2015-11-02,721.95
2015-11-03,725.4
2015-11-04,714.85
2015-11-05,706.7
2015-11-06,704.85
2015-11-09,699.85
2015-11-10,698.15
2015-11-11,716.75
2015-11-13,643.5
2015-11-16,629.45
2015-11-17,620.95
2015-11-18,603.8
2015-11-19,615.35
2015-11-20,654.35
2015-11-23,679.2
2015-11-24,692.5
2015-11-26,680.75
2015-11-27,687.45
2015-11-30,686.7
2015-12-01,718.3
2015-12-02,719.05
2015-12-03,714.2
2015-12-04,708.15
2015-12-07,694.4
2015-12-08,677.65
2015-12-09,668.5
2015-12-10,672.8
2015-12-11,661.25
2015-12-14,668.85
2015-12-15,671.8
2015-12-16,687.95
2015-12-17,712.3
2015-12-18,702.65
2015-12-21,703.5
2015-12-22,700.2
2015-12-23,700.8
2015-12-24,707.2
2015-12-28,710.9
2015-12-29,732.3
2015-12-30,730.5
2015-12-31,736.7
2016-01-01,735.65
2016-01-04,723.45
2016-01-05,733.4
2016-01-06,735.85
2016-01-07,717.3
2016-01-08,735.25
2016-01-11,736.2
2016-01-12,713.9
2016-01-13,716.85
2016-01-14,692.05
2016-01-15,665.1
2016-01-18,656.8
2016-01-19,696.95
2016-01-20,689.65
2016-01-21,698.35
2016-01-22,708.65
2016-01-25,708.15
2016-01-27,704.05
2016-01-28,697.3
2016-01-29,706.95
2016-02-01,708.45
2016-02-02,693.85
2016-02-03,676.1
2016-02-04,659.6
2016-02-05,682.3
2016-02-08,672.25
2016-02-09,627.05
2016-02-10,625.2
2016-02-11,614.35
2016-02-12,601.25
2016-02-15,634.6
2016-02-16,615.85
2016-02-17,611.5
2016-02-18,607.0
2016-02-19,597.5
2016-02-22,583.25
2016-02-23,565.65
2016-02-24,552.9
2016-02-25,560.2
2016-02-26,575.5
2016-02-29,575.35
2016-03-01,623.65
2016-03-02,649.4
2016-03-03,649.4
2016-03-04,669.3
2016-03-08,661.25
2016-03-09,655.85
2016-03-10,654.9
2016-03-11,647.2
2016-03-14,652.75
2016-03-15,649.65
2016-03-16,636.05
2016-03-17,635.75
2016-03-18,612.35
2016-03-21,645.6
2016-03-22,645.15
2016-03-23,644.25
2016-03-28,631.15
2016-03-29,614.8
2016-03-30,639.6
2016-03-31,649.9
2016-04-01,646.7
2016-04-04,631.75
2016-04-05,616.25
2016-04-06,623.7
2016-04-07,614.3
2016-04-08,607.75
2016-04-11,625.25
2016-04-12,620.75
2016-04-13,627.05
2016-04-18,641.6
2016-04-20,655.6
2016-04-21,665.6
2016-04-22,673.95
2016-04-25,663.65
2016-04-26,680.1
2016-04-27,702.85
2016-04-28,697.1
2016-04-29,693.25
2016-05-02,693.55
2016-05-03,684.05
2016-05-04,670.25
2016-05-05,669.1
2016-05-06,676.45
2016-05-09,691.45
2016-05-10,686.35
2016-05-11,680.65
2016-05-12,712.85
2016-05-13,716.1
2016-05-16,724.7
2016-05-17,720.7
2016-05-18,729.0
2016-05-19,693.0
2016-05-20,687.8
2016-05-23,691.3
2016-05-24,682.6
2016-05-25,696.25
2016-05-26,718.95
2016-05-27,743.75
2016-05-30,738.15
2016-05-31,718.45
2016-06-01,726.3
2016-06-02,731.4
2016-06-03,751.35
2016-06-06,744.75
2016-06-07,737.85
2016-06-08,740.6
2016-06-09,736.85
2016-06-10,711.7
2016-06-13,696.85
2016-06-14,693.55
2016-06-15,706.3
2016-06-16,698.85
2016-06-17,695.35
2016-06-20,699.95
2016-06-21,694.6
2016-06-22,691.05
2016-06-23,683.35
2016-06-24,656.0
2016-06-27,659.3
2016-06-28,665.4
2016-06-29,661.75
2016-06-30,671.05
2016-07-01,679.7
2016-07-04,687.4
2016-07-05,678.7
2016-07-07,675.7
2016-07-08,688.2
2016-07-11,715.2
2016-07-12,744.1
2016-07-13,714.15
2016-07-14,696.6
2016-07-15,708.05
2016-07-18,709.9
2016-07-19,711.65
2016-07-20,713.35
2016-07-21,714.05
2016-07-22,735.5
2016-07-25,742.75
2016-07-26,764.1
2016-07-27,775.35
2016-07-28,770.5
2016-07-29,764.45
2016-08-01,762.65
2016-08-02,783.7
2016-08-03,787.6
2016-08-04,799.85
2016-08-05,797.55
2016-08-08,807.7
2016-08-09,806.85
2016-08-10,781.5
2016-08-11,782.4
2016-08-12,798.45
2016-08-16,815.3
2016-08-17,809.2
2016-08-18,804.9
2016-08-19,800.1
2016-08-22,793.3
2016-08-23,804.5
2016-08-24,807.7
2016-08-25,824.2
2016-08-26,818.95
2016-08-29,829.0
2016-08-30,830.8
2016-08-31,819.2
2016-09-01,835.9
2016-09-02,829.05
2016-09-06,834.05
2016-09-07,820.75
2016-09-08,817.75
2016-09-09,795.7
2016-09-12,766.15
2016-09-14,793.45
2016-09-15,786.25
2016-09-16,808.1
2016-09-19,797.5
2016-09-20,804.9
2016-09-21,796.15
2016-09-22,801.55
2016-09-23,814.3
2016-09-26,813.6
2016-09-27,812.7
2016-09-28,816.6
2016-09-29,787.35
2016-09-30,827.4
2016-10-03,855.25
2016-10-04,873.45
2016-10-05,865.3
2016-10-06,850.25
2016-10-07,856.85
2016-10-10,844.3
2016-10-13,822.4
2016-10-14,837.8
2016-10-17,838.15
2016-10-18,862.65
2016-10-19,880.65
2016-10-20,872.2
2016-10-21,877.05
2016-10-24,871.6
2016-10-25,868.05
2016-10-26,854.3
2016-10-27,844.2
2016-10-28,848.9
2016-10-30,847.4
2016-11-01,860.4
2016-11-02,833.85
2016-11-03,802.0
2016-11-04,788.2
2016-11-07,792.3
2016-11-08,786.1
2016-11-09,721.5
2016-11-10,700.5
2016-11-11,700.3
2016-11-15,674.25
2016-11-16,669.85
2016-11-17,669.25
2016-11-18,667.85
2016-11-21,653.25
2016-11-22,671.8
2016-11-23,673.15
2016-11-24,676.7
2016-11-25,702.95
2016-11-28,707.65
2016-11-29,726.5
2016-11-30,765.05
2016-12-01,756.15
2016-12-02,736.9
2016-12-05,742.75
2016-12-06,731.55
2016-12-07,716.45
2016-12-08,720.85
2016-12-09,702.35
2016-12-12,694.15
2016-12-13,670.3
2016-12-14,647.5
2016-12-15,649.55
2016-12-16,638.9
2016-12-19,651.3
2016-12-20,641.3
2016-12-21,642.1
2016-12-22,637.4
2016-12-23,639.25
2016-12-26,629.15
2016-12-27,637.15
2016-12-28,645.05
2016-12-29,642.35
2016-12-30,650.25
2017-01-02,678.65
2017-01-03,662.25
2017-01-04,643.75
2017-01-05,653.65
2017-01-06,657.45
2017-01-09,674.0
2017-01-10,688.75
2017-01-11,716.0
2017-01-12,725.75
2017-01-13,748.45
2017-01-16,766.1
2017-01-17,777.0
2017-01-18,762.35
2017-01-19,753.5
2017-01-20,750.2
2017-01-23,755.45
2017-01-24,751.15
2017-01-25,755.45
2017-01-27,753.35
2017-01-30,766.75
2017-01-31,750.65
2017-02-01,766.05
2017-02-02,781.1
2017-02-03,794.0
2017-02-06,798.1
2017-02-07,828.05
2017-02-08,835.45
2017-02-09,820.45
2017-02-10,813.25
2017-02-13,831.8
2017-02-14,823.6
2017-02-15,816.15
2017-02-16,831.8
2017-02-17,854.25
2017-02-20,847.8
2017-02-21,868.95
2017-02-22,872.65
2017-02-23,864.5
2017-02-27,867.8
2017-02-28,871.3
2017-03-01,870.6
2017-03-02,851.9
2017-03-03,842.35
2017-03-06,853.65
2017-03-07,852.25
2017-03-08,855.85
2017-03-09,851.7
2017-03-10,856.6
2017-03-14,903.9
2017-03-15,912.6
2017-03-16,947.0
2017-03-17,964.85
2017-03-20,963.7
2017-03-21,931.5
2017-03-22,905.25
2017-03-23,933.35
2017-03-24,959.05
2017-03-27,957.4
2017-03-28,962.3
2017-03-29,961.3
2017-03-30,990.6
2017-03-31,997.75
2017-04-03,995.9
2017-04-05,986.3
2017-04-06,977.0
2017-04-07,955.85
2017-04-10,935.2
2017-04-11,937.15
2017-04-12,936.7
2017-04-13,956.8
2017-04-17,977.1
2017-04-18,962.25
2017-04-19,957.15
2017-04-20,979.25
2017-04-21,989.9
2017-04-24,1006.4
2017-04-25,1015.6
2017-04-26,1010.9
2017-04-27,1004.4
2017-04-28,1016.95
2017-05-02,1072.55
2017-05-03,1083.6
2017-05-04,1076.85
2017-05-05,1106.0
2017-05-08,1119.95
2017-05-09,1085.95
2017-05-10,1082.9
2017-05-11,1069.25
2017-05-12,1053.8
2017-05-15,1062.8
2017-05-16,1053.1
2017-05-17,1082.0
2017-05-18,1053.8
2017-05-19,1040.0
2017-05-22,1052.6
2017-05-23,1050.35
2017-05-24,1039.3
2017-05-25,1045.6
2017-05-26,1086.05
2017-05-29,1107.0
2017-05-30,1113.6
2017-05-31,1160.6
2017-06-01,1145.05
2017-06-02,1131.85
2017-06-05,1170.15
2017-06-06,1138.45
2017-06-07,1137.85
2017-06-08,1146.3
2017-06-09,1155.25
2017-06-12,1156.05
2017-06-13,1153.55
2017-06-14,1160.85
2017-06-15,1149.05
2017-06-16,1129.0
2017-06-19,1129.45
2017-06-20,1129.45
2017-06-21,1121.75
2017-06-22,1114.25
2017-06-23,1102.0
2017-06-27,1080.0
2017-06-28,1075.15
2017-06-29,1095.6
2017-06-30,1076.15
2017-07-03,1075.3
2017-07-04,1051.15
2017-07-05,1060.9
2017-07-06,1083.2
2017-07-07,1065.45
2017-07-10,1069.45
2017-07-11,1085.1
2017-07-12,1107.65
2017-07-13,1129.15
2017-07-14,1122.9
2017-07-17,1142.45
2017-07-18,1142.0
2017-07-19,1149.6
2017-07-20,1158.75
2017-07-21,1137.45
2017-07-24,1157.25
2017-07-25,1197.85
2017-07-26,1189.25
2017-07-27,1158.85
2017-07-28,1175.5
2017-07-31,1175.25
2017-08-01,1225.2
2017-08-02,1195.75
2017-08-03,1199.75
2017-08-04,1213.2
2017-08-07,1199.5
2017-08-08,1195.8
2017-08-09,1159.0
2017-08-10,1156.5
2017-08-11,1149.9
2017-08-14,1175.75
2017-08-16,1209.1
2017-08-17,1200.45
2017-08-18,1202.4
2017-08-21,1198.7
2017-08-22,1176.35
2017-08-23,1221.75
2017-08-24,1210.35
2017-08-28,1223.25
2017-08-29,1202.3
2017-08-30,1208.0
2017-08-31,1215.5
2017-09-01,1222.45
2017-09-04,1235.35
2017-09-05,1240.85
2017-09-06,1264.3
2017-09-07,1316.35
2017-09-08,1311.2
2017-09-11,1297.9
2017-09-12,1291.35
2017-09-13,1268.85
2017-09-14,1264.8
2017-09-15,1265.95
2017-09-18,1301.1
2017-09-19,1307.95
2017-09-20,1310.75
2017-09-21,1281.85
2017-09-22,1242.35
2017-09-25,1203.95
2017-09-26,1242.7
2017-09-27,1223.1
2017-09-28,1210.2
2017-09-29,1206.75
2017-10-03,1234.35
2017-10-04,1257.1
2017-10-05,1261.4
2017-10-06,1268.2
2017-10-09,1272.25
2017-10-10,1281.9
2017-10-11,1260.4
2017-10-12,1272.45
2017-10-13,1282.7
2017-10-16,1295.1
2017-10-17,1325.7
2017-10-18,1358.4
2017-10-19,1360.7
2017-10-23,1337.75
2017-10-24,1342.55
2017-10-25,1276.7
2017-10-26,1248.25
2017-10-27,1264.3
2017-10-30,1261.1
2017-10-31,1244.05
2017-11-01,1245.5
2017-11-02,1229.65
2017-11-03,1219.05
2017-11-06,1226.95
2017-11-07,1195.2
2017-11-08,1195.7
2017-11-09,1235.0
2017-11-10,1225.05
2017-11-13,1196.4
2017-11-14,1193.0
2017-11-15,1161.25
2017-11-16,1176.4
2017-11-17,1184.0
2017-11-20,1199.5
2017-11-21,1178.0
2017-11-22,1178.6
2017-11-23,1159.65
2017-11-24,1171.65
2017-11-27,1181.2
2017-11-28,1200.05
2017-11-29,1200.8
2017-11-30,1205.85
2017-12-01,1144.75
2017-12-04,1175.45
2017-12-05,1189.15
2017-12-06,1173.15
2017-12-07,1193.25
2017-12-08,1205.55
2017-12-11,1198.6
2017-12-12,1190.0
2017-12-13,1181.05
2017-12-14,1186.25
2017-12-15,1205.5
2017-12-18,1198.65
2017-12-19,1202.2
2017-12-20,1194.8
2017-12-21,1192.85
2017-12-22,1193.4
2017-12-26,1199.6
2017-12-27,1192.65
2017-12-28,1197.9
2017-12-29,1196.6
