Date,ASTRAZEN
2013-09-19,846.55
2013-09-20,832.2
2013-09-23,831.9
2013-09-24,831.9
2013-09-25,845.65
2013-09-26,838.6
2013-09-27,860.85
2013-09-30,879.45
2013-10-01,889.9
2013-10-03,896.6
2013-10-04,877.6
2013-10-07,871.5
2013-10-08,860.35
2013-10-09,845.25
2013-10-10,886.2
2013-10-11,863.8
2013-10-14,860.55
2013-10-15,849.05
2013-10-17,852.65
2013-10-18,851.1
2013-10-21,852.9
2013-10-22,838.15
2013-10-23,840.45
2013-10-24,834.75
2013-10-25,822.85
2013-10-28,834.0
2013-10-29,833.8
2013-10-30,861.9
2013-10-31,857.1
2013-11-01,854.0
2013-11-03,865.35
2013-11-05,854.4
2013-11-06,860.7
2013-11-07,863.45
2013-11-08,874.95
2013-11-11,896.3
2013-11-12,834.75
2013-11-13,817.7
2013-11-14,824.4
2013-11-18,830.4
2013-11-19,821.75
2013-11-20,826.8
2013-11-21,816.8
2013-11-22,818.65
2013-11-25,826.1
2013-11-26,872.75
2013-11-27,850.75
2013-11-28,845.95
2013-11-29,834.2
2013-12-02,830.75
2013-12-03,845.8
2013-12-04,834.3
2013-12-05,825.95
2013-12-06,837.5
2013-12-09,833.7
2013-12-10,827.55
2013-12-11,821.15
2013-12-12,816.9
2013-12-13,809.5
2013-12-16,821.75
2013-12-17,820.15
2013-12-18,823.2
2013-12-19,858.6
2013-12-20,849.05
2013-12-23,864.15
2013-12-24,851.0
2013-12-26,852.8
2013-12-27,834.35
2013-12-30,828.3
2013-12-31,836.1
2014-01-01,835.8
2014-01-02,827.55
2014-01-03,826.3
2014-01-06,821.85
2014-01-07,818.3
2014-01-08,820.75
2014-01-09,815.95
2014-01-10,812.9
2014-01-13,797.6
2014-01-14,792.2
2014-01-15,784.95
2014-01-16,789.95
2014-01-17,775.15
2014-01-20,774.15
2014-01-21,783.9
2014-01-22,797.4
2014-01-23,790.85
2014-01-24,770.95
2014-01-27,758.85
2014-01-28,754.1
2014-01-29,751.1
2014-01-30,728.5
2014-01-31,747.25
2014-02-03,733.6
2014-02-04,732.25
2014-02-05,743.35
2014-02-06,745.85
2014-02-07,758.7
2014-02-10,736.2
2014-02-11,854.5
2014-02-12,837.85
2014-02-13,810.15
2014-02-14,816.9
2014-02-17,839.7
2014-02-18,836.4
2014-02-19,842.0
2014-02-20,827.2
2014-02-21,823.4
2014-02-24,823.55
2014-02-25,824.7
2014-02-26,844.6
2014-02-28,927.45
2014-03-03,1112.9
2014-03-04,1241.4
2014-03-05,1175.6
2014-03-06,1067.75
2014-03-07,1085.8
2014-03-10,1074.5
2014-03-11,1072.45
2014-03-12,1088.95
2014-03-13,1066.4
2014-03-14,1160.4
2014-03-18,1190.15
2014-03-19,1134.2
2014-03-20,1113.1
2014-03-21,1126.1
2014-03-22,1133.5
2014-03-24,1119.5
2014-03-25,1118.15
2014-03-26,1116.25
2014-03-27,1123.0
2014-03-28,1112.85
2014-03-31,1104.85
2014-04-01,1115.2
2014-04-02,1126.8
2014-04-03,1121.9
2014-04-04,1098.15
2014-04-07,1085.05
2014-04-09,1094.2
2014-04-10,1094.05
2014-04-11,1092.35
2014-04-15,1062.15
2014-04-16,1052.75
2014-04-17,1052.25
2014-04-21,1097.55
2014-04-22,1112.8
2014-04-23,1089.2
2014-04-25,1081.8
2014-04-28,1121.8
2014-04-29,1127.95
2014-04-30,1098.25
2014-05-02,1119.05
2014-05-05,1103.95
2014-05-06,1120.8
2014-05-07,1119.0
2014-05-08,1126.75
2014-05-09,1111.3
2014-05-12,1090.85
2014-05-13,1099.05
2014-05-14,1096.0
2014-05-15,1069.4
2014-05-16,1064.95
2014-05-19,1084.8
2014-05-20,1120.45
2014-05-21,1129.95
2014-05-22,1117.65
2014-05-23,1106.35
2014-05-26,1099.35
2014-05-27,1095.65
2014-05-28,1091.9
2014-05-29,1090.6
2014-05-30,1130.9
2014-06-02,1112.3
2014-06-03,1101.5
2014-06-04,1105.05
2014-06-05,1108.6
2014-06-06,1121.45
2014-06-09,1112.55
2014-06-10,1120.55
2014-06-11,1152.0
2014-06-12,1168.8
2014-06-13,1137.2
2014-06-16,1140.6
2014-06-17,1127.8
2014-06-18,1112.8
2014-06-19,1102.65
2014-06-20,1113.2
2014-06-23,1133.9
2014-06-24,1154.35
2014-06-25,1134.25
2014-06-26,1135.35
2014-06-27,1130.25
2014-06-30,1135.5
2014-07-01,1144.8
2014-07-02,1187.65
2014-07-03,1172.75
2014-07-04,1183.2
2014-07-07,1181.2
2014-07-08,1171.15
2014-07-09,1151.05
2014-07-10,1154.45
2014-07-11,1156.7
2014-07-14,1161.7
2014-07-15,1144.1
2014-07-16,1140.7
2014-07-17,1150.8
2014-07-18,1143.0
2014-07-21,1147.55
2014-07-22,1145.4
2014-07-23,1134.1
2014-07-24,1131.5
2014-07-25,1114.6
2014-07-28,1115.4
2014-07-30,1108.55
2014-07-31,1106.3
2014-08-01,1110.9
2014-08-04,1092.85
2014-08-05,1104.45
2014-08-06,1093.6
2014-08-07,1087.25
2014-08-08,1078.9
2014-08-11,1066.2
2014-08-12,1067.65
2014-08-13,1037.15
2014-08-14,1023.25
2014-08-18,1015.5
2014-08-19,1025.5
2014-08-20,1023.5
2014-08-21,1025.35
2014-08-22,1023.05
2014-08-25,986.0
2014-08-26,980.55
2014-08-27,978.5
2014-08-28,983.1
2014-09-01,984.2
2014-09-02,974.95
2014-09-03,974.95
2014-09-04,972.2
2014-09-05,968.7
2014-09-08,975.65
2014-09-09,951.6
2014-09-10,939.15
2014-09-11,950.4
2014-09-12,951.8
2014-09-15,948.5
2014-09-16,940.65
2014-09-17,935.9
2014-09-18,938.45
2014-09-19,946.3
2014-09-22,956.1
2014-09-23,934.5
2014-09-24,926.4
2014-09-25,908.4
2014-09-26,886.75
2014-09-29,907.8
2014-09-30,902.25
2014-10-01,909.2
2014-10-07,901.9
2014-10-08,905.7
2014-10-09,904.45
2014-10-10,891.15
2014-10-13,881.0
2014-10-14,888.2
2014-10-16,861.8
2014-10-17,851.65
2014-10-20,820.2
2014-10-21,814.8
2014-10-22,834.55
2014-10-23,839.0
2014-10-27,843.45
2014-10-28,850.6
2014-10-29,850.1
2014-10-30,875.3
2014-10-31,872.2
2014-11-03,913.3
2014-11-05,871.4
2014-11-07,857.6
2014-11-10,842.15
2014-11-11,858.5
2014-11-12,860.65
2014-11-13,858.3
2014-11-14,862.05
2014-11-17,857.65
2014-11-18,856.7
2014-11-19,854.8
2014-11-20,847.25
2014-11-21,844.15
2014-11-24,842.15
2014-11-25,833.55
2014-11-26,837.6
2014-11-27,871.6
2014-11-28,838.8
2014-12-01,837.15
2014-12-02,826.05
2014-12-03,824.5
2014-12-04,822.7
2014-12-05,848.95
2014-12-08,837.25
2014-12-09,827.8
2014-12-10,832.1
2014-12-11,831.65
2014-12-12,828.35
2014-12-15,825.2
2014-12-16,809.8
2014-12-17,806.4
2014-12-18,812.2
2014-12-19,806.15
2014-12-22,807.3
2014-12-23,803.4
2014-12-24,802.6
2014-12-26,804.8
2014-12-29,802.45
2014-12-30,826.35
2014-12-31,860.4
2015-01-01,870.8
2015-01-02,884.05
2015-01-05,882.8
2015-01-06,854.95
2015-01-07,847.55
2015-01-08,887.1
2015-01-09,865.7
2015-01-12,878.0
2015-01-13,864.95
2015-01-14,871.2
2015-01-15,864.1
2015-01-16,860.8
2015-01-19,856.85
2015-01-20,867.4
2015-01-21,856.85
2015-01-22,879.95
2015-01-23,867.75
2015-01-27,881.45
2015-01-28,870.25
2015-01-29,870.6
2015-01-30,872.8
2015-02-02,888.1
2015-02-03,886.15
2015-02-04,897.15
2015-02-05,879.6
2015-02-06,868.55
2015-02-09,866.15
2015-02-10,869.8
2015-02-11,874.25
2015-02-12,864.35
2015-02-13,870.15
2015-02-16,866.45
2015-02-18,862.3
2015-02-19,860.1
2015-02-20,859.5
2015-02-23,849.9
2015-02-24,840.35
2015-02-25,826.2
2015-02-26,822.5
2015-02-27,812.4
2015-02-28,821.05
2015-03-02,867.55
2015-03-03,874.65
2015-03-04,850.55
2015-03-05,951.2
2015-03-09,922.1
2015-03-10,914.85
2015-03-11,911.2
2015-03-12,935.15
2015-03-13,957.65
2015-03-16,943.35
2015-03-17,938.1
2015-03-18,922.0
2015-03-19,916.05
2015-03-20,901.95
2015-03-23,912.2
2015-03-24,892.2
2015-03-25,893.95
2015-03-26,884.75
2015-03-27,876.4
2015-03-30,907.55
2015-03-31,920.9
2015-04-01,920.35
2015-04-06,1002.9
2015-04-07,1027.7
2015-04-08,1001.65
2015-04-09,1005.45
2015-04-10,980.5
2015-04-13,979.45
2015-04-15,976.0
2015-04-16,979.45
2015-04-17,959.8
2015-04-20,920.2
2015-04-21,918.2
2015-04-22,915.1
2015-04-23,912.6
2015-04-24,875.9
2015-04-27,880.6
2015-04-28,894.45
2015-04-29,882.05
2015-04-30,881.5
2015-05-04,895.75
2015-05-05,889.35
2015-05-06,860.4
2015-05-07,856.0
2015-05-08,865.85
2015-05-11,896.7
2015-05-12,877.75
2015-05-13,882.7
2015-05-14,891.1
2015-05-15,895.2
2015-05-18,891.5
2015-05-19,885.15
2015-05-20,875.85
2015-05-21,860.2
2015-05-22,863.6
2015-05-25,858.05
2015-05-26,855.35
2015-05-27,855.55
2015-05-28,975.7
2015-05-29,962.05
2015-06-01,959.8
2015-06-02,945.05
2015-06-03,928.65
2015-06-04,919.4
2015-06-05,916.9
2015-06-08,903.9
2015-06-09,930.9
2015-06-10,954.6
2015-06-11,1145.5
2015-06-12,1098.85
2015-06-15,1256.6
2015-06-16,1262.75
2015-06-17,1239.6
2015-06-18,1243.15
2015-06-19,1201.7
2015-06-22,1170.7
2015-06-23,1242.65
2015-06-24,1203.75
2015-06-25,1202.4
2015-06-26,1189.55
2015-06-29,1184.7
2015-06-30,1192.0
2015-07-01,1199.95
2015-07-02,1179.3
2015-07-03,1167.35
2015-07-06,1176.65
2015-07-07,1203.15
2015-07-08,1186.45
2015-07-09,1181.05
2015-07-10,1170.25
2015-07-13,1175.8
2015-07-14,1169.7
2015-07-15,1167.55
2015-07-16,1165.9
2015-07-17,1189.85
2015-07-20,1224.75
2015-07-21,1191.9
2015-07-22,1199.6
2015-07-23,1185.85
2015-07-24,1174.2
2015-07-27,1165.4
2015-07-28,1170.15
2015-07-29,1167.75
2015-07-30,1165.0
2015-07-31,1180.3
2015-08-03,1188.25
2015-08-04,1191.9
2015-08-05,1174.7
2015-08-06,1210.6
2015-08-07,1218.4
2015-08-10,1191.8
2015-08-11,1208.8
2015-08-12,1179.2
2015-08-13,1155.55
2015-08-14,1164.35
2015-08-17,1172.95
2015-08-18,1170.3
2015-08-19,1170.25
2015-08-20,1172.4
2015-08-21,1186.8
2015-08-24,1152.15
2015-08-25,1160.1
2015-08-26,1155.1
2015-08-27,1184.6
2015-08-28,1184.45
2015-08-31,1165.5
2015-09-01,1127.55
2015-09-02,1150.5
2015-09-03,1196.95
2015-09-04,1198.55
2015-09-07,1174.15
2015-09-08,1190.0
2015-09-09,1186.2
2015-09-10,1176.75
2015-09-11,1190.95
2015-09-14,1195.15
2015-09-15,1180.3
2015-09-16,1175.15
2015-09-18,1169.45
2015-09-21,1165.4
2015-09-22,1145.75
2015-09-23,1150.45
2015-09-24,1175.25
2015-09-28,1164.9
2015-09-29,1165.9
2015-09-30,1168.4
2015-10-01,1168.35
2015-10-05,1188.95
2015-10-06,1180.6
2015-10-07,1184.8
2015-10-08,1196.5
2015-10-09,1182.6
2015-10-12,1167.8
2015-10-13,1170.45
2015-10-14,1173.6
2015-10-15,1189.6
2015-10-16,1191.05
2015-10-19,1250.15
2015-10-20,1276.1
2015-10-21,1267.6
2015-10-23,1242.85
2015-10-26,1210.95
2015-10-27,1195.4
2015-10-28,1193.45
2015-10-29,1189.8
2015-10-30,1178.15
2015-11-02,1174.3
2015-11-03,1188.1
2015-11-04,1179.25
2015-11-05,1167.6
2015-11-06,1160.85
2015-11-09,1150.9
2015-11-10,1119.35
2015-11-11,1137.5
2015-11-13,1117.6
2015-11-16,1117.15
2015-11-17,1115.5
2015-11-18,1101.1
2015-11-19,1118.95
2015-11-20,1100.3
2015-11-23,1097.85
2015-11-24,1106.55
2015-11-26,1087.3
2015-11-27,1078.35
2015-11-30,1100.4
2015-12-01,1131.85
2015-12-02,1126.85
2015-12-03,1101.0
2015-12-04,1104.15
2015-12-07,1098.25
2015-12-08,1097.95
2015-12-09,1079.65
2015-12-10,1075.8
2015-12-11,1067.7
2015-12-14,1076.9
2015-12-15,1083.15
2015-12-16,1089.05
2015-12-17,1095.45
2015-12-18,1078.55
2015-12-21,1103.5
2015-12-22,1081.7
2015-12-23,1093.15
2015-12-24,1091.15
2015-12-28,1122.5
2015-12-29,1161.65
2015-12-30,1205.85
2015-12-31,1247.95
2016-01-01,1258.75
2016-01-04,1257.5
2016-01-05,1235.5
2016-01-06,1254.45
2016-01-07,1219.25
2016-01-08,1244.9
2016-01-11,1249.4
2016-01-12,1280.2
2016-01-13,1240.15
2016-01-14,1229.9
2016-01-15,1194.6
2016-01-18,1149.25
2016-01-19,1171.05
2016-01-20,1150.5
2016-01-21,1177.4
2016-01-22,1206.05
2016-01-25,1206.55
2016-01-27,1226.65
2016-01-28,1239.05
2016-01-29,1235.9
2016-02-01,1231.65
2016-02-02,1215.7
2016-02-03,1178.2
2016-02-04,1148.55
2016-02-05,1165.25
2016-02-08,1223.4
2016-02-09,1224.55
2016-02-10,1194.9
2016-02-11,1166.8
2016-02-12,1148.5
2016-02-15,1172.65
2016-02-16,1134.4
2016-02-17,1160.65
2016-02-18,1163.25
2016-02-19,1168.0
2016-02-22,1161.85
2016-02-23,1167.3
2016-02-24,1151.65
2016-02-25,1165.6
2016-02-26,1170.6
2016-02-29,1186.5
2016-03-01,1204.6
2016-03-02,1215.25
2016-03-03,1233.25
2016-03-04,1231.35
2016-03-08,1209.75
2016-03-09,1203.65
2016-03-10,1194.8
2016-03-11,1261.85
2016-03-14,1212.4
2016-03-15,1209.65
2016-03-16,1177.1
2016-03-17,1186.2
2016-03-18,1161.2
2016-03-21,1159.7
2016-03-22,1183.85
2016-03-23,1165.6
2016-03-28,1135.95
2016-03-29,1138.95
2016-03-30,1152.5
2016-03-31,1154.75
2016-04-01,1162.25
2016-04-04,1160.0
2016-04-05,1133.2
2016-04-06,1180.6
2016-04-07,1174.95
2016-04-08,1175.55
2016-04-11,1165.85
2016-04-12,1163.85
2016-04-13,1163.2
2016-04-18,1176.8
2016-04-20,1171.1
2016-04-21,1176.65
2016-04-22,1182.15
2016-04-25,1175.2
2016-04-26,1170.95
2016-04-27,1160.0
2016-04-28,1150.7
2016-04-29,1150.25
2016-05-02,1142.35
2016-05-03,1146.7
2016-05-04,1148.9
2016-05-05,1148.6
2016-05-06,1141.55
2016-05-09,1134.05
2016-05-10,1139.95
2016-05-11,1134.1
2016-05-12,1132.15
2016-05-13,1121.5
2016-05-16,1133.65
2016-05-17,1117.55
2016-05-18,1119.7
2016-05-19,1105.5
2016-05-20,1085.75
2016-05-23,1091.8
2016-05-24,1091.45
2016-05-25,1094.1
2016-05-26,1067.5
2016-05-27,1060.7
2016-05-30,1059.95
2016-05-31,1045.7
2016-06-01,1042.7
2016-06-02,1033.4
2016-06-03,1055.05
2016-06-06,1048.7
2016-06-07,1047.8
2016-06-08,1040.15
2016-06-09,1043.55
2016-06-10,1045.5
2016-06-13,1025.2
2016-06-14,1042.85
2016-06-15,1039.45
2016-06-16,1073.6
2016-06-17,1099.0
2016-06-20,1103.95
2016-06-21,1081.8
2016-06-22,1084.95
2016-06-23,1061.65
2016-06-24,1068.0
2016-06-27,1077.65
2016-06-28,1075.75
2016-06-29,1096.8
2016-06-30,1072.6
2016-07-01,1061.3
2016-07-04,1067.35
2016-07-05,1067.7
2016-07-07,1055.65
2016-07-08,1063.5
2016-07-11,1066.05
2016-07-12,1059.35
2016-07-13,1055.25
2016-07-14,1048.0
2016-07-15,1041.45
2016-07-18,1045.55
2016-07-19,1047.25
2016-07-20,1060.5
2016-07-21,1038.5
2016-07-22,1045.35
2016-07-25,1049.0
2016-07-26,1035.3
2016-07-27,1032.3
2016-07-28,1033.0
2016-07-29,1036.15
2016-08-01,1037.35
2016-08-02,1024.55
2016-08-03,1024.45
2016-08-04,1025.65
2016-08-05,1016.0
2016-08-08,1017.25
2016-08-09,1013.85
2016-08-10,1049.2
2016-08-11,1033.85
2016-08-12,1058.15
2016-08-16,1067.05
2016-08-17,1107.65
2016-08-18,1086.5
2016-08-19,1082.8
2016-08-22,1102.75
2016-08-23,1123.0
2016-08-24,1138.4
2016-08-25,1080.25
2016-08-26,1071.85
2016-08-29,1048.0
2016-08-30,1029.65
2016-08-31,1029.05
2016-09-01,1030.4
2016-09-02,1025.45
2016-09-06,1011.85
2016-09-07,1017.45
2016-09-08,999.35
2016-09-09,1000.75
2016-09-12,994.9
2016-09-14,997.6
2016-09-15,996.4
2016-09-16,983.45
2016-09-19,971.55
2016-09-20,962.2
2016-09-21,969.5
2016-09-22,955.55
2016-09-23,957.05
2016-09-26,950.5
2016-09-27,946.2
2016-09-28,954.1
2016-09-29,934.85
2016-09-30,928.8
2016-10-03,931.95
2016-10-04,926.95
2016-10-05,937.25
2016-10-06,945.1
2016-10-07,954.5
2016-10-10,956.1
2016-10-13,963.5
2016-10-14,967.0
2016-10-17,963.55
2016-10-18,967.1
2016-10-19,968.2
2016-10-20,958.35
2016-10-21,1026.8
2016-10-24,1011.35
2016-10-25,1007.65
2016-10-26,999.4
2016-10-27,996.05
2016-10-28,996.85
2016-10-30,1005.8
2016-11-01,1007.6
2016-11-02,1007.3
2016-11-03,1008.8
2016-11-04,972.1
2016-11-07,982.85
2016-11-08,974.35
2016-11-09,949.1
2016-11-10,992.15
2016-11-11,968.95
2016-11-15,949.45
2016-11-16,953.35
2016-11-17,943.7
2016-11-18,947.15
2016-11-21,950.9
2016-11-22,945.75
2016-11-23,949.65
2016-11-24,938.75
2016-11-25,942.15
2016-11-28,963.15
2016-11-29,951.1
2016-11-30,949.45
2016-12-01,960.05
2016-12-02,960.3
2016-12-05,949.0
2016-12-06,949.35
2016-12-07,941.65
2016-12-08,937.9
2016-12-09,953.55
2016-12-12,950.3
2016-12-13,955.8
2016-12-14,938.4
2016-12-15,951.95
2016-12-16,952.95
2016-12-19,948.9
2016-12-20,948.05
2016-12-21,939.3
2016-12-22,940.45
2016-12-23,916.95
2016-12-26,926.35
2016-12-27,927.1
2016-12-28,938.45
2016-12-29,927.45
2016-12-30,926.3
2017-01-02,943.5
2017-01-03,937.45
2017-01-04,946.85
2017-01-05,948.7
2017-01-06,939.4
2017-01-09,950.45
2017-01-10,959.95
2017-01-11,964.6
2017-01-12,972.0
2017-01-13,956.2
2017-01-16,952.3
2017-01-17,958.8
2017-01-18,968.85
2017-01-19,981.7
2017-01-20,978.15
2017-01-23,961.1
2017-01-24,962.05
2017-01-25,967.05
2017-01-27,962.0
2017-01-30,949.85
2017-01-31,941.2
2017-02-01,944.15
2017-02-02,947.15
2017-02-03,954.7
2017-02-06,947.1
2017-02-07,941.3
2017-02-08,945.75
2017-02-09,939.85
2017-02-10,934.85
2017-02-13,937.5
2017-02-14,931.4
2017-02-15,916.35
2017-02-16,915.35
2017-02-17,922.55
2017-02-20,926.85
2017-02-21,924.6
2017-02-22,915.8
2017-02-23,911.75
2017-02-27,910.65
2017-02-28,910.95
2017-03-01,919.2
2017-03-02,932.05
2017-03-03,932.85
2017-03-06,959.1
2017-03-07,989.85
2017-03-08,965.0
2017-03-09,966.5
2017-03-10,959.95
2017-03-14,951.4
2017-03-15,943.15
2017-03-16,952.7
2017-03-17,948.15
2017-03-20,939.0
2017-03-21,941.05
2017-03-22,940.3
2017-03-23,939.95
2017-03-24,943.45
2017-03-27,943.85
2017-03-28,933.9
2017-03-29,930.05
2017-03-30,940.2
2017-03-31,935.25
2017-04-03,952.7
2017-04-05,959.25
2017-04-06,942.95
2017-04-07,943.8
2017-04-10,961.55
2017-04-11,955.8
2017-04-12,998.55
2017-04-13,1020.3
2017-04-17,1058.6
2017-04-18,1018.0
2017-04-19,1038.0
2017-04-20,1029.1
2017-04-21,1028.4
2017-04-24,1006.15
2017-04-25,1007.15
2017-04-26,978.2
2017-04-27,974.3
2017-04-28,972.8
2017-05-02,956.0
2017-05-03,952.45
2017-05-04,957.75
2017-05-05,941.2
2017-05-08,989.05
2017-05-09,987.15
2017-05-10,979.5
2017-05-11,976.9
2017-05-12,975.1
2017-05-15,1012.75
2017-05-16,1009.3
2017-05-17,975.45
2017-05-18,958.6
2017-05-19,960.45
2017-05-22,964.35
2017-05-23,939.85
2017-05-24,941.6
2017-05-25,939.95
2017-05-26,934.1
2017-05-29,926.0
2017-05-30,924.15
2017-05-31,929.55
2017-06-01,936.15
2017-06-02,935.05
2017-06-05,940.4
2017-06-06,930.85
2017-06-07,928.65
2017-06-08,916.7
2017-06-09,921.5
2017-06-12,918.9
2017-06-13,922.2
2017-06-14,923.35
2017-06-15,917.05
2017-06-16,925.4
2017-06-19,919.25
2017-06-20,915.75
2017-06-21,929.0
2017-06-22,916.55
2017-06-23,920.05
2017-06-27,909.6
2017-06-28,910.5
2017-06-29,908.6
2017-06-30,914.65
2017-07-03,916.35
2017-07-04,915.75
2017-07-05,963.4
2017-07-06,1029.25
2017-07-07,990.6
2017-07-10,978.7
2017-07-11,967.4
2017-07-12,980.25
2017-07-13,960.8
2017-07-14,956.25
2017-07-17,960.95
2017-07-18,955.45
2017-07-19,954.35
2017-07-20,973.2
2017-07-21,961.0
2017-07-24,964.4
2017-07-25,960.75
2017-07-26,952.85
2017-07-27,928.6
2017-07-28,928.7
2017-07-31,922.25
2017-08-01,915.3
2017-08-02,917.6
2017-08-03,909.65
2017-08-04,909.5
2017-08-07,914.25
2017-08-08,895.95
2017-08-09,905.1
2017-08-10,905.6
2017-08-11,900.15
2017-08-14,900.2
2017-08-16,908.8
2017-08-17,928.25
2017-08-18,910.35
2017-08-21,895.55
2017-08-22,885.55
2017-08-23,899.35
2017-08-24,893.95
2017-08-28,900.3
2017-08-29,897.25
2017-08-30,910.95
2017-08-31,904.1
2017-09-01,907.0
2017-09-04,912.2
2017-09-05,912.15
2017-09-06,908.2
2017-09-07,905.1
2017-09-08,928.25
2017-09-11,943.25
2017-09-12,977.7
2017-09-13,967.95
2017-09-14,963.25
2017-09-15,972.8
2017-09-18,975.9
2017-09-19,961.45
2017-09-20,947.35
2017-09-21,937.9
2017-09-22,931.15
2017-09-25,918.5
2017-09-26,913.1
2017-09-27,903.55
2017-09-28,909.55
2017-09-29,912.3
2017-10-03,922.0
2017-10-04,945.25
2017-10-05,945.35
2017-10-06,949.3
2017-10-09,940.2
2017-10-10,949.75
2017-10-11,947.7
2017-10-12,949.5
2017-10-13,951.4
2017-10-16,949.9
2017-10-17,947.7
2017-10-18,985.15
2017-10-19,975.9
2017-10-23,967.95
2017-10-24,977.8
2017-10-25,993.45
2017-10-26,1030.3
2017-10-27,1048.3
2017-10-30,1045.15
2017-10-31,1051.25
2017-11-01,1066.25
2017-11-02,1083.65
2017-11-03,1067.5
2017-11-06,1099.85
2017-11-07,1177.55
2017-11-08,1165.9
2017-11-09,1221.4
2017-11-10,1188.2
2017-11-13,1176.75
2017-11-14,1161.05
2017-11-15,1166.05
2017-11-16,1171.95
2017-11-17,1177.15
2017-11-20,1172.45
2017-11-21,1188.7
2017-11-22,1167.15
2017-11-23,1163.55
2017-11-24,1165.3
2017-11-27,1145.35
2017-11-28,1144.6
2017-11-29,1149.9
2017-11-30,1134.05
2017-12-01,1117.15
2017-12-04,1113.1
2017-12-05,1112.2
2017-12-06,1113.35
2017-12-07,1128.25
2017-12-08,1151.9
