Date,JKLAKSHMI
2013-08-28,56.15
2013-08-29,55.25
2013-08-30,56.65
2013-09-02,58.7
2013-09-03,57.3
2013-09-04,58.0
2013-09-05,58.15
2013-09-06,57.6
2013-09-10,59.15
2013-09-11,58.9
2013-09-12,64.2
2013-09-13,70.6
2013-09-16,68.0
2013-09-17,69.8
2013-09-18,68.8
2013-09-19,71.45
2013-09-20,71.0
2013-09-23,69.55
2013-09-24,72.95
2013-09-25,69.95
2013-09-26,72.2
2013-09-27,70.75
2013-09-30,71.0
2013-10-01,70.7
2013-10-03,72.45
2013-10-04,71.1
2013-10-07,71.5
2013-10-08,72.0
2013-10-09,74.1
2013-10-10,74.55
2013-10-11,78.0
2013-10-14,78.85
2013-10-15,78.25
2013-10-17,74.45
2013-10-18,73.55
2013-10-21,70.3
2013-10-22,68.25
2013-10-23,68.1
2013-10-24,67.55
2013-10-25,68.45
2013-10-28,67.2
2013-10-29,67.7
2013-10-30,67.55
2013-10-31,67.75
2013-11-01,68.1
2013-11-03,69.35
2013-11-05,70.7
2013-11-06,69.95
2013-11-07,69.55
2013-11-08,68.3
2013-11-11,70.1
2013-11-12,68.7
2013-11-13,68.2
2013-11-14,68.4
2013-11-18,68.35
2013-11-19,69.15
2013-11-20,69.45
2013-11-21,68.25
2013-11-22,68.55
2013-11-25,67.8
2013-11-26,67.7
2013-11-27,67.1
2013-11-28,68.8
2013-11-29,70.1
2013-12-02,70.9
2013-12-03,70.85
2013-12-04,70.2
2013-12-05,69.5
2013-12-06,70.95
2013-12-09,78.7
2013-12-10,79.6
2013-12-11,77.2
2013-12-12,75.1
2013-12-13,74.55
2013-12-16,73.7
2013-12-17,72.9
2013-12-18,73.95
2013-12-19,72.65
2013-12-20,74.0
2013-12-23,74.75
2013-12-24,79.4
2013-12-26,80.4
2013-12-27,79.25
2013-12-30,79.55
2013-12-31,79.25
2014-01-01,85.4
2014-01-02,84.25
2014-01-03,83.15
2014-01-06,81.5
2014-01-07,80.3
2014-01-08,78.45
2014-01-09,77.45
2014-01-10,76.7
2014-01-13,76.6
2014-01-14,77.5
2014-01-15,76.25
2014-01-16,76.2
2014-01-17,76.55
2014-01-20,74.7
2014-01-21,74.6
2014-01-22,74.45
2014-01-23,72.95
2014-01-24,71.8
2014-01-27,67.6
2014-01-28,67.4
2014-01-29,66.4
2014-01-30,66.35
2014-01-31,66.4
2014-02-03,65.55
2014-02-04,66.9
2014-02-05,66.3
2014-02-06,64.9
2014-02-07,66.0
2014-02-10,69.05
2014-02-11,68.3
2014-02-12,69.3
2014-02-13,68.0
2014-02-14,68.5
2014-02-17,67.15
2014-02-18,70.05
2014-02-19,74.25
2014-02-20,73.05
2014-02-21,75.8
2014-02-24,76.1
2014-02-25,77.75
2014-02-26,78.85
2014-02-28,80.55
2014-03-03,79.05
2014-03-04,80.95
2014-03-05,83.2
2014-03-06,85.65
2014-03-07,91.1
2014-03-10,93.25
2014-03-11,96.1
2014-03-12,94.0
2014-03-13,93.0
2014-03-14,93.7
2014-03-18,98.2
2014-03-19,97.35
2014-03-20,96.2
2014-03-21,96.15
2014-03-22,97.05
2014-03-24,100.35
2014-03-25,104.05
2014-03-26,108.5
2014-03-27,109.05
2014-03-28,113.5
2014-03-31,111.7
2014-04-01,115.9
2014-04-02,120.05
2014-04-03,122.4
2014-04-04,123.8
2014-04-07,119.7
2014-04-09,117.9
2014-04-10,121.75
2014-04-11,128.95
2014-04-15,127.2
2014-04-16,120.25
2014-04-17,124.65
2014-04-21,122.2
2014-04-22,122.95
2014-04-23,121.5
2014-04-25,117.2
2014-04-28,113.2
2014-04-29,118.1
2014-04-30,118.65
2014-05-02,115.85
2014-05-05,112.15
2014-05-06,113.3
2014-05-07,114.2
2014-05-08,115.9
2014-05-09,117.9
2014-05-12,124.4
2014-05-13,127.75
2014-05-14,127.4
2014-05-15,125.45
2014-05-16,132.2
2014-05-19,158.6
2014-05-20,170.4
2014-05-21,178.35
2014-05-22,172.35
2014-05-23,177.65
2014-05-26,171.4
2014-05-27,174.7
2014-05-28,176.55
2014-05-29,185.85
2014-05-30,190.4
2014-06-02,191.6
2014-06-03,198.95
2014-06-04,219.15
2014-06-05,217.1
2014-06-06,225.8
2014-06-09,231.65
2014-06-10,222.0
2014-06-11,229.0
2014-06-12,235.25
2014-06-13,232.85
2014-06-16,225.35
2014-06-17,243.45
2014-06-18,238.1
2014-06-19,232.85
2014-06-20,220.85
2014-06-23,208.05
2014-06-24,209.6
2014-06-25,206.85
2014-06-26,213.2
2014-06-27,210.3
2014-06-30,212.9
2014-07-01,217.45
2014-07-02,232.6
2014-07-03,233.45
2014-07-04,235.4
2014-07-07,242.05
2014-07-08,230.05
2014-07-09,229.1
2014-07-10,230.35
2014-07-11,216.45
2014-07-14,216.85
2014-07-15,218.85
2014-07-16,224.0
2014-07-17,223.1
2014-07-18,220.75
2014-07-21,221.55
2014-07-22,221.35
2014-07-23,223.2
2014-07-24,224.1
2014-07-25,220.9
2014-07-28,245.95
2014-07-30,251.15
2014-07-31,246.5
2014-08-01,267.45
2014-08-04,269.85
2014-08-05,276.35
2014-08-06,282.05
2014-08-07,269.15
2014-08-08,260.25
2014-08-11,266.4
2014-08-12,275.45
2014-08-13,267.5
2014-08-14,269.2
2014-08-18,277.2
2014-08-19,293.5
2014-08-20,284.65
2014-08-21,296.65
2014-08-22,305.3
2014-08-25,312.85
2014-08-26,307.15
2014-08-27,310.85
2014-08-28,304.1
2014-09-01,314.7
2014-09-02,316.85
2014-09-03,317.95
2014-09-04,315.05
2014-09-05,314.7
2014-09-08,320.8
2014-09-09,317.2
2014-09-10,324.2
2014-09-11,320.2
2014-09-12,318.5
2014-09-15,317.8
2014-09-16,307.45
2014-09-17,316.75
2014-09-18,339.15
2014-09-19,340.65
2014-09-22,346.7
2014-09-23,354.6
2014-09-24,344.95
2014-09-25,337.7
2014-09-26,331.9
2014-09-29,343.15
2014-09-30,356.65
2014-10-01,360.6
2014-10-07,358.6
2014-10-08,339.95
2014-10-09,343.2
2014-10-10,346.35
2014-10-13,336.9
2014-10-14,334.65
2014-10-16,318.7
2014-10-17,329.0
2014-10-20,338.7
2014-10-21,339.15
2014-10-22,354.15
2014-10-23,351.65
2014-10-27,349.25
2014-10-28,348.25
2014-10-29,357.05
2014-10-30,359.65
2014-10-31,367.1
2014-11-03,372.3
2014-11-05,380.95
2014-11-07,400.25
2014-11-10,417.8
2014-11-11,404.3
2014-11-12,391.7
2014-11-13,393.85
2014-11-14,393.0
2014-11-17,392.8
2014-11-18,382.45
2014-11-19,382.05
2014-11-20,389.25
2014-11-21,375.1
2014-11-24,383.7
2014-11-25,394.2
2014-11-26,391.35
2014-11-27,386.95
2014-11-28,388.85
2014-12-01,379.2
2014-12-02,374.7
2014-12-03,381.15
2014-12-04,382.25
2014-12-05,380.35
2014-12-08,380.8
2014-12-09,389.55
2014-12-10,405.8
2014-12-11,413.6
2014-12-12,409.85
2014-12-15,403.65
2014-12-16,387.9
2014-12-17,379.0
2014-12-18,398.55
2014-12-19,399.35
2014-12-22,400.25
2014-12-23,399.75
2014-12-24,402.7
2014-12-26,400.25
2014-12-29,411.5
2014-12-30,404.65
2014-12-31,405.85
2015-01-01,402.0
2015-01-02,404.95
2015-01-05,398.5
2015-01-06,389.9
2015-01-07,391.05
2015-01-08,394.1
2015-01-09,387.25
2015-01-12,385.65
2015-01-13,395.2
2015-01-14,394.15
2015-01-15,393.6
2015-01-16,398.45
2015-01-19,407.3
2015-01-20,422.95
2015-01-21,410.8
2015-01-22,418.95
2015-01-23,407.5
2015-01-27,405.4
2015-01-28,392.75
2015-01-29,397.9
2015-01-30,387.3
2015-02-02,397.95
2015-02-03,385.65
2015-02-04,386.15
2015-02-05,392.85
2015-02-06,377.85
2015-02-09,367.45
2015-02-10,361.45
2015-02-11,378.7
2015-02-12,381.45
2015-02-13,384.6
2015-02-16,374.35
2015-02-18,370.75
2015-02-19,368.4
2015-02-20,362.75
2015-02-23,360.85
2015-02-24,352.0
2015-02-25,355.5
2015-02-26,345.55
2015-02-27,340.55
2015-02-28,343.85
2015-03-02,391.3
2015-03-03,389.3
2015-03-04,376.15
2015-03-05,373.5
2015-03-09,379.45
2015-03-10,382.75
2015-03-11,381.0
2015-03-12,379.85
2015-03-13,372.95
2015-03-16,380.4
2015-03-17,389.65
2015-03-18,390.2
2015-03-19,387.2
2015-03-20,380.95
2015-03-23,370.7
2015-03-24,369.95
2015-03-25,368.15
2015-03-26,354.0
2015-03-27,351.4
2015-03-30,352.45
2015-03-31,358.8
2015-04-01,368.65
2015-04-06,377.7
2015-04-07,374.25
2015-04-08,369.7
2015-04-09,369.65
2015-04-10,369.1
2015-04-13,364.7
2015-04-15,360.55
2015-04-16,355.6
2015-04-17,348.65
2015-04-20,351.9
2015-04-21,352.85
2015-04-22,347.25
2015-04-23,351.05
2015-04-24,355.5
2015-04-27,360.05
2015-04-28,363.55
2015-04-29,360.35
2015-04-30,360.0
2015-05-04,359.85
2015-05-05,356.55
2015-05-06,340.35
2015-05-07,341.7
2015-05-08,343.25
2015-05-11,344.9
2015-05-12,332.1
2015-05-13,342.0
2015-05-14,342.95
2015-05-15,342.7
2015-05-18,341.25
2015-05-19,344.0
2015-05-20,341.65
2015-05-21,340.8
2015-05-22,337.1
2015-05-25,338.75
2015-05-26,332.65
2015-05-27,330.9
2015-05-28,331.85
2015-05-29,341.1
2015-06-01,345.35
2015-06-02,347.65
2015-06-03,327.55
2015-06-04,319.1
2015-06-05,323.0
2015-06-08,312.3
2015-06-09,307.25
2015-06-10,317.35
2015-06-11,316.6
2015-06-12,316.25
2015-06-15,311.25
2015-06-16,311.65
2015-06-17,312.0
2015-06-18,316.3
2015-06-19,317.5
2015-06-22,327.05
2015-06-23,337.35
2015-06-24,342.45
2015-06-25,343.65
2015-06-26,348.45
2015-06-29,349.25
2015-06-30,347.4
2015-07-01,345.65
2015-07-02,351.25
2015-07-03,337.05
2015-07-06,350.95
2015-07-07,346.7
2015-07-08,333.85
2015-07-09,336.35
2015-07-10,329.3
2015-07-13,331.1
2015-07-14,332.7
2015-07-15,338.25
2015-07-16,337.0
2015-07-17,337.0
2015-07-20,341.4
2015-07-21,332.3
2015-07-22,331.45
2015-07-23,329.95
2015-07-24,323.0
2015-07-27,320.75
2015-07-28,328.85
2015-07-29,327.95
2015-07-30,331.35
2015-07-31,337.4
2015-08-03,350.25
2015-08-04,361.05
2015-08-05,365.7
2015-08-06,372.2
2015-08-07,373.55
2015-08-10,364.8
2015-08-11,355.2
2015-08-12,348.2
2015-08-13,344.55
2015-08-14,353.25
2015-08-17,357.7
2015-08-18,364.1
2015-08-19,368.65
2015-08-20,356.65
2015-08-21,359.9
2015-08-24,330.5
2015-08-25,328.6
2015-08-26,333.05
2015-08-27,346.45
2015-08-28,356.25
2015-08-31,352.45
2015-09-01,346.45
2015-09-02,347.15
2015-09-03,355.45
2015-09-04,356.0
2015-09-07,358.6
2015-09-08,360.1
2015-09-09,365.75
2015-09-10,366.6
2015-09-11,370.85
2015-09-14,371.25
2015-09-15,371.4
2015-09-16,369.2
2015-09-18,370.3
2015-09-21,370.85
2015-09-22,370.05
2015-09-23,366.0
2015-09-24,367.05
2015-09-28,370.15
2015-09-29,369.7
2015-09-30,372.9
2015-10-01,378.1
2015-10-05,378.5
2015-10-06,380.0
2015-10-07,381.55
2015-10-08,383.4
2015-10-09,384.85
2015-10-12,383.9
2015-10-13,384.9
2015-10-14,377.8
2015-10-15,376.35
2015-10-16,373.45
2015-10-19,374.3
2015-10-20,380.65
2015-10-21,381.2
2015-10-23,375.45
2015-10-26,373.95
2015-10-27,378.7
2015-10-28,374.15
2015-10-29,369.5
2015-10-30,374.5
2015-11-02,371.9
2015-11-03,376.45
2015-11-04,367.35
2015-11-05,360.5
2015-11-06,353.1
2015-11-09,351.3
2015-11-10,357.7
2015-11-11,362.05
2015-11-13,354.05
2015-11-16,348.1
2015-11-17,344.6
2015-11-18,344.45
2015-11-19,345.85
2015-11-20,344.35
2015-11-23,346.2
2015-11-24,350.6
2015-11-26,352.75
2015-11-27,359.35
2015-11-30,356.8
2015-12-01,356.8
2015-12-02,350.35
2015-12-03,347.0
2015-12-04,325.6
2015-12-07,331.15
2015-12-08,330.4
2015-12-09,325.3
2015-12-10,324.15
2015-12-11,328.0
2015-12-14,332.45
2015-12-15,336.25
2015-12-16,332.1
2015-12-17,338.35
2015-12-18,330.5
2015-12-21,328.65
2015-12-22,325.2
2015-12-23,328.15
2015-12-24,328.65
2015-12-28,330.8
2015-12-29,326.8
2015-12-30,330.4
2015-12-31,326.95
2016-01-01,333.8
2016-01-04,334.9
2016-01-05,334.3
2016-01-06,330.4
2016-01-07,325.4
2016-01-08,322.6
2016-01-11,317.45
2016-01-12,310.45
2016-01-13,312.15
2016-01-14,305.6
2016-01-15,286.2
2016-01-18,275.15
2016-01-19,280.6
2016-01-20,280.35
2016-01-21,286.1
2016-01-22,299.25
2016-01-25,299.8
2016-01-27,299.45
2016-01-28,300.8
2016-01-29,301.65
2016-02-01,301.35
2016-02-02,284.95
2016-02-03,273.15
2016-02-04,270.15
2016-02-05,276.2
2016-02-08,275.05
2016-02-09,269.4
2016-02-10,270.15
2016-02-11,266.5
2016-02-12,263.0
2016-02-15,269.8
2016-02-16,261.65
2016-02-17,258.65
2016-02-18,261.6
2016-02-19,267.75
2016-02-22,270.65
2016-02-23,270.0
2016-02-24,265.0
2016-02-25,266.2
2016-02-26,267.2
2016-02-29,269.0
2016-03-01,287.75
2016-03-02,289.25
2016-03-03,287.95
2016-03-04,288.9
2016-03-08,295.15
2016-03-09,299.2
2016-03-10,301.25
2016-03-11,298.0
2016-03-14,292.8
2016-03-15,306.15
2016-03-16,305.1
2016-03-17,312.05
2016-03-18,329.3
2016-03-21,338.05
2016-03-22,336.3
2016-03-23,337.25
2016-03-28,332.55
2016-03-29,327.65
2016-03-30,337.1
2016-03-31,339.7
2016-04-01,336.1
2016-04-04,334.8
2016-04-05,326.6
2016-04-06,331.65
2016-04-07,326.2
2016-04-08,337.65
2016-04-11,346.4
2016-04-12,343.65
2016-04-13,345.35
2016-04-18,366.25
2016-04-20,369.3
2016-04-21,357.35
2016-04-22,347.25
2016-04-25,364.5
2016-04-26,365.45
2016-04-27,361.1
2016-04-28,350.8
2016-04-29,349.9
2016-05-02,347.9
2016-05-03,346.8
2016-05-04,341.4
2016-05-05,336.25
2016-05-06,330.7
2016-05-09,336.65
2016-05-10,337.2
2016-05-11,339.45
2016-05-12,344.35
2016-05-13,342.15
2016-05-16,339.3
2016-05-17,340.0
2016-05-18,343.4
2016-05-19,356.6
2016-05-20,349.9
2016-05-23,348.3
2016-05-24,342.25
2016-05-25,344.55
2016-05-26,345.65
2016-05-27,345.75
2016-05-30,343.4
2016-05-31,338.95
2016-06-01,345.0
2016-06-02,339.45
2016-06-03,339.25
2016-06-06,337.1
2016-06-07,345.0
2016-06-08,349.7
2016-06-09,352.95
2016-06-10,355.55
2016-06-13,361.25
2016-06-14,375.05
2016-06-15,374.8
2016-06-16,372.4
2016-06-17,378.55
2016-06-20,391.2
2016-06-21,390.55
2016-06-22,388.55
2016-06-23,384.85
2016-06-24,385.55
2016-06-27,385.75
2016-06-28,387.6
2016-06-29,386.6
2016-06-30,385.85
2016-07-01,400.25
2016-07-04,400.15
2016-07-05,398.0
2016-07-07,403.4
2016-07-08,396.3
2016-07-11,404.85
2016-07-12,403.35
2016-07-13,395.65
2016-07-14,401.6
2016-07-15,395.35
2016-07-18,401.95
2016-07-19,410.65
2016-07-20,417.25
2016-07-21,419.95
2016-07-22,419.95
2016-07-25,422.15
2016-07-26,422.65
2016-07-27,422.35
2016-07-28,423.85
2016-07-29,424.95
2016-08-01,427.8
2016-08-02,429.95
2016-08-03,426.1
2016-08-04,423.0
2016-08-05,426.9
2016-08-08,447.7
2016-08-09,440.6
2016-08-10,441.05
2016-08-11,438.65
2016-08-12,425.55
2016-08-16,433.7
2016-08-17,446.55
2016-08-18,444.95
2016-08-19,438.3
2016-08-22,431.15
2016-08-23,441.1
2016-08-24,452.25
2016-08-25,449.25
2016-08-26,453.3
2016-08-29,452.8
2016-08-30,453.4
2016-08-31,452.0
2016-09-01,458.5
2016-09-02,461.4
2016-09-06,461.75
2016-09-07,469.6
2016-09-08,471.25
2016-09-09,474.45
2016-09-12,459.7
2016-09-14,462.7
2016-09-15,473.2
2016-09-16,469.9
2016-09-19,468.1
2016-09-20,465.7
2016-09-21,470.0
2016-09-22,471.7
2016-09-23,482.15
2016-09-26,484.45
2016-09-27,489.75
2016-09-28,496.95
2016-09-29,490.1
2016-09-30,499.25
2016-10-03,495.75
2016-10-04,495.4
2016-10-05,509.55
2016-10-06,507.6
2016-10-07,504.65
2016-10-10,497.05
2016-10-13,481.05
2016-10-14,491.65
2016-10-17,483.8
2016-10-18,490.25
2016-10-19,484.6
2016-10-20,507.45
2016-10-21,498.65
2016-10-24,506.15
2016-10-25,500.45
2016-10-26,488.45
2016-10-27,481.1
2016-10-28,486.9
2016-10-30,494.8
2016-11-01,496.6
2016-11-02,481.7
2016-11-03,479.75
2016-11-04,467.4
2016-11-07,466.45
2016-11-08,465.55
2016-11-09,439.7
2016-11-10,446.8
2016-11-11,414.9
2016-11-15,381.7
2016-11-16,378.85
2016-11-17,361.25
2016-11-18,350.05
2016-11-21,345.0
2016-11-22,346.95
2016-11-23,370.0
2016-11-24,362.1
2016-11-25,370.95
2016-11-28,378.6
2016-11-29,375.05
2016-11-30,412.95
2016-12-01,384.9
2016-12-02,374.6
2016-12-05,373.65
2016-12-06,379.75
2016-12-07,378.6
2016-12-08,380.95
2016-12-09,378.6
2016-12-12,367.45
2016-12-13,359.65
2016-12-14,356.9
2016-12-15,351.95
2016-12-16,338.75
2016-12-19,335.95
2016-12-20,338.05
2016-12-21,340.35
2016-12-22,335.75
2016-12-23,339.25
2016-12-26,346.9
2016-12-27,352.75
2016-12-28,351.15
2016-12-29,350.45
2016-12-30,350.55
2017-01-02,365.0
2017-01-03,363.95
2017-01-04,363.25
2017-01-05,360.1
2017-01-06,356.9
2017-01-09,358.35
2017-01-10,356.55
2017-01-11,358.7
2017-01-12,366.45
2017-01-13,364.75
2017-01-16,367.85
2017-01-17,367.6
2017-01-18,370.0
2017-01-19,367.05
2017-01-20,358.05
2017-01-23,351.4
2017-01-24,354.8
2017-01-25,358.7
2017-01-27,368.05
2017-01-30,371.55
2017-01-31,372.3
2017-02-01,383.1
2017-02-02,392.35
2017-02-03,393.95
2017-02-06,400.1
2017-02-07,391.9
2017-02-08,387.75
2017-02-09,380.55
2017-02-10,385.55
2017-02-13,387.8
2017-02-14,386.95
2017-02-15,382.0
2017-02-16,389.0
2017-02-17,387.05
2017-02-20,388.35
2017-02-21,394.4
2017-02-22,393.4
2017-02-23,395.65
2017-02-27,405.05
2017-02-28,410.9
2017-03-01,406.9
2017-03-02,408.4
2017-03-03,405.3
2017-03-06,411.75
2017-03-07,408.15
2017-03-08,409.55
2017-03-09,410.2
2017-03-10,417.9
2017-03-14,429.8
2017-03-15,431.0
2017-03-16,430.25
2017-03-17,426.05
2017-03-20,430.0
2017-03-21,449.75
2017-03-22,444.7
2017-03-23,440.45
2017-03-24,434.85
2017-03-27,433.8
2017-03-28,450.0
2017-03-29,450.3
2017-03-30,450.75
2017-03-31,460.95
2017-04-03,465.65
2017-04-05,458.05
2017-04-06,453.0
2017-04-07,452.25
2017-04-10,448.25
2017-04-11,459.55
2017-04-12,456.6
2017-04-13,456.75
2017-04-17,455.4
2017-04-18,452.9
2017-04-19,454.65
2017-04-20,465.95
2017-04-21,468.8
2017-04-24,489.0
2017-04-25,483.6
2017-04-26,473.95
2017-04-27,466.95
2017-04-28,461.15
2017-05-02,465.5
2017-05-03,470.05
2017-05-04,490.45
2017-05-05,486.4
2017-05-08,490.2
2017-05-09,501.05
2017-05-10,511.65
2017-05-11,503.45
2017-05-12,504.3
2017-05-15,510.8
2017-05-16,527.5
2017-05-17,516.2
2017-05-18,478.95
2017-05-19,469.55
2017-05-22,475.75
2017-05-23,485.6
2017-05-24,481.9
2017-05-25,478.05
2017-05-26,481.15
2017-05-29,496.3
2017-05-30,495.4
2017-05-31,489.5
2017-06-01,485.9
2017-06-02,488.85
2017-06-05,498.9
2017-06-06,490.2
2017-06-07,487.25
2017-06-08,483.1
2017-06-09,480.4
2017-06-12,473.8
2017-06-13,472.1
2017-06-14,482.3
2017-06-15,478.2
2017-06-16,496.95
2017-06-19,495.25
2017-06-20,484.4
2017-06-21,494.85
2017-06-22,488.9
2017-06-23,489.6
2017-06-27,493.3
2017-06-28,484.0
2017-06-29,482.95
2017-06-30,484.9
2017-07-03,479.5
2017-07-04,476.1
2017-07-05,474.6
2017-07-06,474.55
2017-07-07,470.25
2017-07-10,470.85
2017-07-11,464.55
2017-07-12,470.35
2017-07-13,469.7
2017-07-14,461.45
2017-07-17,468.1
2017-07-18,466.0
2017-07-19,470.75
2017-07-20,465.75
2017-07-21,465.6
2017-07-24,466.45
2017-07-25,467.55
2017-07-26,459.3
2017-07-27,459.3
2017-07-28,443.3
2017-07-31,457.65
2017-08-01,454.95
2017-08-02,455.15
2017-08-03,454.15
2017-08-04,449.55
2017-08-07,446.1
2017-08-08,440.3
2017-08-09,429.45
2017-08-10,417.6
2017-08-11,418.3
2017-08-14,421.2
2017-08-16,418.55
2017-08-17,418.65
2017-08-18,416.85
2017-08-21,413.3
2017-08-22,412.45
2017-08-23,416.85
2017-08-24,411.7
2017-08-28,413.05
2017-08-29,414.05
2017-08-30,416.95
2017-08-31,425.55
2017-09-01,440.15
2017-09-04,429.9
2017-09-05,431.8
2017-09-06,428.35
2017-09-07,422.7
2017-09-08,422.45
2017-09-11,418.85
2017-09-12,428.1
2017-09-13,424.6
2017-09-14,426.5
2017-09-15,430.85
2017-09-18,424.95
2017-09-19,419.2
2017-09-20,417.6
2017-09-21,415.65
2017-09-22,404.65
2017-09-25,390.05
2017-09-26,387.2
2017-09-27,386.6
2017-09-28,385.05
2017-09-29,387.95
2017-10-03,386.2
2017-10-04,388.5
2017-10-05,394.05
2017-10-06,394.7
2017-10-09,397.4
2017-10-10,386.6
2017-10-11,377.2
2017-10-12,385.25
2017-10-13,384.85
2017-10-16,392.15
2017-10-17,392.8
2017-10-18,390.5
2017-10-19,403.15
2017-10-23,407.5
2017-10-24,416.1
2017-10-25,429.05
2017-10-26,440.5
2017-10-27,440.6
2017-10-30,441.0
2017-10-31,433.2
2017-11-01,435.55
2017-11-02,434.95
2017-11-03,438.6
2017-11-06,441.95
2017-11-07,437.05
2017-11-08,436.35
2017-11-09,453.9
2017-11-10,441.2
2017-11-13,440.05
2017-11-14,438.7
2017-11-15,433.05
2017-11-16,437.05
2017-11-17,427.35
2017-11-20,408.15
2017-11-21,398.8
2017-11-22,393.5
2017-11-23,393.3
2017-11-24,391.85
2017-11-27,408.85
2017-11-28,408.15
2017-11-29,409.55
2017-11-30,409.6
2017-12-01,410.0
2017-12-04,410.25
2017-12-05,411.6
2017-12-06,412.1
2017-12-07,411.25
2017-12-08,415.3
2017-12-11,414.0
2017-12-12,411.55
2017-12-13,429.35
2017-12-14,440.35
2017-12-15,438.6
2017-12-18,432.7
2017-12-19,441.0
2017-12-20,458.7
2017-12-21,451.95
2017-12-22,444.25
2017-12-26,439.65
2017-12-27,435.1
2017-12-28,431.9
2017-12-29,439.9
