Date,ITI
2014-06-05,28.5
2014-06-06,28.5
2014-06-09,29.0
2014-06-10,28.45
2014-06-11,28.7
2014-06-12,28.05
2014-06-13,25.25
2014-06-16,24.8
2014-06-17,27.15
2014-06-18,27.8
2014-06-19,27.65
2014-06-20,28.1
2014-06-23,27.7
2014-06-24,27.85
2014-06-25,28.25
2014-06-26,27.7
2014-06-27,27.45
2014-06-30,27.8
2014-07-01,30.55
2014-07-02,31.5
2014-07-03,31.7
2014-07-04,32.75
2014-07-07,39.15
2014-07-08,39.05
2014-07-09,39.9
2014-07-10,36.35
2014-07-11,30.45
2014-07-14,31.55
2014-07-15,32.5
2014-07-16,33.65
2014-07-17,33.75
2014-07-18,33.15
2014-07-21,33.75
2014-07-22,34.9
2014-07-23,34.1
2014-07-24,33.3
2014-07-25,31.55
2014-07-28,30.9
2014-07-30,30.35
2014-07-31,29.4
2014-08-01,29.3
2014-08-04,30.3
2014-08-05,31.3
2014-08-06,30.8
2014-08-07,30.25
2014-08-08,29.15
2014-08-11,29.4
2014-08-12,31.4
2014-08-13,29.85
2014-08-14,29.95
2014-08-18,31.0
2014-08-19,30.8
2014-08-20,29.9
2014-08-21,29.85
2014-08-22,29.95
2014-08-25,29.7
2014-08-26,28.85
2014-08-27,30.75
2014-08-28,29.8
2014-09-01,29.95
2014-09-02,30.0
2014-09-03,30.6
2014-09-04,31.9
2014-09-05,31.35
2014-09-08,30.9
2014-09-09,30.1
2014-09-10,30.25
2014-09-11,30.5
2014-09-12,29.15
2014-09-15,29.4
2014-09-16,28.0
2014-09-17,28.05
2014-09-18,28.35
2014-09-19,27.95
2014-09-22,29.85
2014-09-23,28.2
2014-09-24,27.75
2014-09-25,25.15
2014-09-26,25.9
2014-09-29,26.05
2014-09-30,26.7
2014-10-01,26.35
2014-10-07,25.2
2014-10-08,25.25
2014-10-09,25.55
2014-10-10,24.75
2014-10-13,24.95
2014-10-14,26.55
2014-10-16,25.45
2014-10-17,25.7
2014-10-20,25.45
2014-10-21,25.5
2014-10-22,25.85
2014-10-23,26.2
2014-10-27,29.25
2014-10-28,29.2
2014-10-29,29.35
2014-10-30,28.55
2014-10-31,29.05
2014-11-03,28.95
2014-11-05,29.3
2014-11-07,28.85
2014-11-10,29.35
2014-11-11,28.7
2014-11-12,28.95
2014-11-13,28.85
2014-11-14,29.05
2014-11-17,28.65
2014-11-18,28.95
2014-11-19,27.7
2014-11-20,27.35
2014-11-21,27.2
2014-11-24,26.95
2014-11-25,26.2
2014-11-26,26.95
2014-11-27,26.45
2014-11-28,28.2
2014-12-01,27.45
2014-12-02,27.55
2014-12-03,27.9
2014-12-04,29.15
2014-12-05,31.2
2014-12-08,33.3
2014-12-09,31.2
2014-12-10,31.5
2014-12-11,31.85
2014-12-12,29.8
2014-12-15,29.85
2014-12-16,27.65
2014-12-17,26.8
2014-12-18,27.45
2014-12-19,26.75
2014-12-22,27.15
2014-12-23,27.3
2014-12-24,27.85
2014-12-26,27.8
2014-12-29,27.9
2014-12-30,28.55
2014-12-31,28.55
2015-01-01,28.8
2015-01-02,29.25
2015-01-05,29.15
2015-01-06,29.65
2015-01-07,29.0
2015-01-08,31.1
2015-01-09,30.2
2015-01-12,30.75
2015-01-13,33.45
2015-01-14,36.7
2015-01-15,35.1
2015-01-16,34.35
2015-01-19,33.9
2015-01-20,32.35
2015-01-21,31.75
2015-01-22,31.9
2015-01-23,31.8
2015-01-27,31.15
2015-01-28,33.6
2015-01-29,34.7
2015-01-30,33.55
2015-02-02,34.45
2015-02-03,33.35
2015-02-04,33.6
2015-02-05,32.8
2015-02-06,31.9
2015-02-09,31.45
2015-02-10,31.45
2015-02-11,32.1
2015-02-12,32.5
2015-02-13,32.7
2015-02-16,31.55
2015-02-18,31.8
2015-02-19,32.75
2015-02-20,31.8
2015-02-23,31.1
2015-02-24,31.3
2015-02-25,31.15
2015-02-26,30.0
2015-02-27,31.4
2015-02-28,29.35
2015-03-02,27.75
2015-03-03,28.25
2015-03-04,27.3
2015-03-05,27.05
2015-03-09,26.7
2015-03-10,26.4
2015-03-11,23.7
2015-03-12,24.35
2015-03-13,24.4
2015-03-16,24.15
2015-03-17,24.05
2015-03-18,26.4
2015-03-19,25.0
2015-03-20,23.7
2015-03-23,23.1
2015-03-24,22.9
2015-03-25,21.75
2015-03-26,20.55
2015-03-27,19.45
2015-03-30,20.55
2015-03-31,20.15
2015-04-01,21.75
2015-04-06,22.75
2015-04-07,23.8
2015-04-08,24.8
2015-04-09,24.2
2015-04-10,24.4
2015-04-13,24.45
2015-04-15,24.55
2015-04-16,23.9
2015-04-17,23.5
2015-04-20,23.65
2015-04-21,23.2
2015-04-22,22.85
2015-04-23,22.6
2015-04-24,21.9
2015-04-27,20.2
2015-04-28,20.75
2015-04-29,20.7
2015-04-30,20.8
2015-05-04,22.1
2015-05-05,21.9
2015-05-06,20.75
2015-05-07,20.25
2015-05-08,20.85
2015-05-11,20.95
2015-05-12,19.8
2015-05-13,20.4
2015-05-14,20.55
2015-05-15,20.35
2015-05-18,20.35
2015-05-19,20.55
2015-05-20,22.55
2015-05-21,21.3
2015-05-22,21.6
2015-05-25,21.0
2015-05-26,20.65
2015-05-27,20.6
2015-05-28,20.8
2015-05-29,20.65
2015-06-01,21.85
2015-06-02,20.95
2015-06-03,20.45
2015-06-04,20.3
2015-06-05,20.2
2015-06-08,19.85
2015-06-09,19.4
2015-06-10,19.85
2015-06-11,19.6
2015-06-12,19.55
2015-06-15,19.55
2015-06-16,19.55
2015-06-17,19.9
2015-06-18,20.7
2015-06-19,21.05
2015-06-22,20.55
2015-06-23,21.15
2015-06-24,23.25
2015-06-25,24.4
2015-06-26,22.2
2015-06-29,21.4
2015-06-30,21.75
2015-07-01,23.8
2015-07-02,23.75
2015-07-03,23.95
2015-07-06,23.55
2015-07-07,23.45
2015-07-08,22.75
2015-07-09,22.55
2015-07-10,22.45
2015-07-13,26.25
2015-07-14,26.9
2015-07-15,27.0
2015-07-16,26.15
2015-07-17,25.4
2015-07-20,28.7
2015-07-21,26.5
2015-07-22,26.9
2015-07-23,26.55
2015-07-24,25.9
2015-07-27,26.4
2015-07-28,25.9
2015-07-29,26.15
2015-07-30,25.85
2015-07-31,26.2
2015-08-03,28.55
2015-08-04,28.85
2015-08-05,29.05
2015-08-06,28.3
2015-08-07,28.0
2015-08-10,28.7
2015-08-11,31.25
2015-08-12,28.65
2015-08-13,27.85
2015-08-14,27.95
2015-08-17,27.55
2015-08-18,27.85
2015-08-19,27.75
2015-08-20,27.0
2015-08-21,26.4
2015-08-24,24.1
2015-08-25,23.05
2015-08-26,22.85
2015-08-27,24.0
2015-08-28,23.95
2015-08-31,23.75
2015-09-01,22.8
2015-09-02,23.1
2015-09-03,23.25
2015-09-04,22.0
2015-09-07,22.0
2015-09-08,22.4
2015-09-09,23.1
2015-09-10,22.6
2015-09-11,23.15
2015-09-14,23.3
2015-09-15,22.8
2015-09-16,23.4
2015-09-18,23.8
2015-09-21,25.3
2015-09-22,24.1
2015-09-23,24.05
2015-09-24,24.0
2015-09-28,23.95
2015-09-29,23.75
2015-09-30,23.8
2015-10-01,23.6
2015-10-05,24.0
2015-10-06,27.2
2015-10-07,28.3
2015-10-08,27.0
2015-10-09,26.5
2015-10-12,26.3
2015-10-13,27.85
2015-10-14,28.4
2015-10-15,28.65
2015-10-16,28.5
2015-10-19,28.75
2015-10-20,28.7
2015-10-21,28.55
2015-10-23,28.1
2015-10-26,27.9
2015-10-27,27.6
2015-10-28,27.25
2015-10-29,26.9
2015-10-30,26.7
2015-11-02,26.45
2015-11-03,28.1
2015-11-04,27.3
2015-11-05,26.2
2015-11-06,26.05
2015-11-09,26.5
2015-11-10,26.6
2015-11-11,26.4
2015-11-13,26.05
2015-11-16,28.25
2015-11-17,27.9
2015-11-18,27.8
2015-11-19,28.05
2015-11-20,28.2
2015-11-23,28.3
2015-11-24,28.55
2015-11-26,29.85
2015-11-27,30.4
2015-11-30,30.8
2015-12-01,31.3
2015-12-02,31.7
2015-12-03,32.1
2015-12-04,31.4
2015-12-07,31.2
2015-12-08,29.65
2015-12-09,27.8
2015-12-10,28.3
2015-12-11,30.1
2015-12-14,29.9
2015-12-15,30.1
2015-12-16,29.7
2015-12-17,29.8
2015-12-18,29.45
2015-12-21,29.75
2015-12-22,30.45
2015-12-23,30.8
2015-12-24,30.8
2015-12-28,30.75
2015-12-29,31.2
2015-12-30,30.7
2015-12-31,30.6
2016-01-01,31.5
2016-01-04,31.1
2016-01-05,31.5
2016-01-06,31.9
2016-01-07,30.05
2016-01-08,30.6
2016-01-11,30.7
2016-01-12,30.15
2016-01-13,28.55
2016-01-14,27.8
2016-01-15,27.0
2016-01-18,25.6
2016-01-19,25.85
2016-01-20,25.0
2016-01-21,25.45
2016-01-22,26.15
2016-01-25,26.5
2016-01-27,26.5
2016-01-28,26.65
2016-01-29,27.15
2016-02-01,26.8
2016-02-02,25.85
2016-02-03,25.15
2016-02-04,25.25
2016-02-05,25.5
2016-02-08,25.8
2016-02-09,25.8
2016-02-10,27.15
2016-02-11,24.5
2016-02-12,23.6
2016-02-15,25.5
2016-02-16,25.0
2016-02-17,24.95
2016-02-18,24.65
2016-02-19,26.0
2016-02-22,25.35
2016-02-23,25.25
2016-02-24,23.75
2016-02-25,23.5
2016-02-26,23.6
2016-02-29,23.35
2016-03-01,23.2
2016-03-02,23.55
2016-03-03,24.7
2016-03-04,25.9
2016-03-08,25.7
2016-03-09,25.4
2016-03-10,24.75
2016-03-11,24.2
2016-03-14,23.7
2016-03-15,23.3
2016-03-16,23.35
2016-03-17,24.8
2016-03-18,24.95
2016-03-21,24.85
2016-03-22,24.65
2016-03-23,24.65
2016-03-28,23.7
2016-03-29,23.6
2016-03-30,24.1
2016-03-31,24.1
2016-04-01,24.3
2016-04-04,24.3
2016-04-05,23.95
2016-04-06,24.55
2016-04-07,25.65
2016-04-08,25.35
2016-04-11,25.35
2016-04-12,25.3
2016-04-13,25.55
2016-04-18,25.25
2016-04-20,25.35
2016-04-21,25.4
2016-04-22,25.3
2016-04-25,25.75
2016-04-26,25.85
2016-04-27,27.2
2016-04-28,25.95
2016-04-29,25.5
2016-05-02,25.5
2016-05-03,25.2
2016-05-04,24.55
2016-05-05,24.65
2016-05-06,26.8
2016-05-09,25.65
2016-05-10,25.85
2016-05-11,25.25
2016-05-12,25.35
2016-05-13,25.35
2016-05-16,25.05
2016-05-17,25.25
2016-05-18,25.05
2016-05-19,24.75
2016-05-20,24.3
2016-05-23,26.05
2016-05-24,26.6
2016-05-25,25.7
2016-05-26,25.35
2016-05-27,25.45
2016-05-30,26.05
2016-05-31,25.45
2016-06-01,30.5
2016-06-02,28.25
2016-06-03,27.6
2016-06-06,27.7
2016-06-07,27.35
2016-06-08,27.2
2016-06-09,28.9
2016-06-10,28.4
2016-06-13,27.9
2016-06-14,29.1
2016-06-15,28.95
2016-06-16,28.35
2016-06-17,27.95
2016-06-20,27.45
2016-06-21,27.45
2016-06-22,27.3
2016-06-23,27.75
2016-06-24,26.75
2016-06-27,27.15
2016-06-28,27.55
2016-06-29,28.45
2016-06-30,29.0
2016-07-01,28.85
2016-07-04,28.9
2016-07-05,28.9
2016-07-07,29.0
2016-07-08,28.6
2016-07-11,28.55
2016-07-12,28.85
2016-07-13,34.15
2016-07-14,32.85
2016-07-15,31.7
2016-07-18,30.7
2016-07-19,29.65
2016-07-20,29.8
2016-07-21,29.65
2016-07-22,29.55
2016-07-25,29.6
2016-07-26,28.95
2016-07-27,28.75
2016-07-28,28.8
2016-07-29,28.0
2016-08-01,27.8
2016-08-02,27.65
2016-08-03,27.15
2016-08-04,27.75
2016-08-05,27.7
2016-08-08,28.8
2016-08-09,29.8
2016-08-10,29.95
2016-08-11,29.15
2016-08-12,27.55
2016-08-16,28.5
2016-08-17,31.05
2016-08-18,30.3
2016-08-19,30.2
2016-08-22,30.2
2016-08-23,29.6
2016-08-24,30.15
2016-08-25,29.5
2016-08-26,29.25
2016-08-29,28.9
2016-08-30,29.45
2016-08-31,29.35
2016-09-01,29.05
2016-09-02,29.6
2016-09-06,29.4
2016-09-07,29.6
2016-09-08,29.8
2016-09-09,29.6
2016-09-12,28.7
2016-09-14,28.9
2016-09-15,28.8
2016-09-16,28.6
2016-09-19,28.55
2016-09-20,28.35
2016-09-21,28.5
2016-09-22,28.8
2016-09-23,28.5
2016-09-26,28.2
2016-09-27,29.3
2016-09-28,28.95
2016-09-29,26.5
2016-09-30,27.15
2016-10-03,27.45
2016-10-04,27.6
2016-10-05,27.75
2016-10-06,26.9
2016-10-07,27.1
2016-10-10,26.9
2016-10-13,26.6
2016-10-14,27.7
2016-10-17,27.0
2016-10-18,28.3
2016-10-19,29.7
2016-10-20,29.35
2016-10-21,30.1
2016-10-24,30.7
2016-10-25,30.2
2016-10-26,29.6
2016-10-27,31.0
2016-10-28,30.2
2016-10-30,30.7
2016-11-01,33.7
2016-11-02,33.15
2016-11-03,32.15
2016-11-04,30.65
2016-11-07,31.35
2016-11-08,31.2
2016-11-09,30.05
2016-11-10,34.1
2016-11-11,32.7
2016-11-15,30.05
2016-11-16,29.9
2016-11-17,29.2
2016-11-18,29.1
2016-11-21,29.1
2016-11-22,28.95
2016-11-23,29.2
2016-11-24,29.6
2016-11-25,30.4
2016-11-28,31.5
2016-11-29,33.5
2016-11-30,34.05
2016-12-01,36.6
2016-12-02,36.1
2016-12-05,37.15
2016-12-06,36.8
2016-12-07,39.25
2016-12-08,41.5
2016-12-09,49.0
2016-12-12,52.8
2016-12-13,49.55
2016-12-14,45.85
2016-12-15,46.1
2016-12-16,44.75
2016-12-19,45.45
2016-12-20,44.3
2016-12-21,43.85
2016-12-22,42.1
2016-12-23,43.0
2016-12-26,43.45
2016-12-27,44.5
2016-12-28,43.7
2016-12-29,45.6
2016-12-30,44.95
2017-01-02,49.0
2017-01-03,49.05
2017-01-04,48.95
2017-01-05,48.7
2017-01-06,46.95
2017-01-09,50.95
2017-01-10,51.2
2017-01-11,50.4
2017-01-12,50.75
2017-01-13,50.05
2017-01-16,49.5
2017-01-17,51.3
2017-01-18,51.0
2017-01-19,50.35
2017-01-20,47.45
2017-01-23,48.3
2017-01-24,51.25
2017-01-25,51.7
2017-01-27,50.65
2017-01-30,51.6
2017-01-31,50.75
2017-02-01,48.85
2017-02-02,48.4
2017-02-03,49.15
2017-02-06,48.55
2017-02-07,48.7
2017-02-08,48.75
2017-02-09,49.65
2017-02-10,46.15
2017-02-13,43.95
2017-02-14,44.65
2017-02-15,43.4
2017-02-16,43.6
2017-02-17,43.3
2017-02-20,41.75
2017-02-21,43.6
2017-02-22,42.4
2017-02-23,41.55
2017-02-27,43.9
2017-02-28,43.45
2017-03-01,44.3
2017-03-02,43.05
2017-03-03,48.35
2017-03-06,46.9
2017-03-07,46.35
2017-03-08,50.65
2017-03-09,50.05
2017-03-10,49.25
2017-03-14,51.25
2017-03-15,51.4
2017-03-16,52.1
2017-03-17,52.55
2017-03-20,56.8
2017-03-21,56.05
2017-03-22,57.25
2017-03-23,68.7
2017-03-24,65.6
2017-03-27,67.95
2017-03-28,69.85
2017-03-29,69.7
2017-03-30,72.2
2017-03-31,71.25
2017-04-03,70.65
2017-04-05,69.55
2017-04-06,70.95
2017-04-07,70.25
2017-04-10,71.15
2017-04-11,70.75
2017-04-12,75.1
2017-04-13,81.15
2017-04-17,80.8
2017-04-18,74.75
2017-04-19,76.35
2017-04-20,77.8
2017-04-21,88.2
2017-04-24,104.25
2017-04-25,101.15
2017-04-26,109.35
2017-04-27,110.5
2017-04-28,115.15
2017-05-02,111.15
2017-05-03,105.8
2017-05-04,104.95
2017-05-05,107.4
2017-05-08,106.6
2017-05-09,108.1
2017-05-10,106.35
2017-05-11,106.6
2017-05-12,102.85
2017-05-15,102.25
2017-05-16,98.8
2017-05-17,94.1
2017-05-18,86.75
2017-05-19,87.9
2017-05-22,84.4
2017-05-23,77.05
2017-05-24,73.2
2017-05-25,72.45
2017-05-26,76.05
2017-05-29,77.65
2017-05-30,75.35
2017-05-31,74.45
2017-06-01,78.15
2017-06-02,80.65
2017-06-05,84.65
2017-06-06,84.65
2017-06-07,96.7
2017-06-08,99.95
2017-06-09,106.65
2017-06-12,106.2
2017-06-13,107.35
2017-06-14,103.05
2017-06-15,105.5
2017-06-16,101.35
2017-06-19,94.25
2017-06-20,92.8
2017-06-21,96.6
2017-06-22,93.2
2017-06-23,90.2
2017-06-27,86.4
2017-06-28,88.05
2017-06-29,88.9
2017-06-30,90.25
2017-07-03,91.15
2017-07-04,90.1
2017-07-05,99.1
2017-07-06,100.55
2017-07-07,99.25
2017-07-10,101.05
2017-07-11,97.7
2017-07-12,99.9
2017-07-13,97.65
2017-07-14,94.5
2017-07-17,93.2
2017-07-18,99.3
2017-07-19,98.4
2017-07-20,103.75
2017-07-21,102.55
2017-07-24,100.75
2017-07-25,103.45
2017-07-26,101.35
2017-07-27,99.15
2017-07-28,98.45
2017-07-31,98.75
2017-08-01,97.1
2017-08-02,96.15
2017-08-03,93.65
2017-08-04,94.65
2017-08-07,95.7
2017-08-08,93.9
2017-08-09,90.15
2017-08-10,77.05
2017-08-11,80.2
2017-08-14,85.4
2017-08-16,88.15
2017-08-17,87.5
2017-08-18,86.25
2017-08-21,86.35
2017-08-22,84.25
2017-08-23,88.95
2017-08-24,91.65
2017-08-28,91.65
2017-08-29,91.65
2017-08-30,98.5
2017-08-31,100.35
2017-09-01,101.9
2017-09-04,97.95
2017-09-05,103.9
2017-09-06,101.95
2017-09-07,101.85
2017-09-08,97.95
2017-09-11,99.85
2017-09-12,100.0
2017-09-13,94.7
2017-09-14,93.0
2017-09-15,91.8
2017-09-18,100.45
2017-09-19,107.1
2017-09-20,102.0
2017-09-21,122.4
2017-09-22,139.45
2017-09-25,132.35
2017-09-26,144.6
2017-09-27,150.55
2017-09-28,149.0
2017-09-29,137.2
2017-10-03,132.55
2017-10-04,140.1
2017-10-05,150.45
2017-10-06,152.4
2017-10-09,153.9
2017-10-10,155.8
2017-10-11,154.0
2017-10-12,154.55
2017-10-13,152.8
2017-10-16,151.1
2017-10-17,148.95
2017-10-18,146.4
2017-10-19,144.6
2017-10-23,149.5
2017-10-24,152.35
2017-10-25,157.05
2017-10-26,159.75
2017-10-27,155.7
2017-10-30,154.65
2017-10-31,152.4
2017-11-01,153.55
2017-11-02,151.95
2017-11-03,149.15
2017-11-06,158.65
2017-11-07,151.65
2017-11-08,146.15
2017-11-09,146.1
2017-11-10,143.35
2017-11-13,143.95
2017-11-14,145.05
2017-11-15,140.6
2017-11-16,143.05
2017-11-17,141.65
2017-11-20,141.85
2017-11-21,141.5
2017-11-22,143.45
2017-11-23,143.05
2017-11-24,142.25
2017-11-27,143.3
2017-11-28,144.75
2017-11-29,142.1
2017-11-30,141.8
2017-12-01,141.5
2017-12-04,141.0
2017-12-05,137.25
2017-12-06,133.45
2017-12-07,136.95
2017-12-08,136.75
2017-12-11,136.55
2017-12-12,134.2
2017-12-13,132.8
2017-12-14,130.6
2017-12-15,128.65
2017-12-18,126.85
2017-12-19,134.45
2017-12-20,144.55
2017-12-21,141.2
2017-12-22,138.95
2017-12-26,137.3
2017-12-27,137.15
2017-12-28,138.85
2017-12-29,137.5
