Date,TATAPOWER
2014-01-13,78.85
2014-01-14,78.0
2014-01-15,78.4
2014-01-16,78.05
2014-01-17,78.35
2014-01-20,77.45
2014-01-21,76.9
2014-01-22,76.65
2014-01-23,76.85
2014-01-24,75.65
2014-01-27,72.55
2014-01-28,73.25
2014-01-29,73.0
2014-01-30,71.95
2014-01-31,73.95
2014-02-03,72.65
2014-02-04,72.65
2014-02-05,72.95
2014-02-06,75.25
2014-02-07,74.9
2014-02-10,75.55
2014-02-11,75.9
2014-02-12,75.1
2014-02-13,73.1
2014-02-14,73.85
2014-02-17,77.45
2014-02-18,79.45
2014-02-19,77.4
2014-02-20,78.35
2014-02-21,78.8
2014-02-24,82.85
2014-02-25,80.95
2014-02-26,79.45
2014-02-28,78.8
2014-03-03,78.25
2014-03-04,80.05
2014-03-05,77.45
2014-03-06,78.4
2014-03-07,79.45
2014-03-10,79.15
2014-03-11,82.2
2014-03-12,83.3
2014-03-13,83.1
2014-03-14,83.35
2014-03-18,83.9
2014-03-19,79.4
2014-03-20,78.0
2014-03-21,79.85
2014-03-22,79.4
2014-03-24,80.45
2014-03-25,81.55
2014-03-26,81.85
2014-03-27,82.75
2014-03-28,86.55
2014-03-31,85.15
2014-04-01,84.25
2014-04-02,85.15
2014-04-03,84.4
2014-04-04,83.35
2014-04-07,83.0
2014-04-09,83.95
2014-04-10,87.3
2014-04-11,86.25
2014-04-15,84.65
2014-04-16,81.65
2014-04-17,83.95
2014-04-21,83.6
2014-04-22,83.8
2014-04-23,83.65
2014-04-25,83.05
2014-04-28,82.95
2014-04-29,80.9
2014-04-30,78.1
2014-05-02,80.15
2014-05-05,78.75
2014-05-06,77.5
2014-05-07,76.75
2014-05-08,76.3
2014-05-09,80.6
2014-05-12,81.6
2014-05-13,84.6
2014-05-14,84.75
2014-05-15,87.6
2014-05-16,90.9
2014-05-19,97.7
2014-05-20,97.55
2014-05-21,96.35
2014-05-22,99.45
2014-05-23,105.8
2014-05-26,101.35
2014-05-27,98.65
2014-05-28,102.2
2014-05-29,101.05
2014-05-30,103.8
2014-06-02,106.05
2014-06-03,105.75
2014-06-04,105.9
2014-06-05,110.05
2014-06-06,111.2
2014-06-09,113.95
2014-06-10,112.55
2014-06-11,107.0
2014-06-12,106.9
2014-06-13,103.65
2014-06-16,105.65
2014-06-17,106.7
2014-06-18,105.3
2014-06-19,103.95
2014-06-20,101.15
2014-06-23,101.7
2014-06-24,103.5
2014-06-25,104.9
2014-06-26,103.5
2014-06-27,103.8
2014-06-30,107.8
2014-07-01,108.4
2014-07-02,109.35
2014-07-03,106.8
2014-07-04,107.15
2014-07-07,111.1
2014-07-08,105.95
2014-07-09,102.85
2014-07-10,105.9
2014-07-11,101.95
2014-07-14,104.8
2014-07-15,104.55
2014-07-16,104.95
2014-07-17,108.55
2014-07-18,105.85
2014-07-21,103.85
2014-07-22,104.4
2014-07-23,103.25
2014-07-24,103.4
2014-07-25,100.65
2014-07-28,101.25
2014-07-30,99.6
2014-07-31,97.75
2014-08-01,95.0
2014-08-04,96.3
2014-08-05,96.6
2014-08-06,95.75
2014-08-07,94.9
2014-08-08,91.35
2014-08-11,90.85
2014-08-12,91.35
2014-08-13,88.55
2014-08-14,90.6
2014-08-18,91.8
2014-08-19,92.6
2014-08-20,94.6
2014-08-21,93.35
2014-08-22,93.7
2014-08-25,90.4
2014-08-26,87.85
2014-08-27,88.65
2014-08-28,86.6
2014-09-01,90.2
2014-09-02,88.95
2014-09-03,90.0
2014-09-04,89.15
2014-09-05,88.35
2014-09-08,87.7
2014-09-09,88.65
2014-09-10,89.9
2014-09-11,90.9
2014-09-12,89.35
2014-09-15,89.0
2014-09-16,83.55
2014-09-17,85.5
2014-09-18,88.0
2014-09-19,87.95
2014-09-22,87.1
2014-09-23,84.85
2014-09-24,85.25
2014-09-25,83.5
2014-09-26,84.3
2014-09-29,83.85
2014-09-30,83.05
2014-10-01,80.8
2014-10-07,81.1
2014-10-08,82.35
2014-10-09,84.5
2014-10-10,82.8
2014-10-13,85.15
2014-10-14,86.95
2014-10-16,83.75
2014-10-17,84.95
2014-10-20,86.75
2014-10-21,87.9
2014-10-22,87.85
2014-10-23,88.05
2014-10-27,88.45
2014-10-28,90.55
2014-10-29,90.9
2014-10-30,90.65
2014-10-31,93.85
2014-11-03,93.35
2014-11-05,91.8
2014-11-07,91.35
2014-11-10,93.35
2014-11-11,93.55
2014-11-12,91.05
2014-11-13,88.75
2014-11-14,88.8
2014-11-17,88.55
2014-11-18,88.9
2014-11-19,88.5
2014-11-20,89.4
2014-11-21,88.1
2014-11-24,91.8
2014-11-25,90.2
2014-11-26,90.75
2014-11-27,92.45
2014-11-28,93.0
2014-12-01,90.45
2014-12-02,90.65
2014-12-03,90.65
2014-12-04,89.15
2014-12-05,89.3
2014-12-08,89.1
2014-12-09,85.4
2014-12-10,86.9
2014-12-11,84.75
2014-12-12,84.3
2014-12-15,83.85
2014-12-16,79.85
2014-12-17,78.5
2014-12-18,81.4
2014-12-19,83.4
2014-12-22,84.15
2014-12-23,81.35
2014-12-24,81.2
2014-12-26,81.15
2014-12-29,81.4
2014-12-30,81.45
2014-12-31,82.15
2015-01-01,82.15
2015-01-02,83.35
2015-01-05,82.85
2015-01-06,79.65
2015-01-07,78.25
2015-01-08,80.0
2015-01-09,79.8
2015-01-12,80.3
2015-01-13,79.1
2015-01-14,78.85
2015-01-15,81.7
2015-01-16,82.7
2015-01-19,82.8
2015-01-20,82.1
2015-01-21,83.4
2015-01-22,83.3
2015-01-23,88.85
2015-01-27,89.0
2015-01-28,88.0
2015-01-29,88.15
2015-01-30,90.5
2015-02-02,91.15
2015-02-03,87.35
2015-02-04,90.1
2015-02-05,83.3
2015-02-06,82.1
2015-02-09,80.05
2015-02-10,81.3
2015-02-11,82.15
2015-02-12,83.9
2015-02-13,84.4
2015-02-16,84.1
2015-02-18,86.25
2015-02-19,88.3
2015-02-20,85.95
2015-02-23,84.95
2015-02-24,84.45
2015-02-25,83.0
2015-02-26,82.7
2015-02-27,87.3
2015-02-28,86.85
2015-03-02,86.25
2015-03-03,87.25
2015-03-04,84.35
2015-03-05,85.3
2015-03-09,82.25
2015-03-10,81.1
2015-03-11,80.85
2015-03-12,81.45
2015-03-13,79.7
2015-03-16,81.0
2015-03-17,80.55
2015-03-18,80.35
2015-03-19,79.8
2015-03-20,78.95
2015-03-23,78.75
2015-03-24,78.35
2015-03-25,77.35
2015-03-26,76.2
2015-03-27,74.9
2015-03-30,74.35
2015-03-31,77.1
2015-04-01,77.5
2015-04-06,77.25
2015-04-07,78.4
2015-04-08,77.35
2015-04-09,78.35
2015-04-10,78.9
2015-04-13,80.15
2015-04-15,81.2
2015-04-16,80.2
2015-04-17,80.45
2015-04-20,78.75
2015-04-21,77.5
2015-04-22,78.65
2015-04-23,79.25
2015-04-24,78.1
2015-04-27,77.6
2015-04-28,77.9
2015-04-29,77.45
2015-04-30,75.8
2015-05-04,77.3
2015-05-05,76.1
2015-05-06,73.45
2015-05-07,71.7
2015-05-08,73.2
2015-05-11,74.3
2015-05-12,71.5
2015-05-13,73.4
2015-05-14,73.55
2015-05-15,73.0
2015-05-18,75.25
2015-05-19,75.85
2015-05-20,77.05
2015-05-21,76.2
2015-05-22,75.95
2015-05-25,74.8
2015-05-26,75.1
2015-05-27,75.85
2015-05-28,74.1
2015-05-29,74.55
2015-06-01,76.1
2015-06-02,75.05
2015-06-03,70.85
2015-06-04,70.15
2015-06-05,70.65
2015-06-08,71.4
2015-06-09,72.35
2015-06-10,73.85
2015-06-11,70.0
2015-06-12,72.65
2015-06-15,72.05
2015-06-16,74.1
2015-06-17,72.75
2015-06-18,73.1
2015-06-19,72.3
2015-06-22,74.5
2015-06-23,74.15
2015-06-24,73.8
2015-06-25,75.0
2015-06-26,73.85
2015-06-29,72.85
2015-06-30,74.15
2015-07-01,74.75
2015-07-02,74.9
2015-07-03,74.3
2015-07-06,74.45
2015-07-07,73.75
2015-07-08,72.5
2015-07-09,72.45
2015-07-10,71.5
2015-07-13,72.75
2015-07-14,72.95
2015-07-15,74.25
2015-07-16,76.0
2015-07-17,75.9
2015-07-20,74.5
2015-07-21,72.15
2015-07-22,73.0
2015-07-23,71.9
2015-07-24,71.8
2015-07-27,71.25
2015-07-28,70.95
2015-07-29,68.3
2015-07-30,69.6
2015-07-31,68.45
2015-08-03,69.5
2015-08-04,69.9
2015-08-05,69.75
2015-08-06,69.75
2015-08-07,69.1
2015-08-10,69.1
2015-08-11,68.25
2015-08-12,67.55
2015-08-13,69.15
2015-08-14,69.7
2015-08-17,68.65
2015-08-18,68.1
2015-08-19,67.4
2015-08-20,67.5
2015-08-21,68.0
2015-08-24,62.25
2015-08-25,58.5
2015-08-26,60.2
2015-08-27,60.55
2015-08-28,61.05
2015-08-31,60.55
2015-09-01,60.35
2015-09-02,58.45
2015-09-03,59.9
2015-09-04,56.55
2015-09-07,56.15
2015-09-08,58.65
2015-09-09,59.2
2015-09-10,60.95
2015-09-11,59.55
2015-09-14,61.8
2015-09-15,61.5
2015-09-16,62.15
2015-09-18,64.3
2015-09-21,64.7
2015-09-22,62.85
2015-09-23,63.25
2015-09-24,65.05
2015-09-28,65.5
2015-09-29,66.05
2015-09-30,64.95
2015-10-01,65.85
2015-10-05,67.2
2015-10-06,69.05
2015-10-07,70.35
2015-10-08,70.25
2015-10-09,69.7
2015-10-12,69.95
2015-10-13,70.15
2015-10-14,69.65
2015-10-15,70.2
2015-10-16,69.65
2015-10-19,69.45
2015-10-20,70.9
2015-10-21,70.6
2015-10-23,70.4
2015-10-26,70.65
2015-10-27,70.95
2015-10-28,69.7
2015-10-29,69.65
2015-10-30,68.85
2015-11-02,68.75
2015-11-03,68.85
2015-11-04,68.6
2015-11-05,68.5
2015-11-06,67.55
2015-11-09,68.1
2015-11-10,67.8
2015-11-11,68.45
2015-11-13,68.3
2015-11-16,67.3
2015-11-17,67.4
2015-11-18,65.85
2015-11-19,66.75
2015-11-20,66.65
2015-11-23,66.95
2015-11-24,66.55
2015-11-26,66.3
2015-11-27,66.25
2015-11-30,66.8
2015-12-01,66.6
2015-12-02,66.3
2015-12-03,65.65
2015-12-04,64.2
2015-12-07,64.15
2015-12-08,63.55
2015-12-09,62.0
2015-12-10,62.6
2015-12-11,61.85
2015-12-14,61.6
2015-12-15,61.45
2015-12-16,62.0
2015-12-17,64.75
2015-12-18,65.0
2015-12-21,65.0
2015-12-22,65.25
2015-12-23,65.75
2015-12-24,66.4
2015-12-28,67.5
2015-12-29,67.1
2015-12-30,67.75
2015-12-31,67.9
2016-01-01,68.95
2016-01-04,68.25
2016-01-05,69.35
2016-01-06,68.8
2016-01-07,66.35
2016-01-08,68.7
2016-01-11,67.15
2016-01-12,67.0
2016-01-13,65.7
2016-01-14,64.75
2016-01-15,61.75
2016-01-18,61.65
2016-01-19,64.25
2016-01-20,61.75
2016-01-21,61.15
2016-01-22,61.75
2016-01-25,61.35
2016-01-27,61.3
2016-01-28,60.0
2016-01-29,60.1
2016-02-01,60.6
2016-02-02,58.75
2016-02-03,57.05
2016-02-04,59.05
2016-02-05,60.25
2016-02-08,58.95
2016-02-09,59.7
2016-02-10,59.2
2016-02-11,56.3
2016-02-12,56.7
2016-02-15,59.55
2016-02-16,58.55
2016-02-17,58.7
2016-02-18,59.2
2016-02-19,58.8
2016-02-22,58.6
2016-02-23,58.0
2016-02-24,57.8
2016-02-25,57.05
2016-02-26,57.55
2016-02-29,57.3
2016-03-01,58.4
2016-03-02,58.9
2016-03-03,59.5
2016-03-04,59.25
2016-03-08,58.75
2016-03-09,58.65
2016-03-10,58.9
2016-03-11,59.0
2016-03-14,59.2
2016-03-15,58.75
2016-03-16,58.85
2016-03-17,58.45
2016-03-18,58.5
2016-03-21,59.15
2016-03-22,61.8
2016-03-23,62.65
2016-03-28,60.95
2016-03-29,61.4
2016-03-30,62.65
2016-03-31,64.65
2016-04-01,65.2
2016-04-04,68.3
2016-04-05,67.0
2016-04-06,66.5
2016-04-07,63.9
2016-04-08,65.8
2016-04-11,67.7
2016-04-12,67.85
2016-04-13,70.0
2016-04-18,69.6
2016-04-20,70.55
2016-04-21,69.7
2016-04-22,69.95
2016-04-25,69.55
2016-04-26,72.0
2016-04-27,70.75
2016-04-28,69.25
2016-04-29,70.5
2016-05-02,70.15
2016-05-03,71.1
2016-05-04,70.4
2016-05-05,70.3
2016-05-06,72.2
2016-05-09,73.45
2016-05-10,72.45
2016-05-11,71.0
2016-05-12,70.85
2016-05-13,70.35
2016-05-16,70.25
2016-05-17,70.0
2016-05-18,70.0
2016-05-19,68.4
2016-05-20,69.4
2016-05-23,70.65
2016-05-24,71.7
2016-05-25,73.15
2016-05-26,73.65
2016-05-27,72.6
2016-05-30,75.15
2016-05-31,73.75
2016-06-01,72.75
2016-06-02,72.25
2016-06-03,73.9
2016-06-06,74.2
2016-06-07,73.5
2016-06-08,75.45
2016-06-09,75.65
2016-06-10,76.2
2016-06-13,75.65
2016-06-14,75.65
2016-06-15,76.55
2016-06-16,76.3
2016-06-17,73.7
2016-06-20,75.05
2016-06-21,73.3
2016-06-22,73.7
2016-06-23,73.1
2016-06-24,72.7
2016-06-27,72.2
2016-06-28,72.0
2016-06-29,72.65
2016-06-30,73.35
2016-07-01,74.35
2016-07-04,74.9
2016-07-05,74.3
2016-07-07,73.55
2016-07-08,73.2
2016-07-11,73.95
2016-07-12,72.7
2016-07-13,72.05
2016-07-14,71.8
2016-07-15,71.65
2016-07-18,70.35
2016-07-19,70.4
2016-07-20,72.35
2016-07-21,70.75
2016-07-22,72.05
2016-07-25,72.0
2016-07-26,71.35
2016-07-27,71.05
2016-07-28,70.7
2016-07-29,72.0
2016-08-01,72.0
2016-08-02,71.7
2016-08-03,71.25
2016-08-04,70.8
2016-08-05,71.1
2016-08-08,72.75
2016-08-09,75.4
2016-08-10,74.0
2016-08-11,74.65
2016-08-12,75.2
2016-08-16,76.55
2016-08-17,77.95
2016-08-18,76.9
2016-08-19,78.05
2016-08-22,77.05
2016-08-23,74.8
2016-08-24,76.45
2016-08-25,75.65
2016-08-26,75.75
2016-08-29,75.95
2016-08-30,77.1
2016-08-31,78.5
2016-09-01,78.15
2016-09-02,79.0
2016-09-06,78.5
2016-09-07,76.7
2016-09-08,77.55
2016-09-09,77.2
2016-09-12,74.3
2016-09-14,75.35
2016-09-15,74.8
2016-09-16,75.45
2016-09-19,76.85
2016-09-20,75.75
2016-09-21,76.25
2016-09-22,75.95
2016-09-23,75.6
2016-09-26,75.85
2016-09-27,74.9
2016-09-28,76.1
2016-09-29,73.65
2016-09-30,75.4
2016-10-03,76.45
2016-10-04,77.45
2016-10-05,78.3
2016-10-06,79.05
2016-10-07,80.7
2016-10-10,80.85
2016-10-13,77.7
2016-10-14,78.4
2016-10-17,77.55
2016-10-18,78.75
2016-10-19,81.25
2016-10-20,81.95
2016-10-21,83.6
2016-10-24,83.65
2016-10-25,82.4
2016-10-26,80.85
2016-10-27,79.55
2016-10-28,78.3
2016-10-30,78.1
2016-11-01,78.15
2016-11-02,77.05
2016-11-03,76.7
2016-11-04,74.6
2016-11-07,75.35
2016-11-08,74.4
2016-11-09,71.7
2016-11-10,74.45
2016-11-11,72.1
2016-11-15,69.25
2016-11-16,70.7
2016-11-17,70.15
2016-11-18,70.05
2016-11-21,68.6
2016-11-22,68.95
2016-11-23,69.3
2016-11-24,69.4
2016-11-25,70.05
2016-11-28,72.7
2016-11-29,72.25
2016-11-30,74.05
2016-12-01,72.85
2016-12-02,73.45
2016-12-05,73.15
2016-12-06,75.2
2016-12-07,74.3
2016-12-08,75.55
2016-12-09,77.05
2016-12-12,76.65
2016-12-13,77.6
2016-12-14,78.7
2016-12-15,78.15
2016-12-16,76.6
2016-12-19,77.15
2016-12-20,76.55
2016-12-21,76.05
2016-12-22,74.75
2016-12-23,73.95
2016-12-26,73.5
2016-12-27,73.6
2016-12-28,73.9
2016-12-29,75.15
2016-12-30,75.9
2017-01-02,75.4
2017-01-03,75.65
2017-01-04,75.8
2017-01-05,76.85
2017-01-06,77.1
2017-01-09,76.4
2017-01-10,77.1
2017-01-11,76.85
2017-01-12,79.3
2017-01-13,79.3
2017-01-16,77.75
2017-01-17,77.85
2017-01-18,78.65
2017-01-19,79.3
2017-01-20,77.55
2017-01-23,77.55
2017-01-24,79.9
2017-01-25,80.1
2017-01-27,81.0
2017-01-30,80.55
2017-01-31,79.8
2017-02-01,80.5
2017-02-02,80.45
2017-02-03,80.65
2017-02-06,82.25
2017-02-07,81.2
2017-02-08,81.65
2017-02-09,81.6
2017-02-10,81.6
2017-02-13,83.4
2017-02-14,83.5
2017-02-15,81.7
2017-02-16,83.15
2017-02-17,84.1
2017-02-20,85.35
2017-02-21,84.25
2017-02-22,84.15
2017-02-23,83.45
2017-02-27,82.7
2017-02-28,82.6
2017-03-01,81.95
2017-03-02,81.05
2017-03-03,81.9
2017-03-06,82.45
2017-03-07,83.0
2017-03-08,82.1
2017-03-09,82.2
2017-03-10,81.95
2017-03-14,83.65
2017-03-15,85.05
2017-03-16,86.2
2017-03-17,86.35
2017-03-20,87.15
2017-03-21,87.65
2017-03-22,86.95
2017-03-23,87.1
2017-03-24,86.55
2017-03-27,87.3
2017-03-28,88.8
2017-03-29,90.0
2017-03-30,89.9
2017-03-31,90.35
2017-04-03,89.2
2017-04-05,88.2
2017-04-06,87.3
2017-04-07,87.5
2017-04-10,87.05
2017-04-11,85.45
2017-04-12,85.55
2017-04-13,84.7
2017-04-17,84.05
2017-04-18,83.55
2017-04-19,85.65
2017-04-20,84.15
2017-04-21,84.15
2017-04-24,86.0
2017-04-25,85.2
2017-04-26,85.0
2017-04-27,84.65
2017-04-28,84.3
2017-05-02,83.7
2017-05-03,82.2
2017-05-04,83.0
2017-05-05,83.4
2017-05-08,83.1
2017-05-09,83.1
2017-05-10,81.55
2017-05-11,82.6
2017-05-12,82.3
2017-05-15,83.55
2017-05-16,83.85
2017-05-17,85.35
2017-05-18,83.75
2017-05-19,84.15
2017-05-22,82.05
2017-05-23,80.5
2017-05-24,80.25
2017-05-25,80.4
2017-05-26,81.05
2017-05-29,81.15
2017-05-30,82.4
2017-05-31,81.0
2017-06-01,80.7
2017-06-02,81.05
2017-06-05,81.0
2017-06-06,79.6
2017-06-07,80.0
2017-06-08,79.05
2017-06-09,77.8
2017-06-12,78.9
2017-06-13,78.1
2017-06-14,77.55
2017-06-15,77.1
2017-06-16,77.9
2017-06-19,78.05
2017-06-20,82.1
2017-06-21,81.75
2017-06-22,82.75
2017-06-23,81.5
2017-06-27,81.1
2017-06-28,81.65
2017-06-29,81.55
2017-06-30,80.55
2017-07-03,80.4
2017-07-04,81.2
2017-07-05,81.75
2017-07-06,81.95
2017-07-07,81.7
2017-07-10,83.45
2017-07-11,83.0
2017-07-12,83.05
2017-07-13,83.25
2017-07-14,82.95
2017-07-17,83.4
2017-07-18,82.45
2017-07-19,82.95
2017-07-20,82.9
2017-07-21,83.35
2017-07-24,83.25
2017-07-25,83.0
2017-07-26,82.55
2017-07-27,82.0
2017-07-28,82.15
2017-07-31,82.0
2017-08-01,82.8
2017-08-02,82.6
2017-08-03,82.65
2017-08-04,80.25
2017-08-07,80.0
2017-08-08,78.25
2017-08-09,77.8
2017-08-10,76.7
2017-08-11,76.55
2017-08-14,79.55
2017-08-16,82.05
2017-08-17,81.65
2017-08-18,80.3
2017-08-21,80.2
2017-08-22,80.05
2017-08-23,78.75
2017-08-24,79.15
2017-08-28,78.85
2017-08-29,76.95
2017-08-30,77.65
2017-08-31,79.25
2017-09-01,80.1
2017-09-04,78.45
2017-09-05,78.35
2017-09-06,78.0
2017-09-07,77.35
2017-09-08,77.0
2017-09-11,80.6
2017-09-12,81.0
2017-09-13,84.8
2017-09-14,85.25
2017-09-15,84.3
2017-09-18,83.7
2017-09-19,84.6
2017-09-20,84.0
2017-09-21,83.1
2017-09-22,80.4
2017-09-25,81.85
2017-09-26,79.95
2017-09-27,78.15
2017-09-28,77.25
2017-09-29,77.8
2017-10-03,77.4
2017-10-04,78.0
2017-10-05,78.95
2017-10-06,80.65
2017-10-09,81.45
2017-10-10,81.55
2017-10-11,81.0
2017-10-12,81.7
2017-10-13,81.65
2017-10-16,81.95
2017-10-17,81.6
2017-10-18,81.9
2017-10-19,81.5
2017-10-23,81.75
2017-10-24,82.15
2017-10-25,82.25
2017-10-26,82.15
2017-10-27,85.1
2017-10-30,85.95
2017-10-31,84.9
2017-11-01,85.2
2017-11-02,84.8
2017-11-03,84.5
2017-11-06,85.45
2017-11-07,83.05
2017-11-08,83.3
2017-11-09,83.75
2017-11-10,82.95
2017-11-13,82.2
2017-11-14,81.8
2017-11-15,82.05
2017-11-16,84.8
2017-11-17,88.95
2017-11-20,91.7
2017-11-21,92.9
2017-11-22,93.05
2017-11-23,93.15
2017-11-24,93.65
2017-11-27,95.25
2017-11-28,95.85
2017-11-29,95.05
2017-11-30,94.7
2017-12-01,90.25
2017-12-04,89.85
2017-12-05,88.9
2017-12-06,87.4
2017-12-07,90.85
2017-12-08,91.6
2017-12-11,93.55
2017-12-12,90.55
2017-12-13,90.25
2017-12-14,90.5
2017-12-15,91.2
2017-12-18,91.1
2017-12-19,91.1
2017-12-20,90.85
2017-12-21,91.0
2017-12-22,92.75
2017-12-26,93.15
2017-12-27,92.3
2017-12-28,92.05
2017-12-29,93.5
