Date,CGPOWER
2013-10-15,96.9
2013-10-17,96.35
2013-10-18,97.4
2013-10-21,98.95
2013-10-22,98.15
2013-10-23,98.15
2013-10-24,96.95
2013-10-25,95.95
2013-10-28,94.6
2013-10-29,98.0
2013-10-30,100.75
2013-10-31,105.6
2013-11-01,109.6
2013-11-03,108.05
2013-11-05,112.15
2013-11-06,109.85
2013-11-07,107.05
2013-11-08,106.55
2013-11-11,105.65
2013-11-12,103.15
2013-11-13,102.75
2013-11-14,102.9
2013-11-18,108.25
2013-11-19,107.8
2013-11-20,109.05
2013-11-21,108.55
2013-11-22,107.95
2013-11-25,118.9
2013-11-26,119.6
2013-11-27,119.85
2013-11-28,125.0
2013-11-29,124.9
2013-12-02,123.6
2013-12-03,124.6
2013-12-04,122.1
2013-12-05,127.25
2013-12-06,129.65
2013-12-09,134.85
2013-12-10,134.6
2013-12-11,130.25
2013-12-12,128.7
2013-12-13,124.6
2013-12-16,123.55
2013-12-17,125.8
2013-12-18,129.65
2013-12-19,128.8
2013-12-20,130.4
2013-12-23,133.5
2013-12-24,133.75
2013-12-26,131.75
2013-12-27,129.25
2013-12-30,131.1
2013-12-31,128.7
2014-01-01,129.5
2014-01-02,126.75
2014-01-03,124.6
2014-01-06,128.7
2014-01-07,129.65
2014-01-08,126.45
2014-01-09,124.4
2014-01-10,120.45
2014-01-13,116.9
2014-01-14,117.7
2014-01-15,117.15
2014-01-16,114.35
2014-01-17,114.3
2014-01-20,116.6
2014-01-21,116.7
2014-01-22,116.55
2014-01-23,116.8
2014-01-24,111.95
2014-01-27,105.05
2014-01-28,103.9
2014-01-29,102.35
2014-01-30,110.25
2014-01-31,115.8
2014-02-03,112.15
2014-02-04,114.0
2014-02-05,117.55
2014-02-06,118.55
2014-02-07,118.6
2014-02-10,118.25
2014-02-11,119.1
2014-02-12,125.5
2014-02-13,123.2
2014-02-14,121.6
2014-02-17,117.85
2014-02-18,122.6
2014-02-19,120.6
2014-02-20,121.65
2014-02-21,122.4
2014-02-24,125.85
2014-02-25,124.75
2014-02-26,125.8
2014-02-28,128.5
2014-03-03,127.5
2014-03-04,132.55
2014-03-05,135.2
2014-03-06,140.1
2014-03-07,145.2
2014-03-10,152.4
2014-03-11,145.55
2014-03-12,145.65
2014-03-13,141.55
2014-03-14,148.15
2014-03-18,154.35
2014-03-19,154.9
2014-03-20,149.9
2014-03-21,153.05
2014-03-22,152.4
2014-03-24,154.45
2014-03-25,157.4
2014-03-26,159.85
2014-03-27,160.15
2014-03-28,162.35
2014-03-31,160.4
2014-04-01,157.35
2014-04-02,159.0
2014-04-03,155.2
2014-04-04,157.05
2014-04-07,151.1
2014-04-09,165.15
2014-04-10,175.05
2014-04-11,175.4
2014-04-15,178.3
2014-04-16,176.6
2014-04-17,188.85
2014-04-21,186.1
2014-04-22,187.55
2014-04-23,184.5
2014-04-25,175.85
2014-04-28,178.4
2014-04-29,173.2
2014-04-30,164.6
2014-05-02,164.85
2014-05-05,166.35
2014-05-06,170.1
2014-05-07,169.35
2014-05-08,168.35
2014-05-09,174.7
2014-05-12,177.55
2014-05-13,176.0
2014-05-14,180.85
2014-05-15,173.85
2014-05-16,171.1
2014-05-19,194.85
2014-05-20,191.15
2014-05-21,186.65
2014-05-22,190.5
2014-05-23,195.1
2014-05-26,193.45
2014-05-27,185.1
2014-05-28,186.6
2014-05-29,178.85
2014-05-30,182.6
2014-06-02,188.2
2014-06-03,197.25
2014-06-04,211.6
2014-06-05,208.7
2014-06-06,210.35
2014-06-09,211.05
2014-06-10,213.2
2014-06-11,209.75
2014-06-12,207.6
2014-06-13,198.2
2014-06-16,201.15
2014-06-17,203.3
2014-06-18,198.25
2014-06-19,194.5
2014-06-20,192.5
2014-06-23,190.2
2014-06-24,198.45
2014-06-25,198.05
2014-06-26,195.9
2014-06-27,195.4
2014-06-30,200.7
2014-07-01,203.3
2014-07-02,206.6
2014-07-03,205.15
2014-07-04,207.65
2014-07-07,209.8
2014-07-08,197.85
2014-07-09,187.1
2014-07-10,191.4
2014-07-11,171.7
2014-07-14,176.95
2014-07-15,184.55
2014-07-16,185.95
2014-07-17,210.75
2014-07-18,210.55
2014-07-21,208.05
2014-07-22,207.1
2014-07-23,206.9
2014-07-24,202.5
2014-07-25,193.15
2014-07-28,191.25
2014-07-30,195.5
2014-07-31,194.45
2014-08-01,191.55
2014-08-04,203.4
2014-08-05,194.6
2014-08-06,196.6
2014-08-07,198.6
2014-08-08,193.45
2014-08-11,198.65
2014-08-12,200.3
2014-08-13,190.85
2014-08-14,197.95
2014-08-18,204.0
2014-08-19,208.4
2014-08-20,204.8
2014-08-21,202.0
2014-08-22,202.55
2014-08-25,197.6
2014-08-26,197.15
2014-08-27,195.25
2014-08-28,194.75
2014-09-01,204.2
2014-09-02,202.65
2014-09-03,210.75
2014-09-04,209.1
2014-09-05,217.95
2014-09-08,226.4
2014-09-09,226.3
2014-09-10,226.1
2014-09-11,224.65
2014-09-12,221.5
2014-09-15,219.7
2014-09-16,207.2
2014-09-17,215.45
2014-09-18,218.8
2014-09-19,211.8
2014-09-22,213.85
2014-09-23,207.3
2014-09-24,206.3
2014-09-25,197.7
2014-09-26,200.25
2014-09-29,199.0
2014-09-30,201.1
2014-10-01,200.05
2014-10-07,194.65
2014-10-08,201.9
2014-10-09,209.6
2014-10-10,202.45
2014-10-13,204.95
2014-10-14,205.45
2014-10-16,188.85
2014-10-17,190.95
2014-10-20,189.15
2014-10-21,187.1
2014-10-22,187.45
2014-10-23,188.5
2014-10-27,178.55
2014-10-28,180.85
2014-10-29,181.2
2014-10-30,184.2
2014-10-31,188.5
2014-11-03,192.6
2014-11-05,191.85
2014-11-07,188.0
2014-11-10,193.25
2014-11-11,195.8
2014-11-12,191.75
2014-11-13,187.2
2014-11-14,190.0
2014-11-17,194.1
2014-11-18,202.75
2014-11-19,196.0
2014-11-20,195.5
2014-11-21,195.95
2014-11-24,203.95
2014-11-25,198.1
2014-11-26,204.5
2014-11-27,191.7
2014-11-28,190.65
2014-12-01,186.7
2014-12-02,188.7
2014-12-03,191.65
2014-12-04,192.3
2014-12-05,191.05
2014-12-08,183.95
2014-12-09,178.0
2014-12-10,182.35
2014-12-11,178.75
2014-12-12,172.35
2014-12-15,170.45
2014-12-16,168.85
2014-12-17,170.75
2014-12-18,178.55
2014-12-19,180.8
2014-12-22,182.85
2014-12-23,178.55
2014-12-24,179.9
2014-12-26,180.9
2014-12-29,183.5
2014-12-30,186.45
2014-12-31,188.05
2015-01-01,186.55
2015-01-02,186.6
2015-01-05,187.55
2015-01-06,179.0
2015-01-07,179.15
2015-01-08,184.85
2015-01-09,190.5
2015-01-12,190.1
2015-01-13,187.25
2015-01-14,185.05
2015-01-15,188.5
2015-01-16,189.5
2015-01-19,189.6
2015-01-20,193.0
2015-01-21,195.0
2015-01-22,194.3
2015-01-23,193.8
2015-01-27,192.55
2015-01-28,189.8
2015-01-29,187.9
2015-01-30,189.55
2015-02-02,184.35
2015-02-03,178.8
2015-02-04,167.95
2015-02-05,161.75
2015-02-06,159.0
2015-02-09,162.55
2015-02-10,162.65
2015-02-11,169.5
2015-02-12,169.85
2015-02-13,174.35
2015-02-16,171.8
2015-02-18,174.55
2015-02-19,179.3
2015-02-20,180.25
2015-02-23,176.4
2015-02-24,174.7
2015-02-25,174.2
2015-02-26,174.35
2015-02-27,180.3
2015-02-28,176.85
2015-03-02,179.85
2015-03-03,181.25
2015-03-04,180.4
2015-03-05,181.0
2015-03-09,174.9
2015-03-10,176.6
2015-03-11,175.55
2015-03-12,179.3
2015-03-13,171.3
2015-03-16,170.4
2015-03-17,174.25
2015-03-18,171.9
2015-03-19,171.3
2015-03-20,164.5
2015-03-23,163.95
2015-03-24,165.0
2015-03-25,163.25
2015-03-26,165.15
2015-03-27,164.3
2015-03-30,168.8
2015-03-31,166.0
2015-04-01,166.1
2015-04-06,166.95
2015-04-07,168.4
2015-04-08,175.3
2015-04-09,175.6
2015-04-10,176.05
2015-04-13,176.5
2015-04-15,175.65
2015-04-16,173.9
2015-04-17,173.2
2015-04-20,172.55
2015-04-21,165.6
2015-04-22,166.75
2015-04-23,168.55
2015-04-24,164.15
2015-04-27,165.3
2015-04-28,167.35
2015-04-29,169.05
2015-04-30,168.7
2015-05-04,170.0
2015-05-05,170.7
2015-05-06,165.7
2015-05-07,161.35
2015-05-08,165.65
2015-05-11,170.3
2015-05-12,164.85
2015-05-13,173.05
2015-05-14,172.9
2015-05-15,170.85
2015-05-18,174.95
2015-05-19,172.95
2015-05-20,170.2
2015-05-21,167.7
2015-05-22,169.85
2015-05-25,173.05
2015-05-26,173.5
2015-05-27,167.85
2015-05-28,165.75
2015-05-29,168.15
2015-06-01,169.35
2015-06-02,167.05
2015-06-03,161.55
2015-06-04,163.5
2015-06-05,163.65
2015-06-08,164.55
2015-06-09,161.25
2015-06-10,164.65
2015-06-11,159.15
2015-06-12,160.2
2015-06-15,158.75
2015-06-16,161.45
2015-06-17,161.0
2015-06-18,162.45
2015-06-19,163.95
2015-06-22,164.55
2015-06-23,168.1
2015-06-24,162.3
2015-06-25,166.4
2015-06-26,165.35
2015-06-29,162.05
2015-06-30,162.5
2015-07-01,162.8
2015-07-02,168.1
2015-07-03,165.55
2015-07-06,173.6
2015-07-07,176.4
2015-07-08,178.25
2015-07-09,180.95
2015-07-10,186.55
2015-07-13,190.45
2015-07-14,190.5
2015-07-15,189.2
2015-07-16,192.9
2015-07-17,198.05
2015-07-20,196.6
2015-07-21,194.05
2015-07-22,195.95
2015-07-23,191.9
2015-07-24,182.35
2015-07-27,179.6
2015-07-28,178.6
2015-07-29,178.35
2015-07-30,183.45
2015-07-31,183.7
2015-08-03,184.8
2015-08-04,185.25
2015-08-05,190.6
2015-08-06,185.95
2015-08-07,193.05
2015-08-10,191.15
2015-08-11,191.45
2015-08-12,182.8
2015-08-13,183.35
2015-08-14,186.9
2015-08-17,188.95
2015-08-18,187.3
2015-08-19,186.65
2015-08-20,179.55
2015-08-21,179.45
2015-08-24,160.0
2015-08-25,164.9
2015-08-26,173.2
2015-08-27,181.55
2015-08-28,177.25
2015-08-31,170.95
2015-09-01,165.95
2015-09-02,163.3
2015-09-03,166.2
2015-09-04,161.4
2015-09-07,155.55
2015-09-08,166.2
2015-09-09,165.85
2015-09-10,170.15
2015-09-11,166.35
2015-09-14,170.8
2015-09-15,173.3
2015-09-16,177.7
2015-09-18,181.6
2015-09-21,177.85
2015-09-22,174.95
2015-09-23,171.85
2015-09-24,174.85
2015-09-28,171.15
2015-09-29,170.4
2015-09-30,170.75
2015-10-01,169.2
2015-10-05,174.25
2015-10-06,175.0
2015-10-07,178.75
2015-10-08,179.8
2015-10-09,178.4
2015-10-12,179.9
2015-10-13,178.95
2015-10-14,178.05
2015-10-15,181.0
2015-10-16,189.6
2015-10-19,186.6
2015-10-20,185.6
2015-10-21,182.55
2015-10-23,182.8
2015-10-26,183.3
2015-10-27,181.8
2015-10-28,185.0
2015-10-29,179.5
2015-10-30,174.0
2015-11-02,170.05
2015-11-03,171.45
2015-11-04,173.05
2015-11-05,168.6
2015-11-06,168.9
2015-11-09,168.95
2015-11-10,167.15
2015-11-11,169.2
2015-11-13,169.0
2015-11-16,172.15
2015-11-17,173.45
2015-11-18,173.65
2015-11-19,173.95
2015-11-20,184.4
2015-11-23,191.65
2015-11-24,196.7
2015-11-26,193.55
2015-11-27,198.35
2015-11-30,192.85
2015-12-01,194.65
2015-12-02,197.3
2015-12-03,193.75
2015-12-04,193.3
2015-12-07,192.4
2015-12-08,188.15
2015-12-09,186.25
2015-12-10,189.15
2015-12-11,185.75
2015-12-14,189.8
2015-12-15,186.65
2015-12-16,186.35
2015-12-17,190.4
2015-12-18,188.3
2015-12-21,187.55
2015-12-22,186.4
2015-12-23,189.3
2015-12-24,192.6
2015-12-28,192.85
2015-12-29,193.2
2015-12-30,191.05
2015-12-31,192.25
2016-01-01,194.1
2016-01-04,189.95
2016-01-05,198.8
2016-01-06,192.8
2016-01-07,184.85
2016-01-08,192.95
2016-01-11,191.95
2016-01-12,186.8
2016-01-13,186.4
2016-01-14,180.4
2016-01-15,176.4
2016-01-18,174.8
2016-01-19,175.2
2016-01-20,169.45
2016-01-21,167.85
2016-01-22,171.45
2016-01-25,172.55
2016-01-27,172.95
2016-01-28,167.9
2016-01-29,171.45
2016-02-01,172.6
2016-02-02,167.25
2016-02-03,130.9
2016-02-04,134.55
2016-02-05,126.9
2016-02-08,127.65
2016-02-09,128.7
2016-02-10,127.85
2016-02-11,122.7
2016-02-12,119.9
2016-02-15,126.0
2016-02-16,123.45
2016-02-17,121.05
2016-02-18,129.4
2016-02-19,129.65
2016-02-22,138.25
2016-02-23,138.1
2016-02-24,134.5
2016-02-25,124.3
2016-02-26,127.95
2016-02-29,129.9
2016-03-01,134.5
2016-03-02,137.0
2016-03-03,137.0
2016-03-04,141.25
2016-03-08,139.45
2016-03-09,151.85
2016-03-10,150.55
2016-03-11,146.4
2016-03-14,155.3
2016-03-15,44.0
2016-03-16,46.85
2016-03-17,46.8
2016-03-18,47.7
2016-03-21,47.5
2016-03-22,47.0
2016-03-23,48.0
2016-03-28,47.25
2016-03-29,47.85
2016-03-30,48.7
2016-03-31,48.85
2016-04-01,48.6
2016-04-04,49.85
2016-04-05,49.1
2016-04-06,49.9
2016-04-07,51.05
2016-04-08,50.7
2016-04-11,52.3
2016-04-12,53.1
2016-04-13,53.95
2016-04-18,55.2
2016-04-20,58.65
2016-04-21,59.95
2016-04-22,57.95
2016-04-25,59.4
2016-04-26,59.9
2016-04-27,59.2
2016-04-28,57.95
2016-04-29,57.65
2016-05-02,57.05
2016-05-03,56.7
2016-05-04,56.95
2016-05-05,59.2
2016-05-06,58.6
2016-05-09,59.85
2016-05-10,60.75
2016-05-11,61.35
2016-05-12,63.6
2016-05-13,62.0
2016-05-16,61.45
2016-05-17,61.25
2016-05-18,60.55
2016-05-19,60.8
2016-05-20,61.3
2016-05-23,62.25
2016-05-24,62.35
2016-05-25,60.85
2016-05-26,60.35
2016-05-27,60.15
2016-05-30,68.0
2016-05-31,66.05
2016-06-01,68.25
2016-06-02,74.1
2016-06-03,71.65
2016-06-06,70.6
2016-06-07,71.25
2016-06-08,72.05
2016-06-09,71.3
2016-06-10,71.0
2016-06-13,69.45
2016-06-14,72.55
2016-06-15,74.55
2016-06-16,74.4
2016-06-17,74.95
2016-06-20,73.75
2016-06-21,72.3
2016-06-22,72.15
2016-06-23,72.7
2016-06-24,71.15
2016-06-27,71.75
2016-06-28,71.3
2016-06-29,71.95
2016-06-30,73.75
2016-07-01,73.8
2016-07-04,73.8
2016-07-05,73.95
2016-07-07,73.3
2016-07-08,71.0
2016-07-11,73.15
2016-07-12,73.1
2016-07-13,70.8
2016-07-14,70.85
2016-07-15,70.2
2016-07-18,71.05
2016-07-19,71.2
2016-07-20,73.55
2016-07-21,72.4
2016-07-22,73.4
2016-07-25,73.85
2016-07-26,72.8
2016-07-27,76.75
2016-07-28,78.1
2016-07-29,78.5
2016-08-01,78.5
2016-08-02,77.1
2016-08-03,75.0
2016-08-04,78.95
2016-08-05,80.6
2016-08-08,84.35
2016-08-09,83.35
2016-08-10,82.05
2016-08-11,82.6
2016-08-12,83.45
2016-08-16,85.95
2016-08-17,86.45
2016-08-18,87.35
2016-08-19,87.15
2016-08-22,87.4
2016-08-23,86.4
2016-08-24,86.4
2016-08-25,84.15
2016-08-26,82.85
2016-08-29,80.4
2016-08-30,81.85
2016-08-31,83.3
2016-09-01,81.1
2016-09-02,81.65
2016-09-06,82.45
2016-09-07,83.6
2016-09-08,82.7
2016-09-09,81.9
2016-09-12,79.8
2016-09-14,79.5
2016-09-15,80.0
2016-09-16,81.0
2016-09-19,82.15
2016-09-20,81.55
2016-09-21,81.05
2016-09-22,81.55
2016-09-23,80.4
2016-09-26,80.0
2016-09-27,79.0
2016-09-28,79.75
2016-09-29,74.55
2016-09-30,75.05
2016-10-03,78.75
2016-10-04,78.05
2016-10-05,78.8
2016-10-06,76.95
2016-10-07,76.85
2016-10-10,76.45
2016-10-13,75.2
2016-10-14,75.3
2016-10-17,74.35
2016-10-18,75.9
2016-10-19,76.0
2016-10-20,75.9
2016-10-21,76.4
2016-10-24,76.75
2016-10-25,76.25
2016-10-26,74.8
2016-10-27,73.85
2016-10-28,76.7
2016-10-30,76.65
2016-11-01,77.5
2016-11-02,77.2
2016-11-03,77.0
2016-11-04,77.0
2016-11-07,85.9
2016-11-08,82.95
2016-11-09,82.25
2016-11-10,81.9
2016-11-11,78.65
2016-11-15,75.35
2016-11-16,73.8
2016-11-17,72.5
2016-11-18,72.75
2016-11-21,69.25
2016-11-22,72.1
2016-11-23,73.05
2016-11-24,74.8
2016-11-25,73.65
2016-11-28,73.2
2016-11-29,73.8
2016-11-30,77.3
2016-12-01,76.4
2016-12-02,76.3
2016-12-05,68.35
2016-12-06,66.2
2016-12-07,65.65
2016-12-08,61.9
2016-12-09,63.1
2016-12-12,60.8
2016-12-13,60.1
2016-12-14,59.25
2016-12-15,59.35
2016-12-16,59.35
2016-12-19,59.0
2016-12-20,58.2
2016-12-21,57.75
2016-12-22,57.25
2016-12-23,57.65
2016-12-26,55.9
2016-12-27,57.0
2016-12-28,58.7
2016-12-29,58.35
2016-12-30,59.3
2017-01-02,59.95
2017-01-03,60.75
2017-01-04,61.2
2017-01-05,61.95
2017-01-06,61.75
2017-01-09,61.3
2017-01-10,61.75
2017-01-11,62.15
2017-01-12,64.35
2017-01-13,64.35
2017-01-16,64.8
2017-01-17,65.05
2017-01-18,65.0
2017-01-19,64.7
2017-01-20,63.1
2017-01-23,63.95
2017-01-24,63.95
2017-01-25,64.65
2017-01-27,67.15
2017-01-30,65.85
2017-01-31,64.3
2017-02-01,66.25
2017-02-02,66.55
2017-02-03,67.95
2017-02-06,69.7
2017-02-07,71.7
2017-02-08,71.75
2017-02-09,72.35
2017-02-10,71.2
2017-02-13,66.8
2017-02-14,66.25
2017-02-15,64.9
2017-02-16,66.25
2017-02-17,65.5
2017-02-20,67.8
2017-02-21,67.7
2017-02-22,66.75
2017-02-23,67.6
2017-02-27,69.2
2017-02-28,68.95
2017-03-01,69.4
2017-03-02,67.5
2017-03-03,67.7
2017-03-06,68.85
2017-03-07,70.95
2017-03-08,70.05
2017-03-09,69.3
2017-03-10,68.5
2017-03-14,70.9
2017-03-15,69.9
2017-03-16,73.55
2017-03-17,73.3
2017-03-20,73.6
2017-03-21,73.15
2017-03-22,73.15
2017-03-23,74.5
2017-03-24,77.3
2017-03-27,77.25
2017-03-28,77.0
2017-03-29,77.15
2017-03-30,76.8
2017-03-31,77.65
2017-04-03,79.8
2017-04-05,80.55
2017-04-06,79.65
2017-04-07,78.95
2017-04-10,79.7
2017-04-11,80.0
2017-04-12,79.5
2017-04-13,79.85
2017-04-17,79.75
2017-04-18,78.6
2017-04-19,79.65
2017-04-20,79.8
2017-04-21,79.55
2017-04-24,79.8
2017-04-25,79.55
2017-04-26,78.05
2017-04-27,78.3
2017-04-28,78.6
2017-05-02,78.45
2017-05-03,76.95
2017-05-04,77.65
2017-05-05,77.95
2017-05-08,76.6
2017-05-09,83.4
2017-05-10,88.9
2017-05-11,91.95
2017-05-12,91.35
2017-05-15,94.45
2017-05-16,94.45
2017-05-17,93.65
2017-05-18,90.2
2017-05-19,91.65
2017-05-22,90.05
2017-05-23,88.25
2017-05-24,88.15
2017-05-25,92.8
2017-05-26,93.35
2017-05-29,78.9
2017-05-30,82.65
2017-05-31,82.75
2017-06-01,83.75
2017-06-02,83.75
2017-06-05,84.55
2017-06-06,83.55
2017-06-07,84.25
2017-06-08,84.6
2017-06-09,84.45
2017-06-12,82.05
2017-06-13,82.75
2017-06-14,82.0
2017-06-15,82.25
2017-06-16,83.2
2017-06-19,85.0
2017-06-20,84.9
2017-06-21,85.25
2017-06-22,84.3
2017-06-23,81.5
2017-06-27,80.0
2017-06-28,80.25
2017-06-29,80.85
2017-06-30,82.1
2017-07-03,82.6
2017-07-04,82.45
2017-07-05,83.0
2017-07-06,83.05
2017-07-07,82.8
2017-07-10,83.1
2017-07-11,82.45
2017-07-12,82.75
2017-07-13,84.65
2017-07-14,84.2
2017-07-17,85.1
2017-07-18,84.9
2017-07-19,85.35
2017-07-20,85.95
2017-07-21,85.65
2017-07-24,85.15
2017-07-25,85.05
2017-07-26,84.9
2017-07-27,84.55
2017-07-28,84.85
2017-07-31,84.85
2017-08-01,84.45
2017-08-02,84.0
2017-08-03,81.65
2017-08-04,81.25
2017-08-07,82.5
2017-08-08,77.5
2017-08-09,76.3
2017-08-10,72.2
2017-08-11,77.05
2017-08-14,81.45
2017-08-16,81.0
2017-08-17,80.3
2017-08-18,81.4
2017-08-21,81.3
2017-08-22,79.05
2017-08-23,80.3
2017-08-24,79.85
2017-08-28,79.9
2017-08-29,78.45
2017-08-30,79.55
2017-08-31,80.35
2017-09-01,81.8
2017-09-04,81.05
2017-09-05,85.45
2017-09-06,87.7
2017-09-07,88.6
2017-09-08,87.1
2017-09-11,87.15
2017-09-12,85.25
2017-09-13,85.35
2017-09-14,85.25
2017-09-15,83.4
2017-09-18,82.25
2017-09-19,81.9
2017-09-20,81.15
2017-09-21,82.1
2017-09-22,79.1
2017-09-25,79.0
2017-09-26,77.8
2017-09-27,76.35
2017-09-28,76.7
2017-09-29,78.75
2017-10-03,78.4
2017-10-04,78.6
2017-10-05,80.4
2017-10-06,80.85
2017-10-09,79.95
2017-10-10,79.45
2017-10-11,77.65
2017-10-12,78.9
2017-10-13,78.6
2017-10-16,77.9
2017-10-17,79.05
2017-10-18,81.95
2017-10-19,81.4
2017-10-23,80.65
2017-10-24,81.05
2017-10-25,81.05
2017-10-26,82.15
2017-10-27,81.85
2017-10-30,82.3
2017-10-31,82.9
2017-11-01,86.6
2017-11-02,85.45
2017-11-03,84.95
2017-11-06,87.95
2017-11-07,87.95
2017-11-08,86.55
2017-11-09,86.95
2017-11-10,83.75
2017-11-13,83.1
2017-11-14,81.95
2017-11-15,79.7
2017-11-16,80.45
2017-11-17,83.5
2017-11-20,84.0
2017-11-21,86.35
2017-11-22,85.9
2017-11-23,86.65
2017-11-24,85.3
2017-11-27,87.15
2017-11-28,88.1
2017-11-29,88.0
2017-11-30,86.55
2017-12-01,84.0
2017-12-04,84.4
2017-12-05,84.7
2017-12-06,82.75
2017-12-07,84.4
2017-12-08,86.35
2017-12-11,86.3
2017-12-12,86.7
2017-12-13,85.7
2017-12-14,84.15
2017-12-15,84.7
2017-12-18,85.95
2017-12-19,87.1
2017-12-20,88.0
2017-12-21,91.0
2017-12-22,90.8
2017-12-26,90.65
2017-12-27,90.4
2017-12-28,92.45
2017-12-29,92.8
