Date,SICAL
2014-03-03,51.35
2014-03-04,53.35
2014-03-05,51.3
2014-03-06,55.5
2014-03-07,53.3
2014-03-10,52.55
2014-03-11,52.55
2014-03-12,52.6
2014-03-13,54.7
2014-03-14,55.55
2014-03-18,55.65
2014-03-19,56.35
2014-03-20,55.65
2014-03-21,55.75
2014-03-22,55.6
2014-03-24,56.0
2014-03-25,55.45
2014-03-26,55.05
2014-03-27,56.4
2014-03-28,55.25
2014-03-31,54.9
2014-04-01,56.85
2014-04-02,56.6
2014-04-03,55.35
2014-04-04,55.95
2014-04-07,57.9
2014-04-09,55.6
2014-04-10,57.4
2014-04-11,68.85
2014-04-15,75.4
2014-04-16,69.65
2014-04-17,83.55
2014-04-21,90.25
2014-04-22,85.5
2014-04-23,84.15
2014-04-25,77.95
2014-08-06,107.8
2014-08-07,104.95
2014-08-08,103.85
2014-08-11,104.6
2014-08-12,104.0
2014-08-13,102.0
2014-08-14,100.55
2014-08-18,101.1
2014-08-19,99.75
2014-08-20,98.9
2014-08-21,101.0
2014-08-22,100.55
2014-08-25,100.0
2014-08-26,95.85
2014-08-27,97.75
2014-08-28,97.5
2014-09-01,97.3
2014-09-02,97.35
2014-09-03,97.1
2014-09-04,95.2
2014-09-05,95.75
2014-09-08,98.25
2014-09-09,102.05
2014-09-10,110.95
2014-09-11,122.0
2014-09-12,128.1
2014-09-15,129.3
2014-09-16,122.85
2014-09-17,117.05
2014-09-18,122.9
2014-09-19,124.4
2014-09-22,120.35
2014-09-23,115.4
2014-09-24,112.0
2014-09-25,108.85
2014-09-26,104.3
2014-09-29,109.5
2014-09-30,113.9
2014-10-01,113.35
2014-10-07,111.55
2014-10-08,109.9
2014-10-09,114.05
2014-10-10,111.3
2014-10-13,110.9
2014-10-14,108.5
2014-10-16,104.8
2014-10-17,100.9
2014-10-20,105.5
2014-10-21,103.85
2014-10-22,104.0
2014-10-23,110.3
2014-10-27,119.0
2014-10-28,126.85
2014-10-29,130.75
2014-10-30,125.05
2014-10-31,123.0
2014-11-03,122.35
2014-11-05,128.45
2014-11-07,128.9
2014-11-10,135.3
2014-11-11,142.05
2014-11-12,149.05
2014-11-13,152.5
2014-11-14,160.1
2014-11-17,168.1
2014-11-18,176.5
2014-11-19,184.45
2014-11-20,176.35
2014-11-21,167.55
2014-11-24,159.2
2014-11-25,152.0
2014-11-26,159.6
2014-11-27,167.55
2014-11-28,163.45
2014-12-01,162.2
2014-12-02,169.8
2014-12-03,164.45
2014-12-04,160.9
2014-12-05,155.6
2014-12-08,159.65
2014-12-09,151.85
2014-12-10,153.65
2014-12-11,161.05
2014-12-12,153.5
2014-12-15,152.9
2014-12-16,142.35
2014-12-17,136.9
2014-12-18,150.55
2014-12-19,161.3
2014-12-22,157.65
2014-12-23,159.2
2014-12-24,155.8
2014-12-26,151.75
2014-12-29,157.95
2014-12-30,164.75
2014-12-31,165.75
2015-01-01,169.1
2015-01-02,189.45
2015-01-05,189.1
2015-01-06,164.95
2015-01-07,165.95
2015-01-08,173.25
2015-01-09,168.85
2015-01-12,171.2
2015-01-13,169.4
2015-01-14,163.95
2015-01-15,186.95
2015-01-16,170.35
2015-01-19,171.05
2015-01-20,172.8
2015-01-21,168.3
2015-01-22,168.55
2015-01-23,173.1
2015-01-27,166.1
2015-01-28,170.3
2015-01-29,174.6
2015-01-30,175.75
2015-02-02,185.6
2015-02-03,182.5
2015-02-04,177.35
2015-02-05,168.5
2015-02-06,162.85
2015-02-09,160.05
2015-02-10,156.7
2015-02-11,159.7
2015-02-12,171.55
2015-02-13,178.3
2015-02-16,175.85
2015-02-18,172.25
2015-02-19,169.0
2015-02-20,169.15
2015-02-23,169.3
2015-02-24,168.0
2015-02-25,175.1
2015-02-26,174.35
2015-02-27,179.25
2015-02-28,179.05
2015-03-02,184.3
2015-03-03,182.75
2015-03-04,181.45
2015-03-05,177.55
2015-03-09,174.75
2015-03-10,185.8
2015-03-11,184.05
2015-03-12,187.7
2015-03-13,177.6
2015-03-16,172.7
2015-03-17,171.55
2015-03-18,176.9
2015-03-19,171.5
2015-03-20,166.3
2015-03-23,161.5
2015-03-24,159.45
2015-03-25,157.85
2015-03-26,156.3
2015-03-27,153.8
2015-03-30,158.25
2015-03-31,157.95
2015-04-01,165.3
2015-04-06,166.0
2015-04-07,168.2
2015-04-08,170.4
2015-04-09,168.55
2015-04-10,168.5
2015-04-13,167.75
2015-04-15,164.75
2015-04-16,162.45
2015-04-17,160.4
2015-04-20,151.45
2015-04-21,154.0
2015-04-22,151.1
2015-04-23,152.2
2015-04-24,140.8
2015-04-27,132.15
2015-04-28,137.05
2015-04-29,136.25
2015-04-30,138.7
2015-05-04,140.4
2015-05-05,148.15
2015-05-06,138.1
2015-05-07,131.95
2015-05-08,132.85
2015-05-11,132.1
2015-05-12,125.45
2015-05-13,126.5
2015-05-14,125.5
2015-05-15,133.25
2015-05-18,127.35
2015-05-19,125.9
2015-05-20,127.85
2015-05-21,128.7
2015-05-22,126.75
2015-05-25,126.15
2015-05-26,123.9
2015-05-27,125.85
2015-05-28,129.2
2015-05-29,125.75
2015-06-01,126.2
2015-06-02,123.2
2015-06-03,120.3
2015-06-04,120.1
2015-06-05,122.1
2015-06-08,118.45
2015-06-09,116.1
2015-06-10,119.35
2015-06-11,115.05
2015-06-12,116.35
2015-06-15,120.85
2015-06-16,122.9
2015-06-17,124.65
2015-06-18,127.15
2015-06-19,147.7
2015-06-22,149.5
2015-06-23,156.75
2015-06-24,152.7
2015-06-25,152.45
2015-06-26,150.3
2015-06-29,146.4
2015-06-30,144.05
2015-07-01,145.35
2015-07-02,152.4
2015-07-03,150.65
2015-07-06,157.7
2015-07-07,160.95
2015-07-08,152.85
2015-07-09,151.0
2015-07-10,151.1
2015-07-13,169.05
2015-07-14,170.1
2015-07-15,166.95
2015-07-16,164.8
2015-07-17,163.9
2015-07-20,168.45
2015-07-21,165.6
2015-07-22,166.4
2015-07-23,168.1
2015-07-24,185.3
2015-07-27,180.75
2015-07-28,186.3
2015-07-29,187.05
2015-07-30,187.35
2015-07-31,188.05
2015-08-03,181.95
2015-08-04,192.15
2015-08-05,192.8
2015-08-06,188.35
2015-08-07,186.35
2015-08-10,182.75
2015-08-11,173.75
2015-08-12,176.05
2015-08-13,165.8
2015-08-14,171.4
2015-08-17,168.7
2015-08-18,169.9
2015-08-19,178.1
2015-08-20,169.2
2015-08-21,167.35
2015-08-24,151.8
2015-08-25,147.4
2015-08-26,149.6
2015-08-27,155.1
2015-08-28,168.55
2015-08-31,171.9
2015-09-01,163.7
2015-09-02,169.2
2015-09-03,167.15
2015-09-04,155.95
2015-09-07,154.35
2015-09-08,157.4
2015-09-09,156.75
2015-09-10,153.7
2015-09-11,158.8
2015-09-14,157.95
2015-09-15,155.1
2015-09-16,151.7
2015-09-18,154.7
2015-09-21,155.0
2015-09-22,154.4
2015-09-23,156.7
2015-09-24,156.7
2015-09-28,164.75
2015-09-29,160.85
2015-09-30,157.15
2015-10-01,161.7
2015-10-05,158.9
2015-10-06,155.65
2015-10-07,167.85
2015-10-08,169.85
2015-10-09,170.05
2015-10-12,165.5
2015-10-13,165.0
2015-10-14,168.3
2015-10-15,163.6
2015-10-16,159.25
2015-10-19,157.3
2015-10-20,150.25
2015-10-21,147.25
2015-10-23,149.6
2015-10-26,148.55
2015-10-27,149.05
2015-10-28,146.75
2015-10-29,139.3
2015-10-30,132.8
2015-11-02,125.1
2015-11-03,140.4
2015-11-04,148.35
2015-11-05,142.2
2015-11-06,140.45
2015-11-09,139.3
2015-11-10,137.1
2015-11-11,140.8
2015-11-13,134.0
2015-11-16,139.15
2015-11-17,136.5
2015-11-18,136.55
2015-11-19,141.45
2015-11-20,138.95
2015-11-23,136.85
2015-11-24,139.4
2015-11-26,144.65
2015-11-27,145.15
2015-11-30,139.0
2015-12-01,134.6
2015-12-02,136.8
2015-12-03,137.05
2015-12-04,138.65
2015-12-07,138.6
2015-12-08,133.6
2015-12-09,127.35
2015-12-10,132.8
2015-12-11,137.25
2015-12-14,134.6
2015-12-15,134.35
2015-12-16,143.2
2015-12-17,145.0
2015-12-18,145.7
2015-12-21,145.6
2015-12-22,142.65
2015-12-23,146.35
2015-12-24,146.8
2015-12-28,146.3
2015-12-29,142.4
2015-12-30,141.0
2015-12-31,144.9
2016-01-01,156.25
2016-01-04,149.75
2016-01-05,148.7
2016-01-06,148.55
2016-01-07,143.75
2016-01-08,150.55
2016-01-11,147.65
2016-01-12,143.7
2016-01-13,139.7
2016-01-14,136.35
2016-01-15,130.85
2016-01-18,121.9
2016-01-19,127.0
2016-01-20,126.9
2016-01-21,126.8
2016-01-22,133.65
2016-01-25,141.15
2016-01-27,137.35
2016-01-28,138.5
2016-01-29,141.3
2016-02-01,140.05
2016-02-02,134.6
2016-02-03,131.35
2016-02-04,129.7
2016-02-05,130.95
2016-02-08,128.7
2016-02-09,128.1
2016-02-10,129.9
2016-02-11,125.8
2016-02-12,121.6
2016-02-15,127.45
2016-02-16,127.3
2016-02-17,127.5
2016-02-18,129.4
2016-02-19,126.3
2016-02-22,125.95
2016-02-23,124.25
2016-02-24,127.3
2016-02-25,124.25
2016-02-26,124.85
2016-02-29,122.75
2016-03-01,129.9
2016-03-02,134.15
2016-03-03,140.2
2016-03-04,139.05
2016-03-08,134.85
2016-03-09,135.75
2016-03-10,133.6
2016-03-11,130.25
2016-03-14,131.25
2016-03-15,129.65
2016-03-16,130.95
2016-03-17,132.15
2016-03-18,134.45
2016-03-21,134.75
2016-03-22,132.65
2016-03-23,131.35
2016-03-28,129.0
2016-03-29,128.15
2016-03-30,130.75
2016-03-31,131.45
2016-04-01,131.6
2016-04-04,128.55
2016-04-05,127.15
2016-04-06,126.15
2016-04-07,130.95
2016-04-08,128.55
2016-04-11,129.8
2016-04-12,138.55
2016-04-13,137.15
2016-04-18,137.7
2016-04-20,135.55
2016-04-21,131.95
2016-04-22,134.65
2016-04-25,130.25
2016-04-26,132.35
2016-04-27,136.4
2016-04-28,132.75
2016-04-29,130.95
2016-05-02,133.7
2016-05-03,132.95
2016-05-04,132.1
2016-05-05,130.0
2016-05-06,131.05
2016-05-09,133.45
2016-05-10,136.65
2016-05-11,137.35
2016-05-12,138.7
2016-05-13,136.9
2016-05-16,138.05
2016-05-17,135.95
2016-05-18,135.0
2016-05-19,134.9
2016-05-20,135.0
2016-05-23,136.05
2016-05-24,131.55
2016-05-25,134.2
2016-05-26,135.2
2016-05-27,135.45
2016-05-30,131.0
2016-05-31,131.05
2016-06-01,135.2
2016-06-02,145.45
2016-06-03,150.75
2016-06-06,153.8
2016-06-07,146.75
2016-06-08,152.9
2016-06-09,153.05
2016-06-10,159.6
2016-06-13,159.65
2016-06-14,153.8
2016-06-15,153.45
2016-06-16,152.2
2016-06-17,148.0
2016-06-20,148.25
2016-06-21,155.65
2016-06-22,153.0
2016-06-23,151.2
2016-06-24,155.6
2016-06-27,159.95
2016-06-28,157.0
2016-06-29,159.5
2016-06-30,156.65
2016-07-01,153.75
2016-07-04,159.2
2016-07-05,157.5
2016-07-07,157.05
2016-07-08,158.6
2016-07-11,158.7
2016-07-12,160.65
2016-07-13,159.1
2016-07-14,166.95
2016-07-15,159.55
2016-07-18,157.2
2016-07-19,155.75
2016-07-20,155.45
2016-07-21,153.75
2016-07-22,157.45
2016-07-25,159.2
2016-07-26,157.0
2016-07-27,155.5
2016-07-28,159.5
2016-07-29,157.3
2016-08-01,154.2
2016-08-02,152.3
2016-08-03,150.35
2016-08-04,146.6
2016-08-05,154.4
2016-08-08,150.9
2016-08-09,145.6
2016-08-10,144.35
2016-08-11,147.05
2016-08-12,148.65
2016-08-16,147.2
2016-08-17,151.45
2016-08-18,148.15
2016-08-19,156.5
2016-08-22,150.05
2016-08-23,149.95
2016-08-24,154.0
2016-08-25,150.65
2016-08-26,150.25
2016-08-29,150.1
2016-08-30,153.95
2016-08-31,155.4
2016-09-01,181.4
2016-09-02,179.9
2016-09-06,182.7
2016-09-07,176.25
2016-09-08,172.7
2016-09-09,171.8
2016-09-12,161.9
2016-09-14,164.5
2016-09-15,165.2
2016-09-16,165.2
2016-09-19,169.3
2016-09-20,165.4
2016-09-21,169.75
2016-09-22,170.7
2016-09-23,165.7
2016-09-26,168.0
2016-09-27,172.9
2016-09-28,180.2
2016-09-29,168.15
2016-09-30,171.0
2016-10-03,176.1
2016-10-04,173.45
2016-10-05,179.5
2016-10-06,176.35
2016-10-07,176.0
2016-10-10,179.75
2016-10-13,175.35
2016-10-14,177.3
2016-10-17,172.95
2016-10-18,179.3
2016-10-19,185.35
2016-10-20,183.0
2016-10-21,181.95
2016-10-24,186.05
2016-10-25,198.3
2016-10-26,202.2
2016-10-27,200.6
2016-10-28,208.6
2016-10-30,217.5
2016-11-01,211.0
2016-11-02,203.65
2016-11-03,201.25
2016-11-04,192.05
2016-11-07,209.2
2016-11-08,197.1
2016-11-09,188.4
2016-11-10,189.8
2016-11-11,183.5
2016-11-15,177.7
2016-11-16,178.45
2016-11-17,170.7
2016-11-18,171.85
2016-11-21,162.8
2016-11-22,171.2
2016-11-23,178.8
2016-11-24,175.2
2016-11-25,179.4
2016-11-28,201.75
2016-11-29,210.8
2016-11-30,213.35
2016-12-01,206.6
2016-12-02,208.7
2016-12-05,207.35
2016-12-06,209.95
2016-12-07,206.95
2016-12-08,210.55
2016-12-09,215.15
2016-12-12,210.9
2016-12-13,213.45
2016-12-14,205.0
2016-12-15,211.5
2016-12-16,211.1
2016-12-19,209.05
2016-12-20,202.3
2016-12-21,199.6
2016-12-22,192.7
2016-12-23,198.45
2016-12-26,197.1
2016-12-27,206.85
2016-12-28,204.75
2016-12-29,204.6
2016-12-30,204.05
2017-01-02,202.4
2017-01-03,206.4
2017-01-04,203.65
2017-01-05,206.6
2017-01-06,205.9
2017-01-09,208.4
2017-01-10,212.0
2017-01-11,219.35
2017-01-12,216.95
2017-01-13,217.2
2017-01-16,234.25
2017-01-17,236.25
2017-01-18,235.05
2017-01-19,236.6
2017-01-20,231.7
2017-01-23,226.5
2017-01-24,231.0
2017-01-25,230.3
2017-01-27,226.4
2017-01-30,226.55
2017-01-31,222.7
2017-02-01,226.45
2017-02-02,232.65
2017-02-03,233.25
2017-02-06,235.15
2017-02-07,229.5
2017-02-08,223.85
2017-02-09,233.1
2017-02-10,255.65
2017-02-13,253.85
2017-02-14,256.4
2017-02-15,247.3
2017-02-16,250.6
2017-02-17,241.2
2017-02-20,242.3
2017-02-21,240.85
2017-02-22,256.8
2017-02-23,262.15
2017-02-27,260.9
2017-02-28,268.25
2017-03-01,266.8
2017-03-02,257.45
2017-03-03,257.2
2017-03-06,261.0
2017-03-07,260.25
2017-03-08,257.65
2017-03-09,256.15
2017-03-10,252.8
2017-03-14,255.05
2017-03-15,254.1
2017-03-16,254.05
2017-03-17,260.95
2017-03-20,259.05
2017-03-21,255.8
2017-03-22,253.85
2017-03-23,252.3
2017-03-24,253.0
2017-03-27,256.85
2017-03-28,256.0
2017-03-29,262.5
2017-03-30,259.1
2017-03-31,262.85
2017-04-03,264.0
2017-04-05,267.35
2017-04-06,264.35
2017-04-07,260.25
2017-04-10,255.15
2017-04-11,258.0
2017-04-12,253.8
2017-04-13,260.35
2017-04-17,262.85
2017-04-18,258.0
2017-04-19,256.5
2017-04-20,257.25
2017-04-21,266.6
2017-04-24,263.75
2017-04-25,261.95
2017-04-26,257.2
2017-04-27,257.45
2017-04-28,255.8
2017-05-02,252.25
2017-05-03,253.1
2017-05-04,253.7
2017-05-05,247.2
2017-05-08,252.5
2017-05-09,269.7
2017-05-10,270.85
2017-05-11,268.95
2017-05-12,260.85
2017-05-15,264.35
2017-05-16,263.65
2017-05-17,258.25
2017-05-18,250.55
2017-05-19,248.0
2017-05-22,243.45
2017-05-23,238.05
2017-05-24,232.65
2017-05-25,243.05
2017-05-26,243.3
2017-05-29,243.1
2017-05-30,245.7
2017-05-31,249.05
2017-06-01,247.4
2017-06-02,253.15
2017-06-05,251.25
2017-06-06,250.05
2017-06-07,258.7
2017-06-08,255.45
2017-06-09,252.4
2017-06-12,249.9
2017-06-13,252.9
2017-06-14,251.7
2017-06-15,248.0
2017-06-16,247.65
2017-06-19,243.5
2017-06-20,253.95
2017-06-21,264.3
2017-06-22,255.7
2017-06-23,254.65
2017-06-27,244.65
2017-06-28,243.25
2017-06-29,247.9
2017-06-30,251.45
2017-07-03,251.75
2017-07-04,248.3
2017-07-05,257.35
2017-07-06,260.15
2017-07-07,254.35
2017-07-10,252.45
2017-07-11,251.7
2017-07-12,249.0
2017-07-13,247.45
2017-07-14,244.05
2017-07-17,245.35
2017-07-18,246.75
2017-07-19,247.65
2017-07-20,247.0
2017-07-21,244.5
2017-07-24,249.2
2017-07-25,254.2
2017-07-26,251.85
2017-07-27,253.65
2017-07-28,253.1
2017-07-31,259.75
2017-08-01,260.15
2017-08-02,261.1
2017-08-03,261.3
2017-08-04,258.75
2017-08-07,261.3
2017-08-08,255.75
2017-08-09,250.85
2017-08-10,237.7
2017-08-11,238.85
2017-08-14,236.8
2017-08-16,240.45
2017-08-17,238.65
2017-08-18,236.3
2017-08-21,232.1
2017-08-22,229.95
2017-08-23,232.7
2017-08-24,231.1
2017-08-28,232.35
2017-08-29,232.1
2017-08-30,232.15
2017-08-31,232.35
2017-09-01,234.95
2017-09-04,231.8
2017-09-05,234.95
2017-09-06,234.7
2017-09-07,231.8
2017-09-08,228.6
2017-09-11,230.65
2017-09-12,229.05
2017-09-13,230.35
2017-09-14,229.2
2017-09-15,227.35
2017-09-18,225.9
2017-09-19,227.6
2017-09-20,226.15
2017-09-21,217.05
2017-09-22,219.85
2017-09-25,205.7
2017-09-26,209.2
2017-09-27,200.4
2017-09-28,211.45
2017-09-29,209.85
2017-10-03,209.05
2017-10-04,206.5
2017-10-05,206.1
2017-10-06,206.1
2017-10-09,204.25
2017-10-10,204.1
2017-10-11,211.75
2017-10-12,208.75
2017-10-13,210.35
2017-10-16,208.65
2017-10-17,210.2
2017-10-18,208.6
2017-10-19,209.1
2017-10-23,206.9
2017-10-24,207.35
2017-10-25,207.3
2017-10-26,215.4
2017-10-27,217.05
2017-10-30,232.8
2017-10-31,229.6
2017-11-01,226.95
2017-11-02,227.7
2017-11-03,226.6
2017-11-06,213.8
2017-11-07,209.15
2017-11-08,207.1
2017-11-09,207.85
2017-11-10,208.1
2017-11-13,208.5
2017-11-14,205.15
2017-11-15,207.35
2017-11-16,208.4
2017-11-17,222.15
2017-11-20,222.0
2017-11-21,219.3
2017-11-22,218.85
2017-11-23,222.3
2017-11-24,223.8
2017-11-27,220.3
2017-11-28,216.75
2017-11-29,238.7
2017-11-30,239.05
2017-12-01,232.8
2017-12-04,231.25
2017-12-05,215.75
2017-12-06,219.1
2017-12-07,220.15
2017-12-08,225.45
2017-12-11,224.5
2017-12-12,219.6
2017-12-13,219.95
2017-12-14,221.75
2017-12-15,227.35
2017-12-18,234.65
2017-12-19,242.7
2017-12-20,243.0
2017-12-21,252.35
2017-12-22,252.75
2017-12-26,257.85
2017-12-27,255.65
2017-12-28,257.7
2017-12-29,256.0
