Date,ACE
2013-09-30,8.2
2013-10-01,8.3
2013-10-03,8.45
2013-10-04,9.1
2013-10-07,10.0
2013-10-08,10.1
2013-10-09,10.35
2013-10-10,11.15
2013-10-11,11.6
2013-10-14,11.45
2013-10-15,10.95
2013-10-17,11.4
2013-10-18,12.2
2013-10-21,13.85
2013-10-22,13.35
2013-10-23,12.75
2013-10-24,12.9
2013-10-25,12.6
2013-10-28,12.15
2013-10-29,12.35
2013-10-30,12.2
2013-10-31,12.15
2013-11-01,12.7
2013-11-03,13.15
2013-11-05,13.1
2013-11-06,13.0
2013-11-07,13.6
2013-11-08,14.45
2013-11-11,13.5
2013-11-12,12.85
2013-11-13,12.65
2013-11-14,13.0
2013-11-18,13.15
2013-11-19,12.9
2013-11-20,12.7
2013-11-21,13.1
2013-11-22,13.15
2013-11-25,13.2
2013-11-26,12.6
2013-11-27,12.65
2013-11-28,12.55
2013-11-29,13.0
2013-12-02,13.75
2013-12-03,13.85
2013-12-04,14.0
2013-12-05,14.15
2013-12-06,14.55
2013-12-09,14.45
2013-12-10,14.05
2013-12-11,13.85
2013-12-12,13.75
2013-12-13,13.1
2013-12-16,12.75
2013-12-17,12.65
2013-12-18,12.5
2013-12-19,12.65
2013-12-20,12.75
2013-12-23,13.1
2013-12-24,13.3
2013-12-26,13.65
2013-12-27,13.65
2013-12-30,13.35
2013-12-31,13.45
2014-01-01,14.3
2014-01-02,13.5
2014-01-03,13.7
2014-01-06,13.7
2014-01-07,13.65
2014-01-08,14.9
2014-01-09,14.4
2014-01-10,14.2
2014-01-13,14.1
2014-01-14,13.85
2014-01-15,14.1
2014-01-16,14.0
2014-01-17,13.55
2014-01-20,13.65
2014-01-21,13.65
2014-01-22,14.15
2014-01-23,13.9
2014-01-24,13.6
2014-01-27,12.95
2014-01-28,13.2
2014-01-29,12.95
2014-01-30,12.55
2014-01-31,12.75
2014-02-03,12.35
2014-02-04,12.35
2014-02-05,12.6
2014-02-06,12.25
2014-02-07,12.7
2014-02-10,12.55
2014-02-11,12.3
2014-02-12,12.55
2014-02-13,12.25
2014-02-14,12.15
2014-02-17,11.9
2014-02-18,11.85
2014-02-19,11.95
2014-02-20,11.95
2014-02-21,11.9
2014-02-24,11.95
2014-02-25,11.8
2014-02-26,12.0
2014-02-28,11.85
2014-03-03,11.6
2014-03-04,11.9
2014-03-05,12.1
2014-03-06,13.75
2014-03-07,14.9
2014-03-10,14.95
2014-03-11,14.35
2014-03-12,14.2
2014-03-13,13.75
2014-03-14,14.2
2014-03-18,14.25
2014-03-19,14.35
2014-03-20,14.15
2014-03-21,14.25
2014-03-22,14.2
2014-03-24,13.95
2014-03-25,13.6
2014-03-26,13.95
2014-03-27,13.9
2014-03-28,14.15
2014-03-31,14.35
2014-04-01,16.5
2014-04-02,17.35
2014-04-03,16.65
2014-04-04,16.9
2014-04-07,16.7
2014-04-09,18.55
2014-04-10,21.3
2014-04-11,19.5
2014-04-15,18.4
2014-04-16,18.65
2014-04-17,19.05
2014-04-21,19.65
2014-04-22,19.75
2014-04-23,19.15
2014-04-25,18.3
2014-04-28,19.85
2014-04-29,19.5
2014-04-30,18.6
2014-05-02,19.3
2014-05-05,18.55
2014-05-06,18.35
2014-05-07,19.9
2014-05-08,20.2
2014-05-09,20.15
2014-05-12,19.85
2014-05-13,21.0
2014-05-14,21.4
2014-05-15,22.2
2014-05-16,23.2
2014-05-19,27.75
2014-05-20,26.75
2014-05-21,30.45
2014-05-22,30.8
2014-05-23,29.7
2014-05-26,27.3
2014-05-27,26.4
2014-05-28,27.65
2014-05-29,29.25
2014-05-30,29.8
2014-06-02,29.85
2014-06-03,29.1
2014-06-04,29.75
2014-06-05,28.9
2014-06-30,31.95
2014-07-01,33.5
2014-07-02,32.9
2014-07-03,31.45
2014-07-04,31.95
2014-07-07,30.8
2014-07-08,29.3
2014-07-09,28.05
2014-07-10,28.75
2014-07-11,28.7
2014-07-14,28.3
2014-07-15,29.7
2014-07-16,31.15
2014-07-17,31.4
2014-07-18,32.15
2014-07-21,32.7
2014-07-22,31.9
2014-07-23,30.95
2014-07-24,32.35
2014-07-25,32.0
2014-07-28,31.45
2014-07-30,30.85
2014-07-31,30.25
2014-08-01,28.75
2014-08-04,27.85
2014-08-05,29.15
2014-08-06,28.0
2014-08-07,28.25
2014-08-08,27.15
2014-08-11,28.3
2014-08-12,27.95
2014-08-13,27.1
2014-08-14,27.55
2014-08-18,28.4
2014-08-19,28.1
2014-08-20,30.9
2014-08-21,31.8
2014-08-22,30.8
2014-08-25,29.4
2014-08-26,28.65
2014-08-27,29.85
2014-08-28,29.55
2014-09-01,31.95
2014-09-02,33.75
2014-09-03,33.1
2014-09-04,32.1
2014-09-05,33.8
2014-09-08,36.6
2014-09-09,35.8
2014-09-10,35.95
2014-09-11,35.8
2014-09-12,36.9
2014-09-15,35.95
2014-09-16,32.45
2014-09-17,32.1
2014-09-18,33.15
2014-09-19,33.25
2014-09-22,36.8
2014-09-23,35.3
2014-09-24,33.85
2014-09-25,32.0
2014-09-26,33.05
2014-09-29,33.45
2014-09-30,33.1
2014-10-01,32.05
2014-10-07,31.65
2014-10-08,31.35
2014-10-09,32.0
2014-10-10,31.5
2014-10-13,31.7
2014-10-14,30.5
2014-10-16,28.2
2014-10-17,27.75
2014-10-20,29.2
2014-10-21,29.95
2014-10-22,30.15
2014-10-23,30.7
2014-10-27,31.4
2014-10-28,32.4
2014-10-29,32.85
2014-10-30,35.5
2014-10-31,34.65
2014-11-03,36.0
2014-11-05,35.5
2014-11-07,34.45
2014-11-10,35.9
2014-11-11,36.2
2014-11-12,35.9
2014-11-13,40.05
2014-11-14,39.9
2014-11-17,38.9
2014-11-18,45.0
2014-11-19,41.75
2014-11-20,40.9
2014-11-21,40.55
2014-11-24,39.3
2014-11-25,38.95
2014-11-26,39.05
2014-11-27,39.4
2014-11-28,39.1
2014-12-01,37.5
2014-12-02,37.85
2014-12-03,40.25
2014-12-04,40.0
2014-12-05,39.75
2014-12-08,39.25
2014-12-09,37.45
2014-12-10,37.7
2014-12-11,37.75
2014-12-12,37.3
2014-12-15,36.8
2014-12-16,34.45
2014-12-17,35.15
2014-12-18,36.75
2014-12-19,36.3
2014-12-22,36.65
2014-12-23,36.55
2014-12-24,37.9
2014-12-26,38.2
2014-12-29,38.7
2014-12-30,38.2
2014-12-31,37.85
2015-01-01,40.15
2015-01-02,40.55
2015-01-05,40.7
2015-01-06,40.25
2015-01-07,38.8
2015-01-08,39.4
2015-01-09,39.25
2015-01-12,39.15
2015-01-13,38.4
2015-01-14,38.15
2015-01-15,39.0
2015-01-16,38.5
2015-01-19,38.15
2015-01-20,38.5
2015-01-21,38.35
2015-01-22,38.7
2015-01-23,37.55
2015-01-27,37.4
2015-01-28,37.55
2015-01-29,38.4
2015-01-30,38.95
2015-02-02,40.4
2015-02-03,40.55
2015-02-04,42.1
2015-02-05,39.65
2015-02-06,37.3
2015-02-09,36.75
2015-02-10,36.7
2015-02-11,36.9
2015-02-12,36.85
2015-02-13,36.65
2015-02-16,37.65
2015-02-18,37.7
2015-02-19,37.3
2015-02-20,37.35
2015-02-23,37.45
2015-02-24,38.1
2015-02-25,38.9
2015-02-26,37.65
2015-02-27,37.85
2015-02-28,37.35
2015-03-02,40.8
2015-03-03,46.35
2015-03-04,44.35
2015-03-05,44.75
2015-03-09,42.7
2015-03-10,42.0
2015-03-11,42.1
2015-03-12,43.85
2015-03-13,43.0
2015-03-16,43.05
2015-03-17,42.15
2015-03-18,41.6
2015-03-19,41.8
2015-03-20,40.25
2015-03-23,38.75
2015-03-24,37.95
2015-03-25,37.85
2015-03-26,36.7
2015-03-27,37.7
2015-03-30,37.95
2015-03-31,40.55
2015-04-01,41.15
2015-04-06,41.75
2015-04-07,43.0
2015-04-08,43.45
2015-04-09,42.45
2015-04-10,42.4
2015-04-13,44.25
2015-04-15,43.75
2015-04-16,42.65
2015-04-17,41.45
2015-04-20,40.25
2015-04-21,40.3
2015-04-22,40.25
2015-04-23,39.55
2015-04-24,38.45
2015-04-27,36.9
2015-04-28,37.8
2015-04-29,39.4
2015-04-30,38.7
2015-05-04,38.85
2015-05-05,39.1
2015-05-06,37.95
2015-05-07,36.7
2015-05-08,37.3
2015-05-11,38.25
2015-05-12,37.0
2015-05-13,37.35
2015-05-14,37.8
2015-05-15,36.95
2015-05-18,37.65
2015-05-19,40.1
2015-05-20,40.75
2015-05-21,39.9
2015-05-22,38.85
2015-05-25,39.75
2015-05-26,39.5
2015-05-27,38.8
2015-05-28,39.0
2015-05-29,40.1
2015-06-01,39.9
2015-06-02,39.1
2015-06-03,37.85
2015-06-04,40.0
2015-06-05,40.55
2015-06-08,39.0
2015-06-09,38.65
2015-06-10,39.85
2015-06-11,38.9
2015-06-12,39.45
2015-06-15,39.0
2015-06-16,43.5
2015-06-17,42.9
2015-06-18,45.75
2015-06-19,43.75
2015-06-22,43.9
2015-06-23,44.0
2015-06-24,42.7
2015-06-25,42.85
2015-06-26,43.55
2015-06-29,42.0
2015-06-30,41.85
2015-07-01,43.05
2015-07-02,42.8
2015-07-03,42.85
2015-07-06,43.3
2015-07-07,45.05
2015-07-08,44.55
2015-07-09,43.4
2015-07-10,43.2
2015-07-13,43.35
2015-07-14,44.6
2015-07-15,44.35
2015-07-16,43.8
2015-07-17,43.9
2015-07-20,43.95
2015-07-21,42.8
2015-07-22,42.7
2015-07-23,42.6
2015-07-24,43.45
2015-07-27,44.55
2015-07-28,43.9
2015-07-29,45.55
2015-07-30,51.45
2015-07-31,49.3
2015-08-03,49.05
2015-08-04,47.9
2015-08-05,54.15
2015-08-06,52.3
2015-08-07,51.7
2015-08-10,48.85
2015-08-11,47.65
2015-08-12,45.55
2015-08-13,44.45
2015-08-14,46.25
2015-08-17,45.1
2015-08-18,46.1
2015-08-19,46.2
2015-08-20,44.55
2015-08-21,43.55
2015-08-24,36.45
2015-08-25,38.0
2015-08-26,39.2
2015-08-27,41.65
2015-08-28,41.45
2015-08-31,40.7
2015-09-01,39.2
2015-09-02,38.75
2015-09-03,38.75
2015-09-04,37.9
2015-09-07,35.7
2015-09-08,35.35
2015-09-09,36.15
2015-09-10,37.35
2015-09-11,37.75
2015-09-14,38.6
2015-09-15,38.0
2015-09-16,39.0
2015-09-18,38.95
2015-09-21,39.15
2015-09-22,38.15
2015-09-23,37.2
2015-09-24,37.15
2015-09-28,36.75
2015-09-29,36.2
2015-09-30,37.3
2015-10-01,36.8
2015-10-05,38.55
2015-10-06,41.15
2015-10-07,41.55
2015-10-08,40.7
2015-10-09,40.75
2015-10-12,40.25
2015-10-13,40.45
2015-10-14,41.0
2015-10-15,42.95
2015-10-16,46.1
2015-10-19,46.1
2015-10-20,45.25
2015-10-21,44.35
2015-10-23,44.9
2015-10-26,42.85
2015-10-27,44.6
2015-10-28,43.25
2015-10-29,43.15
2015-10-30,42.5
2015-11-02,44.25
2015-11-03,45.15
2015-11-04,43.9
2015-11-05,44.1
2015-11-06,43.3
2015-11-09,43.6
2015-11-10,42.95
2015-11-11,44.1
2015-11-13,45.35
2015-11-16,44.1
2015-11-17,43.5
2015-11-18,43.1
2015-11-19,44.25
2015-11-20,44.4
2015-11-23,44.2
2015-11-24,43.05
2015-11-26,43.5
2015-11-27,43.7
2015-11-30,47.15
2015-12-01,46.9
2015-12-02,45.75
2015-12-03,45.2
2015-12-04,43.7
2015-12-07,43.0
2015-12-08,42.0
2015-12-09,40.45
2015-12-10,41.35
2015-12-11,42.6
2015-12-14,43.1
2015-12-15,43.2
2015-12-16,42.5
2015-12-17,43.65
2015-12-18,43.25
2015-12-21,43.85
2015-12-22,43.7
2015-12-23,44.1
2015-12-24,44.7
2015-12-28,46.7
2015-12-29,46.2
2015-12-30,45.7
2015-12-31,46.45
2016-01-01,46.6
2016-01-04,46.45
2016-01-05,47.3
2016-01-06,47.1
2016-01-07,44.55
2016-01-08,44.7
2016-01-11,45.2
2016-01-12,44.7
2016-01-13,42.75
2016-01-14,41.7
2016-01-15,39.4
2016-01-18,37.5
2016-01-19,38.4
2016-01-20,36.8
2016-01-21,37.55
2016-01-22,38.8
2016-01-25,39.55
2016-01-27,39.4
2016-01-28,39.3
2016-01-29,39.85
2016-02-01,40.5
2016-02-02,39.5
2016-02-03,38.8
2016-02-04,38.15
2016-02-05,38.15
2016-02-08,37.45
2016-02-09,36.6
2016-02-10,36.5
2016-02-11,35.15
2016-02-12,34.1
2016-02-15,35.75
2016-02-16,34.15
2016-02-17,34.15
2016-02-18,34.95
2016-02-19,36.3
2016-02-22,40.0
2016-02-23,36.9
2016-02-24,37.2
2016-02-25,36.2
2016-02-26,35.6
2016-02-29,35.35
2016-03-01,36.75
2016-03-02,37.45
2016-03-03,37.85
2016-03-04,37.55
2016-03-08,38.3
2016-03-09,37.85
2016-03-10,37.45
2016-03-11,36.9
2016-03-14,37.8
2016-03-15,36.95
2016-03-16,36.75
2016-03-17,36.1
2016-03-18,36.2
2016-03-21,36.45
2016-03-22,37.2
2016-03-23,38.95
2016-03-28,37.5
2016-03-29,36.7
2016-03-30,38.6
2016-03-31,38.7
2016-04-01,39.15
2016-04-04,38.5
2016-04-05,37.5
2016-04-06,37.95
2016-04-07,37.45
2016-04-08,37.85
2016-04-11,40.3
2016-04-12,41.0
2016-04-13,41.05
2016-04-18,39.95
2016-04-20,39.9
2016-04-21,39.65
2016-04-22,39.3
2016-04-25,38.7
2016-04-26,39.55
2016-04-27,39.6
2016-04-28,39.15
2016-04-29,40.2
2016-05-02,40.6
2016-05-03,39.8
2016-05-04,39.65
2016-05-05,40.0
2016-05-06,39.6
2016-05-09,40.05
2016-05-10,40.85
2016-05-11,40.7
2016-05-12,42.15
2016-05-13,42.0
2016-05-16,41.45
2016-05-17,42.1
2016-05-18,43.85
2016-05-19,42.75
2016-05-20,41.65
2016-05-23,40.8
2016-05-24,39.9
2016-05-25,39.9
2016-05-26,39.65
2016-05-27,40.75
2016-05-30,40.7
2016-05-31,40.15
2016-06-01,40.4
2016-06-02,40.15
2016-06-03,40.4
2016-06-06,39.8
2016-06-07,39.9
2016-06-08,41.3
2016-06-09,40.25
2016-06-10,40.25
2016-06-13,40.95
2016-06-14,40.8
2016-06-15,40.85
2016-06-16,40.15
2016-06-17,40.95
2016-06-20,40.3
2016-06-21,40.75
2016-06-22,41.35
2016-06-23,41.35
2016-06-24,39.5
2016-06-27,40.75
2016-06-28,46.15
2016-06-29,47.65
2016-06-30,47.3
2016-07-01,45.55
2016-07-04,46.1
2016-07-05,45.95
2016-07-07,46.6
2016-07-08,46.05
2016-07-11,45.9
2016-07-12,45.45
2016-07-13,45.15
2016-07-14,44.95
2016-07-15,44.25
2016-07-18,43.45
2016-07-19,42.95
2016-07-20,46.15
2016-07-21,44.5
2016-07-22,47.6
2016-07-25,48.5
2016-07-26,48.85
2016-07-27,48.6
2016-07-28,48.9
2016-07-29,48.25
2016-08-01,49.35
2016-08-02,46.9
2016-08-03,45.7
2016-08-04,46.35
2016-08-05,48.15
2016-08-08,47.0
2016-08-09,49.2
2016-08-10,45.7
2016-08-11,43.15
2016-08-12,41.7
2016-08-16,42.85
2016-08-17,43.05
2016-08-18,43.25
2016-08-19,43.65
2016-08-22,42.9
2016-08-23,43.35
2016-08-24,42.8
2016-08-25,43.15
2016-08-26,42.4
2016-08-29,43.0
2016-08-30,43.4
2016-08-31,45.65
2016-09-01,43.95
2016-09-02,45.2
2016-09-06,45.0
2016-09-07,44.75
2016-09-08,44.3
2016-09-09,44.5
2016-09-12,42.55
2016-09-14,43.15
2016-09-15,42.85
2016-09-16,42.8
2016-09-19,43.55
2016-09-20,43.5
2016-09-21,42.75
2016-09-22,43.5
2016-09-23,44.6
2016-09-26,43.45
2016-09-27,45.75
2016-09-28,46.2
2016-09-29,42.6
2016-09-30,43.55
2016-10-03,45.25
2016-10-04,44.5
2016-10-05,45.55
2016-10-06,44.6
2016-10-07,44.2
2016-10-10,45.45
2016-10-13,44.4
2016-10-14,44.05
2016-10-17,43.25
2016-10-18,43.7
2016-10-19,44.1
2016-10-20,44.6
2016-10-21,44.3
2016-10-24,44.5
2016-10-25,46.25
2016-10-26,46.1
2016-10-27,45.55
2016-10-28,45.55
2016-10-30,46.85
2016-11-01,56.2
2016-11-02,55.65
2016-11-03,54.55
2016-11-04,50.55
2016-11-07,52.2
2016-11-08,51.5
2016-11-09,48.5
2016-11-10,50.6
2016-11-11,48.4
2016-11-15,44.5
2016-11-16,43.65
2016-11-17,42.8
2016-11-18,43.65
2016-11-21,42.3
2016-11-22,44.1
2016-11-23,45.0
2016-11-24,45.8
2016-11-25,48.2
2016-11-28,48.7
2016-11-29,47.95
2016-11-30,50.1
2016-12-01,50.7
2016-12-02,48.75
2016-12-05,49.3
2016-12-06,49.3
2016-12-07,48.4
2016-12-08,49.25
2016-12-09,49.1
2016-12-12,49.2
2016-12-13,49.1
2016-12-14,47.6
2016-12-15,48.0
2016-12-16,48.2
2016-12-19,48.15
2016-12-20,47.6
2016-12-21,46.6
2016-12-22,45.0
2016-12-23,45.05
2016-12-26,43.9
2016-12-27,44.7
2016-12-28,45.05
2016-12-29,45.45
2016-12-30,45.15
2017-01-02,46.0
2017-01-03,46.75
2017-01-04,47.25
2017-01-05,47.6
2017-01-06,49.4
2017-01-09,49.75
2017-01-10,48.85
2017-01-11,50.15
2017-01-12,49.65
2017-01-13,49.1
2017-01-16,48.9
2017-01-17,48.9
2017-01-18,48.3
2017-01-19,47.6
2017-01-20,46.75
2017-01-23,46.9
2017-01-24,46.4
2017-01-25,47.15
2017-01-27,46.7
2017-01-30,46.85
2017-01-31,46.85
2017-02-01,48.5
2017-02-02,48.75
2017-02-03,53.05
2017-02-06,52.6
2017-02-07,53.6
2017-02-08,57.1
2017-02-09,57.3
2017-02-10,57.0
2017-02-13,57.7
2017-02-14,57.3
2017-02-15,54.25
2017-02-16,55.6
2017-02-17,53.95
2017-02-20,52.45
2017-02-21,50.5
2017-02-22,52.05
2017-02-23,52.95
2017-02-27,53.45
2017-02-28,54.55
2017-03-01,55.25
2017-03-02,53.15
2017-03-03,54.4
2017-03-06,54.95
2017-03-07,55.3
2017-03-08,53.85
2017-03-09,53.3
2017-03-10,53.3
2017-03-14,53.6
2017-03-15,54.1
2017-03-16,54.2
2017-03-17,53.75
2017-03-20,53.65
2017-03-21,53.5
2017-03-22,52.4
2017-03-23,53.35
2017-03-24,52.6
2017-03-27,51.95
2017-03-28,58.8
2017-03-29,60.4
2017-03-30,61.0
2017-03-31,59.75
2017-04-03,61.95
2017-04-05,65.05
2017-04-06,68.1
2017-04-07,65.75
2017-04-10,68.2
2017-04-11,68.5
2017-04-12,67.35
2017-04-13,65.85
2017-04-17,64.9
2017-04-18,63.25
2017-04-19,64.15
2017-04-20,64.65
2017-04-21,64.0
2017-04-24,66.55
2017-04-25,65.6
2017-04-26,62.9
2017-04-27,62.75
2017-04-28,62.55
2017-05-02,64.65
2017-05-03,63.05
2017-05-04,63.15
2017-05-05,62.35
2017-05-08,65.45
2017-05-09,66.25
2017-05-10,68.3
2017-05-11,66.45
2017-05-12,65.85
2017-05-15,67.4
2017-05-16,67.3
2017-05-17,67.55
2017-05-18,64.6
2017-05-19,65.25
2017-05-22,64.8
2017-05-23,62.1
2017-05-24,59.85
2017-05-25,61.5
2017-05-26,63.35
2017-05-29,62.65
2017-05-30,64.2
2017-05-31,64.3
2017-06-01,65.9
2017-06-02,66.55
2017-06-05,66.4
2017-06-06,64.55
2017-06-07,64.4
2017-06-08,63.45
2017-06-09,64.35
2017-06-12,63.6
2017-06-13,63.55
2017-06-14,64.35
2017-06-15,74.3
2017-06-16,73.5
2017-06-19,76.1
2017-06-20,74.1
2017-06-21,74.4
2017-06-22,71.6
2017-06-23,70.5
2017-06-27,67.45
2017-06-28,68.8
2017-06-29,69.25
2017-06-30,67.9
2017-07-03,69.25
2017-07-04,72.75
2017-07-05,73.35
2017-07-06,74.6
2017-07-07,73.9
2017-07-10,73.0
2017-07-11,70.2
2017-07-12,72.45
2017-07-13,71.8
2017-07-14,70.6
2017-07-17,70.5
2017-07-18,70.8
2017-07-19,71.35
2017-07-20,72.5
2017-07-21,71.55
2017-07-24,71.45
2017-07-25,72.0
2017-07-26,71.35
2017-07-27,69.7
2017-07-28,70.25
2017-07-31,70.1
2017-08-01,69.65
2017-08-02,69.05
2017-08-03,68.45
2017-08-04,68.15
2017-08-07,67.5
2017-08-08,65.25
2017-08-09,62.45
2017-08-10,60.75
2017-08-11,60.25
2017-08-14,63.95
2017-08-16,64.1
2017-08-17,64.2
2017-08-18,61.95
2017-08-21,60.1
2017-08-22,59.45
2017-08-23,61.0
2017-08-24,60.3
2017-08-28,60.8
2017-08-29,58.95
2017-08-30,60.3
2017-08-31,61.7
2017-09-01,69.95
2017-09-04,68.0
2017-09-05,74.25
2017-09-06,73.2
2017-09-07,73.25
2017-09-08,69.8
2017-09-11,69.15
2017-09-12,70.1
2017-09-13,68.4
2017-09-14,68.5
2017-09-15,67.65
2017-09-18,68.5
2017-09-19,69.85
2017-09-20,69.05
2017-09-21,66.15
2017-09-22,64.55
2017-09-25,62.9
2017-09-26,63.05
2017-09-27,62.15
2017-09-28,64.45
2017-09-29,66.2
2017-10-03,66.0
2017-10-04,66.2
2017-10-05,68.7
2017-10-06,70.95
2017-10-09,70.75
2017-10-10,69.45
2017-10-11,67.45
2017-10-12,69.55
2017-10-13,70.0
2017-10-16,70.8
2017-10-17,70.75
2017-10-18,69.5
2017-10-19,70.2
2017-10-23,70.85
2017-10-24,71.75
2017-10-25,79.8
2017-10-26,84.6
2017-10-27,87.1
2017-10-30,88.45
2017-10-31,87.2
2017-11-01,89.15
2017-11-02,93.55
2017-11-03,92.2
2017-11-06,94.35
2017-11-07,88.25
2017-11-08,86.45
2017-11-09,89.7
2017-11-10,89.3
2017-11-13,95.25
2017-11-14,114.0
2017-11-15,104.9
2017-11-16,108.2
2017-11-17,111.5
2017-11-20,130.45
2017-11-21,127.05
2017-11-22,138.6
2017-11-23,142.55
2017-11-24,151.05
2017-11-27,151.9
2017-11-28,148.8
2017-11-29,138.1
2017-11-30,137.5
2017-12-01,132.2
2017-12-04,129.25
2017-12-05,142.15
2017-12-06,139.75
2017-12-07,145.85
2017-12-08,144.3
2017-12-11,141.3
2017-12-12,142.55
2017-12-13,139.05
2017-12-14,139.2
2017-12-15,141.5
2017-12-18,140.95
2017-12-19,144.25
2017-12-20,144.1
2017-12-21,144.3
2017-12-22,144.35
2017-12-26,143.75
2017-12-27,144.05
2017-12-28,143.9
2017-12-29,144.3
