Date,SIMPLEXINF
2013-06-27,74.55
2013-06-28,77.7
2013-07-01,83.45
2013-07-02,82.05
2013-07-03,82.15
2013-07-04,83.75
2013-07-05,82.85
2013-07-08,79.35
2013-07-09,82.9
2013-07-10,81.5
2013-07-11,82.05
2013-07-12,82.3
2013-07-15,80.35
2013-07-16,76.3
2013-07-17,73.7
2013-07-18,70.05
2013-07-19,68.85
2013-07-22,67.15
2013-07-23,69.75
2013-07-24,71.75
2013-07-25,70.65
2013-07-26,69.15
2013-07-29,66.3
2013-07-30,63.95
2013-07-31,61.05
2013-08-01,58.55
2013-08-02,51.35
2013-08-05,48.8
2013-08-06,46.8
2013-08-07,49.95
2013-08-08,50.0
2013-08-12,50.65
2013-08-13,53.9
2013-08-14,50.05
2013-08-16,49.25
2013-08-19,45.1
2013-08-20,44.95
2013-08-21,44.0
2013-08-22,44.4
2013-08-23,43.45
2013-08-26,43.2
2013-08-27,41.95
2013-08-28,40.0
2013-08-29,39.9
2013-08-30,39.5
2013-09-02,40.95
2013-09-03,39.1
2013-09-04,39.55
2013-09-05,39.85
2013-09-06,39.85
2013-09-10,47.8
2013-09-11,55.6
2013-09-12,65.05
2013-09-13,71.55
2013-09-16,74.4
2013-09-17,71.55
2013-09-18,67.7
2013-09-19,67.0
2013-09-20,63.35
2013-09-23,59.95
2013-09-24,57.8
2013-09-25,57.3
2013-09-26,59.4
2013-09-27,57.6
2013-09-30,56.75
2013-10-01,56.55
2013-10-03,54.65
2013-10-04,54.5
2013-10-07,52.9
2013-10-08,52.65
2013-10-09,51.2
2013-10-10,50.75
2013-10-11,51.0
2013-10-14,50.55
2013-10-15,50.75
2013-10-17,50.5
2013-10-18,51.65
2013-10-21,53.1
2013-10-22,55.75
2013-10-23,55.4
2013-10-24,54.2
2013-10-25,53.8
2013-10-28,52.5
2013-10-29,52.1
2013-10-30,53.45
2013-10-31,53.5
2013-11-01,56.15
2013-11-03,58.95
2013-11-05,61.85
2013-11-06,64.9
2013-11-07,64.0
2013-11-08,64.95
2013-11-11,64.45
2013-11-12,63.6
2013-11-13,65.15
2013-11-14,66.45
2013-11-18,66.75
2013-11-19,65.25
2013-11-20,66.5
2013-11-21,68.55
2013-11-22,75.4
2013-11-25,82.9
2013-11-26,82.1
2013-11-27,80.1
2013-11-28,82.0
2013-11-29,85.15
2013-12-02,89.4
2013-12-03,92.75
2013-12-04,91.35
2013-12-05,93.5
2013-12-06,92.6
2013-12-09,89.95
2013-12-10,89.9
2013-12-11,88.2
2013-12-12,88.05
2013-12-13,86.2
2013-12-16,85.1
2013-12-17,82.9
2013-12-18,83.3
2013-12-19,85.55
2013-12-20,87.9
2013-12-23,90.6
2013-12-24,89.3
2013-12-26,91.6
2013-12-27,88.3
2013-12-30,89.05
2013-12-31,86.35
2014-01-01,87.8
2014-01-02,92.05
2014-01-03,90.0
2014-01-06,93.9
2014-01-07,103.25
2014-01-08,107.2
2014-01-09,100.3
2014-01-10,99.9
2014-01-13,97.65
2014-01-14,95.35
2014-01-15,95.0
2014-01-16,93.85
2014-01-17,91.2
2014-01-20,90.45
2014-01-21,89.7
2014-01-22,93.05
2014-01-23,91.7
2014-01-24,89.15
2014-01-27,84.9
2014-01-28,85.95
2014-01-29,84.6
2014-01-30,81.55
2014-01-31,81.15
2014-02-03,81.9
2014-02-04,81.4
2014-02-05,81.05
2014-02-06,80.65
2014-02-07,83.25
2014-02-10,83.85
2014-02-11,83.3
2014-02-12,83.3
2014-02-13,83.0
2014-02-14,83.0
2014-02-17,81.15
2014-02-18,84.05
2014-02-19,86.95
2014-02-20,85.7
2014-02-21,85.85
2014-02-24,87.4
2014-02-25,90.6
2014-02-26,94.45
2014-02-28,95.1
2014-03-03,93.3
2014-03-04,93.05
2014-03-05,94.0
2014-03-06,96.0
2014-03-07,98.3
2014-03-10,99.95
2014-03-11,99.65
2014-03-12,104.25
2014-03-13,108.6
2014-03-14,106.0
2014-03-18,105.45
2014-03-19,103.2
2014-03-20,101.75
2014-03-21,104.9
2014-03-22,104.85
2014-03-24,105.7
2014-03-25,105.45
2014-03-26,107.7
2014-03-27,114.25
2014-03-28,121.5
2014-03-31,115.8
2014-04-01,115.1
2014-04-02,121.45
2014-04-03,136.3
2014-04-04,147.35
2014-04-07,147.75
2014-04-09,155.9
2014-04-10,157.65
2014-04-11,155.3
2014-04-15,150.95
2014-04-16,145.6
2014-04-17,148.2
2014-04-21,157.7
2014-04-22,182.2
2014-04-23,188.5
2014-04-25,183.8
2014-04-28,169.3
2014-04-29,171.4
2014-04-30,165.45
2014-05-02,164.5
2014-05-05,165.0
2014-05-06,180.1
2014-05-07,182.2
2014-05-08,178.65
2014-05-09,182.55
2014-05-12,179.15
2014-05-13,208.8
2014-05-14,214.9
2014-05-15,209.05
2014-05-16,218.3
2014-05-19,230.6
2014-05-20,228.0
2014-05-21,225.0
2014-05-22,235.0
2014-05-23,237.55
2014-05-26,232.95
2014-05-27,237.95
2014-05-28,227.65
2014-05-29,226.8
2014-05-30,233.0
2014-06-02,248.85
2014-06-03,255.65
2014-06-04,265.05
2014-06-05,293.4
2014-06-06,288.15
2014-06-09,296.85
2014-06-10,313.95
2014-06-11,312.25
2014-06-12,338.05
2014-06-13,341.15
2014-06-16,351.3
2014-06-17,344.75
2014-06-18,334.3
2014-06-19,319.75
2014-06-20,309.45
2014-06-23,306.45
2014-06-24,311.4
2014-06-25,320.55
2014-06-26,316.75
2014-06-27,316.6
2014-06-30,318.15
2014-07-01,327.8
2014-07-02,352.8
2014-07-03,375.05
2014-07-04,376.3
2014-07-07,366.85
2014-07-08,337.25
2014-07-09,334.5
2014-07-10,342.6
2014-07-11,320.65
2014-07-14,308.0
2014-07-15,313.7
2014-07-16,316.4
2014-07-17,324.45
2014-07-18,309.85
2014-07-21,313.15
2014-07-22,309.2
2014-07-23,306.8
2014-07-24,307.25
2014-07-25,303.1
2014-07-28,291.45
2014-07-30,298.45
2014-07-31,291.4
2014-08-01,291.05
2014-08-04,298.05
2014-08-05,301.15
2014-08-06,292.7
2014-08-07,293.45
2014-08-08,284.25
2014-08-11,282.85
2014-08-12,272.0
2014-08-13,252.05
2014-08-14,258.85
2014-08-18,282.25
2014-08-19,309.95
2014-08-20,304.7
2014-08-21,302.3
2014-08-22,300.65
2014-08-25,300.35
2014-08-26,289.8
2014-08-27,289.55
2014-08-28,282.95
2014-09-01,286.8
2014-09-02,292.1
2014-09-03,288.15
2014-09-04,285.2
2014-09-05,283.45
2014-09-08,286.3
2014-09-09,279.45
2014-09-10,282.2
2014-09-11,277.1
2014-09-12,269.25
2014-09-15,262.45
2014-09-16,253.6
2014-09-17,259.55
2014-09-18,264.85
2014-09-19,259.95
2014-09-22,259.1
2014-09-23,247.35
2014-09-24,243.7
2014-09-25,230.05
2014-09-26,220.9
2014-09-29,217.9
2014-09-30,216.15
2014-10-01,214.75
2014-10-07,215.6
2014-10-08,218.35
2014-10-09,249.95
2014-10-10,268.1
2014-10-13,274.85
2014-10-14,272.9
2014-10-16,248.6
2014-10-17,230.35
2014-10-20,231.25
2014-10-21,243.15
2014-10-22,246.0
2014-10-23,254.5
2014-10-27,260.15
2014-10-28,262.1
2014-10-29,265.7
2014-10-30,279.3
2014-10-31,305.15
2014-11-03,298.8
2014-11-05,289.25
2014-11-07,282.85
2014-11-10,280.3
2014-11-11,277.6
2014-11-12,276.3
2014-11-13,275.0
2014-11-14,296.8
2014-11-17,310.45
2014-11-18,331.45
2014-11-19,331.2
2014-11-20,335.35
2014-11-21,355.75
2014-11-24,383.8
2014-11-25,375.05
2014-11-26,360.6
2014-11-27,339.8
2014-11-28,347.45
2014-12-01,330.1
2014-12-02,358.6
2014-12-03,369.35
2014-12-04,373.1
2014-12-05,382.9
2014-12-08,368.85
2014-12-09,350.25
2014-12-10,356.6
2014-12-11,370.7
2014-12-12,367.35
2014-12-15,350.95
2014-12-16,329.1
2014-12-17,337.8
2014-12-18,355.4
2014-12-19,353.0
2014-12-22,338.2
2014-12-23,345.6
2014-12-24,347.8
2014-12-26,349.9
2014-12-29,356.35
2014-12-30,363.2
2014-12-31,359.0
2015-01-01,363.55
2015-01-02,365.05
2015-01-05,357.5
2015-01-06,343.8
2015-01-07,339.8
2015-01-08,347.7
2015-01-09,340.75
2015-01-12,339.5
2015-01-13,336.0
2015-01-14,335.05
2015-01-15,346.85
2015-01-16,347.2
2015-01-19,345.05
2015-01-20,350.7
2015-01-21,362.05
2015-01-22,368.6
2015-01-23,368.25
2015-01-27,369.4
2015-01-28,373.05
2015-01-29,381.1
2015-01-30,378.25
2015-02-02,375.55
2015-02-03,365.75
2015-02-04,357.6
2015-02-05,357.15
2015-02-06,367.0
2015-02-09,365.85
2015-02-10,367.65
2015-02-11,385.5
2015-02-12,400.2
2015-02-13,404.3
2015-02-16,404.1
2015-02-18,396.4
2015-02-19,396.45
2015-02-20,423.05
2015-02-23,428.1
2015-02-24,415.55
2015-02-25,409.55
2015-02-26,409.05
2015-02-27,421.4
2015-02-28,398.25
2015-03-02,442.0
2015-03-03,486.3
2015-03-04,460.55
2015-03-05,476.45
2015-03-09,471.15
2015-03-10,460.85
2015-03-11,472.3
2015-03-12,478.95
2015-03-13,465.2
2015-03-16,458.8
2015-03-17,450.55
2015-03-18,444.05
2015-03-19,445.7
2015-03-20,435.2
2015-03-23,450.5
2015-03-24,447.95
2015-03-25,445.85
2015-03-26,446.55
2015-03-27,439.15
2015-03-30,467.3
2015-03-31,461.35
2015-04-01,459.05
2015-04-06,449.6
2015-04-07,449.95
2015-04-08,451.15
2015-04-09,450.5
2015-04-10,452.0
2015-04-13,450.15
2015-04-15,450.6
2015-04-16,450.9
2015-04-17,450.05
2015-04-20,452.55
2015-04-21,450.1
2015-04-22,449.8
2015-04-23,448.4
2015-04-24,438.2
2015-04-27,430.25
2015-04-28,427.85
2015-04-29,440.6
2015-04-30,427.9
2015-05-04,430.3
2015-05-05,422.7
2015-05-06,412.7
2015-05-07,417.95
2015-05-08,411.6
2015-05-11,409.05
2015-05-12,399.45
2015-05-13,408.45
2015-05-14,391.55
2015-05-15,395.0
2015-05-18,404.95
2015-05-19,408.75
2015-05-20,406.4
2015-05-21,403.2
2015-05-22,397.25
2015-05-25,402.25
2015-05-26,408.05
2015-05-27,405.4
2015-05-28,392.85
2015-05-29,396.25
2015-06-01,392.65
2015-06-02,383.3
2015-06-03,378.25
2015-06-04,387.95
2015-06-05,389.85
2015-06-08,369.95
2015-06-09,387.8
2015-06-10,398.35
2015-06-11,384.6
2015-06-12,402.1
2015-06-15,394.15
2015-06-16,399.45
2015-06-17,397.05
2015-06-18,397.3
2015-06-19,389.7
2015-06-22,389.3
2015-06-23,386.75
2015-06-24,384.05
2015-06-25,384.65
2015-06-26,379.55
2015-06-29,372.0
2015-06-30,375.05
2015-07-01,400.25
2015-07-02,393.1
2015-07-03,396.15
2015-07-06,393.2
2015-07-07,392.0
2015-07-08,383.6
2015-07-09,384.85
2015-07-10,388.8
2015-07-13,382.1
2015-07-14,381.3
2015-07-15,383.15
2015-07-16,385.4
2015-07-17,378.05
2015-07-20,388.6
2015-07-21,382.1
2015-07-22,388.45
2015-07-23,381.0
2015-07-24,378.75
2015-07-27,376.3
2015-07-28,367.65
2015-07-29,366.1
2015-07-30,382.15
2015-07-31,372.55
2015-08-03,372.65
2015-08-04,362.6
2015-08-05,364.7
2015-08-06,354.3
2015-08-07,364.9
2015-08-10,356.7
2015-08-11,345.0
2015-08-12,336.45
2015-08-13,342.5
2015-08-14,338.5
2015-08-17,323.2
2015-08-18,317.15
2015-08-19,321.1
2015-08-20,327.45
2015-08-21,324.45
2015-08-24,302.35
2015-08-25,291.0
2015-08-26,303.6
2015-08-27,309.55
2015-08-28,304.75
2015-08-31,305.05
2015-09-01,298.6
2015-09-02,289.5
2015-09-03,298.3
2015-09-04,277.95
2015-09-07,264.35
2015-09-08,258.85
2015-09-09,269.6
2015-09-10,278.45
2015-09-11,274.95
2015-09-14,280.25
2015-09-15,276.0
2015-09-16,275.65
2015-09-18,290.3
2015-09-21,274.65
2015-09-22,272.05
2015-09-23,271.0
2015-09-24,271.55
2015-09-28,264.15
2015-09-29,273.0
2015-09-30,290.5
2015-10-01,292.6
2015-10-05,287.45
2015-10-06,306.1
2015-10-07,319.1
2015-10-08,325.75
2015-10-09,333.9
2015-10-12,333.4
2015-10-13,341.2
2015-10-14,345.95
2015-10-15,350.45
2015-10-16,359.1
2015-10-19,346.25
2015-10-20,343.75
2015-10-21,339.65
2015-10-23,344.5
2015-10-26,345.2
2015-10-27,338.55
2015-10-28,334.3
2015-10-29,329.85
2015-10-30,329.4
2015-11-02,328.4
2015-11-03,322.4
2015-11-04,322.1
2015-11-05,312.65
2015-11-06,310.2
2015-11-09,307.55
2015-11-10,312.75
2015-11-11,324.95
2015-11-13,319.2
2015-11-16,319.2
2015-11-17,317.9
2015-11-18,310.95
2015-11-19,320.4
2015-11-20,328.35
2015-11-23,333.4
2015-11-24,330.6
2015-11-26,328.2
2015-11-27,331.9
2015-11-30,332.05
2015-12-01,334.85
2015-12-02,332.85
2015-12-03,327.9
2015-12-04,318.8
2015-12-07,327.7
2015-12-08,324.45
2015-12-09,323.1
2015-12-10,324.7
2015-12-11,310.35
2015-12-14,311.95
2015-12-15,317.25
2015-12-16,316.35
2015-12-17,320.85
2015-12-18,338.15
2015-12-21,338.35
2015-12-22,334.15
2015-12-23,328.6
2015-12-24,321.65
2015-12-28,313.75
2015-12-29,314.45
2015-12-30,313.9
2015-12-31,311.1
2016-01-01,319.15
2016-01-04,312.25
2016-01-05,313.25
2016-01-06,317.8
2016-01-07,311.6
2016-01-08,314.8
2016-01-11,311.95
2016-01-12,303.05
2016-01-13,297.4
2016-01-14,301.0
2016-01-15,294.5
2016-01-18,278.05
2016-01-19,290.15
2016-01-20,280.5
2016-01-21,276.5
2016-01-22,278.95
2016-01-25,279.25
2016-01-27,279.5
2016-01-28,276.0
2016-01-29,279.05
2016-02-01,278.2
2016-02-02,278.6
2016-02-03,270.75
2016-02-04,267.3
2016-02-05,268.0
2016-02-08,264.15
2016-02-09,262.65
2016-02-10,259.4
2016-02-11,245.95
2016-02-12,235.15
2016-02-15,236.35
2016-02-16,228.2
2016-02-17,220.75
2016-02-18,219.4
2016-02-19,220.45
2016-02-22,230.2
2016-02-23,224.6
2016-02-24,216.6
2016-02-25,210.45
2016-02-26,199.75
2016-02-29,196.35
2016-03-01,209.75
2016-03-02,214.9
2016-03-03,217.45
2016-03-04,223.95
2016-03-08,216.35
2016-03-09,216.3
2016-03-10,215.0
2016-03-11,209.8
2016-03-14,221.5
2016-03-15,223.1
2016-03-16,216.8
2016-03-17,217.1
2016-03-18,225.25
2016-03-21,235.85
2016-03-22,248.35
2016-03-23,238.95
2016-03-28,244.15
2016-03-29,249.0
2016-03-30,253.35
2016-03-31,253.9
2016-04-01,237.8
2016-04-04,247.9
2016-04-05,242.4
2016-04-06,245.15
2016-04-07,240.65
2016-04-08,240.6
2016-04-11,246.25
2016-04-12,247.75
2016-04-13,247.45
2016-04-18,246.25
2016-04-20,250.25
2016-04-21,254.55
2016-04-22,278.0
2016-04-25,271.3
2016-04-26,269.85
2016-04-27,271.05
2016-04-28,266.8
2016-04-29,265.35
2016-05-02,264.0
2016-05-03,262.05
2016-05-04,267.55
2016-05-05,276.25
2016-05-06,268.7
2016-05-09,267.95
2016-05-10,265.05
2016-05-11,265.3
2016-05-12,274.95
2016-05-13,270.15
2016-05-16,269.1
2016-05-17,270.15
2016-05-18,268.75
2016-05-19,265.05
2016-05-20,265.0
2016-05-23,262.85
2016-05-24,264.05
2016-05-25,264.55
2016-05-26,270.45
2016-05-27,270.3
2016-05-30,276.0
2016-05-31,273.0
2016-06-01,275.1
2016-06-02,269.5
2016-06-03,269.95
2016-06-06,260.25
2016-06-07,265.65
2016-06-08,265.4
2016-06-09,272.15
2016-06-10,275.15
2016-06-13,270.3
2016-06-14,275.3
2016-06-15,273.5
2016-06-16,270.95
2016-06-17,276.55
2016-06-20,272.9
2016-06-21,275.25
2016-06-22,278.95
2016-06-23,272.65
2016-06-24,270.5
2016-06-27,265.9
2016-06-28,264.8
2016-06-29,261.9
2016-06-30,265.3
2016-07-01,271.35
2016-07-04,276.7
2016-07-05,290.6
2016-07-07,309.35
2016-07-08,306.95
2016-07-11,306.7
2016-07-12,310.2
2016-07-13,307.05
2016-07-14,303.55
2016-07-15,304.65
2016-07-18,294.75
2016-07-19,296.95
2016-07-20,296.4
2016-07-21,299.45
2016-07-22,299.95
2016-07-25,301.3
2016-07-26,310.1
2016-07-27,304.55
2016-07-28,306.7
2016-07-29,305.35
2016-08-01,314.55
2016-08-02,305.65
2016-08-03,300.25
2016-08-04,293.1
2016-08-05,295.95
2016-08-08,309.05
2016-08-09,300.85
2016-08-10,301.35
2016-08-11,299.55
2016-08-12,298.9
2016-08-16,295.75
2016-08-17,295.05
2016-08-18,295.5
2016-08-19,296.2
2016-08-22,294.95
2016-08-23,301.2
2016-08-24,298.65
2016-08-25,299.65
2016-08-26,300.65
2016-08-29,296.25
2016-08-30,293.45
2016-08-31,313.0
2016-09-01,304.7
2016-09-02,327.4
2016-09-06,344.9
2016-09-07,355.75
2016-09-08,350.85
2016-09-09,349.45
2016-09-12,337.2
2016-09-14,335.25
2016-09-15,337.85
2016-09-16,332.75
2016-09-19,328.95
2016-09-20,330.3
2016-09-21,335.65
2016-09-22,337.45
2016-09-23,338.75
2016-09-26,338.0
2016-09-27,334.65
2016-09-28,337.2
2016-09-29,319.6
2016-09-30,331.15
2016-10-03,337.05
2016-10-04,333.7
2016-10-05,331.05
2016-10-06,334.4
2016-10-07,335.1
2016-10-10,341.25
2016-10-13,342.1
2016-10-14,340.55
2016-10-17,335.1
2016-10-18,322.6
2016-10-19,326.0
2016-10-20,329.0
2016-10-21,328.55
2016-10-24,330.05
2016-10-25,332.95
2016-10-26,329.45
2016-10-27,329.5
2016-10-28,327.35
2016-10-30,326.4
2016-11-01,325.0
2016-11-02,323.1
2016-11-03,324.0
2016-11-04,320.65
2016-11-07,328.05
2016-11-08,321.25
2016-11-09,316.25
2016-11-10,318.1
2016-11-11,309.1
2016-11-15,298.4
2016-11-16,315.8
2016-11-17,320.65
2016-11-18,306.45
2016-11-21,295.9
2016-11-22,296.45
2016-11-23,292.4
2016-11-24,288.95
2016-11-25,289.75
2016-11-28,311.1
2016-11-29,305.55
2016-11-30,304.0
2016-12-01,305.35
2016-12-02,298.7
2016-12-05,296.8
2016-12-06,292.05
2016-12-07,292.7
2016-12-08,294.35
2016-12-09,292.55
2016-12-12,290.55
2016-12-13,286.4
2016-12-14,282.5
2016-12-15,283.15
2016-12-16,276.45
2016-12-19,276.35
2016-12-20,272.5
2016-12-21,277.8
2016-12-22,275.2
2016-12-23,275.1
2016-12-26,263.9
2016-12-27,266.9
2016-12-28,264.8
2016-12-29,271.1
2016-12-30,293.45
2017-01-02,286.35
2017-01-03,283.65
2017-01-04,286.5
2017-01-05,288.15
2017-01-06,285.95
2017-01-09,281.6
2017-01-10,290.0
2017-01-11,296.75
2017-01-12,298.35
2017-01-13,289.8
2017-01-16,288.85
2017-01-17,291.55
2017-01-18,290.0
2017-01-19,292.0
2017-01-20,281.5
2017-01-23,282.75
2017-01-24,282.35
2017-01-25,308.2
2017-01-27,318.35
2017-01-30,311.1
2017-01-31,310.4
2017-02-01,318.8
2017-02-02,316.25
2017-02-03,310.5
2017-02-06,308.65
2017-02-07,306.85
2017-02-08,302.9
2017-02-09,311.35
2017-02-10,305.0
2017-02-13,307.4
2017-02-14,314.6
2017-02-15,310.65
2017-02-16,315.15
2017-02-17,308.9
2017-02-20,311.05
2017-02-21,309.85
2017-02-22,308.8
2017-02-23,304.0
2017-02-27,295.4
2017-02-28,298.2
2017-03-01,299.9
2017-03-02,300.95
2017-03-03,299.3
2017-03-06,294.1
2017-03-07,290.0
2017-03-08,286.35
2017-03-09,284.5
2017-03-10,277.5
2017-03-14,288.25
2017-03-15,289.25
2017-03-16,296.45
2017-03-17,296.9
2017-03-20,311.25
2017-03-21,300.85
2017-03-22,300.25
2017-03-23,300.1
2017-03-24,312.3
2017-03-27,310.8
2017-03-28,300.1
2017-03-29,314.05
2017-03-30,314.85
2017-03-31,308.05
2017-04-03,309.7
2017-04-05,317.2
2017-04-06,316.5
2017-04-07,370.05
2017-04-10,377.4
2017-04-11,385.75
2017-04-12,383.8
2017-04-13,378.75
2017-04-17,381.9
2017-04-18,371.1
2017-04-19,396.65
2017-04-20,404.05
2017-04-21,401.3
2017-04-24,394.35
2017-04-25,397.2
2017-04-26,396.1
2017-04-27,403.95
2017-04-28,404.85
2017-05-02,428.15
2017-05-03,416.95
2017-05-04,416.3
2017-05-05,407.15
2017-05-08,398.85
2017-05-09,410.05
2017-05-10,409.7
2017-05-11,413.1
2017-05-12,410.0
2017-05-15,412.15
2017-05-16,411.7
2017-05-17,420.55
2017-05-18,415.2
2017-05-19,414.4
2017-05-22,416.3
2017-05-23,412.65
2017-05-24,402.3
2017-05-25,415.65
2017-05-26,413.6
2017-05-29,421.25
2017-05-30,410.85
2017-05-31,419.2
2017-06-01,432.5
2017-06-02,460.1
2017-06-05,464.25
2017-06-06,466.9
2017-06-07,515.1
2017-06-08,520.4
2017-06-09,534.05
2017-06-12,520.95
2017-06-13,553.85
2017-06-14,535.1
2017-06-15,523.25
2017-06-16,507.45
2017-06-19,528.25
2017-06-20,525.25
2017-06-21,524.65
2017-06-22,513.9
2017-06-23,506.25
2017-06-27,478.3
2017-06-28,492.7
2017-06-29,508.3
2017-06-30,513.6
2017-07-03,515.7
2017-07-04,530.5
2017-07-05,553.9
2017-07-06,549.45
2017-07-07,537.3
2017-07-10,537.0
2017-07-11,536.15
2017-07-12,526.65
2017-07-13,538.45
2017-07-14,528.25
2017-07-17,521.0
2017-07-18,509.7
2017-07-19,518.45
2017-07-20,509.2
2017-07-21,497.45
2017-07-24,497.3
2017-07-25,491.65
2017-07-26,490.65
2017-07-27,500.5
2017-07-28,495.95
2017-07-31,484.55
2017-08-01,479.25
2017-08-02,465.0
2017-08-03,462.7
2017-08-04,454.8
2017-08-07,476.75
2017-08-08,462.4
2017-08-09,471.85
2017-08-10,469.2
2017-08-11,449.1
2017-08-14,466.9
2017-08-16,470.65
2017-08-17,481.65
2017-08-18,487.35
2017-08-21,496.35
2017-08-22,484.45
2017-08-23,490.05
2017-08-24,489.75
2017-08-28,489.8
2017-08-29,483.4
2017-08-30,488.25
2017-08-31,488.9
2017-09-01,479.6
2017-09-04,476.55
2017-09-05,474.95
2017-09-06,467.35
2017-09-07,458.0
2017-09-08,447.2
2017-09-11,437.55
2017-09-12,469.2
2017-09-13,478.7
2017-09-14,463.3
2017-09-15,477.45
2017-09-18,486.6
2017-09-19,483.6
2017-09-20,478.55
2017-09-21,475.8
2017-09-22,458.9
2017-09-25,454.1
2017-09-26,449.4
2017-09-27,439.9
2017-09-28,453.05
2017-09-29,444.1
2017-10-03,456.85
2017-10-04,478.1
2017-10-05,484.35
2017-10-06,478.8
2017-10-09,477.45
2017-10-10,493.65
2017-10-11,480.6
2017-10-12,483.75
2017-10-13,470.25
2017-10-16,460.75
2017-10-17,458.15
2017-10-18,459.0
2017-10-19,457.7
2017-10-23,462.1
2017-10-24,464.45
2017-10-25,502.95
2017-10-26,526.35
2017-10-27,527.55
2017-10-30,525.5
2017-10-31,541.55
2017-11-01,531.85
2017-11-02,527.0
2017-11-03,518.45
2017-11-06,548.25
2017-11-07,521.5
2017-11-08,512.7
2017-11-09,516.75
2017-11-10,509.35
2017-11-13,516.15
2017-11-14,512.1
2017-11-15,496.95
2017-11-16,506.8
2017-11-17,512.85
2017-11-20,523.15
2017-11-21,557.65
2017-11-22,560.65
2017-11-23,546.75
2017-11-24,543.9
2017-11-27,538.25
2017-11-28,572.9
2017-11-29,555.75
2017-11-30,561.75
2017-12-01,578.65
2017-12-04,558.45
2017-12-05,565.5
2017-12-06,591.75
2017-12-07,579.45
2017-12-08,571.05
2017-12-11,572.05
2017-12-12,567.65
2017-12-13,555.95
2017-12-14,553.05
2017-12-15,557.75
2017-12-18,553.4
2017-12-19,567.1
2017-12-20,582.75
2017-12-21,569.95
2017-12-22,579.6
2017-12-26,579.0
2017-12-27,576.55
2017-12-28,580.1
2017-12-29,582.15
