Date,GEPIL
2014-05-16,433.2
2014-05-19,476.65
2014-05-20,499.25
2014-05-21,492.45
2014-05-22,499.75
2014-05-23,502.5
2014-05-26,486.2
2014-05-27,487.25
2014-05-28,479.6
2014-05-29,481.45
2014-05-30,489.5
2014-06-02,498.25
2014-06-03,499.8
2014-06-04,506.5
2014-06-05,505.1
2014-06-06,507.05
2014-06-09,514.45
2014-06-10,508.7
2014-06-11,509.75
2014-06-12,515.15
2014-06-13,495.45
2014-06-16,500.55
2014-06-17,518.85
2014-06-18,546.25
2014-06-19,574.7
2014-06-20,551.0
2014-06-23,533.75
2014-06-24,539.15
2014-06-25,530.05
2014-06-26,523.1
2014-06-27,518.95
2014-06-30,516.15
2014-07-01,520.65
2014-07-02,523.65
2014-07-03,528.65
2014-07-04,515.5
2014-07-07,520.85
2014-07-08,531.85
2014-07-09,531.05
2014-07-10,528.6
2014-07-11,530.95
2014-07-14,526.9
2014-07-15,534.7
2014-07-16,553.25
2014-07-17,560.95
2014-07-18,552.85
2014-07-21,551.85
2014-07-22,548.35
2014-07-23,557.9
2014-07-24,558.7
2014-07-25,543.8
2014-07-28,541.15
2014-07-30,530.8
2014-07-31,531.65
2014-08-01,524.05
2014-08-04,524.45
2014-08-05,524.25
2014-08-06,523.3
2014-08-07,525.6
2014-08-08,514.95
2014-08-11,509.45
2014-08-12,504.05
2014-08-13,493.9
2014-08-14,505.85
2014-08-18,515.05
2014-08-19,502.45
2014-08-20,507.15
2014-08-21,506.15
2014-08-22,494.2
2014-08-25,502.55
2014-08-26,498.45
2014-08-27,485.75
2014-08-28,487.15
2014-09-01,519.8
2014-09-02,523.9
2014-09-03,516.7
2014-09-04,510.75
2014-09-05,508.4
2014-09-08,516.55
2014-09-09,523.85
2014-09-10,524.4
2014-09-11,517.35
2014-09-12,510.4
2014-09-15,517.9
2014-09-16,506.15
2014-09-17,504.6
2014-09-18,503.45
2014-09-19,490.8
2014-09-22,494.6
2014-09-23,488.8
2014-09-24,481.2
2014-09-25,474.2
2014-09-26,470.95
2014-09-29,475.6
2014-09-30,477.4
2014-10-01,473.1
2014-10-07,463.85
2014-10-08,460.8
2014-10-09,465.65
2014-10-10,469.9
2014-10-13,470.5
2014-10-14,468.35
2014-10-16,468.7
2014-10-17,478.2
2014-10-20,480.3
2014-10-21,480.5
2014-10-22,488.1
2014-10-23,491.65
2014-10-27,476.15
2014-10-28,479.3
2014-10-29,485.5
2014-10-30,493.05
2014-10-31,530.65
2014-11-03,527.95
2014-11-05,515.65
2014-11-07,525.5
2014-11-10,536.55
2014-11-11,572.55
2014-11-12,559.5
2014-11-13,578.6
2014-11-14,575.65
2014-11-17,594.65
2014-11-18,595.85
2014-11-19,580.6
2014-11-20,598.35
2014-11-21,602.45
2014-11-24,603.05
2014-11-25,583.15
2014-11-26,582.35
2014-11-27,577.75
2014-11-28,588.7
2014-12-01,589.45
2014-12-02,581.95
2014-12-03,586.55
2014-12-04,613.0
2014-12-05,627.25
2014-12-08,619.8
2014-12-09,602.35
2014-12-10,599.6
2014-12-11,598.7
2014-12-12,589.35
2014-12-15,578.45
2014-12-16,566.95
2014-12-17,554.1
2014-12-18,577.55
2014-12-19,600.45
2014-12-22,602.85
2014-12-23,616.05
2014-12-24,605.4
2014-12-26,603.85
2014-12-29,611.65
2014-12-30,610.4
2014-12-31,636.55
2015-01-01,632.6
2015-01-02,647.25
2015-01-05,644.95
2015-01-06,620.15
2015-01-07,631.85
2015-01-08,645.55
2015-01-09,635.7
2015-01-12,667.0
2015-01-13,679.25
2015-01-14,689.45
2015-01-15,684.55
2015-01-16,682.3
2015-01-19,675.6
2015-01-20,679.25
2015-01-21,685.3
2015-01-22,713.15
2015-01-23,697.15
2015-01-27,724.55
2015-01-28,724.45
2015-01-29,712.45
2015-01-30,698.8
2015-02-02,698.1
2015-02-03,694.95
2015-02-04,698.75
2015-02-05,678.45
2015-02-06,675.25
2015-02-09,660.05
2015-02-10,670.75
2015-02-11,689.9
2015-02-12,727.65
2015-02-13,727.8
2015-02-16,729.6
2015-02-18,740.0
2015-02-19,739.7
2015-02-20,747.65
2015-02-23,716.0
2015-02-24,679.35
2015-02-25,676.0
2015-02-26,657.1
2015-02-27,669.75
2015-02-28,680.55
2015-03-02,703.95
2015-03-03,702.45
2015-03-04,712.75
2015-03-05,713.25
2015-03-09,706.5
2015-03-10,701.45
2015-03-11,695.45
2015-03-12,702.0
2015-03-13,702.25
2015-03-16,700.05
2015-03-17,705.0
2015-03-18,700.0
2015-03-19,699.4
2015-03-20,688.75
2015-03-23,688.55
2015-03-24,681.25
2015-03-25,668.9
2015-03-26,676.45
2015-03-27,685.75
2015-03-30,708.85
2015-03-31,729.5
2015-04-01,734.8
2015-04-06,737.4
2015-04-07,728.95
2015-04-08,727.15
2015-04-09,727.05
2015-04-10,725.45
2015-04-13,732.8
2015-04-15,731.0
2015-04-16,737.8
2015-04-17,724.75
2015-04-20,734.95
2015-04-21,730.35
2015-04-22,738.4
2015-04-23,737.65
2015-04-24,734.3
2015-04-27,712.3
2015-04-28,731.9
2015-04-29,737.6
2015-04-30,716.8
2015-05-04,723.5
2015-05-05,720.05
2015-05-06,708.4
2015-05-07,709.3
2015-05-08,723.2
2015-05-11,741.45
2015-05-12,743.2
2015-05-13,759.95
2015-05-14,748.2
2015-05-15,742.45
2015-05-18,747.65
2015-05-19,744.0
2015-05-20,739.95
2015-05-21,730.1
2015-05-22,725.1
2015-05-25,725.15
2015-05-26,726.85
2015-05-27,738.25
2015-05-28,738.15
2015-05-29,732.1
2015-06-01,726.75
2015-06-02,724.25
2015-06-03,731.9
2015-06-04,733.3
2015-06-05,727.35
2015-06-08,722.45
2015-06-09,710.9
2015-06-10,712.3
2015-06-11,714.85
2015-06-12,711.45
2015-06-15,717.8
2015-06-16,724.8
2015-06-17,736.7
2015-06-18,738.0
2015-06-19,723.95
2015-06-22,724.15
2015-06-23,732.8
2015-06-24,728.8
2015-06-25,720.05
2015-06-26,733.6
2015-06-29,722.4
2015-06-30,719.65
2015-07-01,735.8
2015-07-02,742.6
2015-07-03,749.55
2015-07-06,778.85
2015-07-07,770.05
2015-07-08,756.75
2015-07-09,765.0
2015-07-10,766.4
2015-07-13,769.65
2015-07-14,760.15
2015-07-15,768.5
2015-07-16,773.95
2015-07-17,776.35
2015-07-20,782.45
2015-07-21,812.3
2015-07-22,819.8
2015-07-23,817.4
2015-07-24,815.0
2015-07-27,818.75
2015-07-28,796.0
2015-07-29,829.5
2015-07-30,820.15
2015-07-31,822.55
2015-08-03,817.35
2015-08-04,825.65
2015-08-05,832.95
2015-08-06,857.3
2015-08-07,840.05
2015-08-10,825.85
2015-08-11,819.5
2015-08-12,806.6
2015-08-13,770.55
2015-08-14,771.3
2015-08-17,754.9
2015-08-18,753.6
2015-08-19,754.4
2015-08-20,738.85
2015-08-21,730.05
2015-08-24,666.25
2015-08-25,676.95
2015-08-26,685.65
2015-08-27,694.25
2015-08-28,677.85
2015-08-31,671.7
2015-09-01,664.8
2015-09-02,650.75
2015-09-03,639.9
2015-09-04,622.1
2015-09-07,608.1
2015-09-08,629.45
2015-09-09,641.5
2015-09-10,632.6
2015-09-11,623.15
2015-09-14,620.5
2015-09-15,619.45
2015-09-16,616.8
2015-09-18,621.0
2015-09-21,622.4
2015-09-22,622.5
2015-09-23,621.35
2015-09-24,630.75
2015-09-28,631.55
2015-09-29,625.05
2015-09-30,619.6
2015-10-01,613.8
2015-10-05,621.7
2015-10-06,632.65
2015-10-07,634.95
2015-10-08,614.55
2015-10-09,618.05
2015-10-12,633.8
2015-10-13,630.1
2015-10-14,641.75
2015-10-15,646.25
2015-10-16,644.9
2015-10-19,647.55
2015-10-20,656.55
2015-10-21,659.45
2015-10-23,636.7
2015-10-26,632.0
2015-10-27,637.1
2015-10-28,635.85
2015-10-29,620.55
2015-10-30,618.9
2015-11-02,616.95
2015-11-03,617.55
2015-11-04,627.4
2015-11-05,618.75
2015-11-06,611.3
2015-11-09,597.15
2015-11-10,584.25
2015-11-11,602.75
2015-11-13,587.85
2015-11-16,590.35
2015-11-17,609.9
2015-11-18,601.35
2015-11-19,603.75
2015-11-20,597.25
2015-11-23,583.3
2015-11-24,578.75
2015-11-26,578.65
2015-11-27,575.3
2015-11-30,581.65
2015-12-01,586.15
2015-12-02,589.5
2015-12-03,591.2
2015-12-04,588.4
2015-12-07,605.3
2015-12-08,594.25
2015-12-09,585.1
2015-12-10,587.9
2015-12-11,594.7
2015-12-14,594.05
2015-12-15,597.45
2015-12-16,600.05
2015-12-17,601.1
2015-12-18,603.25
2015-12-21,606.85
2015-12-22,612.6
2015-12-23,629.9
2015-12-24,648.25
2015-12-28,663.75
2015-12-29,667.45
2015-12-30,672.0
2015-12-31,690.85
2016-01-01,695.2
2016-01-04,689.8
2016-01-05,684.2
2016-01-06,681.9
2016-01-07,680.0
2016-01-08,683.3
2016-01-11,674.05
2016-01-12,654.0
2016-01-13,641.0
2016-01-14,627.5
2016-01-15,627.5
2016-01-18,615.9
2016-01-19,609.05
2016-01-20,604.0
2016-01-21,616.15
2016-01-22,641.7
2016-01-25,654.7
2016-01-27,645.55
2016-01-28,635.45
2016-01-29,640.4
2016-02-01,640.4
2016-02-02,642.45
2016-02-03,637.6
2016-02-04,641.2
2016-02-05,632.1
2016-02-08,630.3
2016-02-09,620.25
2016-02-10,643.8
2016-02-11,610.55
2016-02-12,599.85
2016-02-15,615.3
2016-02-16,588.3
2016-02-17,597.2
2016-02-18,596.75
2016-02-19,592.15
2016-02-22,594.8
2016-02-23,576.85
2016-02-24,560.85
2016-02-25,569.2
2016-02-26,563.5
2016-02-29,562.0
2016-03-01,578.4
2016-03-02,579.15
2016-03-03,576.25
2016-03-04,577.85
2016-03-08,587.7
2016-03-09,580.05
2016-03-10,567.75
2016-03-11,586.7
2016-03-14,602.45
2016-03-15,590.0
2016-03-16,609.3
2016-03-17,580.95
2016-03-18,571.3
2016-03-21,580.9
2016-03-22,593.5
2016-03-23,588.35
2016-03-28,577.6
2016-03-29,582.65
2016-03-30,599.5
2016-03-31,607.45
2016-04-01,613.8
2016-04-04,628.3
2016-04-05,630.8
2016-04-06,631.7
2016-04-07,637.1
2016-04-08,642.5
2016-04-11,633.65
2016-04-12,635.35
2016-04-13,631.25
2016-04-18,631.05
2016-04-20,617.6
2016-04-21,623.95
2016-04-22,615.35
2016-04-25,621.35
2016-04-26,629.85
2016-04-27,635.4
2016-04-28,619.05
2016-04-29,633.6
2016-05-02,624.55
2016-05-03,615.9
2016-05-04,612.3
2016-05-05,609.1
2016-05-06,610.45
2016-05-09,611.0
2016-05-10,610.25
2016-05-11,615.8
2016-05-12,617.85
2016-05-13,600.2
2016-05-16,611.75
2016-05-17,617.7
2016-05-18,611.4
2016-05-19,610.1
2016-05-20,607.1
2016-05-23,610.45
2016-05-24,621.25
2016-05-25,611.45
2016-05-26,613.0
2016-05-27,614.65
2016-05-30,613.0
2016-05-31,613.3
2016-06-01,613.8
2016-06-02,613.25
2016-06-03,616.8
2016-06-06,629.5
2016-06-07,633.15
2016-06-08,624.15
2016-06-09,617.05
2016-06-10,620.25
2016-06-13,620.45
2016-06-14,620.05
2016-06-15,621.0
2016-06-16,620.25
2016-06-17,616.05
2016-06-20,610.35
2016-06-21,610.2
2016-06-22,618.2
2016-06-23,609.8
2016-06-24,596.95
2016-06-27,609.75
2016-06-28,610.0
2016-06-29,621.4
2016-06-30,621.3
2016-07-01,617.2
2016-07-04,620.85
2016-07-05,628.8
2016-07-07,636.8
2016-07-08,627.3
2016-07-11,641.1
2016-07-12,642.7
2016-07-13,647.45
2016-07-14,652.75
2016-07-15,640.25
2016-07-18,638.5
2016-07-19,634.95
2016-07-20,638.7
2016-07-21,632.85
2016-07-22,628.15
2016-07-25,631.65
2016-07-26,628.25
2016-07-27,624.85
2016-07-28,626.8
2016-07-29,619.15
2016-08-01,613.45
2016-08-02,612.0
2016-08-03,610.15
2016-08-04,612.55
2016-08-05,602.5
2016-08-08,618.5
2016-08-09,621.15
2016-08-10,617.95
2016-08-11,614.1
2016-08-12,605.7
2016-08-16,615.1
2016-08-17,615.7
2016-08-18,608.5
2016-08-19,607.45
2016-08-22,610.85
2016-08-23,601.45
2016-08-24,597.95
2016-08-25,599.25
2016-08-26,600.15
2016-08-29,609.65
2016-08-30,607.2
2016-08-31,613.8
2016-09-01,603.65
2016-09-02,598.55
2016-09-06,593.4
2016-09-07,588.35
2016-09-08,584.05
2016-09-09,578.35
2016-09-12,575.1
2016-09-14,560.4
2016-09-15,565.85
2016-09-16,568.25
2016-09-19,560.55
2016-09-20,558.4
2016-09-21,571.05
2016-09-22,570.6
2016-09-23,575.8
2016-09-26,577.2
2016-09-27,569.85
2016-09-28,569.05
2016-09-29,555.15
2016-09-30,550.7
2016-10-03,547.8
2016-10-04,542.95
2016-10-05,538.85
2016-10-06,539.4
2016-10-07,542.35
2016-10-10,532.7
2016-10-13,524.0
2016-10-14,517.0
2016-10-17,512.5
2016-10-18,508.3
2016-10-19,499.1
2016-10-20,505.95
2016-10-21,508.6
2016-10-24,512.2
2016-10-25,510.95
2016-10-26,513.5
2016-10-27,510.5
2016-10-28,513.45
2016-10-30,515.9
2016-11-01,532.05
2016-11-02,521.8
2016-11-03,511.9
2016-11-04,507.75
2016-11-07,500.25
2016-11-08,500.7
2016-11-09,492.5
2016-11-10,496.6
2016-11-11,483.3
2016-11-15,465.2
2016-11-16,464.75
2016-11-17,470.6
2016-11-18,461.25
2016-11-21,451.4
2016-11-22,455.7
2016-11-23,477.55
2016-11-24,476.8
2016-11-25,485.35
2016-11-28,471.5
2016-11-29,466.95
2016-11-30,469.25
2016-12-01,477.45
2016-12-02,468.8
2016-12-05,480.2
2016-12-06,490.2
2016-12-07,493.7
2016-12-08,490.75
2016-12-09,486.05
2016-12-12,487.6
2016-12-13,488.35
2016-12-14,479.95
2016-12-15,485.55
2016-12-16,482.45
2016-12-19,475.1
2016-12-20,467.15
2016-12-21,467.4
2016-12-22,459.4
2016-12-23,467.9
2016-12-26,456.35
2016-12-27,461.7
2016-12-28,455.6
2016-12-29,456.45
2016-12-30,478.45
2017-01-02,476.4
2017-01-03,503.5
2017-01-04,520.25
2017-01-05,518.6
2017-01-06,520.65
2017-01-09,551.8
2017-01-10,539.0
2017-01-11,536.5
2017-01-12,535.0
2017-01-13,525.7
2017-01-16,538.2
2017-01-17,533.15
2017-01-18,535.15
2017-01-19,535.35
2017-01-20,545.4
2017-01-23,562.6
2017-01-24,569.9
2017-01-25,578.8
2017-01-27,611.15
2017-01-30,592.55
2017-01-31,579.95
2017-02-01,603.55
2017-02-02,614.35
2017-02-03,641.15
2017-02-06,641.6
2017-02-07,640.85
2017-02-08,641.95
2017-02-09,643.4
2017-02-10,640.35
2017-02-13,643.05
2017-02-14,639.45
2017-02-15,612.9
2017-02-16,614.15
2017-02-17,627.55
2017-02-20,620.2
2017-02-21,626.8
2017-02-22,620.3
2017-02-23,603.6
2017-02-27,604.6
2017-02-28,602.2
2017-03-01,602.25
2017-03-02,589.05
2017-03-03,584.7
2017-03-06,592.35
2017-03-07,597.6
2017-03-08,595.45
2017-03-09,594.6
2017-03-10,589.45
2017-03-14,589.2
2017-03-15,573.85
2017-03-16,568.8
2017-03-17,585.25
2017-03-20,587.25
2017-03-21,598.75
2017-03-22,583.9
2017-03-23,582.45
2017-03-24,580.45
2017-03-27,578.6
2017-03-28,579.25
2017-03-29,579.05
2017-03-30,575.95
2017-03-31,587.8
2017-04-03,588.7
2017-04-05,599.85
2017-04-06,599.65
2017-04-07,589.6
2017-04-10,605.95
2017-04-11,612.95
2017-04-12,606.4
2017-04-13,609.75
2017-04-17,607.4
2017-04-18,612.15
2017-04-19,612.05
2017-04-20,619.2
2017-04-21,630.95
2017-04-24,676.65
2017-04-25,686.2
2017-04-26,664.35
2017-04-27,662.05
2017-04-28,665.45
2017-05-02,652.35
2017-05-03,650.05
2017-05-04,645.1
2017-05-05,638.2
2017-05-08,637.25
2017-05-09,652.35
2017-05-10,668.25
2017-05-11,663.8
2017-05-12,646.5
2017-05-15,656.15
2017-05-16,657.55
2017-05-17,657.05
2017-05-18,644.05
2017-05-19,657.9
2017-05-22,666.65
2017-05-23,650.85
2017-05-24,628.65
2017-05-25,638.95
2017-05-26,660.6
2017-05-29,661.15
2017-05-30,641.35
2017-05-31,624.75
2017-06-01,620.6
2017-06-02,625.45
2017-06-05,620.25
2017-06-06,625.5
2017-06-07,628.35
2017-06-08,627.05
2017-06-09,625.05
2017-06-12,617.75
2017-06-13,625.25
2017-06-14,626.95
2017-06-15,625.8
2017-06-16,629.35
2017-06-19,635.35
2017-06-20,642.6
2017-06-21,642.75
2017-06-22,641.75
2017-06-23,625.7
2017-06-27,618.05
2017-06-28,614.2
2017-06-29,620.2
2017-06-30,620.3
2017-07-03,630.1
2017-07-04,620.05
2017-07-05,630.95
2017-07-06,624.8
2017-07-07,651.1
2017-07-10,664.1
2017-07-11,655.3
2017-07-12,669.65
2017-07-13,647.85
2017-07-14,640.0
2017-07-17,633.65
2017-07-18,632.5
2017-07-19,650.65
2017-07-20,648.2
2017-07-21,655.15
2017-07-24,646.3
2017-07-25,661.5
2017-07-26,692.5
2017-07-27,680.85
2017-07-28,705.8
2017-07-31,715.55
2017-08-01,705.0
2017-08-02,712.65
2017-08-03,706.25
2017-08-04,711.25
2017-08-07,704.95
2017-08-08,693.45
2017-08-09,672.95
2017-08-10,659.65
2017-08-11,666.6
2017-08-14,673.25
2017-08-16,671.6
2017-08-17,665.4
2017-08-18,662.0
2017-08-21,663.5
2017-08-22,661.1
2017-08-23,663.9
2017-08-24,668.9
2017-08-28,669.15
2017-08-29,652.65
2017-08-30,655.25
2017-08-31,662.1
2017-09-01,661.8
2017-09-04,654.2
2017-09-05,663.1
2017-09-06,667.2
2017-09-07,663.3
2017-09-08,653.4
2017-09-11,654.45
2017-09-12,657.25
2017-09-13,667.5
2017-09-14,671.65
2017-09-15,656.1
2017-09-18,651.05
2017-09-19,657.45
2017-09-20,655.35
2017-09-21,659.9
2017-09-22,664.25
2017-09-25,651.15
2017-09-26,634.55
2017-09-27,637.35
2017-09-28,646.65
2017-09-29,678.75
2017-10-03,671.45
2017-10-04,655.75
2017-10-05,657.5
2017-10-06,657.35
2017-10-09,656.85
2017-10-10,652.15
2017-10-11,658.75
2017-10-12,659.35
2017-10-13,664.25
2017-10-16,658.65
2017-10-17,653.0
2017-10-18,653.75
2017-10-19,650.4
2017-10-23,693.0
2017-10-24,689.0
2017-10-25,693.35
2017-10-26,678.7
2017-10-27,686.15
2017-10-30,693.4
2017-10-31,680.0
2017-11-01,680.5
2017-11-02,656.55
2017-11-03,665.45
2017-11-06,664.8
2017-11-07,661.8
2017-11-08,654.2
2017-11-09,666.2
2017-11-10,663.6
2017-11-13,653.7
2017-11-14,653.05
2017-11-15,664.4
2017-11-16,659.45
2017-11-17,683.8
2017-11-20,684.8
2017-11-21,685.4
2017-11-22,685.3
2017-11-23,688.3
2017-11-24,673.35
2017-11-27,655.35
2017-11-28,648.0
2017-11-29,663.35
2017-11-30,670.6
2017-12-01,655.05
2017-12-04,676.4
2017-12-05,687.15
2017-12-06,687.5
2017-12-07,702.5
2017-12-08,689.0
2017-12-11,675.7
2017-12-12,675.65
2017-12-13,677.45
2017-12-14,673.6
2017-12-15,676.55
2017-12-18,677.3
2017-12-19,686.9
2017-12-20,676.65
2017-12-21,685.2
2017-12-22,708.55
2017-12-26,704.95
2017-12-27,713.35
2017-12-28,722.05
2017-12-29,727.5
