Date,VIVIMEDLAB
2014-05-13,229.55
2014-05-14,264.9
2014-05-15,250.1
2014-05-16,241.0
2014-05-19,242.1
2014-05-20,246.6
2014-05-21,249.8
2014-05-22,247.75
2014-05-23,251.65
2014-05-26,260.9
2014-05-27,262.9
2014-05-28,260.6
2014-05-29,264.5
2014-05-30,255.2
2014-06-02,259.55
2014-06-03,262.0
2014-06-04,261.65
2014-06-05,260.05
2014-06-06,263.7
2014-06-09,269.75
2014-06-10,274.7
2014-06-11,273.95
2014-06-12,280.95
2014-06-13,270.75
2014-06-16,269.0
2014-06-17,272.1
2014-06-18,276.8
2014-06-19,276.0
2014-06-20,270.6
2014-06-23,275.0
2014-06-24,274.35
2014-06-25,274.85
2014-06-26,275.15
2014-06-27,273.75
2014-06-30,288.75
2014-07-01,287.45
2014-07-02,288.4
2014-07-03,315.1
2014-07-04,303.05
2014-07-07,307.75
2014-07-08,298.55
2014-07-09,295.2
2014-07-10,289.85
2014-07-11,278.3
2014-07-14,285.5
2014-07-15,281.65
2014-07-16,289.55
2014-07-17,294.1
2014-07-18,295.6
2014-07-21,295.15
2014-07-22,304.8
2014-07-23,301.85
2014-07-24,300.45
2014-07-25,294.1
2014-07-28,294.9
2014-07-30,296.3
2014-07-31,295.35
2014-08-01,292.1
2014-08-04,299.05
2014-08-05,308.55
2014-08-06,310.65
2014-08-07,307.4
2014-08-08,298.15
2014-08-11,304.45
2014-08-12,301.05
2014-08-13,296.35
2014-08-14,299.25
2014-08-18,304.15
2014-08-19,308.2
2014-08-20,309.6
2014-08-21,309.05
2014-08-22,310.5
2014-08-25,307.5
2014-08-26,307.6
2014-08-27,302.65
2014-08-28,316.65
2014-09-01,324.75
2014-09-02,321.95
2014-09-03,317.15
2014-09-04,335.15
2014-09-05,328.05
2014-09-08,324.45
2014-09-09,321.45
2014-09-10,332.75
2014-09-11,333.0
2014-09-12,349.75
2014-09-15,374.35
2014-09-16,372.2
2014-09-17,362.35
2014-09-18,400.55
2014-09-19,398.35
2014-09-22,407.2
2014-09-23,399.45
2014-09-24,391.95
2014-09-25,384.95
2014-09-26,399.75
2014-09-29,413.0
2014-09-30,404.7
2014-10-01,410.15
2014-10-07,406.95
2014-10-08,400.0
2014-10-09,400.95
2014-10-10,401.15
2014-10-13,388.25
2014-10-14,386.95
2014-10-16,374.6
2014-10-17,374.15
2014-10-20,379.95
2014-10-21,378.65
2014-10-22,380.95
2014-10-23,384.55
2014-10-27,378.4
2014-10-28,381.05
2014-10-29,393.55
2014-10-30,392.45
2014-10-31,394.0
2014-11-03,391.5
2014-11-05,390.05
2014-11-07,391.1
2014-11-10,388.8
2014-11-11,387.25
2014-11-12,386.8
2014-11-13,373.05
2014-11-14,368.85
2014-11-17,371.25
2014-11-18,374.2
2014-11-19,370.15
2014-11-20,375.6
2014-11-21,382.0
2014-11-24,379.1
2014-11-25,368.3
2014-11-26,365.85
2014-11-27,365.0
2014-11-28,363.7
2014-12-01,358.85
2014-12-02,347.0
2014-12-03,351.15
2014-12-04,352.45
2014-12-05,351.3
2014-12-08,350.15
2014-12-09,337.9
2014-12-10,344.6
2014-12-11,341.95
2014-12-12,342.6
2014-12-15,344.25
2014-12-16,335.25
2014-12-17,333.2
2014-12-18,341.4
2014-12-19,339.15
2014-12-22,351.9
2014-12-23,351.75
2014-12-24,343.85
2014-12-26,337.55
2014-12-29,334.2
2014-12-30,342.05
2014-12-31,350.15
2015-01-01,366.35
2015-01-02,368.55
2015-01-05,368.35
2015-01-06,357.15
2015-01-07,355.4
2015-01-08,364.45
2015-01-09,359.2
2015-01-12,359.5
2015-01-13,355.9
2015-01-14,356.05
2015-01-15,355.05
2015-01-16,348.8
2015-01-19,366.2
2015-01-20,367.6
2015-01-21,349.3
2015-01-22,349.8
2015-01-23,349.2
2015-01-27,347.1
2015-01-28,346.8
2015-01-29,341.15
2015-01-30,338.25
2015-02-02,348.5
2015-02-03,348.45
2015-02-04,345.2
2015-02-05,348.65
2015-02-06,352.0
2015-02-09,340.8
2015-02-10,330.35
2015-02-11,325.45
2015-02-12,324.0
2015-02-13,330.25
2015-02-16,341.95
2015-02-18,335.6
2015-02-19,350.3
2015-02-20,347.4
2015-02-23,340.4
2015-02-24,338.05
2015-02-25,335.65
2015-02-26,338.15
2015-02-27,337.7
2015-02-28,333.6
2015-03-02,346.55
2015-03-03,354.3
2015-03-04,362.15
2015-03-05,370.35
2015-03-09,368.65
2015-03-10,376.6
2015-03-11,367.35
2015-03-12,367.85
2015-03-13,378.6
2015-03-16,365.45
2015-03-17,367.0
2015-03-18,366.55
2015-03-19,360.35
2015-03-20,351.6
2015-03-23,352.65
2015-03-24,352.75
2015-03-25,343.35
2015-03-26,337.1
2015-03-27,329.9
2015-03-30,362.55
2015-03-31,364.55
2015-04-01,359.7
2015-04-06,374.55
2015-04-07,367.45
2015-04-08,368.8
2015-04-09,364.35
2015-04-10,364.05
2015-04-13,364.35
2015-04-15,373.85
2015-04-16,378.85
2015-04-17,374.25
2015-04-20,364.85
2015-04-21,364.2
2015-04-22,359.1
2015-04-23,364.05
2015-04-24,356.75
2015-04-27,340.15
2015-04-28,336.05
2015-04-29,337.25
2015-04-30,359.3
2015-05-04,363.7
2015-05-05,357.6
2015-05-06,349.15
2015-05-07,337.95
2015-05-08,347.8
2015-05-11,346.0
2015-05-12,338.95
2015-05-13,339.9
2015-05-14,340.45
2015-05-15,338.8
2015-05-18,340.2
2015-05-19,340.15
2015-05-20,338.4
2015-05-21,338.6
2015-05-22,337.15
2015-05-25,334.55
2015-05-26,332.8
2015-05-27,336.8
2015-05-28,334.55
2015-05-29,328.45
2015-06-01,323.75
2015-06-02,319.3
2015-06-03,304.7
2015-06-04,286.65
2015-06-05,256.05
2015-06-08,204.85
2015-06-09,184.4
2015-06-10,201.3
2015-06-11,188.0
2015-06-12,189.55
2015-06-15,190.7
2015-06-16,191.65
2015-06-17,190.05
2015-06-18,191.95
2015-06-19,187.25
2015-06-22,177.75
2015-06-23,178.3
2015-06-24,176.25
2015-06-25,178.65
2015-06-26,186.3
2015-06-29,187.05
2015-06-30,186.8
2015-07-01,188.15
2015-07-02,190.75
2015-07-03,216.6
2015-07-06,230.5
2015-07-07,246.8
2015-07-08,265.55
2015-07-09,261.35
2015-07-10,247.3
2015-07-13,244.65
2015-07-14,253.5
2015-07-15,272.75
2015-07-16,277.9
2015-07-17,267.5
2015-07-20,272.0
2015-07-21,264.6
2015-07-22,264.25
2015-07-23,262.15
2015-07-24,261.6
2015-07-27,249.2
2015-07-28,245.75
2015-07-29,250.1
2015-07-30,256.5
2015-07-31,260.75
2015-08-03,263.8
2015-08-04,263.75
2015-08-05,258.15
2015-08-06,277.25
2015-08-07,270.75
2015-08-10,266.85
2015-08-11,265.9
2015-08-12,255.95
2015-08-13,244.45
2015-08-14,272.9
2015-08-17,302.05
2015-08-18,316.5
2015-08-19,312.75
2015-08-20,304.1
2015-08-21,295.45
2015-08-24,252.65
2015-08-25,247.1
2015-08-26,247.0
2015-08-27,260.2
2015-08-28,263.3
2015-08-31,277.7
2015-09-01,265.7
2015-09-02,264.9
2015-09-03,273.05
2015-09-04,277.9
2015-09-07,273.5
2015-09-08,268.7
2015-09-09,275.7
2015-09-10,263.55
2015-09-11,293.95
2015-09-14,303.15
2015-09-15,289.2
2015-09-16,286.75
2015-09-18,288.2
2015-09-21,293.3
2015-09-22,285.25
2015-09-23,295.65
2015-09-24,291.9
2015-09-28,305.2
2015-09-29,328.35
2015-09-30,344.85
2015-10-01,332.25
2015-10-05,333.4
2015-10-06,327.15
2015-10-07,327.45
2015-10-08,329.4
2015-10-09,338.25
2015-10-12,340.55
2015-10-13,336.15
2015-10-14,340.65
2015-10-15,335.65
2015-10-16,337.45
2015-10-19,340.05
2015-10-20,358.05
2015-10-21,367.3
2015-10-23,368.95
2015-10-26,372.6
2015-10-27,374.55
2015-10-28,370.2
2015-10-29,371.95
2015-10-30,370.9
2015-11-02,371.75
2015-11-03,379.6
2015-11-04,374.95
2015-11-05,369.7
2015-11-06,358.6
2015-11-09,362.05
2015-11-10,361.25
2015-11-11,367.35
2015-11-13,369.85
2015-11-16,367.8
2015-11-17,364.8
2015-11-18,358.15
2015-11-19,364.15
2015-11-20,364.6
2015-11-23,365.8
2015-11-24,388.75
2015-11-26,399.2
2015-11-27,422.95
2015-11-30,435.9
2015-12-01,433.75
2015-12-02,433.65
2015-12-03,421.9
2015-12-04,416.9
2015-12-07,428.35
2015-12-08,412.35
2015-12-09,392.9
2015-12-10,393.75
2015-12-11,388.25
2015-12-14,396.95
2015-12-15,403.45
2015-12-16,413.6
2015-12-17,412.9
2015-12-18,409.8
2015-12-21,413.65
2015-12-22,413.15
2015-12-23,428.45
2015-12-24,427.9
2015-12-28,426.8
2015-12-29,427.05
2015-12-30,437.85
2015-12-31,444.35
2016-01-01,443.35
2016-01-04,443.05
2016-01-05,460.35
2016-01-06,463.85
2016-01-07,449.3
2016-01-08,473.75
2016-01-11,472.15
2016-01-12,462.15
2016-01-13,409.25
2016-01-14,411.55
2016-01-15,407.95
2016-01-18,399.45
2016-01-19,398.9
2016-01-20,387.3
2016-01-21,397.5
2016-01-22,421.8
2016-01-25,425.45
2016-01-27,424.7
2016-01-28,427.85
2016-01-29,426.3
2016-02-01,423.2
2016-02-02,422.35
2016-02-03,412.4
2016-02-04,406.25
2016-02-05,412.8
2016-02-08,403.9
2016-02-09,407.1
2016-02-10,400.0
2016-02-11,383.4
2016-02-12,379.15
2016-02-15,397.65
2016-02-16,396.4
2016-02-17,401.7
2016-02-18,409.6
2016-02-19,402.2
2016-02-22,417.05
2016-02-23,413.0
2016-02-24,402.25
2016-02-25,403.35
2016-02-26,404.4
2016-02-29,402.45
2016-03-01,411.5
2016-03-02,418.35
2016-03-03,417.8
2016-03-04,421.25
2016-03-08,418.05
2016-03-09,418.2
2016-03-10,418.05
2016-03-11,407.5
2016-03-14,408.0
2016-03-15,413.85
2016-03-16,413.35
2016-03-17,416.4
2016-03-18,413.8
2016-03-21,407.45
2016-03-22,399.9
2016-03-23,401.75
2016-03-28,404.8
2016-03-29,403.9
2016-03-30,418.15
2016-03-31,416.5
2016-04-01,421.5
2016-04-04,422.55
2016-04-05,417.35
2016-04-06,86.75
2016-04-07,87.75
2016-04-08,87.95
2016-04-11,86.35
2016-04-12,85.9
2016-04-13,84.45
2016-04-18,85.0
2016-04-20,85.15
2016-04-21,85.45
2016-04-22,84.2
2016-04-25,89.15
2016-04-26,87.9
2016-04-27,89.65
2016-04-28,86.95
2016-04-29,84.05
2016-05-02,87.4
2016-05-03,88.95
2016-05-04,87.8
2016-05-05,88.75
2016-05-06,88.15
2016-05-09,87.6
2016-05-10,86.15
2016-05-11,84.6
2016-05-12,84.45
2016-05-13,84.8
2016-05-16,84.8
2016-05-17,84.3
2016-05-18,83.95
2016-05-19,83.55
2016-05-20,82.85
2016-05-23,82.65
2016-05-24,81.7
2016-05-25,82.65
2016-05-26,81.6
2016-05-27,83.75
2016-05-30,83.0
2016-05-31,78.15
2016-06-01,79.8
2016-06-02,80.15
2016-06-03,79.75
2016-06-06,78.95
2016-06-07,80.3
2016-06-08,80.05
2016-06-09,79.55
2016-06-10,82.35
2016-06-13,80.15
2016-06-14,79.6
2016-06-15,79.15
2016-06-16,78.2
2016-06-17,77.95
2016-06-20,78.2
2016-06-21,76.85
2016-06-22,76.85
2016-06-23,79.05
2016-06-24,75.9
2016-06-27,75.65
2016-06-28,75.6
2016-06-29,76.55
2016-06-30,79.05
2016-07-01,80.0
2016-07-04,80.1
2016-07-05,78.8
2016-07-07,79.65
2016-07-08,80.05
2016-07-11,79.15
2016-07-12,79.2
2016-07-13,77.75
2016-07-14,77.45
2016-07-15,76.8
2016-07-18,76.1
2016-07-19,75.3
2016-07-20,74.95
2016-07-21,74.35
2016-07-22,74.75
2016-07-25,76.5
2016-07-26,75.15
2016-07-27,75.7
2016-07-28,76.55
2016-07-29,75.85
2016-08-01,76.35
2016-08-02,75.5
2016-08-03,73.75
2016-08-04,74.95
2016-08-05,73.85
2016-08-08,70.0
2016-08-09,75.5
2016-08-10,73.5
2016-08-11,72.4
2016-08-12,73.15
2016-08-16,74.0
2016-08-17,75.1
2016-08-18,75.1
2016-08-19,77.8
2016-08-22,78.8
2016-08-23,79.15
2016-08-24,77.5
2016-08-25,76.55
2016-08-26,74.2
2016-08-29,74.0
2016-08-30,74.25
2016-08-31,73.4
2016-09-01,72.8
2016-09-02,71.5
2016-09-06,71.7
2016-09-07,71.7
2016-09-08,71.5
2016-09-09,76.3
2016-09-12,74.2
2016-09-14,75.7
2016-09-15,75.7
2016-09-16,74.55
2016-09-19,75.1
2016-09-20,79.75
2016-09-21,89.1
2016-09-22,87.95
2016-09-23,85.2
2016-09-26,85.7
2016-09-27,102.8
2016-09-28,112.6
2016-09-29,101.75
2016-09-30,110.9
2016-10-03,119.3
2016-10-04,117.4
2016-10-05,115.7
2016-10-06,112.1
2016-10-07,115.8
2016-10-10,113.3
2016-10-13,108.05
2016-10-14,114.2
2016-10-17,110.55
2016-10-18,114.85
2016-10-19,113.25
2016-10-20,112.4
2016-10-21,113.65
2016-10-24,112.0
2016-10-25,109.85
2016-10-26,108.55
2016-10-27,106.2
2016-10-28,107.25
2016-10-30,108.7
2016-11-01,107.45
2016-11-02,104.1
2016-11-03,103.2
2016-11-04,99.75
2016-11-07,101.85
2016-11-08,99.75
2016-11-09,95.25
2016-11-10,97.6
2016-11-11,94.0
2016-11-15,87.6
2016-11-16,86.75
2016-11-17,83.15
2016-11-18,88.45
2016-11-21,83.2
2016-11-22,84.85
2016-11-23,88.75
2016-11-24,85.75
2016-11-25,88.8
2016-11-28,92.3
2016-11-29,92.65
2016-11-30,99.85
2016-12-01,95.2
2016-12-02,92.2
2016-12-05,92.9
2016-12-06,91.95
2016-12-07,91.3
2016-12-08,89.85
2016-12-09,89.75
2016-12-12,89.5
2016-12-13,89.6
2016-12-14,88.65
2016-12-15,89.5
2016-12-16,89.45
2016-12-19,89.15
2016-12-20,88.8
2016-12-21,90.3
2016-12-22,89.0
2016-12-23,88.05
2016-12-26,84.45
2016-12-27,85.4
2016-12-28,89.3
2016-12-29,89.6
2016-12-30,89.6
2017-01-02,91.95
2017-01-03,90.95
2017-01-04,92.0
2017-01-05,99.8
2017-01-06,97.0
2017-01-09,98.4
2017-01-10,97.8
2017-01-11,104.05
2017-01-12,99.95
2017-01-13,101.95
2017-01-16,100.3
2017-01-17,98.9
2017-01-18,98.1
2017-01-19,97.35
2017-01-20,95.7
2017-01-23,96.45
2017-01-24,98.8
2017-01-25,98.85
2017-01-27,97.75
2017-01-30,95.25
2017-01-31,92.5
2017-02-01,92.95
2017-02-02,92.25
2017-02-03,95.3
2017-02-06,96.45
2017-02-07,96.8
2017-02-08,96.45
2017-02-09,95.85
2017-02-10,100.85
2017-02-13,98.3
2017-02-14,97.35
2017-02-15,102.1
2017-02-16,105.5
2017-02-17,106.6
2017-02-20,109.4
2017-02-21,110.0
2017-02-22,106.0
2017-02-23,104.2
2017-02-27,105.55
2017-02-28,107.85
2017-03-01,107.35
2017-03-02,103.15
2017-03-03,101.8
2017-03-06,102.3
2017-03-07,100.75
2017-03-08,99.8
2017-03-09,99.35
2017-03-10,98.05
2017-03-14,98.4
2017-03-15,98.35
2017-03-16,98.8
2017-03-17,97.8
2017-03-20,97.3
2017-03-21,95.4
2017-03-22,94.3
2017-03-23,96.55
2017-03-24,96.9
2017-03-27,96.35
2017-03-28,99.45
2017-03-29,100.2
2017-03-30,103.6
2017-03-31,107.5
2017-04-03,106.65
2017-04-05,107.75
2017-04-06,104.55
2017-04-07,101.9
2017-04-10,102.7
2017-04-11,103.65
2017-04-12,101.3
2017-04-13,116.75
2017-04-17,123.1
2017-04-18,115.95
2017-04-19,130.7
2017-04-20,126.85
2017-04-21,116.2
2017-04-24,123.55
2017-04-25,120.05
2017-04-26,118.3
2017-04-27,119.0
2017-04-28,118.6
2017-05-02,115.6
2017-05-03,115.4
2017-05-04,115.2
2017-05-05,108.9
2017-05-08,114.2
2017-05-09,116.45
2017-05-10,117.4
2017-05-11,114.55
2017-05-12,113.9
2017-05-15,119.3
2017-05-16,116.0
2017-05-17,114.65
2017-05-18,112.6
2017-05-19,111.15
2017-05-22,106.25
2017-05-23,101.95
2017-05-24,98.0
2017-05-25,114.7
2017-05-26,110.75
2017-05-29,112.95
2017-05-30,109.95
2017-05-31,112.2
2017-06-01,112.1
2017-06-02,108.85
2017-06-05,107.55
2017-06-06,104.95
2017-06-07,111.25
2017-06-08,109.75
2017-06-09,113.75
2017-06-12,114.95
2017-06-13,115.3
2017-06-14,113.0
2017-06-15,115.35
2017-06-16,116.75
2017-06-19,121.7
2017-06-20,121.05
2017-06-21,122.55
2017-06-22,120.7
2017-06-23,116.45
2017-06-27,112.7
2017-06-28,116.1
2017-06-29,116.35
2017-06-30,116.6
2017-07-03,119.0
2017-07-04,121.05
2017-07-05,122.1
2017-07-06,125.25
2017-07-07,126.6
2017-07-10,128.7
2017-07-11,132.85
2017-07-12,133.4
2017-07-13,132.6
2017-07-14,127.1
2017-07-17,126.1
2017-07-18,129.05
2017-07-19,127.8
2017-07-20,126.2
2017-07-21,125.75
2017-07-24,124.3
2017-07-25,124.8
2017-07-26,123.7
2017-07-27,121.15
2017-07-28,124.9
2017-07-31,124.7
2017-08-01,121.25
2017-08-02,119.6
2017-08-03,120.55
2017-08-04,123.35
2017-08-07,123.2
2017-08-08,118.95
2017-08-09,117.1
2017-08-10,110.2
2017-08-11,106.6
2017-08-14,101.6
2017-08-16,104.45
2017-08-17,106.35
2017-08-18,105.9
2017-08-21,104.2
2017-08-22,100.45
2017-08-23,103.5
2017-08-24,102.95
2017-08-28,102.85
2017-08-29,99.6
2017-08-30,99.55
2017-08-31,100.05
2017-09-01,108.85
2017-09-04,104.5
2017-09-05,105.8
2017-09-06,108.65
2017-09-07,109.8
2017-09-08,108.4
2017-09-11,111.75
2017-09-12,117.75
2017-09-13,114.9
2017-09-14,115.05
2017-09-15,114.45
2017-09-18,116.6
2017-09-19,115.2
2017-09-20,138.2
2017-09-21,142.3
2017-09-22,143.2
2017-09-25,137.5
2017-09-26,136.4
2017-09-27,128.15
2017-09-28,130.2
2017-09-29,130.65
2017-10-03,128.15
2017-10-04,129.8
2017-10-05,128.0
2017-10-06,128.55
2017-10-09,131.75
2017-10-10,132.75
2017-10-11,129.7
2017-10-12,128.15
2017-10-13,126.25
2017-10-16,128.25
2017-10-17,127.2
2017-10-18,127.0
2017-10-19,127.15
2017-10-23,124.8
2017-10-24,125.4
2017-10-25,124.7
2017-10-26,122.9
2017-10-27,123.3
2017-10-30,121.05
2017-10-31,124.85
2017-11-01,123.3
2017-11-02,123.35
2017-11-03,122.0
2017-11-06,122.3
2017-11-07,118.2
2017-11-08,117.55
2017-11-09,119.0
2017-11-10,118.8
2017-11-13,117.4
2017-11-14,117.0
2017-11-15,115.35
2017-11-16,115.75
2017-11-17,115.15
2017-11-20,115.4
2017-11-21,121.25
2017-11-22,119.9
2017-11-23,117.1
2017-11-24,117.95
2017-11-27,118.5
2017-11-28,118.5
2017-11-29,116.9
2017-11-30,116.0
2017-12-01,115.1
2017-12-04,114.95
2017-12-05,113.9
2017-12-06,111.4
2017-12-07,114.85
2017-12-08,114.25
2017-12-11,113.75
2017-12-12,115.0
2017-12-13,110.65
2017-12-14,109.7
2017-12-15,110.85
2017-12-18,105.7
2017-12-19,101.0
2017-12-20,104.7
2017-12-21,102.3
2017-12-22,103.7
2017-12-26,103.55
2017-12-27,104.45
2017-12-28,104.45
2017-12-29,104.05
