Date,ICRA
2013-06-27,960.7
2013-06-28,1014.45
2013-07-01,988.8
2013-07-02,1000.6
2013-07-03,1007.1
2013-07-04,994.5
2013-07-05,1009.55
2013-07-08,997.25
2013-07-09,1010.95
2013-07-10,1036.85
2013-07-11,1032.05
2013-07-12,1044.7
2013-07-15,1064.65
2013-07-16,1047.4
2013-07-17,1082.75
2013-07-18,1087.9
2013-07-19,1083.65
2013-07-22,1115.5
2013-07-23,1139.4
2013-07-24,1131.05
2013-07-25,1102.55
2013-07-26,1117.0
2013-07-29,1144.1
2013-07-30,1149.55
2013-07-31,1116.45
2013-08-01,1100.6
2013-08-02,1154.85
2013-08-05,1139.85
2013-08-06,1124.85
2013-08-07,1145.25
2013-08-08,1154.7
2013-08-12,1178.75
2013-08-13,1168.7
2013-08-14,1214.95
2013-08-16,1219.4
2013-08-19,1208.75
2013-08-20,1199.65
2013-08-21,1185.15
2013-08-22,1184.9
2013-08-23,1185.8
2013-08-26,1178.8
2013-08-27,1127.15
2013-08-28,1144.05
2013-08-29,1155.4
2013-08-30,1164.85
2013-09-02,1171.4
2013-09-03,1167.25
2013-09-04,1165.9
2013-09-05,1170.5
2013-09-06,1185.0
2013-09-10,1156.35
2013-09-11,1175.75
2013-09-12,1185.15
2013-09-13,1171.45
2013-09-16,1153.25
2013-09-17,1142.8
2013-09-18,1115.85
2013-09-19,1125.35
2013-09-20,1169.25
2013-09-23,1165.9
2013-09-24,1150.9
2013-09-25,1160.15
2013-09-26,1149.3
2013-09-27,1149.35
2013-09-30,1167.4
2013-10-01,1159.05
2013-10-03,1160.8
2013-10-04,1160.05
2013-10-07,1159.7
2013-10-08,1156.75
2013-10-09,1165.05
2013-10-10,1226.9
2013-10-11,1256.45
2013-10-14,1258.9
2013-10-15,1248.95
2013-10-17,1240.2
2013-10-18,1225.35
2013-10-21,1233.95
2013-10-22,1215.3
2013-10-23,1210.95
2013-10-24,1236.9
2013-10-25,1233.7
2013-10-28,1278.75
2013-10-29,1280.4
2013-10-30,1294.15
2013-10-31,1304.15
2013-11-01,1302.45
2013-11-03,1331.5
2013-11-05,1347.6
2013-11-06,1313.55
2013-11-07,1300.55
2013-11-08,1313.05
2013-11-11,1318.6
2013-11-12,1331.15
2013-11-13,1355.75
2013-11-14,1422.35
2013-11-18,1482.8
2013-11-19,1487.05
2013-11-20,1536.45
2013-11-21,1622.2
2013-11-22,1630.55
2013-11-25,1614.2
2013-11-26,1500.65
2013-11-27,1590.95
2013-11-28,1581.0
2013-11-29,1566.1
2013-12-02,1540.15
2013-12-03,1518.35
2013-12-04,1526.35
2013-12-05,1539.75
2013-12-06,1539.8
2013-12-09,1557.8
2013-12-10,1547.55
2013-12-11,1586.75
2013-12-12,1568.65
2013-12-13,1548.4
2013-12-16,1537.35
2013-12-17,1552.6
2013-12-18,1553.8
2013-12-19,1564.9
2013-12-20,1578.15
2013-12-23,1582.55
2013-12-24,1591.3
2013-12-26,1614.35
2013-12-27,1587.55
2013-12-30,1569.95
2013-12-31,1637.2
2014-01-01,1599.1
2014-01-02,1563.85
2014-01-03,1524.1
2014-01-06,1551.3
2014-01-07,1542.05
2014-01-08,1591.4
2014-01-09,1584.2
2014-01-10,1592.7
2014-01-13,1621.2
2014-01-14,1591.1
2014-01-15,1612.8
2014-01-16,1585.1
2014-01-17,1577.6
2014-01-20,1583.85
2014-01-21,1565.8
2014-01-22,1574.15
2014-01-23,1571.35
2014-01-24,1556.95
2014-01-27,1542.8
2014-01-28,1550.9
2014-01-29,1529.5
2014-01-30,1525.2
2014-01-31,1559.2
2014-02-03,1554.65
2014-02-04,1560.4
2014-02-05,1567.35
2014-02-06,1569.65
2014-02-07,1573.65
2014-02-10,1561.65
2014-02-11,1573.9
2014-02-12,1563.55
2014-02-13,1565.1
2014-02-14,1552.45
2014-02-17,1537.8
2014-02-18,1522.3
2014-02-19,1524.1
2014-02-20,1516.2
2014-02-21,1588.0
2014-02-24,1905.6
2014-02-25,1900.6
2014-02-26,1883.6
2014-02-28,1877.45
2014-03-03,1875.75
2014-03-04,1877.4
2014-03-05,1872.7
2014-03-06,1870.0
2014-03-07,1864.2
2014-03-10,1852.55
2014-03-11,1854.25
2014-03-12,1854.3
2014-03-13,1860.55
2014-03-14,1879.9
2014-03-18,1889.8
2014-03-19,1890.1
2014-03-20,1884.0
2014-03-21,1885.55
2014-03-22,1890.05
2014-03-24,1891.1
2014-03-25,1881.1
2014-03-26,1881.6
2014-03-27,1890.4
2014-03-28,1884.25
2014-03-31,1898.1
2014-04-01,1887.25
2014-04-02,1900.7
2014-04-03,1899.45
2014-04-04,1900.2
2014-04-07,1898.65
2014-04-09,1895.9
2014-04-10,1899.35
2014-04-11,1892.35
2014-04-15,1884.15
2014-04-16,1881.0
2014-04-17,1881.65
2014-04-21,1876.25
2014-04-22,1885.05
2014-04-23,1889.4
2014-04-25,1886.1
2014-04-28,1888.65
2014-04-29,1875.2
2014-04-30,1872.35
2014-05-02,1877.0
2014-05-05,1866.95
2014-05-06,1873.45
2014-05-07,1870.0
2014-05-08,1877.15
2014-05-09,1907.1
2014-05-12,1899.2
2014-05-13,1899.1
2014-05-14,1904.75
2014-05-15,1884.1
2014-05-16,1887.65
2014-05-19,1909.9
2014-05-20,1931.3
2014-05-21,1962.55
2014-05-22,1989.5
2014-05-23,2000.0
2014-05-26,2000.0
2014-05-27,2000.3
2014-05-28,2351.55
2014-05-29,2351.05
2014-05-30,2350.55
2014-06-02,2350.3
2014-06-03,2349.75
2014-06-04,2350.0
2014-06-05,2350.0
2014-06-06,2350.0
2014-06-09,2336.15
2014-06-10,2361.0
2014-06-11,2350.2
2014-06-12,2358.35
2014-06-13,2350.05
2014-06-16,2300.6
2014-06-17,2345.8
2014-06-18,2349.05
2014-06-19,2365.8
2014-06-20,2624.3
2014-06-23,2666.0
2014-06-24,2675.75
2014-06-25,2645.6
2014-06-26,2634.25
2014-06-27,2629.15
2014-06-30,2638.8
2014-07-01,2600.8
2014-07-02,2629.25
2014-07-03,2703.3
2014-07-04,2888.65
2014-07-07,3060.5
2014-07-08,2973.8
2014-07-09,2885.4
2014-07-10,2856.45
2014-07-11,2714.85
2014-07-14,2727.3
2014-07-15,2727.8
2014-07-16,2759.9
2014-07-17,2783.4
2014-07-18,2846.8
2014-07-21,2779.3
2014-07-22,2751.5
2014-07-23,2735.9
2014-07-24,2736.6
2014-07-25,2722.95
2014-07-28,2694.8
2014-07-30,2649.05
2014-07-31,2638.9
2014-08-01,2622.5
2014-08-04,2645.35
2014-08-05,2647.0
2014-08-06,2638.05
2014-08-07,2612.8
2014-08-08,2602.2
2014-08-11,2599.05
2014-08-12,2603.6
2014-08-13,2603.7
2014-08-14,2577.6
2014-08-18,2596.4
2014-08-19,2599.2
2014-08-20,2604.1
2014-08-21,2599.4
2014-08-22,2596.4
2014-08-25,2588.05
2014-08-26,2598.8
2014-08-27,2588.65
2014-08-28,2604.65
2014-09-01,2598.15
2014-09-02,2597.3
2014-09-03,2586.5
2014-09-04,2595.1
2014-09-05,2596.1
2014-09-08,2597.85
2014-09-09,2599.2
2014-09-10,2593.05
2014-09-11,2593.2
2014-09-12,2594.9
2014-09-15,2624.65
2014-09-16,2574.55
2014-09-17,2559.4
2014-09-18,2599.4
2014-09-19,2742.7
2014-09-22,2809.65
2014-09-23,2764.85
2014-09-24,2675.25
2014-09-25,2618.85
2014-09-26,2600.6
2014-09-29,2623.95
2014-09-30,2619.45
2014-10-01,2590.15
2014-10-07,2584.85
2014-10-08,2589.05
2014-10-09,2576.8
2014-10-10,2558.75
2014-10-13,2550.0
2014-10-14,2559.45
2014-10-16,2553.65
2014-10-17,2537.1
2014-10-20,2551.6
2014-10-21,2561.7
2014-10-22,2626.65
2014-10-23,2637.6
2014-10-27,2644.5
2014-10-28,2596.45
2014-10-29,2576.55
2014-10-30,2581.5
2014-10-31,2611.5
2014-11-03,2701.6
2014-11-05,2698.75
2014-11-07,2741.95
2014-11-10,2753.5
2014-11-11,2749.35
2014-11-12,2743.0
2014-11-13,2613.55
2014-11-14,2600.9
2014-11-17,2712.6
2014-11-18,2614.55
2014-11-19,2587.65
2014-11-20,2593.55
2014-11-21,2591.5
2014-11-24,2595.5
2014-11-25,2577.7
2014-11-26,2622.45
2014-11-27,2639.65
2014-11-28,2696.5
2014-12-01,2705.2
2014-12-02,2713.4
2014-12-03,2741.95
2014-12-04,2780.45
2014-12-05,2744.95
2014-12-08,2744.5
2014-12-09,2742.05
2014-12-10,2746.5
2014-12-11,2735.55
2014-12-12,2730.05
2014-12-15,2724.9
2014-12-16,2689.75
2014-12-17,2716.5
2014-12-18,2733.1
2014-12-19,2748.1
2014-12-22,2817.75
2014-12-23,2819.8
2014-12-24,2846.75
2014-12-26,2865.75
2014-12-29,2939.05
2014-12-30,2993.1
2014-12-31,3221.05
2015-01-01,3223.35
2015-01-02,3234.2
2015-01-05,3294.6
2015-01-06,3211.25
2015-01-07,3228.35
2015-01-08,3250.95
2015-01-09,3250.65
2015-01-12,3285.1
2015-01-13,3283.4
2015-01-14,3238.65
2015-01-15,3249.95
2015-01-16,3272.45
2015-01-19,3313.6
2015-01-20,3312.1
2015-01-21,3302.65
2015-01-22,3300.3
2015-01-23,3300.6
2015-01-27,3300.0
2015-01-28,3302.1
2015-01-29,3318.35
2015-01-30,3359.85
2015-02-02,3303.65
2015-02-03,3311.75
2015-02-04,3303.35
2015-02-05,3300.2
2015-02-06,3299.95
2015-02-09,3297.5
2015-02-10,3308.05
2015-02-11,3313.9
2015-02-12,3406.15
2015-02-13,3643.95
2015-02-16,3636.35
2015-02-18,3571.6
2015-02-19,3553.8
2015-02-20,3673.1
2015-02-23,3658.95
2015-02-24,3667.05
2015-02-25,3690.85
2015-02-26,3694.8
2015-02-27,3778.15
2015-02-28,3822.65
2015-03-02,3842.95
2015-03-03,3852.3
2015-03-04,3883.9
2015-03-05,3939.9
2015-03-09,3930.1
2015-03-10,3872.15
2015-03-11,3879.7
2015-03-12,3941.65
2015-03-13,3978.35
2015-03-16,3980.05
2015-03-17,3986.65
2015-03-18,4048.45
2015-03-19,3993.95
2015-03-20,3995.4
2015-03-23,3987.0
2015-03-24,4000.75
2015-03-25,3996.05
2015-03-26,3994.5
2015-03-27,3990.2
2015-03-30,4000.4
2015-03-31,4009.2
2015-04-01,4112.35
2015-04-06,4194.75
2015-04-07,4173.45
2015-04-08,4240.0
2015-04-09,4466.6
2015-04-10,4688.65
2015-04-13,4783.3
2015-04-15,4709.8
2015-04-16,4744.35
2015-04-17,4716.85
2015-04-20,4709.85
2015-04-21,4629.05
2015-04-22,4611.75
2015-04-23,4659.55
2015-04-24,4634.7
2015-04-27,4436.8
2015-04-28,4466.9
2015-04-29,4421.55
2015-04-30,4389.3
2015-05-04,4446.25
2015-05-05,4429.45
2015-05-06,4298.35
2015-05-07,4294.95
2015-05-08,4304.05
2015-05-11,4376.05
2015-05-12,4298.2
2015-05-13,4279.2
2015-05-14,4188.7
2015-05-15,4179.45
2015-05-18,4170.6
2015-05-19,4144.0
2015-05-20,4143.5
2015-05-21,4115.8
2015-05-22,4136.6
2015-05-25,4166.05
2015-05-26,4160.8
2015-05-27,4170.6
2015-05-28,4209.15
2015-05-29,4209.6
2015-06-01,4210.8
2015-06-02,4184.5
2015-06-03,4117.25
2015-06-04,4180.55
2015-06-05,4197.0
2015-06-08,4193.25
2015-06-09,4183.7
2015-06-10,4204.65
2015-06-11,4200.8
2015-06-12,4199.5
2015-06-15,4199.5
2015-06-16,4177.4
2015-06-17,4199.2
2015-06-18,4178.8
2015-06-19,4191.35
2015-06-22,4198.7
2015-06-23,4191.8
2015-06-24,4191.75
2015-06-25,4199.75
2015-06-26,4198.8
2015-06-29,4191.7
2015-06-30,4252.4
2015-07-01,4247.6
2015-07-02,4346.15
2015-07-03,4340.45
2015-07-06,4348.3
2015-07-07,4379.95
2015-07-08,4287.1
2015-07-09,4263.65
2015-07-10,4298.5
2015-07-13,4308.65
2015-07-14,4287.2
2015-07-15,4346.1
2015-07-16,4393.65
2015-07-17,4422.55
2015-07-20,4431.8
2015-07-21,4380.95
2015-07-22,4398.0
2015-07-23,4359.3
2015-07-24,4377.85
2015-07-27,4264.7
2015-07-28,4150.25
2015-07-29,4156.8
2015-07-30,4291.0
2015-07-31,4360.0
2015-08-03,4382.95
2015-08-04,4326.65
2015-08-05,4283.85
2015-08-06,4297.85
2015-08-07,4300.8
2015-08-10,4286.85
2015-08-11,4273.1
2015-08-12,4277.45
2015-08-13,4234.7
2015-08-14,4108.15
2015-08-17,4178.45
2015-08-18,4093.25
2015-08-19,4197.1
2015-08-20,4171.5
2015-08-21,4134.4
2015-08-24,3947.95
2015-08-25,3939.7
2015-08-26,3947.65
2015-08-27,3987.45
2015-08-28,3906.5
2015-08-31,3982.15
2015-09-01,3891.35
2015-09-02,3821.2
2015-09-03,3944.85
2015-09-04,3885.55
2015-09-07,3885.85
2015-09-08,3900.8
2015-09-09,3947.7
2015-09-10,3968.05
2015-09-11,4066.25
2015-09-14,4073.0
2015-09-15,4012.45
2015-09-16,4026.4
2015-09-18,4011.5
2015-09-21,3966.55
2015-09-22,4009.65
2015-09-23,4021.55
2015-09-24,4060.95
2015-09-28,4103.7
2015-09-29,4083.75
2015-09-30,4060.5
2015-10-01,3984.1
2015-10-05,4086.5
2015-10-06,4083.45
2015-10-07,4053.8
2015-10-08,3978.6
2015-10-09,4012.15
2015-10-12,3989.15
2015-10-13,3946.3
2015-10-14,3922.45
2015-10-15,3906.35
2015-10-16,3946.3
2015-10-19,3922.75
2015-10-20,3958.75
2015-10-21,3925.55
2015-10-23,3927.0
2015-10-26,3931.35
2015-10-27,3959.15
2015-10-28,3923.2
2015-10-29,3879.2
2015-10-30,3887.7
2015-11-02,3896.9
2015-11-03,3922.65
2015-11-04,3928.0
2015-11-05,3895.05
2015-11-06,3853.0
2015-11-09,3897.35
2015-11-10,3890.5
2015-11-11,3884.4
2015-11-13,3899.3
2015-11-16,3889.3
2015-11-17,3919.55
2015-11-18,3898.75
2015-11-19,3961.7
2015-11-20,3923.25
2015-11-23,3938.8
2015-11-24,3890.85
2015-11-26,4046.7
2015-11-27,4069.95
2015-11-30,4416.95
2015-12-01,4289.15
2015-12-02,4274.0
2015-12-03,4290.6
2015-12-04,4277.85
2015-12-07,4292.85
2015-12-08,4273.8
2015-12-09,4175.3
2015-12-10,4211.4
2015-12-11,4190.7
2015-12-14,4172.45
2015-12-15,4159.55
2015-12-16,4140.7
2015-12-17,4125.75
2015-12-18,4153.25
2015-12-21,4189.4
2015-12-22,4278.1
2015-12-23,4333.85
2015-12-24,4360.15
2015-12-28,4470.6
2015-12-29,4432.35
2015-12-30,4423.15
2015-12-31,4447.6
2016-01-01,4396.35
2016-01-04,4356.1
2016-01-05,4417.7
2016-01-06,4339.25
2016-01-07,4314.1
2016-01-08,4303.9
2016-01-11,4204.85
2016-01-12,4160.45
2016-01-13,4165.0
2016-01-14,4203.5
2016-01-15,4166.45
2016-01-18,3894.55
2016-01-19,3960.9
2016-01-20,3897.0
2016-01-21,3931.3
2016-01-22,3961.65
2016-01-25,3940.35
2016-01-27,3911.35
2016-01-28,3839.7
2016-01-29,3852.95
2016-02-01,3879.75
2016-02-02,3864.0
2016-02-03,3932.0
2016-02-04,3953.3
2016-02-05,3968.7
2016-02-08,3912.4
2016-02-09,3868.65
2016-02-10,3872.75
2016-02-11,3781.85
2016-02-12,3773.6
2016-02-15,3834.2
2016-02-16,3745.45
2016-02-17,3646.7
2016-02-18,3694.7
2016-02-19,3769.55
2016-02-22,3700.2
2016-02-23,3706.15
2016-02-24,3666.6
2016-02-25,3670.75
2016-02-26,3722.3
2016-02-29,3713.05
2016-03-01,3791.15
2016-03-02,3695.05
2016-03-03,3633.55
2016-03-04,3605.85
2016-03-08,3595.6
2016-03-09,3621.4
2016-03-10,3621.95
2016-03-11,3618.35
2016-03-14,3674.9
2016-03-15,3583.75
2016-03-16,3540.55
2016-03-17,3516.95
2016-03-18,3559.1
2016-03-21,3502.65
2016-03-22,3507.9
2016-03-23,3694.2
2016-03-28,3774.7
2016-03-29,3804.05
2016-03-30,3860.9
2016-03-31,3894.55
2016-04-01,3883.5
2016-04-04,3883.35
2016-04-05,3852.5
2016-04-06,3829.65
2016-04-07,3790.75
2016-04-08,3836.35
2016-04-11,3885.45
2016-04-12,3930.1
2016-04-13,4004.3
2016-04-18,4185.5
2016-04-20,4085.95
2016-04-21,4172.85
2016-04-22,4196.85
2016-04-25,4182.7
2016-04-26,4008.0
2016-04-27,3967.8
2016-04-28,4061.8
2016-04-29,4139.0
2016-05-02,4125.5
2016-05-03,4150.25
2016-05-04,4156.05
2016-05-05,4151.8
2016-05-06,4197.25
2016-05-09,4219.25
2016-05-10,4247.15
2016-05-11,4233.55
2016-05-12,4276.7
2016-05-13,4243.6
2016-05-16,4345.85
2016-05-17,4322.75
2016-05-18,4417.15
2016-05-19,4380.6
2016-05-20,4217.6
2016-05-23,4187.6
2016-05-24,4174.85
2016-05-25,4205.85
2016-05-26,4395.55
2016-05-27,4345.6
2016-05-30,4389.2
2016-05-31,4323.4
2016-06-01,4341.65
2016-06-02,4321.4
2016-06-03,4289.7
2016-06-06,4284.5
2016-06-07,4263.75
2016-06-08,4262.2
2016-06-09,4259.2
2016-06-10,4261.65
2016-06-13,4247.6
2016-06-14,4184.1
2016-06-15,4166.95
2016-06-16,4276.35
2016-06-17,4258.85
2016-06-20,4245.6
2016-06-21,4285.4
2016-06-22,4288.5
2016-06-23,4267.35
2016-06-24,4104.9
2016-06-27,4094.4
2016-06-28,3996.65
2016-06-29,4000.1
2016-06-30,4030.35
2016-07-01,4009.8
2016-07-04,4002.4
2016-07-05,3950.3
2016-07-07,3936.6
2016-07-08,3889.65
2016-07-11,3916.6
2016-07-12,3929.1
2016-07-13,3948.75
2016-07-14,3946.15
2016-07-15,3924.05
2016-07-18,3876.25
2016-07-19,3919.95
2016-07-20,3922.25
2016-07-21,3899.5
2016-07-22,3908.85
2016-07-25,3874.35
2016-07-26,3835.0
2016-07-27,3773.4
2016-07-28,3751.95
2016-07-29,3701.15
2016-08-01,3640.65
2016-08-02,3678.45
2016-08-03,3649.15
2016-08-04,3680.2
2016-08-05,3700.7
2016-08-08,3728.9
2016-08-09,3702.15
2016-08-10,3706.55
2016-08-11,3617.2
2016-08-12,3610.4
2016-08-16,3635.75
2016-08-17,3628.9
2016-08-18,3628.7
2016-08-19,3599.65
2016-08-22,3600.1
2016-08-23,3624.3
2016-08-24,3623.15
2016-08-25,3585.95
2016-08-26,3790.25
2016-08-29,3963.65
2016-08-30,3966.45
2016-08-31,3870.7
2016-09-01,3784.3
2016-09-02,3796.75
2016-09-06,3826.55
2016-09-07,3819.05
2016-09-08,3929.3
2016-09-09,3852.0
2016-09-12,3875.75
2016-09-14,3848.25
2016-09-15,3869.5
2016-09-16,3892.3
2016-09-19,3832.05
2016-09-20,3795.1
2016-09-21,3841.1
2016-09-22,3934.95
2016-09-23,3883.7
2016-09-26,3869.5
2016-09-27,3872.45
2016-09-28,3903.85
2016-09-29,3891.3
2016-09-30,3922.9
2016-10-03,4081.85
2016-10-04,4096.45
2016-10-05,4112.25
2016-10-06,4078.55
2016-10-07,4166.0
2016-10-10,4197.3
2016-10-13,4152.95
2016-10-14,4107.25
2016-10-17,4125.6
2016-10-18,4214.0
2016-10-19,4160.8
2016-10-20,4148.85
2016-10-21,4122.5
2016-10-24,4172.3
2016-10-25,4213.0
2016-10-26,4192.75
2016-10-27,4296.55
2016-10-28,4253.85
2016-10-30,4283.75
2016-11-01,4282.95
2016-11-02,4308.05
2016-11-03,4274.2
2016-11-04,4153.15
2016-11-07,4082.25
2016-11-08,4049.3
2016-11-09,4154.75
2016-11-10,4209.7
2016-11-11,4091.6
2016-11-15,3996.0
2016-11-16,4009.6
2016-11-17,3982.55
2016-11-18,3946.8
2016-11-21,3903.7
2016-11-22,3969.8
2016-11-23,3967.9
2016-11-24,3991.4
2016-11-25,3989.85
2016-11-28,3937.2
2016-11-29,3962.45
2016-11-30,3962.15
2016-12-01,3925.25
2016-12-02,3922.4
2016-12-05,3914.75
2016-12-06,3959.65
2016-12-07,3969.6
2016-12-08,3989.4
2016-12-09,3958.9
2016-12-12,3938.35
2016-12-13,3897.9
2016-12-14,3894.7
2016-12-15,3900.8
2016-12-16,3920.0
2016-12-19,3934.25
2016-12-20,3968.95
2016-12-21,3976.4
2016-12-22,3967.45
2016-12-23,3966.45
2016-12-26,3954.6
2016-12-27,3951.8
2016-12-28,3984.25
2016-12-29,3983.95
2016-12-30,3984.95
2017-01-02,3992.35
2017-01-03,3947.85
2017-01-04,3941.4
2017-01-05,3975.45
2017-01-06,3992.7
2017-01-09,3979.4
2017-01-10,3986.45
2017-01-11,4047.8
2017-01-12,4034.3
2017-01-13,4001.4
2017-01-16,4034.45
2017-01-17,3990.75
2017-01-18,4066.25
2017-01-19,4061.65
2017-01-20,4035.55
2017-01-23,4060.55
2017-01-24,4084.9
2017-01-25,4116.4
2017-01-27,4118.3
2017-01-30,4123.1
2017-01-31,4112.4
2017-02-01,4149.25
2017-02-02,4093.85
2017-02-03,4106.6
2017-02-06,4089.6
2017-02-07,4342.5
2017-02-08,4314.7
2017-02-09,4317.15
2017-02-10,4212.55
2017-02-13,4140.3
2017-02-14,4060.2
2017-02-15,4056.05
2017-02-16,4036.9
2017-02-17,4051.1
2017-02-20,4118.5
2017-02-21,4179.65
2017-02-22,4128.05
2017-02-23,4128.3
2017-02-27,4164.4
2017-02-28,4193.65
2017-03-01,4199.15
2017-03-02,4161.8
2017-03-03,4181.05
2017-03-06,4161.9
2017-03-07,4159.35
2017-03-08,4168.05
2017-03-09,4168.2
2017-03-10,4188.55
2017-03-14,4193.3
2017-03-15,4169.25
2017-03-16,4186.2
2017-03-17,4170.95
2017-03-20,4171.1
2017-03-21,4169.75
2017-03-22,4089.9
2017-03-23,4059.25
2017-03-24,4053.8
2017-03-27,4122.55
2017-03-28,4093.0
2017-03-29,4089.7
2017-03-30,4099.9
2017-03-31,4114.8
2017-04-03,4140.35
2017-04-05,4135.05
2017-04-06,4132.0
2017-04-07,4099.4
2017-04-10,4138.4
2017-04-11,4151.5
2017-04-12,4159.8
2017-04-13,4189.45
2017-04-17,4168.1
2017-04-18,4179.45
2017-04-19,4184.5
2017-04-20,4189.55
2017-04-21,4149.05
2017-04-24,4191.7
2017-04-25,4193.3
2017-04-26,4176.5
2017-04-27,4190.7
2017-04-28,4196.85
2017-05-02,4171.75
2017-05-03,4171.9
2017-05-04,4300.15
2017-05-05,4197.65
2017-05-08,4207.5
2017-05-09,4195.65
2017-05-10,4197.9
2017-05-11,4305.7
2017-05-12,4275.95
2017-05-15,4198.6
2017-05-16,4232.5
2017-05-17,4236.8
2017-05-18,4161.7
2017-05-19,4222.9
2017-05-22,4170.9
2017-05-23,4119.9
2017-05-24,4070.2
2017-05-25,4060.1
2017-05-26,4059.9
2017-05-29,4039.3
2017-05-30,4039.85
2017-05-31,4039.45
2017-06-01,4022.7
2017-06-02,4042.6
2017-06-05,4045.5
2017-06-06,4034.1
2017-06-07,4036.9
2017-06-08,4039.65
2017-06-09,4026.95
2017-06-12,4015.95
2017-06-13,4024.8
2017-06-14,3999.75
2017-06-15,3952.4
2017-06-16,3999.5
2017-06-19,4018.45
2017-06-20,4048.35
2017-06-21,4134.4
2017-06-22,4155.4
2017-06-23,4060.65
2017-06-27,4032.25
2017-06-28,4028.6
2017-06-29,4013.3
2017-06-30,4032.25
2017-07-03,4039.15
2017-07-04,4035.1
2017-07-05,4033.3
2017-07-06,4037.15
2017-07-07,4028.5
2017-07-10,4034.9
2017-07-11,4017.45
2017-07-12,4009.35
2017-07-13,4018.15
2017-07-14,3977.6
2017-07-17,3991.4
2017-07-18,3977.15
2017-07-19,3979.6
2017-07-20,4005.7
2017-07-21,3963.1
2017-07-24,3976.55
2017-07-25,3975.25
2017-07-26,3978.6
2017-07-27,3944.6
2017-07-28,3958.3
2017-07-31,3939.45
2017-08-01,3923.55
2017-08-02,3891.85
2017-08-03,3817.3
2017-08-04,3925.7
2017-08-07,3927.3
2017-08-08,3905.8
2017-08-09,3930.5
2017-08-10,3877.6
2017-08-11,3892.4
2017-08-14,3912.9
2017-08-16,3952.2
2017-08-17,3925.6
2017-08-18,3871.2
2017-08-21,3902.1
2017-08-22,3834.5
2017-08-23,3886.05
2017-08-24,3828.2
2017-08-28,3866.55
2017-08-29,3866.5
2017-08-30,3891.65
2017-08-31,3886.9
2017-09-01,3923.15
2017-09-04,3937.2
2017-09-05,3938.85
2017-09-06,3944.8
2017-09-07,3945.55
2017-09-08,3944.4
2017-09-11,3967.1
2017-09-12,3928.4
2017-09-13,3927.75
2017-09-14,3831.85
2017-09-15,3797.85
2017-09-18,3817.95
2017-09-19,3876.9
