Date,BSLGOLDETF
2013-09-04,3096.8
2013-09-05,3069.3
2013-09-06,2986.45
2013-09-10,3028.0
2013-09-11,2910.75
2013-09-12,2960.0
2013-09-13,2875.15
2013-09-16,2860.55
2013-09-17,2900.0
2013-09-18,2859.0
2013-09-19,2930.0
2013-09-20,2918.15
2013-09-23,2909.5
2013-09-24,2896.05
2013-09-25,2903.35
2013-09-26,2870.0
2013-09-27,2898.0
2013-09-30,2936.65
2013-10-01,2940.0
2013-10-03,2860.05
2013-10-04,2910.0
2013-10-07,2945.0
2013-10-08,2907.25
2013-10-09,2892.0
2013-10-10,2928.6
2013-10-11,2862.55
2013-10-14,2900.0
2013-10-15,2880.0
2013-10-17,2965.7
2013-10-18,2960.1
2013-10-21,3009.45
2013-10-22,3005.0
2013-10-23,3032.45
2013-10-24,3066.95
2013-10-25,3018.1
2013-10-28,3060.85
2013-10-29,3075.8
2013-10-30,3012.7
2013-10-31,2977.1
2013-11-01,2952.4
2013-11-03,2992.95
2013-11-05,2954.55
2013-11-06,2960.0
2013-11-07,2950.0
2013-11-08,2998.5
2013-11-11,2924.5
2013-11-12,2988.5
2013-11-13,2999.6
2013-11-14,3000.0
2013-11-18,2984.0
2013-11-19,2980.85
2013-11-20,2956.6
2013-11-21,2990.0
2013-11-22,2980.0
2013-11-25,2932.6
2013-11-26,2951.2
2013-11-27,2941.65
2013-11-28,2927.65
2013-11-29,2969.0
2013-12-02,2939.2
2013-12-03,2949.15
2013-12-04,2930.0
2013-12-05,2975.05
2013-12-06,2923.65
2013-12-09,2905.0
2013-12-10,2949.9
2013-12-11,2924.6
2013-12-12,2910.0
2013-12-13,2948.1
2013-12-16,2920.0
2013-12-17,2899.35
2013-12-18,2878.65
2013-12-19,2889.2
2013-12-20,2900.0
2013-12-23,2915.45
2013-12-24,2875.75
2013-12-26,2852.5
2013-12-27,2872.85
2013-12-30,2845.5
2013-12-31,2840.9
2014-01-01,2847.15
2014-01-02,2899.5
2014-01-03,2922.45
2014-01-06,2906.5
2014-01-07,2914.9
2014-01-08,2862.0
2014-01-09,2845.0
2014-01-10,2870.0
2014-01-13,2849.75
2014-01-14,2905.0
2014-01-15,2844.7
2014-01-16,2845.0
2014-01-17,2870.0
2014-01-20,2870.0
2014-01-21,2848.35
2014-01-22,2854.25
2014-01-23,2855.0
2014-01-24,2866.4
2014-01-27,2903.5
2014-01-28,2854.0
2014-01-29,2850.0
2014-01-30,2894.05
2014-01-31,2842.0
2014-02-03,2875.0
2014-02-04,2935.0
2014-02-05,2933.0
2014-02-06,2940.9
2014-02-07,2870.0
2014-02-10,2895.35
2014-02-11,2944.2
2014-02-12,2910.0
2014-02-13,2910.0
2014-02-14,2914.0
2014-02-17,2960.0
2014-02-18,2989.45
2014-02-19,2990.0
2014-02-20,2950.25
2014-02-21,2960.0
2014-02-24,2966.45
2014-02-25,2952.0
2014-02-26,2974.65
2014-02-28,2950.2
2014-03-03,2978.85
2014-03-04,3009.0
2014-03-05,2994.45
2014-03-06,2936.15
2014-03-07,2938.3
2014-03-10,2891.6
2014-03-11,2922.9
2014-03-12,2964.0
2014-03-13,2927.05
2014-03-14,2919.3
2014-03-18,2931.35
2014-03-19,2916.0
2014-03-20,2896.0
2014-03-21,2890.45
2014-03-22,2908.55
2014-03-24,2910.0
2014-03-25,2854.8
2014-03-26,2840.0
2014-03-27,2800.0
2014-03-28,2781.6
2014-03-31,2771.95
2014-04-01,2760.0
2014-04-02,2760.0
2014-04-03,2764.2
2014-04-04,2765.0
2014-04-07,2750.0
2014-04-09,2794.85
2014-04-10,2819.0
2014-04-11,2834.75
2014-04-15,2840.0
2014-04-16,2884.55
2014-04-17,2845.8
2014-04-21,2840.7
2014-04-22,2840.0
2014-04-23,2895.0
2014-04-25,2890.0
2014-04-28,2903.45
2014-04-29,2918.05
2014-04-30,2873.05
2014-05-02,2912.5
2014-05-05,2899.6
2014-05-06,2899.75
2014-05-07,2930.8
2014-05-08,2850.35
2014-05-09,2867.95
2014-05-12,2863.5
2014-05-13,2816.15
2014-05-14,2859.0
2014-05-15,2825.45
2014-05-16,2764.15
2014-05-19,2740.0
2014-05-20,2745.0
2014-05-21,2783.75
2014-05-22,2665.9
2014-05-23,2654.8
2014-05-26,2630.75
2014-05-27,2620.05
2014-05-28,2616.4
2014-05-29,2600.0
2014-05-30,2625.0
2014-06-02,2625.25
2014-06-03,2545.2
2014-06-04,2593.0
2014-06-05,2526.5
2014-06-06,2565.05
2014-06-09,2565.2
2014-06-10,2597.0
2014-06-11,2590.5
2014-06-12,2582.1
2014-06-13,2625.4
2014-06-16,2651.75
2014-06-17,2691.95
2014-06-18,2650.0
2014-06-19,2647.5
2014-06-20,2688.9
2014-06-23,2740.1
2014-06-24,2768.25
2014-06-25,2700.5
2014-06-26,2718.0
2014-06-27,2720.5
2014-06-30,2690.0
2014-07-01,2707.5
2014-07-02,2724.95
2014-07-03,2710.0
2014-07-04,2719.0
2014-07-07,2668.2
2014-07-08,2678.0
2014-07-09,2653.65
2014-07-10,2790.3
2014-07-11,2742.0
2014-07-14,2695.6
2014-07-15,2672.0
2014-07-16,2690.0
2014-07-17,2657.4
2014-07-18,2661.0
2014-07-21,2722.65
2014-07-22,2700.0
2014-07-23,2700.75
2014-07-25,2671.0
2014-07-28,2722.35
2014-07-30,2720.45
2014-07-31,2672.65
2014-08-01,2690.0
2014-08-04,2699.9
2014-08-05,2679.75
2014-08-06,2676.1
2014-08-07,2755.05
2014-08-08,2800.0
2014-08-11,2730.55
2014-08-12,2716.05
2014-08-13,2703.35
2014-08-14,2750.0
2014-08-18,2716.3
2014-08-19,2712.5
2014-08-20,2700.0
2014-08-21,2687.95
2014-08-22,2667.0
2014-08-25,2657.1
2014-08-26,2686.45
2014-08-27,2682.0
2014-08-28,2656.4
2014-09-01,2699.95
2014-09-02,2679.95
2014-09-03,2637.3
2014-09-04,2668.6
2014-09-05,2677.9
2014-09-08,2675.0
2014-09-09,2642.0
2014-09-10,2646.1
2014-09-11,2628.0
2014-09-12,2612.0
2014-09-15,2609.8
2014-09-16,2611.7
2014-09-17,2584.3
2014-09-18,2565.3
2014-09-19,2589.4
2014-09-22,2551.85
2014-09-23,2580.65
2014-09-24,2604.8
2014-09-25,2573.55
2014-09-26,2630.0
2014-09-29,2566.0
2014-10-01,2617.95
2014-10-07,2620.45
2014-10-08,2597.15
2014-10-09,2628.95
2014-10-10,2572.55
2014-10-13,2617.9
2014-10-14,2647.0
2014-10-16,2644.35
2014-10-17,2607.35
2014-10-20,2600.05
2014-10-21,2695.55
2014-10-22,2650.55
2014-10-23,2617.55
2014-10-27,2598.1
2014-10-28,2600.0
2014-10-29,2580.0
2014-10-30,2550.55
2014-10-31,2539.0
2014-11-03,2529.1
2014-11-05,2499.0
2014-11-07,2487.55
2014-11-10,2562.25
2014-11-11,2539.95
2014-11-12,2490.0
2014-11-13,2525.0
2014-11-14,2482.7
2014-11-17,2529.95
2014-11-18,2549.9
2014-11-19,2548.0
2014-11-20,2494.4
2014-11-21,2520.0
2014-11-24,2537.85
2014-11-25,2540.3
2014-11-26,2541.0
2014-11-27,2506.55
2014-11-28,2500.0
2014-12-01,2510.0
2014-12-02,2500.05
2014-12-03,2545.0
2014-12-04,2505.75
2014-12-05,2520.0
2014-12-08,2529.95
2014-12-09,2535.0
2014-12-10,2589.0
2014-12-11,2590.75
2014-12-12,2580.0
2014-12-15,2590.0
2014-12-16,2570.0
2014-12-17,2570.0
2014-12-18,2598.35
2014-12-19,2550.0
2014-12-22,2533.75
2014-12-23,2525.0
2014-12-24,2550.0
2014-12-26,2560.0
2014-12-29,2560.0
2014-12-30,2617.3
2014-12-31,2575.0
2015-01-01,2619.7
2015-01-02,2600.0
2015-01-05,2600.0
2015-01-06,2600.0
2015-01-07,2600.0
2015-01-08,2568.2
2015-01-09,2575.0
2015-01-12,2625.0
2015-01-13,2605.0
2015-01-14,2625.0
2015-01-15,2545.05
2015-01-16,2650.0
2015-01-19,2670.0
2015-01-20,2658.45
2015-01-21,2670.05
2015-01-22,2690.0
2015-01-23,2690.0
2015-01-27,2642.4
2015-01-28,2675.0
2015-01-29,2675.0
2015-01-30,2653.35
2015-02-02,2640.05
2015-02-03,2698.95
2015-02-04,2623.15
2015-02-05,2670.0
2015-02-06,2643.1
2015-02-09,2665.8
2015-02-11,2596.25
2015-02-12,2600.0
2015-02-13,2600.0
2015-02-16,2595.0
2015-02-18,2599.65
2015-02-19,2570.0
2015-02-20,2549.3
2015-02-23,2593.0
2015-02-24,2536.0
2015-02-25,2526.1
2015-02-26,2555.0
2015-02-27,2559.95
2015-02-28,2510.0
2015-03-02,2534.6
2015-03-03,2519.5
2015-03-04,2611.4
2015-03-05,2526.15
2015-03-09,2500.0
2015-03-10,2474.2
2015-03-11,2500.0
2015-03-12,2491.25
2015-03-13,2489.0
2015-03-16,2485.0
2015-03-17,2485.0
2015-03-18,2452.85
2015-03-19,2480.0
2015-03-20,2475.0
2015-03-23,2519.0
2015-03-24,2479.0
2015-03-25,2515.0
2015-03-26,2575.35
2015-03-27,2508.35
2015-03-30,2575.0
2015-03-31,2520.05
2015-04-01,2501.5
2015-04-06,2583.9
2015-04-07,2553.65
2015-04-08,2616.0
2015-04-09,2510.0
2015-04-10,2560.0
2015-04-13,2550.0
2015-04-15,2570.0
2015-04-16,2521.5
2015-04-17,2564.0
2015-04-20,2540.0
2015-04-21,2575.0
2015-04-22,2570.0
2015-04-23,2550.0
2015-04-24,2565.95
2015-04-27,2552.0
2015-04-28,2550.0
2015-04-29,2556.45
2015-04-30,2609.0
2015-05-04,2545.05
2015-05-05,2527.85
2015-05-06,2538.6
2015-05-07,2542.0
2015-05-08,2580.0
2015-05-11,2570.0
2015-05-12,2552.95
2015-05-13,2557.15
2015-05-14,2585.8
2015-05-15,2630.0
2015-05-18,2635.0
2015-05-19,2598.75
2015-05-20,2573.1
2015-05-21,2586.6
2015-05-22,2575.0
2015-05-25,2600.95
2015-05-26,2580.0
2015-05-27,2579.75
2015-05-28,2540.1
2015-06-01,2540.35
2015-06-02,2535.0
2015-06-03,2537.05
2015-06-04,2594.95
2015-06-05,2534.4
2015-06-08,2549.85
2015-06-09,2521.7
2015-06-10,2554.95
2015-06-11,2520.0
2015-06-12,2550.0
2015-06-15,2569.95
2015-06-16,2538.15
2015-06-17,2512.0
2015-06-18,2559.75
2015-06-19,2599.95
2015-06-22,2532.5
2015-06-23,2570.0
2015-06-24,2555.0
2015-06-25,2502.0
2015-06-26,2544.95
2015-06-29,2510.5
2015-06-30,2540.0
2015-07-01,2535.0
2015-07-02,2491.5
2015-07-03,2487.2
2015-07-06,2533.0
2015-07-07,2495.0
2015-07-08,2526.0
2015-07-09,2494.45
2015-07-10,2480.15
2015-07-13,2510.0
2015-07-14,2464.0
2015-07-15,2472.35
2015-07-16,2460.05
2015-07-17,2478.0
2015-07-20,2484.95
2015-07-21,2431.4
2015-07-22,2402.0
2015-07-23,2417.5
2015-07-24,2434.0
2015-07-27,2389.35
2015-07-28,2416.9
2015-07-29,2390.0
2015-07-30,2391.95
2015-07-31,2364.4
2015-08-03,2372.25
2015-08-04,2371.6
2015-08-05,2374.95
2015-08-06,2359.7
2015-08-07,2365.0
2015-08-10,2388.5
2015-08-11,2439.0
2015-08-12,2474.0
2015-08-13,2462.0
2015-08-14,2487.0
2015-08-17,2460.05
2015-08-18,2494.95
2015-08-19,2480.0
2015-08-20,2510.0
2015-08-21,2530.0
2015-08-24,2508.5
2015-08-25,2500.0
2015-08-26,2442.0
2015-08-27,2508.0
2015-08-28,2500.0
2015-09-01,2519.0
2015-09-02,2491.1
2015-09-03,2535.8
2015-09-04,2465.5
2015-09-07,2518.95
2015-09-08,2511.65
2015-09-09,2451.15
2015-09-10,2454.95
2015-09-11,2487.0
2015-09-14,2482.95
2015-09-15,2476.95
2015-09-16,2484.95
2015-09-18,2483.0
2015-09-21,2450.0
2015-09-22,2466.0
2015-09-23,2469.2
2015-09-24,2484.0
2015-09-28,2484.0
2015-09-29,2458.5
2015-09-30,2418.0
2015-10-01,2429.95
2015-10-05,2387.55
2015-10-06,2393.1
2015-10-07,2390.25
2015-10-08,2408.95
2015-10-09,2386.5
2015-10-12,2400.0
2015-10-13,2414.95
2015-10-14,2402.8
2015-10-15,2412.2
2015-10-16,2435.0
2015-10-19,2450.0
2015-10-20,2465.8
2015-10-21,2488.3
2015-10-23,2450.0
2015-10-26,2482.0
2015-10-27,2408.0
2015-10-28,2460.0
2015-11-02,2457.75
2015-11-03,2403.4
2015-11-04,2400.0
2015-11-05,2400.0
2015-11-09,2382.7
2015-11-10,2360.0
2015-11-11,2363.0
2015-11-13,2335.1
2015-11-16,2302.15
2015-11-17,2270.75
2015-11-18,2290.0
2015-11-19,2298.95
2015-11-20,2340.75
2015-11-23,2265.15
2015-11-24,2273.5
2015-11-26,2295.0
2015-11-27,2267.5
2015-11-30,2255.0
2015-12-01,2298.0
2015-12-02,2261.2
2015-12-03,2270.0
2015-12-04,2299.0
2015-12-07,2280.05
2015-12-08,2280.0
2015-12-09,2280.0
2015-12-10,2265.05
2015-12-11,2250.0
2015-12-14,2252.05
2015-12-15,2277.95
2015-12-16,2432.2
2015-12-17,2400.0
2015-12-18,2420.85
2015-12-21,2401.75
2015-12-22,2430.0
2015-12-23,2468.9
2015-12-24,2384.0
2015-12-28,2400.0
2015-12-29,2410.0
2015-12-30,2399.0
2015-12-31,2390.0
2016-01-01,2359.0
2016-01-04,2417.6
2016-01-05,2420.0
2016-01-06,2377.0
2016-01-07,2479.0
2016-01-08,2430.0
2016-01-11,2415.85
2016-01-12,2401.35
2016-01-13,2385.0
2016-01-14,2475.0
2016-01-15,2427.7
2016-01-18,2450.0
2016-01-19,2485.0
2016-01-20,2500.0
2016-01-21,2525.0
2016-01-22,2450.8
2016-01-25,2519.95
2016-01-27,2506.1
2016-01-28,2515.0
2016-01-29,2515.0
2016-02-01,2530.0
2016-02-03,2559.0
2016-02-04,2530.55
2016-02-05,2674.0
2016-02-08,2625.0
2016-02-09,2660.0
2016-02-10,2645.35
2016-02-11,2630.05
2016-02-12,2736.75
2016-02-15,2718.75
2016-02-16,2700.0
2016-02-17,2663.5
2016-02-18,2670.0
2016-02-19,2735.0
2016-02-22,2670.05
2016-02-23,2728.0
2016-02-24,2731.1
2016-02-25,2752.4
2016-02-26,2690.75
2016-02-29,2749.95
2016-03-01,2758.4
2016-03-02,2714.45
2016-03-03,2703.7
2016-03-04,2788.95
2016-03-08,2835.0
2016-03-09,2763.7
2016-03-10,2800.0
2016-03-11,2795.0
2016-03-14,2800.0
2016-03-15,2750.0
2016-03-16,2798.2
2016-03-17,2712.0
2016-03-18,2742.3
2016-03-21,2687.55
2016-03-22,2701.0
2016-03-23,2700.0
2016-03-28,2784.0
2016-03-29,2650.0
2016-03-30,2651.1
2016-03-31,2660.0
2016-04-01,2641.05
2016-04-05,2757.0
2016-04-06,2665.0
2016-04-07,2718.55
2016-04-08,2722.75
2016-04-11,2774.95
2016-04-12,2775.0
2016-04-13,2774.0
2016-04-18,2724.65
2016-04-20,2735.0
2016-04-21,2835.2
2016-04-22,2784.8
2016-04-25,2731.3
2016-04-26,2765.0
2016-04-27,2765.0
2016-04-28,2818.0
2016-04-29,2820.0
2016-05-02,2870.0
2016-05-03,2850.05
2016-05-04,2850.0
2016-05-05,2800.2
2016-05-06,2800.0
2016-05-09,2848.6
2016-05-10,2846.95
2016-05-12,2789.0
2016-05-13,2801.4
2016-05-16,2805.45
2016-05-17,2863.0
2016-05-18,2838.85
2016-05-19,2830.0
2016-05-20,2800.0
2016-05-23,2813.0
2016-05-24,2813.0
2016-05-25,2732.7
2016-05-26,2727.0
2016-05-27,2683.8
2016-05-30,2745.0
2016-05-31,2725.0
2016-06-01,2743.7
2016-06-02,2721.15
2016-06-03,2705.1
2016-06-06,2731.0
2016-06-07,2840.0
2016-06-08,2755.0
2016-06-09,2750.0
2016-06-10,2737.65
2016-06-13,2830.0
2016-06-14,2810.0
2016-06-15,2824.95
2016-06-16,2879.95
2016-06-17,2785.55
2016-06-20,2786.2
2016-06-21,2800.1
2016-06-22,2839.05
2016-06-23,2749.1
2016-06-24,2896.2
2016-06-27,2897.1
2016-06-28,2889.6
2016-06-29,2873.0
2016-06-30,2864.4
2016-07-01,2914.1
2016-07-04,2920.0
2016-07-05,2930.0
2016-07-07,2970.9
2016-07-08,2960.0
2016-07-11,2918.8
2016-07-12,2950.05
2016-07-13,2952.0
2016-07-14,2947.1
2016-07-15,2911.7
2016-07-18,2939.6
2016-07-19,2938.0
2016-07-20,2900.0
2016-07-21,2882.0
2016-07-22,2875.7
2016-07-25,2900.0
2016-07-26,2918.0
2016-07-27,2929.0
2016-07-28,2941.0
2016-07-29,2926.5
2016-08-01,2916.2
2016-08-02,2950.0
2016-08-03,2979.85
2016-08-04,2925.0
2016-08-05,2969.0
2016-08-08,2920.0
2016-08-09,2926.3
2016-08-10,2960.0
2016-08-11,2955.0
2016-08-12,2980.0
2016-08-16,2973.0
2016-08-18,2979.0
2016-08-19,2980.0
2016-08-22,2955.0
2016-08-23,2970.0
2016-08-24,2990.0
2016-08-25,2950.0
2016-08-29,2970.0
2016-08-30,2979.95
2016-08-31,2962.4
2016-09-01,2920.35
2016-09-02,2950.15
2016-09-06,2937.5
2016-09-07,2980.0
2016-09-08,2951.0
2016-09-09,2937.6
2016-09-12,2969.0
2016-09-14,2977.3
2016-09-15,2950.0
2016-09-16,2930.0
2016-09-19,2950.0
2016-09-20,2944.95
2016-09-21,2958.0
2016-09-22,2995.1
2016-09-23,2981.05
2016-09-26,2975.0
2016-09-27,2965.0
2016-09-28,2946.05
2016-09-29,2968.95
2016-09-30,2998.9
2016-10-03,2990.0
2016-10-04,3018.0
2016-10-05,2898.75
2016-10-06,2869.65
2016-10-07,2847.0
2016-10-10,2873.95
2016-10-13,2859.6
2016-10-14,2868.95
2016-10-17,2872.75
2016-10-18,2846.15
2016-10-19,2839.8
2016-10-20,2884.0
2016-10-21,2841.85
2016-10-24,2825.0
2016-10-25,2825.0
2016-10-26,2840.0
2016-10-27,2840.05
2016-10-28,2924.0
2016-10-30,2913.9
2016-11-01,2850.2
2016-11-02,2913.65
2016-11-03,2928.0
2016-11-04,2909.0
2016-11-07,2906.0
2016-11-08,2900.0
2016-11-09,2975.0
2016-11-10,2905.4
2016-11-11,2890.35
2016-11-15,2902.7
2016-11-16,2850.0
2016-11-17,2851.0
2016-11-18,2909.8
2016-11-21,2782.0
2016-11-22,2814.0
2016-11-23,2780.0
2016-11-24,2752.75
2016-11-25,2749.95
2016-11-28,2740.0
2016-11-29,2800.0
2016-11-30,2736.55
2016-12-01,2737.0
2016-12-05,2758.0
2016-12-06,2730.0
2016-12-07,2700.0
2016-12-08,2696.4
2016-12-09,2695.0
2016-12-12,2681.0
2016-12-13,2686.0
2016-12-14,2684.0
2016-12-15,2653.0
2016-12-16,2635.0
2016-12-19,2625.05
2016-12-20,2650.0
2016-12-21,2611.25
2016-12-22,2618.95
2016-12-23,2595.5
2016-12-26,2591.0
2016-12-27,2588.75
2016-12-28,2618.0
2016-12-29,2626.4
2016-12-30,2679.95
2017-01-02,2674.0
2017-01-03,2699.0
2017-01-04,2731.95
2017-01-05,2699.0
2017-01-09,2811.5
2017-01-10,2749.0
2017-01-11,2738.05
2017-01-12,2751.9
2017-01-13,2796.55
2017-01-16,2782.0
2017-01-17,2780.0
2017-01-18,2809.95
2017-01-19,2765.0
2017-01-20,2775.0
2017-01-23,2800.0
2017-01-24,2800.0
2017-01-25,2770.45
2017-01-27,2800.0
2017-01-30,2705.0
2017-01-31,2731.7
2017-02-01,2775.0
2017-02-03,2734.0
2017-02-06,2803.95
2017-02-07,2756.0
2017-02-08,2821.0
2017-02-09,2797.3
2017-02-10,2775.0
2017-02-13,2747.0
2017-02-14,2774.0
2017-02-15,2790.0
2017-02-16,2800.0
2017-02-17,2824.0
2017-02-20,2752.0
2017-02-21,2783.0
2017-02-23,2795.0
2017-02-27,2827.0
2017-02-28,2824.95
2017-03-01,2795.0
2017-03-02,2809.0
2017-03-03,2762.0
2017-03-06,2799.85
2017-03-07,2800.0
2017-03-08,2799.9
2017-03-09,2844.95
2017-03-10,2845.0
2017-03-14,2832.5
2017-03-15,2684.0
2017-03-16,2710.0
2017-03-17,2739.0
2017-03-20,2737.7
2017-03-21,2725.0
2017-03-22,2730.0
2017-03-23,2775.0
2017-03-24,2765.0
2017-03-27,2750.0
2017-03-28,2790.0
2017-03-29,2732.0
2017-03-30,2730.0
2017-03-31,2714.0
2017-04-03,2721.0
2017-04-05,2728.0
2017-04-06,2731.0
2017-04-07,2725.05
2017-04-10,2763.7
2017-04-12,2758.05
2017-04-13,2790.0
2017-04-17,2800.0
2017-04-18,2798.0
2017-04-19,2799.0
2017-04-20,2825.0
2017-04-21,2800.0
2017-04-24,2800.0
2017-04-25,2762.0
2017-04-26,2770.0
2017-04-27,2752.1
2017-04-28,2777.25
2017-05-02,2746.65
2017-05-03,2722.0
2017-05-04,2716.1
2017-05-05,2718.0
2017-05-08,2662.05
2017-05-09,2673.7
2017-05-10,2717.25
2017-05-11,2660.2
2017-05-12,2688.0
2017-05-15,2710.0
2017-05-16,2689.9
2017-05-17,2682.0
2017-05-18,2749.0
2017-05-19,2730.0
2017-05-22,2730.0
2017-05-23,2729.0
2017-05-24,2740.0
2017-05-25,2767.0
2017-05-26,2715.65
2017-05-29,2774.0
2017-05-30,2765.0
2017-06-01,2769.0
2017-06-02,2700.0
2017-06-05,2763.0
2017-06-06,2759.0
2017-06-07,2744.0
2017-06-08,2730.0
2017-06-09,2729.0
2017-06-12,2730.0
2017-06-13,2693.05
2017-06-14,2747.0
2017-06-15,2710.0
2017-06-16,2698.0
2017-06-19,2690.0
2017-06-20,2690.0
2017-06-21,2700.0
2017-06-22,2724.0
2017-06-23,2671.0
2017-06-27,2691.0
2017-06-28,2666.0
2017-06-29,2773.95
2017-06-30,2702.0
2017-07-03,2700.0
2017-07-04,2700.0
2017-07-05,2695.0
2017-07-06,2708.0
2017-07-07,2698.0
2017-07-10,2640.0
2017-07-11,2697.9
2017-07-12,2662.0
2017-07-13,2700.0
2017-07-14,2658.9
2017-07-17,2650.0
2017-07-18,2650.15
2017-07-19,2684.0
2017-07-20,2670.0
2017-07-21,2652.0
2017-07-24,2702.0
2017-07-25,2680.0
2017-07-26,2698.0
2017-07-27,2672.05
2017-07-28,2660.5
2017-07-31,2656.0
2017-08-01,2646.0
2017-08-02,2647.0
2017-08-03,2644.0
2017-08-04,2685.0
2017-08-07,2653.0
2017-08-08,2644.3
2017-08-09,2660.05
2017-08-10,2671.0
2017-08-11,2671.0
2017-08-14,2700.0
2017-08-16,2700.0
2017-08-17,2711.0
2017-08-18,2711.0
2017-08-21,2700.0
2017-08-22,2656.5
2017-08-23,2695.0
2017-08-24,2700.0
2017-08-28,2700.0
2017-08-29,2734.0
2017-08-30,2747.0
2017-08-31,2809.5
2017-09-01,2840.0
2017-09-04,2819.0
2017-09-05,2824.0
2017-09-06,2827.0
2017-09-07,2847.0
2017-09-08,2832.75
2017-09-11,2810.0
2017-09-12,2784.0
2017-09-13,2814.7
2017-09-14,2800.0
2017-09-15,2795.0
2017-09-18,2780.0
2017-09-19,2850.0
2017-09-20,2788.0
2017-09-21,2832.95
2017-09-22,2776.55
2017-09-25,2828.0
2017-09-26,2805.0
2017-09-27,2804.0
2017-09-28,2790.0
2017-09-29,2738.2
2017-10-03,2748.0
2017-10-04,2721.0
2017-10-05,2759.0
2017-10-06,2739.0
2017-10-09,2778.0
2017-10-10,2815.8
2017-10-11,2774.0
2017-10-12,2766.0
