Date,J&KBANK
2013-09-06,1151.1
2013-09-10,1207.65
2013-09-11,1184.7
2013-09-12,1175.85
2013-09-13,1152.35
2013-09-16,1123.1
2013-09-17,1127.7
2013-09-18,1138.4
2013-09-19,1182.8
2013-09-20,1146.6
2013-09-23,1122.5
2013-09-24,1115.2
2013-09-25,1136.8
2013-09-26,1130.1
2013-09-27,1129.45
2013-09-30,1138.65
2013-10-01,1159.2
2013-10-03,1157.5
2013-10-04,1140.8
2013-10-07,1133.85
2013-10-08,1103.9
2013-10-09,1106.5
2013-10-10,1109.75
2013-10-11,1107.9
2013-10-14,1130.0
2013-10-15,1155.4
2013-10-17,1168.55
2013-10-18,1190.05
2013-10-21,1197.9
2013-10-22,1218.55
2013-10-23,1222.45
2013-10-24,1220.85
2013-10-25,1239.45
2013-10-28,1212.2
2013-10-29,1227.15
2013-10-30,1226.0
2013-10-31,1303.95
2013-11-01,1296.45
2013-11-03,1298.55
2013-11-05,1288.7
2013-11-06,1287.1
2013-11-07,1278.25
2013-11-08,1293.35
2013-11-11,1268.45
2013-11-12,1261.25
2013-11-13,1229.45
2013-11-14,1223.95
2013-11-18,1224.6
2013-11-19,1244.25
2013-11-20,1230.5
2013-11-21,1201.9
2013-11-22,1184.3
2013-11-25,1190.8
2013-11-26,1201.4
2013-11-27,1203.5
2013-11-28,1212.55
2013-11-29,1216.7
2013-12-02,1240.45
2013-12-03,1240.3
2013-12-04,1225.05
2013-12-05,1244.15
2013-12-06,1252.35
2013-12-09,1249.15
2013-12-10,1249.85
2013-12-11,1254.05
2013-12-12,1255.8
2013-12-13,1243.7
2013-12-16,1230.0
2013-12-17,1274.15
2013-12-18,1312.6
2013-12-19,1331.8
2013-12-20,1424.45
2013-12-23,1467.8
2013-12-24,1405.55
2013-12-26,1391.25
2013-12-27,1412.75
2013-12-30,1432.15
2013-12-31,1436.4
2014-01-01,1433.85
2014-01-02,1449.55
2014-01-03,1456.65
2014-01-06,1426.35
2014-01-07,1452.65
2014-01-08,1439.8
2014-01-09,1450.0
2014-01-10,1403.95
2014-01-13,1385.4
2014-01-14,1349.75
2014-01-15,1367.15
2014-01-16,1369.8
2014-01-17,1351.9
2014-01-20,1386.3
2014-01-21,1443.5
2014-01-22,1426.15
2014-01-23,1408.6
2014-01-24,1360.65
2014-01-27,1298.5
2014-01-28,1300.8
2014-01-29,1294.2
2014-01-30,1272.15
2014-01-31,1386.2
2014-02-03,1320.9
2014-02-04,1351.5
2014-02-05,1347.85
2014-02-06,1326.25
2014-02-07,1346.35
2014-02-10,1332.25
2014-02-11,1351.95
2014-02-12,1375.75
2014-02-13,1368.55
2014-02-14,1341.65
2014-02-17,1308.55
2014-02-18,1319.75
2014-02-19,1321.85
2014-02-20,1317.5
2014-02-21,1334.4
2014-02-24,1359.9
2014-02-25,1354.2
2014-02-26,1349.7
2014-02-28,1333.5
2014-03-03,1336.25
2014-03-04,1332.95
2014-03-05,1355.55
2014-03-06,1380.65
2014-03-07,1413.65
2014-03-10,1472.25
2014-03-11,1542.6
2014-03-12,1530.2
2014-03-13,1484.3
2014-03-14,1475.35
2014-03-18,1489.25
2014-03-19,1511.8
2014-03-20,1499.55
2014-03-21,1524.4
2014-03-22,1517.6
2014-03-24,1513.75
2014-03-25,1487.65
2014-03-26,1496.05
2014-03-27,1514.3
2014-03-28,1508.5
2014-03-31,1538.0
2014-04-01,1623.45
2014-04-02,1650.4
2014-04-03,1679.65
2014-04-04,1665.3
2014-04-07,1664.15
2014-04-09,1734.9
2014-04-10,1737.5
2014-04-11,1702.9
2014-04-15,1632.45
2014-04-16,1665.95
2014-04-17,1708.85
2014-04-21,1711.0
2014-04-22,1739.8
2014-04-23,1770.6
2014-04-25,1770.85
2014-04-28,1750.55
2014-04-29,1759.75
2014-04-30,1675.05
2014-05-02,1674.25
2014-05-05,1678.4
2014-05-06,1668.2
2014-05-07,1661.45
2014-05-08,1687.15
2014-05-09,1792.05
2014-05-12,1855.95
2014-05-13,1869.95
2014-05-14,1889.05
2014-05-15,1796.25
2014-05-16,1827.25
2014-05-19,1847.6
2014-05-20,1837.65
2014-05-21,1820.25
2014-05-22,1836.45
2014-05-23,1860.4
2014-05-26,1881.25
2014-05-27,1865.7
2014-05-28,1850.2
2014-05-29,1837.65
2014-05-30,1498.05
2014-06-02,1507.4
2014-06-03,1535.7
2014-06-04,1541.4
2014-06-05,1569.05
2014-06-06,1607.7
2014-06-09,1659.2
2014-06-10,1655.2
2014-06-11,1622.3
2014-06-12,1629.65
2014-06-13,1630.1
2014-06-16,1619.65
2014-06-17,1629.0
2014-06-18,1597.45
2014-06-19,1563.95
2014-06-20,1523.15
2014-06-23,1553.05
2014-06-24,1546.85
2014-06-25,1538.05
2014-06-26,1546.05
2014-06-27,1540.45
2014-06-30,1562.05
2014-07-01,1583.35
2014-07-02,1613.15
2014-07-03,1596.05
2014-07-04,1603.3
2014-07-07,1607.75
2014-07-08,1590.55
2014-07-09,1600.55
2014-07-10,1592.05
2014-07-11,1569.35
2014-07-14,1571.2
2014-07-15,1599.0
2014-07-16,1602.45
2014-07-17,1629.65
2014-07-18,1677.8
2014-07-21,1687.5
2014-07-22,1701.05
2014-07-23,1698.9
2014-07-24,1649.35
2014-07-25,1618.85
2014-07-28,1617.65
2014-07-30,1611.5
2014-07-31,1598.3
2014-08-01,1600.1
2014-08-04,1617.55
2014-08-05,1605.25
2014-08-06,1587.9
2014-08-07,1580.8
2014-08-08,1550.6
2014-08-11,1551.95
2014-08-12,1577.25
2014-08-13,1497.5
2014-08-14,1467.8
2014-08-18,1446.25
2014-08-19,1445.1
2014-08-20,1441.5
2014-08-21,1483.8
2014-08-22,1495.35
2014-08-25,1459.8
2014-08-26,1477.15
2014-08-27,1494.35
2014-08-28,1488.4
2014-09-01,1539.35
2014-09-02,1585.5
2014-09-03,1579.65
2014-09-04,168.7
2014-09-05,171.0
2014-09-08,163.55
2014-09-09,162.15
2014-09-10,155.05
2014-09-11,149.2
2014-09-12,151.0
2014-09-15,149.05
2014-09-16,139.6
2014-09-17,144.5
2014-09-18,145.0
2014-09-19,144.3
2014-09-22,144.65
2014-09-23,145.3
2014-09-24,144.8
2014-09-25,138.4
2014-09-26,143.15
2014-09-29,145.45
2014-09-30,141.25
2014-10-01,139.25
2014-10-07,138.4
2014-10-08,137.35
2014-10-09,137.9
2014-10-10,135.2
2014-10-13,134.55
2014-10-14,131.75
2014-10-16,128.9
2014-10-17,133.05
2014-10-20,134.05
2014-10-21,136.9
2014-10-22,138.55
2014-10-23,140.1
2014-10-27,139.95
2014-10-28,140.3
2014-10-29,138.6
2014-10-30,138.3
2014-10-31,138.85
2014-11-03,139.35
2014-11-05,140.8
2014-11-07,139.85
2014-11-10,138.55
2014-11-11,139.3
2014-11-12,138.15
2014-11-13,135.95
2014-11-14,136.4
2014-11-17,134.9
2014-11-18,134.15
2014-11-19,133.35
2014-11-20,133.0
2014-11-21,132.7
2014-11-24,130.45
2014-11-25,126.0
2014-11-26,128.05
2014-11-27,128.65
2014-11-28,138.35
2014-12-01,139.6
2014-12-02,141.8
2014-12-03,142.7
2014-12-04,140.9
2014-12-05,141.15
2014-12-08,142.05
2014-12-09,145.25
2014-12-10,149.0
2014-12-11,147.5
2014-12-12,147.75
2014-12-15,146.4
2014-12-16,144.5
2014-12-17,145.05
2014-12-18,150.05
2014-12-19,149.6
2014-12-22,148.6
2014-12-23,150.55
2014-12-24,147.8
2014-12-26,150.85
2014-12-29,150.3
2014-12-30,148.65
2014-12-31,149.7
2015-01-01,150.1
2015-01-02,153.3
2015-01-05,154.75
2015-01-06,150.95
2015-01-07,146.4
2015-01-08,147.2
2015-01-09,147.85
2015-01-12,150.55
2015-01-13,151.95
2015-01-14,149.8
2015-01-15,153.5
2015-01-16,149.35
2015-01-19,151.7
2015-01-20,154.15
2015-01-21,158.6
2015-01-22,156.35
2015-01-23,154.45
2015-01-27,157.75
2015-01-28,159.05
2015-01-29,156.15
2015-01-30,152.45
2015-02-02,150.85
2015-02-03,149.65
2015-02-04,146.45
2015-02-05,142.0
2015-02-06,135.05
2015-02-09,110.65
2015-02-10,113.15
2015-02-11,109.3
2015-02-12,108.95
2015-02-13,110.15
2015-02-16,111.3
2015-02-18,108.7
2015-02-19,105.0
2015-02-20,104.65
2015-02-23,107.0
2015-02-24,105.55
2015-02-25,106.6
2015-02-26,107.55
2015-02-27,112.25
2015-02-28,113.55
2015-03-02,116.55
2015-03-03,114.5
2015-03-04,109.55
2015-03-05,107.6
2015-03-09,109.7
2015-03-10,108.0
2015-03-11,106.7
2015-03-12,107.0
2015-03-13,106.9
2015-03-16,106.3
2015-03-17,106.1
2015-03-18,105.55
2015-03-19,105.0
2015-03-20,103.5
2015-03-23,104.55
2015-03-24,102.7
2015-03-25,101.3
2015-03-26,97.6
2015-03-27,97.7
2015-03-30,96.4
2015-03-31,95.05
2015-04-01,98.4
2015-04-06,103.0
2015-04-07,105.2
2015-04-08,103.05
2015-04-09,103.2
2015-04-10,103.3
2015-04-13,101.7
2015-04-15,102.45
2015-04-16,102.05
2015-04-17,100.75
2015-04-20,99.3
2015-04-21,97.75
2015-04-22,99.3
2015-04-23,99.65
2015-04-24,99.6
2015-04-27,98.0
2015-04-28,98.45
2015-04-29,96.85
2015-04-30,96.05
2015-05-04,98.85
2015-05-05,97.55
2015-05-06,96.95
2015-05-07,98.6
2015-05-08,99.15
2015-05-11,102.7
2015-05-12,102.9
2015-05-13,104.0
2015-05-14,104.15
2015-05-15,103.85
2015-05-18,101.5
2015-05-19,103.15
2015-05-20,103.5
2015-05-21,104.4
2015-05-22,104.7
2015-05-25,106.55
2015-05-26,106.15
2015-05-27,108.25
2015-05-28,108.35
2015-05-29,107.6
2015-06-01,110.25
2015-06-02,111.1
2015-06-03,112.05
2015-06-04,111.85
2015-06-05,116.3
2015-06-08,113.8
2015-06-09,114.9
2015-06-10,114.6
2015-06-11,110.55
2015-06-12,110.6
2015-06-15,108.95
2015-06-16,109.15
2015-06-17,109.1
2015-06-18,106.65
2015-06-19,104.0
2015-06-22,103.7
2015-06-23,104.8
2015-06-24,103.85
2015-06-25,101.85
2015-06-26,100.6
2015-06-29,100.6
2015-06-30,100.6
2015-07-01,102.5
2015-07-02,102.95
2015-07-03,102.8
2015-07-06,102.8
2015-07-07,103.05
2015-07-08,101.4
2015-07-09,100.9
2015-07-10,101.2
2015-07-13,104.1
2015-07-14,104.0
2015-07-15,106.25
2015-07-16,110.2
2015-07-17,110.0
2015-07-20,109.05
2015-07-21,104.45
2015-07-22,104.6
2015-07-23,105.55
2015-07-24,104.2
2015-07-27,103.55
2015-07-28,102.1
2015-07-29,102.65
2015-07-30,103.25
2015-07-31,104.2
2015-08-03,105.35
2015-08-04,106.25
2015-08-05,107.5
2015-08-06,107.6
2015-08-07,109.9
2015-08-10,109.95
2015-08-11,107.9
2015-08-12,105.65
2015-08-13,104.0
2015-08-14,104.45
2015-08-17,106.8
2015-08-18,103.7
2015-08-19,101.55
2015-08-20,101.05
2015-08-21,100.95
2015-08-24,91.4
2015-08-25,95.8
2015-08-26,97.5
2015-08-27,99.6
2015-08-28,100.85
2015-08-31,96.35
2015-09-01,96.8
2015-09-02,95.15
2015-09-03,96.5
2015-09-04,95.15
2015-09-07,94.95
2015-09-08,93.9
2015-09-09,94.0
2015-09-10,91.95
2015-09-11,92.05
2015-09-14,92.1
2015-09-15,91.95
2015-09-16,91.2
2015-09-18,90.3
2015-09-21,92.1
2015-09-22,93.0
2015-09-23,93.8
2015-09-24,92.85
2015-09-28,92.6
2015-09-29,92.05
2015-09-30,90.1
2015-10-01,90.65
2015-10-05,91.7
2015-10-06,91.5
2015-10-07,91.65
2015-10-08,90.75
2015-10-09,90.7
2015-10-12,90.35
2015-10-13,90.45
2015-10-14,90.35
2015-10-15,90.35
2015-10-16,91.65
2015-10-19,90.9
2015-10-20,90.6
2015-10-21,90.25
2015-10-23,90.0
2015-10-26,88.85
2015-10-27,89.0
2015-10-28,88.4
2015-10-29,86.15
2015-10-30,83.2
2015-11-02,83.65
2015-11-03,86.7
2015-11-04,87.95
2015-11-05,86.85
2015-11-06,83.45
2015-11-09,82.7
2015-11-10,82.7
2015-11-11,82.95
2015-11-13,83.85
2015-11-16,84.25
2015-11-17,85.75
2015-11-18,84.85
2015-11-19,86.05
2015-11-20,87.15
2015-11-23,89.0
2015-11-24,88.65
2015-11-26,89.6
2015-11-27,86.8
2015-11-30,84.95
2015-12-01,84.1
2015-12-02,84.6
2015-12-03,83.35
2015-12-04,81.9
2015-12-07,81.7
2015-12-08,80.45
2015-12-09,79.55
2015-12-10,77.75
2015-12-11,76.9
2015-12-14,76.05
2015-12-15,75.9
2015-12-16,75.2
2015-12-17,75.4
2015-12-18,75.7
2015-12-21,75.9
2015-12-22,76.2
2015-12-23,74.5
2015-12-24,74.55
2015-12-28,75.55
2015-12-29,83.0
2015-12-30,82.45
2015-12-31,82.35
2016-01-01,84.15
2016-01-04,83.45
2016-01-05,84.25
2016-01-06,83.2
2016-01-07,81.45
2016-01-08,83.7
2016-01-11,82.5
2016-01-12,78.15
2016-01-13,75.9
2016-01-14,74.1
2016-01-15,69.8
2016-01-18,69.0
2016-01-19,68.6
2016-01-20,66.7
2016-01-21,68.6
2016-01-22,68.65
2016-01-25,68.45
2016-01-27,69.0
2016-01-28,69.25
2016-01-29,71.45
2016-02-01,71.6
2016-02-02,71.35
2016-02-03,69.5
2016-02-04,71.2
2016-02-05,70.55
2016-02-08,71.25
2016-02-09,69.75
2016-02-10,69.9
2016-02-11,69.7
2016-02-12,66.95
2016-02-15,68.2
2016-02-16,68.55
2016-02-17,68.2
2016-02-18,66.8
2016-02-19,66.15
2016-02-22,66.6
2016-02-23,65.9
2016-02-24,64.4
2016-02-25,62.55
2016-02-26,62.5
2016-02-29,63.35
2016-03-01,63.3
2016-03-02,64.15
2016-03-03,64.4
2016-03-04,64.85
2016-03-08,64.15
2016-03-09,64.3
2016-03-10,64.1
2016-03-11,62.2
2016-03-14,61.9
2016-03-15,61.2
2016-03-16,61.2
2016-03-17,60.75
2016-03-18,60.75
2016-03-21,60.8
2016-03-22,61.7
2016-03-23,60.7
2016-03-28,60.7
2016-03-29,60.8
2016-03-30,60.75
2016-03-31,60.5
2016-04-01,60.5
2016-04-04,60.9
2016-04-05,60.35
2016-04-06,58.15
2016-04-07,59.05
2016-04-08,59.2
2016-04-11,58.95
2016-04-12,58.0
2016-04-13,58.8
2016-04-18,59.3
2016-04-20,59.25
2016-04-21,61.9
2016-04-22,72.85
2016-04-25,69.3
2016-04-26,68.9
2016-04-27,68.55
2016-04-28,69.9
2016-04-29,68.7
2016-05-02,66.9
2016-05-03,66.3
2016-05-04,66.3
2016-05-05,63.25
2016-05-06,63.4
2016-05-09,66.15
2016-05-10,65.45
2016-05-11,64.0
2016-05-12,63.85
2016-05-13,64.0
2016-05-16,62.95
2016-05-17,61.75
2016-05-18,61.75
2016-05-19,60.45
2016-05-20,60.1
2016-05-23,61.25
2016-05-24,58.75
2016-05-25,58.25
2016-05-26,58.25
2016-05-27,58.65
2016-05-30,57.55
2016-05-31,57.3
2016-06-01,57.2
2016-06-02,58.25
2016-06-03,56.6
2016-06-06,57.95
2016-06-07,64.2
2016-06-08,63.1
2016-06-09,65.2
2016-06-10,66.45
2016-06-13,64.65
2016-06-14,68.3
2016-06-15,68.1
2016-06-16,68.5
2016-06-17,68.55
2016-06-20,69.3
2016-06-21,67.4
2016-06-22,66.0
2016-06-23,66.9
2016-06-24,66.05
2016-06-27,68.4
2016-06-28,68.45
2016-06-29,69.8
2016-06-30,68.9
2016-07-01,68.7
2016-07-04,69.6
2016-07-05,69.2
2016-07-07,69.3
2016-07-08,69.7
2016-07-11,71.3
2016-07-12,70.35
2016-07-13,69.45
2016-07-14,71.2
2016-07-15,69.75
2016-07-18,68.85
2016-07-19,67.9
2016-07-20,68.2
2016-07-21,67.6
2016-07-22,66.85
2016-07-25,68.6
2016-07-26,68.0
2016-07-27,67.6
2016-07-28,68.1
2016-07-29,67.25
2016-08-01,65.85
2016-08-02,64.25
2016-08-03,66.25
2016-08-04,67.35
2016-08-05,67.65
2016-08-08,69.75
2016-08-09,73.65
2016-08-10,68.7
2016-08-11,66.4
2016-08-12,67.2
2016-08-16,70.9
2016-08-17,70.35
2016-08-18,69.8
2016-08-19,72.25
2016-08-22,71.7
2016-08-23,70.95
2016-08-24,70.05
2016-08-25,69.65
2016-08-26,68.6
2016-08-29,68.85
2016-08-30,70.95
2016-08-31,70.35
2016-09-01,69.45
2016-09-02,69.35
2016-09-06,69.9
2016-09-07,71.25
2016-09-08,78.9
2016-09-09,78.55
2016-09-12,74.55
2016-09-14,77.8
2016-09-15,78.5
2016-09-16,82.7
2016-09-19,82.25
2016-09-20,83.2
2016-09-21,83.25
2016-09-22,82.85
2016-09-23,80.2
2016-09-26,80.7
2016-09-27,80.6
2016-09-28,82.2
2016-09-29,76.2
2016-09-30,77.65
2016-10-03,88.0
2016-10-04,88.3
2016-10-05,90.05
2016-10-06,86.55
2016-10-07,87.15
2016-10-10,86.85
2016-10-13,74.45
2016-10-14,67.75
2016-10-17,65.55
2016-10-18,67.75
2016-10-19,66.85
2016-10-20,68.85
2016-10-21,69.8
2016-10-24,69.2
2016-10-25,68.7
2016-10-26,67.15
2016-10-27,68.0
2016-10-28,67.35
2016-10-30,68.1
2016-11-01,67.8
2016-11-02,66.65
2016-11-03,65.85
2016-11-04,64.55
2016-11-07,65.95
2016-11-08,65.9
2016-11-09,63.1
2016-11-10,66.15
2016-11-11,64.5
2016-11-15,60.7
2016-11-16,59.45
2016-11-17,59.55
2016-11-18,60.95
2016-11-21,58.1
2016-11-22,58.7
2016-11-23,58.25
2016-11-24,57.6
2016-11-25,57.95
2016-11-28,59.05
2016-11-29,60.95
2016-11-30,60.8
2016-12-01,61.05
2016-12-02,60.85
2016-12-05,60.0
2016-12-06,60.7
2016-12-07,59.75
2016-12-08,60.9
2016-12-09,61.55
2016-12-12,60.45
2016-12-13,61.05
2016-12-14,61.4
2016-12-15,60.9
2016-12-16,63.75
2016-12-19,63.85
2016-12-20,62.95
2016-12-21,61.45
2016-12-22,61.0
2016-12-23,60.35
2016-12-26,58.45
2016-12-27,59.75
2016-12-28,60.05
2016-12-29,60.05
2016-12-30,59.35
2017-01-02,59.65
2017-01-03,60.3
2017-01-04,60.55
2017-01-05,60.95
2017-01-06,60.0
2017-01-09,59.65
2017-01-10,59.45
2017-01-11,61.05
2017-01-12,62.35
2017-01-13,62.0
2017-01-16,62.1
2017-01-17,62.25
2017-01-18,62.05
2017-01-19,61.95
2017-01-20,62.45
2017-01-23,62.9
2017-01-24,63.1
2017-01-25,62.95
2017-01-27,63.75
2017-01-30,64.1
2017-01-31,63.35
2017-02-01,64.5
2017-02-02,67.85
2017-02-03,69.95
2017-02-06,69.9
2017-02-07,72.55
2017-02-08,71.2
2017-02-09,67.95
2017-02-10,68.8
2017-02-13,68.45
2017-02-14,68.2
2017-02-15,68.5
2017-02-16,68.6
2017-02-17,71.4
2017-02-20,71.05
2017-02-21,72.45
2017-02-22,74.95
2017-02-23,77.35
2017-02-27,73.05
2017-02-28,73.8
2017-03-01,73.75
2017-03-02,70.95
2017-03-03,70.9
2017-03-06,70.75
2017-03-07,70.95
2017-03-08,70.55
2017-03-09,70.05
2017-03-10,69.1
2017-03-14,70.7
2017-03-15,72.6
2017-03-16,74.5
2017-03-17,75.15
2017-03-20,75.7
2017-03-21,74.85
2017-03-22,76.1
2017-03-23,75.55
2017-03-24,74.8
2017-03-27,73.45
2017-03-28,73.5
2017-03-29,73.9
2017-03-30,74.75
2017-03-31,75.0
2017-04-03,74.85
2017-04-05,78.0
2017-04-06,79.3
2017-04-07,79.05
2017-04-10,80.5
2017-04-11,79.9
2017-04-12,79.2
2017-04-13,78.45
2017-04-17,78.75
2017-04-18,77.6
2017-04-19,77.1
2017-04-20,78.0
2017-04-21,80.95
2017-04-24,78.8
2017-04-25,79.35
2017-04-26,78.3
2017-04-27,78.15
2017-04-28,81.1
2017-05-02,79.15
2017-05-03,80.55
2017-05-04,83.0
2017-05-05,82.3
2017-05-08,83.3
2017-05-09,83.65
2017-05-10,83.65
2017-05-11,82.95
2017-05-12,84.05
2017-05-15,81.25
2017-05-16,88.95
2017-05-17,87.3
2017-05-18,84.95
2017-05-19,84.95
2017-05-22,84.65
2017-05-23,82.15
2017-05-24,77.1
2017-05-25,80.05
2017-05-26,84.3
2017-05-29,83.5
2017-05-30,84.05
2017-05-31,81.7
2017-06-01,84.45
2017-06-02,83.9
2017-06-05,83.9
2017-06-06,83.3
2017-06-07,82.85
2017-06-08,83.9
2017-06-09,83.7
2017-06-12,85.05
2017-06-13,85.8
2017-06-14,88.05
2017-06-15,89.85
2017-06-16,89.65
2017-06-19,94.0
2017-06-20,95.45
2017-06-21,95.0
2017-06-22,93.5
2017-06-23,90.55
2017-06-27,89.8
2017-06-28,88.7
2017-06-29,87.8
2017-06-30,85.15
2017-07-03,85.15
2017-07-04,85.05
2017-07-05,86.3
2017-07-06,86.95
2017-07-07,85.6
2017-07-10,87.0
2017-07-11,85.95
2017-07-12,85.65
2017-07-13,85.2
2017-07-14,84.2
2017-07-17,83.4
2017-07-18,83.0
2017-07-19,86.7
2017-07-20,84.6
2017-07-21,83.5
2017-07-24,90.4
2017-07-25,89.05
2017-07-26,86.8
2017-07-27,85.6
2017-07-28,84.9
2017-07-31,83.25
2017-08-01,83.45
2017-08-02,82.35
2017-08-03,80.85
2017-08-04,80.8
2017-08-07,81.2
2017-08-08,79.95
2017-08-09,79.2
2017-08-10,75.0
2017-08-11,72.25
2017-08-14,75.2
2017-08-16,81.25
2017-08-17,80.7
2017-08-18,81.8
2017-08-21,80.85
2017-08-22,79.75
2017-08-23,80.7
2017-08-24,81.95
2017-08-28,81.6
2017-08-29,78.35
2017-08-30,80.25
2017-08-31,79.25
2017-09-01,79.1
2017-09-04,78.9
2017-09-05,79.05
2017-09-06,78.85
2017-09-07,78.0
2017-09-08,78.45
2017-09-11,80.1
2017-09-12,81.4
2017-09-13,80.55
2017-09-14,79.95
2017-09-15,74.45
2017-09-18,77.1
2017-09-19,79.65
2017-09-20,78.05
2017-09-21,77.35
2017-09-22,76.2
2017-09-25,75.2
2017-09-26,74.05
2017-09-27,73.3
2017-09-28,72.4
2017-09-29,73.45
2017-10-03,75.15
2017-10-04,75.1
2017-10-05,74.6
2017-10-06,73.9
2017-10-09,73.1
2017-10-10,73.2
2017-10-11,73.35
2017-10-12,73.05
2017-10-13,73.55
2017-10-16,73.8
2017-10-17,74.1
2017-10-18,73.4
2017-10-19,73.75
2017-10-23,73.3
2017-10-24,73.55
2017-10-25,83.3
2017-10-26,82.65
2017-10-27,85.95
2017-10-30,83.8
2017-10-31,82.8
2017-11-01,82.3
2017-11-02,80.8
2017-11-03,80.85
2017-11-06,80.2
2017-11-07,78.6
2017-11-08,77.7
2017-11-09,77.15
2017-11-10,77.35
2017-11-13,75.9
2017-11-14,77.75
2017-11-15,75.8
2017-11-16,74.9
2017-11-17,75.1
2017-11-20,75.4
2017-11-21,75.35
2017-11-22,74.5
2017-11-23,74.6
2017-11-24,75.4
2017-11-27,74.75
2017-11-28,76.95
2017-11-29,75.6
2017-11-30,73.9
2017-12-01,74.55
2017-12-04,75.35
2017-12-05,75.65
2017-12-06,74.7
2017-12-07,74.65
2017-12-08,75.65
2017-12-11,76.8
2017-12-12,75.6
2017-12-13,74.4
2017-12-14,73.55
2017-12-15,73.45
2017-12-18,76.0
2017-12-19,76.95
2017-12-20,77.25
2017-12-21,78.35
2017-12-22,77.9
