Date,MANGLMCEM
2013-12-12,106.65
2013-12-13,103.9
2013-12-16,104.2
2013-12-17,103.6
2013-12-18,104.05
2013-12-19,102.0
2013-12-20,102.0
2013-12-23,103.4
2013-12-24,107.2
2013-12-26,108.7
2013-12-27,106.5
2013-12-30,108.75
2013-12-31,109.7
2014-01-01,113.85
2014-01-02,109.35
2014-01-03,108.0
2014-01-06,106.65
2014-01-07,107.85
2014-01-08,108.75
2014-01-09,106.7
2014-01-10,106.9
2014-01-13,106.55
2014-01-14,106.1
2014-01-15,105.65
2014-01-16,105.5
2014-01-17,108.8
2014-01-20,107.85
2014-01-21,106.75
2014-01-22,107.6
2014-01-23,105.5
2014-01-24,103.05
2014-01-27,100.65
2014-01-28,101.7
2014-01-29,101.7
2014-01-30,101.5
2014-01-31,101.0
2014-02-03,97.2
2014-02-04,97.55
2014-02-05,97.35
2014-02-06,97.75
2014-02-07,98.65
2014-02-10,99.15
2014-02-11,99.35
2014-02-12,100.4
2014-02-13,100.0
2014-02-14,96.35
2014-02-17,97.8
2014-02-18,98.9
2014-02-19,100.2
2014-02-20,98.65
2014-02-21,102.85
2014-02-24,104.5
2014-02-25,104.05
2014-02-26,103.75
2014-02-28,102.3
2014-03-03,102.8
2014-03-04,100.05
2014-03-05,102.0
2014-03-06,106.6
2014-03-07,109.75
2014-03-10,110.15
2014-03-11,112.05
2014-03-12,109.0
2014-03-13,108.3
2014-03-14,109.7
2014-03-18,109.95
2014-03-19,110.15
2014-03-20,109.75
2014-03-21,110.9
2014-03-22,110.25
2014-03-24,111.6
2014-03-25,110.2
2014-03-26,111.7
2014-03-27,114.95
2014-03-28,122.0
2014-03-31,123.15
2014-04-01,126.0
2014-04-02,125.8
2014-04-03,126.0
2014-04-04,125.65
2014-04-07,127.5
2014-04-09,127.95
2014-04-10,129.5
2014-04-11,131.8
2014-04-15,133.7
2014-04-16,128.25
2014-04-17,135.35
2014-04-21,135.55
2014-04-22,141.2
2014-04-23,139.9
2014-04-25,136.75
2014-04-28,134.45
2014-04-29,136.45
2014-04-30,124.85
2014-05-02,129.4
2014-05-05,131.45
2014-05-06,130.05
2014-05-07,128.6
2014-05-08,130.6
2014-05-09,130.0
2014-05-12,132.05
2014-05-13,138.85
2014-05-14,140.0
2014-05-15,137.35
2014-05-16,142.85
2014-05-19,166.9
2014-05-20,168.85
2014-05-21,172.75
2014-05-22,178.45
2014-05-23,181.6
2014-05-26,176.2
2014-05-27,168.75
2014-05-28,178.3
2014-05-29,184.95
2014-05-30,182.75
2014-06-02,186.1
2014-06-03,202.15
2014-06-04,209.25
2014-06-05,216.8
2014-06-06,212.1
2014-06-09,221.3
2014-06-10,219.25
2014-06-11,210.7
2014-06-12,208.2
2014-06-13,202.2
2014-06-16,200.65
2014-06-17,203.95
2014-06-18,210.1
2014-06-19,211.2
2014-06-20,209.85
2014-06-23,211.7
2014-06-24,212.35
2014-06-25,208.4
2014-06-26,208.95
2014-06-27,213.05
2014-06-30,219.65
2014-07-01,219.8
2014-07-02,221.0
2014-07-03,220.25
2014-07-04,221.15
2014-07-07,229.25
2014-07-08,206.85
2014-07-09,205.2
2014-07-10,214.5
2014-07-11,204.0
2014-07-14,199.4
2014-07-15,200.85
2014-07-16,204.9
2014-07-17,213.35
2014-07-18,213.65
2014-07-21,220.05
2014-07-22,220.75
2014-07-23,215.25
2014-07-24,215.0
2014-07-25,215.7
2014-07-28,215.0
2014-07-30,215.55
2014-07-31,216.6
2014-08-01,217.35
2014-08-04,218.5
2014-08-05,228.0
2014-08-06,230.05
2014-08-07,226.7
2014-08-08,228.15
2014-08-11,231.0
2014-08-12,242.05
2014-08-13,237.75
2014-08-14,240.05
2014-08-18,240.9
2014-08-19,242.55
2014-08-20,238.4
2014-08-21,246.7
2014-08-22,260.5
2014-08-25,248.0
2014-08-26,246.35
2014-08-27,256.35
2014-08-28,251.3
2014-09-01,259.95
2014-09-02,258.95
2014-09-03,260.15
2014-09-04,262.0
2014-09-05,262.25
2014-09-08,260.25
2014-09-09,257.8
2014-09-10,259.3
2014-09-11,259.85
2014-09-12,257.2
2014-09-15,252.8
2014-09-16,240.25
2014-09-17,248.05
2014-09-18,253.6
2014-09-19,259.35
2014-09-22,254.75
2014-09-23,249.8
2014-09-24,245.3
2014-09-25,239.7
2014-09-26,239.4
2014-09-29,244.3
2014-09-30,245.85
2014-10-01,240.7
2014-10-07,245.0
2014-10-08,242.75
2014-10-09,247.8
2014-10-10,244.3
2014-10-13,246.4
2014-10-14,247.85
2014-10-16,233.65
2014-10-17,235.85
2014-10-20,238.3
2014-10-21,238.9
2014-10-22,244.35
2014-10-23,256.2
2014-10-27,258.7
2014-10-28,261.55
2014-10-29,262.85
2014-10-30,267.15
2014-10-31,278.2
2014-11-03,295.6
2014-11-05,304.1
2014-11-07,300.2
2014-11-10,300.1
2014-11-11,300.3
2014-11-12,300.05
2014-11-13,310.6
2014-11-14,309.8
2014-11-17,315.65
2014-11-18,326.45
2014-11-19,335.0
2014-11-20,345.35
2014-11-21,331.5
2014-11-24,324.65
2014-11-25,310.85
2014-11-26,310.7
2014-11-27,312.35
2014-11-28,318.55
2014-12-01,309.35
2014-12-02,308.05
2014-12-03,310.25
2014-12-04,308.15
2014-12-05,310.7
2014-12-08,312.75
2014-12-09,306.55
2014-12-10,310.95
2014-12-11,311.6
2014-12-12,305.05
2014-12-15,296.7
2014-12-16,282.8
2014-12-17,277.25
2014-12-18,287.0
2014-12-19,299.35
2014-12-22,292.15
2014-12-23,315.45
2014-12-24,312.85
2014-12-26,308.6
2014-12-29,311.55
2014-12-30,310.2
2014-12-31,311.7
2015-01-01,315.75
2015-01-02,319.5
2015-01-05,333.4
2015-01-06,317.5
2015-01-07,322.45
2015-01-08,329.3
2015-01-09,324.65
2015-01-12,323.4
2015-01-13,329.0
2015-01-14,329.85
2015-01-15,335.3
2015-01-16,336.8
2015-01-19,339.4
2015-01-20,340.9
2015-01-21,336.45
2015-01-22,334.75
2015-01-23,333.45
2015-01-27,324.2
2015-01-28,322.9
2015-01-29,319.9
2015-01-30,320.9
2015-02-02,319.65
2015-02-03,322.1
2015-02-04,320.05
2015-02-05,320.55
2015-02-06,309.35
2015-02-09,293.4
2015-02-10,277.95
2015-02-11,280.85
2015-02-12,286.8
2015-02-13,281.75
2015-02-16,283.95
2015-02-18,285.8
2015-02-19,285.35
2015-02-20,288.6
2015-02-23,279.75
2015-02-24,270.95
2015-02-25,271.85
2015-02-26,267.7
2015-02-27,270.7
2015-02-28,267.7
2015-03-02,303.7
2015-03-03,299.8
2015-03-04,299.25
2015-03-05,290.1
2015-03-09,284.2
2015-03-10,284.2
2015-03-11,287.6
2015-03-12,290.05
2015-03-13,282.5
2015-03-16,277.45
2015-03-17,277.95
2015-03-18,275.2
2015-03-19,275.2
2015-03-20,269.45
2015-03-23,260.45
2015-03-24,255.2
2015-03-25,258.6
2015-03-26,257.85
2015-03-27,250.95
2015-03-30,267.65
2015-03-31,264.0
2015-04-01,280.45
2015-04-06,280.5
2015-04-07,273.85
2015-04-08,285.4
2015-04-09,284.15
2015-04-10,292.1
2015-04-13,289.4
2015-04-15,289.4
2015-04-16,282.0
2015-04-17,279.6
2015-04-20,278.5
2015-04-21,278.05
2015-04-22,274.95
2015-04-23,273.15
2015-04-24,268.9
2015-04-27,256.5
2015-04-28,262.0
2015-04-29,265.4
2015-04-30,264.3
2015-05-04,269.75
2015-05-05,254.6
2015-05-06,247.65
2015-05-07,236.05
2015-05-08,238.15
2015-05-11,245.25
2015-05-12,236.45
2015-05-13,238.25
2015-05-14,237.75
2015-05-15,237.75
2015-05-18,237.9
2015-05-19,240.05
2015-05-20,245.45
2015-05-21,245.2
2015-05-22,249.6
2015-05-25,250.05
2015-05-26,248.4
2015-05-27,248.05
2015-05-28,249.95
2015-05-29,252.05
2015-06-01,250.05
2015-06-02,249.75
2015-06-03,245.2
2015-06-04,240.0
2015-06-05,235.15
2015-06-08,230.6
2015-06-09,229.55
2015-06-10,236.25
2015-06-11,225.65
2015-06-12,229.95
2015-06-15,233.8
2015-06-16,238.25
2015-06-17,240.25
2015-06-18,242.8
2015-06-19,244.2
2015-06-22,242.15
2015-06-23,247.8
2015-06-24,250.4
2015-06-25,250.15
2015-06-26,250.3
2015-06-29,243.95
2015-06-30,244.3
2015-07-01,251.9
2015-07-02,261.3
2015-07-03,269.35
2015-07-06,268.75
2015-07-07,271.45
2015-07-08,270.45
2015-07-09,274.9
2015-07-10,275.3
2015-07-13,273.15
2015-07-14,277.45
2015-07-15,280.45
2015-07-16,280.05
2015-07-17,275.65
2015-07-20,270.25
2015-07-21,269.9
2015-07-22,270.05
2015-07-23,270.15
2015-07-24,270.0
2015-07-27,269.9
2015-07-28,267.2
2015-07-29,270.15
2015-07-30,267.95
2015-07-31,269.1
2015-08-03,266.65
2015-08-04,260.5
2015-08-05,248.45
2015-08-06,248.65
2015-08-07,239.4
2015-08-10,228.2
2015-08-11,233.3
2015-08-12,229.0
2015-08-13,226.5
2015-08-14,226.8
2015-08-17,225.2
2015-08-18,231.75
2015-08-19,245.55
2015-08-20,249.9
2015-08-21,243.4
2015-08-24,217.55
2015-08-25,215.15
2015-08-26,224.65
2015-08-27,225.65
2015-08-28,227.75
2015-08-31,222.45
2015-09-01,218.85
2015-09-02,214.55
2015-09-03,222.05
2015-09-04,208.55
2015-09-07,201.9
2015-09-08,205.8
2015-09-09,213.65
2015-09-10,209.95
2015-09-11,212.55
2015-09-14,217.1
2015-09-15,213.05
2015-09-16,236.65
2015-09-18,231.7
2015-09-21,228.9
2015-09-22,231.6
2015-09-23,233.05
2015-09-24,232.75
2015-09-28,220.6
2015-09-29,219.3
2015-09-30,219.0
2015-10-01,222.7
2015-10-05,228.9
2015-10-06,231.4
2015-10-07,227.85
2015-10-08,224.65
2015-10-09,223.5
2015-10-12,223.5
2015-10-13,225.0
2015-10-14,224.3
2015-10-15,222.5
2015-10-16,223.15
2015-10-19,228.55
2015-10-20,230.35
2015-10-21,233.45
2015-10-23,236.1
2015-10-26,235.7
2015-10-27,230.6
2015-10-28,227.4
2015-10-29,230.8
2015-10-30,227.05
2015-11-02,223.3
2015-11-03,216.6
2015-11-04,218.45
2015-11-05,216.65
2015-11-06,208.45
2015-11-09,205.95
2015-11-10,200.4
2015-11-11,206.4
2015-11-13,202.1
2015-11-16,203.85
2015-11-17,199.0
2015-11-18,192.05
2015-11-19,192.55
2015-11-20,193.95
2015-11-23,191.2
2015-11-24,190.7
2015-11-26,196.0
2015-11-27,193.8
2015-11-30,202.45
2015-12-01,203.75
2015-12-02,200.05
2015-12-03,196.8
2015-12-04,209.1
2015-12-07,210.55
2015-12-08,208.1
2015-12-09,199.05
2015-12-10,203.75
2015-12-11,203.7
2015-12-14,202.9
2015-12-15,215.95
2015-12-16,209.9
2015-12-17,213.95
2015-12-18,210.75
2015-12-21,206.85
2015-12-22,207.05
2015-12-23,205.05
2015-12-24,193.1
2015-12-28,195.15
2015-12-29,196.45
2015-12-30,195.05
2015-12-31,194.8
2016-01-01,197.15
2016-01-04,194.95
2016-01-05,196.55
2016-01-06,198.8
2016-01-07,191.55
2016-01-08,193.75
2016-01-11,194.15
2016-01-12,194.8
2016-01-13,191.45
2016-01-14,187.55
2016-01-15,181.5
2016-01-18,170.85
2016-01-19,181.4
2016-01-20,174.0
2016-01-21,173.25
2016-01-22,177.8
2016-01-25,177.65
2016-01-27,177.5
2016-01-28,175.0
2016-01-29,178.0
2016-02-01,181.15
2016-02-02,174.95
2016-02-03,185.75
2016-02-04,178.7
2016-02-05,177.8
2016-02-08,174.65
2016-02-09,172.2
2016-02-10,170.35
2016-02-11,157.3
2016-02-12,157.5
2016-02-15,167.45
2016-02-16,159.2
2016-02-17,162.2
2016-02-18,162.05
2016-02-19,177.8
2016-02-22,171.0
2016-02-23,166.0
2016-02-24,160.35
2016-02-25,162.25
2016-02-26,161.0
2016-02-29,171.45
2016-03-01,170.0
2016-03-02,187.9
2016-03-03,186.3
2016-03-04,185.4
2016-03-08,181.75
2016-03-09,183.0
2016-03-10,184.15
2016-03-11,181.45
2016-03-14,182.2
2016-03-15,189.7
2016-03-16,191.85
2016-03-17,195.4
2016-03-18,210.75
2016-03-21,225.85
2016-03-22,239.3
2016-03-23,226.3
2016-03-28,212.65
2016-03-29,219.55
2016-03-30,223.45
2016-03-31,219.6
2016-04-01,227.6
2016-04-04,226.3
2016-04-05,225.35
2016-04-06,238.25
2016-04-07,232.8
2016-04-08,244.35
2016-04-11,240.4
2016-04-12,241.25
2016-04-13,240.3
2016-04-18,242.45
2016-04-20,277.5
2016-04-21,265.35
2016-04-22,268.7
2016-04-25,266.9
2016-04-26,273.5
2016-04-27,274.45
2016-04-28,266.45
2016-04-29,267.3
2016-05-02,263.0
2016-05-03,265.5
2016-05-04,274.3
2016-05-05,268.6
2016-05-06,263.5
2016-05-09,265.95
2016-05-10,266.95
2016-05-11,265.5
2016-05-12,264.3
2016-05-13,258.1
2016-05-16,255.85
2016-05-17,259.0
2016-05-18,260.6
2016-05-19,252.85
2016-05-20,245.4
2016-05-23,238.25
2016-05-24,234.85
2016-05-25,245.95
2016-05-26,253.5
2016-05-27,247.55
2016-05-30,249.65
2016-05-31,252.6
2016-06-01,255.1
2016-06-02,271.35
2016-06-03,268.1
2016-06-06,268.1
2016-06-07,273.35
2016-06-08,295.1
2016-06-09,286.85
2016-06-10,293.1
2016-06-13,288.8
2016-06-14,285.6
2016-06-15,287.75
2016-06-16,281.85
2016-06-17,287.65
2016-06-20,288.2
2016-06-21,285.35
2016-06-22,286.25
2016-06-23,287.95
2016-06-24,282.75
2016-06-27,294.8
2016-06-28,304.8
2016-06-29,303.7
2016-06-30,309.55
2016-07-01,309.55
2016-07-04,311.25
2016-07-05,301.8
2016-07-07,302.9
2016-07-08,299.05
2016-07-11,309.3
2016-07-12,304.55
2016-07-13,299.3
2016-07-14,302.75
2016-07-15,306.2
2016-07-18,300.7
2016-07-19,300.25
2016-07-20,300.35
2016-07-21,301.15
2016-07-22,298.8
2016-07-25,304.1
2016-07-26,298.85
2016-07-27,295.75
2016-07-28,298.2
2016-07-29,298.35
2016-08-01,295.0
2016-08-02,293.1
2016-08-03,286.95
2016-08-04,280.25
2016-08-05,292.65
2016-08-08,317.7
2016-08-09,312.95
2016-08-10,318.15
2016-08-11,312.0
2016-08-12,315.3
2016-08-16,342.4
2016-08-17,363.05
2016-08-18,356.2
2016-08-19,355.05
2016-08-22,359.6
2016-08-23,357.4
2016-08-24,358.7
2016-08-25,356.75
2016-08-26,354.2
2016-08-29,350.75
2016-08-30,360.0
2016-08-31,354.95
2016-09-01,352.8
2016-09-02,364.15
2016-09-06,363.15
2016-09-07,357.05
2016-09-08,352.8
2016-09-09,344.65
2016-09-12,330.85
2016-09-14,340.4
2016-09-15,338.1
2016-09-16,333.7
2016-09-19,333.7
2016-09-20,345.45
2016-09-21,339.2
2016-09-22,339.8
2016-09-23,339.55
2016-09-26,334.05
2016-09-27,338.55
2016-09-28,349.1
2016-09-29,329.35
2016-09-30,344.25
2016-10-03,350.15
2016-10-04,353.95
2016-10-05,356.25
2016-10-06,356.95
2016-10-07,355.9
2016-10-10,360.2
2016-10-13,347.2
2016-10-14,356.25
2016-10-17,352.2
2016-10-18,351.8
2016-10-19,347.4
2016-10-20,357.8
2016-10-21,361.1
2016-10-24,359.1
2016-10-25,347.9
2016-10-26,356.75
2016-10-27,349.4
2016-10-28,348.8
2016-10-30,352.1
2016-11-01,354.5
2016-11-02,344.8
2016-11-03,332.55
2016-11-04,322.4
2016-11-07,325.7
2016-11-08,322.4
2016-11-09,301.8
2016-11-10,298.1
2016-11-11,272.7
2016-11-15,257.15
2016-11-16,262.3
2016-11-17,261.95
2016-11-18,260.15
2016-11-21,249.3
2016-11-22,235.0
2016-11-23,239.0
2016-11-24,248.35
2016-11-25,251.45
2016-11-28,256.15
2016-11-29,263.8
2016-11-30,268.9
2016-12-01,265.1
2016-12-02,257.75
2016-12-05,252.8
2016-12-06,258.5
2016-12-07,260.9
2016-12-08,260.55
2016-12-09,258.7
2016-12-12,252.3
2016-12-13,253.55
2016-12-14,250.45
2016-12-15,250.0
2016-12-16,250.8
2016-12-19,256.8
2016-12-20,248.4
2016-12-21,251.9
2016-12-22,250.45
2016-12-23,249.85
2016-12-26,249.1
2016-12-27,255.95
2016-12-28,263.7
2016-12-29,258.8
2016-12-30,269.5
2017-01-02,273.35
2017-01-03,287.0
2017-01-04,287.65
2017-01-05,277.25
2017-01-06,273.9
2017-01-09,269.75
2017-01-10,278.85
2017-01-11,283.85
2017-01-12,279.65
2017-01-13,278.15
2017-01-16,279.0
2017-01-17,275.4
2017-01-18,275.8
2017-01-19,278.8
2017-01-20,270.5
2017-01-23,275.15
2017-01-24,273.55
2017-01-25,272.85
2017-01-27,273.6
2017-01-30,269.7
2017-01-31,264.9
2017-02-01,275.65
2017-02-02,281.9
2017-02-03,275.8
2017-02-06,285.85
2017-02-07,286.1
2017-02-08,283.95
2017-02-09,276.95
2017-02-10,285.55
2017-02-13,296.35
2017-02-14,294.0
2017-02-15,288.7
2017-02-16,288.45
2017-02-17,283.2
2017-02-20,292.8
2017-02-21,297.1
2017-02-22,292.15
2017-02-23,300.5
2017-02-27,301.8
2017-02-28,304.2
2017-03-01,314.8
2017-03-02,309.45
2017-03-03,314.1
2017-03-06,312.1
2017-03-07,304.4
2017-03-08,311.6
2017-03-09,315.25
2017-03-10,308.7
2017-03-14,311.75
2017-03-15,308.75
2017-03-16,314.65
2017-03-17,306.9
2017-03-20,304.8
2017-03-21,303.1
2017-03-22,303.5
2017-03-23,305.55
2017-03-24,299.9
2017-03-27,300.85
2017-03-28,306.25
2017-03-29,311.4
2017-03-30,321.35
2017-03-31,324.75
2017-04-03,348.95
2017-04-05,352.6
2017-04-06,354.6
2017-04-07,348.8
2017-04-10,346.3
2017-04-11,350.0
2017-04-12,351.35
2017-04-13,347.25
2017-04-17,346.1
2017-04-18,353.35
2017-04-19,358.15
2017-04-20,387.95
2017-04-21,374.6
2017-04-24,375.05
2017-04-25,375.25
2017-04-26,367.4
2017-04-27,369.3
2017-04-28,365.6
2017-05-02,368.65
2017-05-03,364.2
2017-05-04,365.45
2017-05-05,360.5
2017-05-08,362.45
2017-05-09,361.2
2017-05-10,362.45
2017-05-11,357.15
2017-05-12,352.45
2017-05-15,342.2
2017-05-16,352.6
2017-05-17,356.35
2017-05-18,349.8
2017-05-19,347.2
2017-05-22,341.8
2017-05-23,340.1
2017-05-24,330.55
2017-05-25,342.8
2017-05-26,343.15
2017-05-29,354.25
2017-05-30,347.35
2017-05-31,346.4
2017-06-01,346.05
2017-06-02,348.1
2017-06-05,369.9
2017-06-06,364.65
2017-06-07,365.55
2017-06-08,372.65
2017-06-09,373.05
2017-06-12,369.25
2017-06-13,370.9
2017-06-14,371.6
2017-06-15,378.55
2017-06-16,375.45
2017-06-19,373.2
2017-06-20,371.55
2017-06-21,377.3
2017-06-22,373.15
2017-06-23,367.0
2017-06-27,355.75
2017-06-28,356.5
2017-06-29,361.2
2017-06-30,360.4
2017-07-03,368.5
2017-07-04,370.75
2017-07-05,369.65
2017-07-06,368.4
2017-07-07,362.65
2017-07-10,367.95
2017-07-11,354.1
2017-07-12,357.4
2017-07-13,375.2
2017-07-14,381.05
2017-07-17,375.9
2017-07-18,380.85
2017-07-19,387.3
2017-07-20,392.0
2017-07-21,388.3
2017-07-24,386.15
2017-07-25,378.75
2017-07-26,376.9
2017-07-27,379.9
2017-07-28,370.7
2017-07-31,377.15
2017-08-01,376.45
2017-08-02,379.05
2017-08-03,371.35
2017-08-04,369.1
2017-08-07,377.7
2017-08-08,375.55
2017-08-09,358.2
2017-08-10,336.85
2017-08-11,350.8
2017-08-14,356.1
2017-08-16,360.85
2017-08-17,360.25
2017-08-18,359.95
2017-08-21,364.95
2017-08-22,366.75
2017-08-23,366.5
2017-08-24,371.7
2017-08-28,371.45
2017-08-29,372.05
2017-08-30,372.55
2017-08-31,370.0
2017-09-01,372.25
2017-09-04,377.2
2017-09-05,379.35
2017-09-06,380.0
2017-09-07,375.05
2017-09-08,379.4
2017-09-11,377.6
2017-09-12,379.9
2017-09-13,377.65
2017-09-14,372.75
2017-09-15,370.25
2017-09-18,370.3
2017-09-19,369.85
2017-09-20,363.45
2017-09-21,361.25
2017-09-22,353.25
2017-09-25,350.3
2017-09-26,346.4
2017-09-27,330.95
2017-09-28,330.25
2017-09-29,339.35
2017-10-03,334.95
2017-10-04,362.8
2017-10-05,373.4
2017-10-06,370.05
2017-10-09,369.35
2017-10-10,363.55
2017-10-11,361.4
2017-10-12,370.95
2017-10-13,370.0
2017-10-16,364.95
2017-10-17,359.1
2017-10-18,361.05
2017-10-19,362.95
2017-10-23,360.8
2017-10-24,369.75
2017-10-25,368.0
2017-10-26,364.3
2017-10-27,379.15
2017-10-30,378.0
2017-10-31,378.75
2017-11-01,393.75
2017-11-02,395.85
2017-11-03,387.4
2017-11-06,385.15
2017-11-07,372.15
2017-11-08,371.75
2017-11-09,372.65
2017-11-10,363.75
2017-11-13,360.4
2017-11-14,356.5
2017-11-15,355.75
2017-11-16,355.2
2017-11-17,361.05
2017-11-20,355.45
2017-11-21,356.5
2017-11-22,353.05
2017-11-23,350.65
2017-11-24,350.35
2017-11-27,352.6
2017-11-28,350.25
2017-11-29,347.2
2017-11-30,346.25
2017-12-01,345.8
2017-12-04,348.05
2017-12-05,346.3
2017-12-06,345.6
2017-12-07,344.7
2017-12-08,344.6
2017-12-11,341.35
2017-12-12,336.35
2017-12-13,348.65
2017-12-14,354.95
2017-12-15,357.1
2017-12-18,348.9
2017-12-19,347.7
2017-12-20,354.1
2017-12-21,350.95
2017-12-22,358.85
2017-12-26,352.2
2017-12-27,354.0
2017-12-28,351.65
2017-12-29,353.05
