Date,VISAKAIND
2014-06-26,118.3
2014-06-27,117.25
2014-08-06,123.25
2014-08-07,120.45
2014-08-08,117.0
2014-08-11,119.5
2014-08-12,119.6
2014-08-13,116.4
2014-08-14,119.45
2014-08-18,117.95
2014-08-19,114.8
2014-08-20,116.1
2014-08-21,115.5
2014-08-22,114.95
2014-08-25,114.85
2014-08-26,112.7
2014-08-27,112.35
2014-08-28,109.1
2014-09-01,114.55
2014-09-02,120.25
2014-09-03,122.7
2014-09-04,118.15
2014-09-05,118.25
2014-09-08,130.05
2014-09-09,129.9
2014-09-10,125.8
2014-09-11,131.95
2014-09-12,134.2
2014-09-15,139.85
2014-09-16,126.9
2014-09-17,124.9
2014-09-18,129.1
2014-09-19,124.5
2014-09-22,131.8
2014-09-23,125.65
2014-09-24,124.0
2014-09-25,119.1
2014-09-26,117.4
2014-09-29,120.2
2014-09-30,119.2
2014-10-01,119.25
2014-10-07,117.15
2014-10-08,116.3
2014-10-09,119.2
2014-10-10,115.8
2014-10-13,118.0
2014-10-14,119.2
2014-10-16,118.25
2014-10-17,117.65
2014-10-20,115.6
2014-10-21,114.15
2014-10-22,114.35
2014-10-23,114.55
2014-10-27,116.45
2014-10-28,115.0
2014-10-29,115.5
2014-10-30,115.45
2014-10-31,118.2
2014-11-03,123.75
2014-11-05,119.25
2014-11-07,116.95
2014-11-10,122.3
2014-11-11,123.45
2014-11-12,129.3
2014-11-13,128.6
2014-11-14,127.25
2014-11-17,122.0
2014-11-18,124.75
2014-11-19,130.4
2014-11-20,127.0
2014-11-21,125.85
2014-11-24,129.2
2014-11-25,129.7
2014-11-26,130.6
2014-11-27,129.2
2014-11-28,128.9
2014-12-01,123.4
2014-12-02,124.75
2014-12-03,125.0
2014-12-04,126.25
2014-12-05,123.8
2014-12-08,122.85
2014-12-09,119.45
2014-12-10,119.0
2014-12-11,119.25
2014-12-12,117.6
2014-12-15,116.95
2014-12-16,112.8
2014-12-17,110.35
2014-12-18,114.3
2014-12-19,116.3
2014-12-22,117.4
2014-12-23,115.9
2014-12-24,115.1
2014-12-26,114.05
2014-12-29,115.0
2014-12-30,114.05
2014-12-31,116.25
2015-01-01,120.6
2015-01-02,120.05
2015-01-05,130.95
2015-01-06,126.85
2015-01-07,126.05
2015-01-08,127.0
2015-01-09,125.35
2015-01-12,126.7
2015-01-13,126.35
2015-01-14,123.8
2015-01-15,124.7
2015-01-16,128.55
2015-01-19,126.75
2015-01-20,127.65
2015-01-21,125.65
2015-01-22,126.7
2015-01-23,123.4
2015-01-27,123.05
2015-01-28,120.35
2015-01-29,120.65
2015-01-30,121.25
2015-02-02,120.4
2015-02-03,120.25
2015-02-04,119.05
2015-02-05,117.7
2015-02-06,114.8
2015-02-09,114.5
2015-02-10,109.9
2015-02-11,114.55
2015-02-12,112.9
2015-02-13,116.3
2015-02-16,121.1
2015-02-18,120.75
2015-02-19,118.4
2015-02-20,118.35
2015-02-23,114.9
2015-02-24,112.95
2015-02-25,112.9
2015-02-26,112.25
2015-02-27,112.85
2015-02-28,111.95
2015-03-02,110.3
2015-03-03,112.2
2015-03-04,111.9
2015-03-05,111.95
2015-03-09,111.25
2015-03-10,109.7
2015-03-11,109.6
2015-03-12,108.7
2015-03-13,106.75
2015-03-16,102.6
2015-03-17,102.15
2015-03-18,102.5
2015-03-19,99.9
2015-03-20,96.15
2015-03-23,94.15
2015-03-24,89.4
2015-03-25,86.35
2015-03-26,85.95
2015-03-27,88.25
2015-03-30,93.25
2015-03-31,91.4
2015-04-01,94.0
2015-04-06,101.95
2015-04-07,104.25
2015-04-08,103.7
2015-04-09,100.2
2015-04-10,104.6
2015-04-13,108.5
2015-04-15,108.35
2015-04-16,105.2
2015-04-17,104.4
2015-04-20,104.8
2015-04-21,107.8
2015-04-22,107.35
2015-04-23,114.4
2015-04-24,111.45
2015-04-27,109.25
2015-04-28,110.3
2015-04-29,110.8
2015-04-30,113.1
2015-05-04,119.15
2015-05-05,121.5
2015-05-06,117.3
2015-05-07,113.15
2015-05-08,117.05
2015-05-11,119.35
2015-05-12,115.0
2015-05-13,117.8
2015-05-14,117.75
2015-05-15,117.75
2015-05-18,119.1
2015-05-19,118.4
2015-05-20,118.35
2015-05-21,118.8
2015-05-22,117.55
2015-05-25,116.45
2015-05-26,115.0
2015-05-27,117.65
2015-05-28,115.1
2015-05-29,115.6
2015-06-01,114.65
2015-06-02,109.75
2015-06-03,110.45
2015-06-04,111.2
2015-06-05,112.35
2015-06-08,112.05
2015-06-09,107.45
2015-06-10,112.15
2015-06-11,107.35
2015-06-12,105.95
2015-06-15,110.85
2015-06-16,111.0
2015-06-17,111.75
2015-06-18,112.45
2015-06-19,112.7
2015-06-22,116.85
2015-06-23,116.75
2015-06-24,116.45
2015-06-25,117.35
2015-06-26,119.8
2015-06-29,117.8
2015-06-30,125.05
2015-07-01,126.3
2015-07-02,127.1
2015-07-03,128.15
2015-07-06,141.05
2015-07-07,139.8
2015-07-08,143.55
2015-07-09,145.4
2015-07-10,140.05
2015-07-13,144.0
2015-07-14,147.85
2015-07-15,146.55
2015-07-16,136.8
2015-07-17,134.0
2015-07-20,137.55
2015-07-21,134.1
2015-07-22,144.95
2015-07-23,148.4
2015-07-24,143.35
2015-07-27,146.55
2015-07-28,148.4
2015-07-29,150.45
2015-07-30,156.05
2015-07-31,156.15
2015-08-03,157.85
2015-08-04,166.2
2015-08-05,168.05
2015-08-06,165.3
2015-08-07,173.25
2015-08-10,173.45
2015-08-11,165.35
2015-08-12,160.05
2015-08-13,156.45
2015-08-14,160.1
2015-08-17,163.15
2015-08-18,166.35
2015-08-19,173.95
2015-08-20,171.0
2015-08-21,172.8
2015-08-24,148.35
2015-08-25,148.55
2015-08-26,146.35
2015-08-27,154.45
2015-08-28,152.6
2015-08-31,152.7
2015-09-01,143.6
2015-09-02,139.75
2015-09-03,144.25
2015-09-04,137.55
2015-09-07,120.6
2015-09-08,127.7
2015-09-09,131.85
2015-09-10,131.2
2015-09-11,132.4
2015-09-14,135.35
2015-09-15,131.3
2015-09-16,128.55
2015-09-18,132.45
2015-09-21,137.55
2015-09-22,125.6
2015-09-23,127.2
2015-09-24,124.9
2015-09-28,126.6
2015-09-29,127.3
2015-09-30,129.5
2015-10-01,132.05
2015-10-05,137.6
2015-10-06,138.15
2015-10-07,143.3
2015-10-08,141.6
2015-10-09,142.55
2015-10-12,148.4
2015-10-13,148.65
2015-10-14,149.8
2015-10-15,149.75
2015-10-16,148.1
2015-10-19,148.3
2015-10-20,150.05
2015-10-21,142.65
2015-10-23,138.55
2015-10-26,134.85
2015-10-27,131.8
2015-10-28,135.9
2015-10-29,134.5
2015-10-30,132.25
2015-11-02,129.15
2015-11-03,131.75
2015-11-04,130.75
2015-11-05,130.65
2015-11-06,130.8
2015-11-09,134.25
2015-11-10,130.4
2015-11-11,132.6
2015-11-13,129.8
2015-11-16,120.0
2015-11-17,118.05
2015-11-18,115.8
2015-11-19,115.7
2015-11-20,117.65
2015-11-23,117.65
2015-11-24,121.9
2015-11-26,121.3
2015-11-27,121.15
2015-11-30,120.7
2015-12-01,121.25
2015-12-02,130.65
2015-12-03,129.4
2015-12-04,125.45
2015-12-07,128.8
2015-12-08,128.2
2015-12-09,122.4
2015-12-10,125.0
2015-12-11,123.4
2015-12-14,123.75
2015-12-15,129.05
2015-12-16,125.95
2015-12-17,128.6
2015-12-18,127.1
2015-12-21,127.5
2015-12-22,128.25
2015-12-23,128.45
2015-12-24,127.4
2015-12-28,125.15
2015-12-29,123.4
2015-12-30,123.75
2015-12-31,122.75
2016-01-01,123.75
2016-01-04,122.25
2016-01-05,125.25
2016-01-06,125.35
2016-01-07,120.65
2016-01-08,120.05
2016-01-11,118.4
2016-01-12,116.3
2016-01-13,112.65
2016-01-14,109.05
2016-01-15,106.3
2016-01-18,100.7
2016-01-19,104.85
2016-01-20,102.65
2016-01-21,102.15
2016-01-22,107.1
2016-01-25,106.2
2016-01-27,107.8
2016-01-28,107.5
2016-01-29,109.4
2016-02-01,110.2
2016-02-02,108.1
2016-02-03,105.45
2016-02-04,102.0
2016-02-05,101.25
2016-02-08,101.0
2016-02-09,99.9
2016-02-10,98.65
2016-02-11,89.8
2016-02-12,90.7
2016-02-15,96.7
2016-02-16,94.2
2016-02-17,91.1
2016-02-18,92.5
2016-02-19,95.8
2016-02-22,97.75
2016-02-23,96.2
2016-02-24,95.95
2016-02-25,92.95
2016-02-26,91.9
2016-02-29,92.8
2016-03-01,98.75
2016-03-02,101.1
2016-03-03,105.15
2016-03-04,109.2
2016-03-08,108.75
2016-03-09,107.6
2016-03-10,112.55
2016-03-11,108.35
2016-03-14,108.6
2016-03-15,107.85
2016-03-16,107.35
2016-03-17,103.7
2016-03-18,103.15
2016-03-21,103.55
2016-03-22,103.65
2016-03-23,103.7
2016-03-28,101.9
2016-03-29,101.15
2016-03-30,102.55
2016-03-31,104.95
2016-04-01,108.05
2016-04-04,111.05
2016-04-05,109.8
2016-04-06,109.6
2016-04-07,110.1
2016-04-08,115.15
2016-04-11,121.25
2016-04-12,121.9
2016-04-13,120.1
2016-04-18,120.25
2016-04-20,119.65
2016-04-21,117.65
2016-04-22,116.6
2016-04-25,114.05
2016-04-26,115.3
2016-04-27,118.8
2016-04-28,117.75
2016-04-29,117.65
2016-05-02,120.7
2016-05-03,120.9
2016-05-04,119.55
2016-05-05,118.95
2016-05-06,117.95
2016-05-09,118.6
2016-05-10,120.75
2016-05-11,123.5
2016-05-12,127.7
2016-05-13,128.2
2016-05-16,134.1
2016-05-17,147.05
2016-05-18,141.05
2016-05-19,135.75
2016-05-20,134.4
2016-05-23,140.9
2016-05-24,137.85
2016-05-25,139.6
2016-05-26,138.35
2016-05-27,138.3
2016-05-30,141.35
2016-05-31,138.55
2016-06-01,139.35
2016-06-02,139.35
2016-06-03,137.75
2016-06-06,138.95
2016-06-07,141.05
2016-06-08,149.25
2016-06-09,156.2
2016-06-10,157.8
2016-06-13,153.65
2016-06-14,152.25
2016-06-15,154.35
2016-06-16,151.85
2016-06-17,150.8
2016-06-20,153.0
2016-06-21,152.9
2016-06-22,152.6
2016-06-23,148.65
2016-06-24,143.6
2016-06-27,148.8
2016-06-28,152.7
2016-06-29,153.0
2016-06-30,156.95
2016-07-01,157.95
2016-07-04,161.2
2016-07-05,156.5
2016-07-07,158.9
2016-07-08,156.65
2016-07-11,156.1
2016-07-12,158.05
2016-07-13,155.15
2016-07-14,156.05
2016-07-15,155.35
2016-07-18,154.05
2016-07-19,152.65
2016-07-20,157.0
2016-07-21,155.95
2016-07-22,155.35
2016-07-25,161.65
2016-07-26,150.2
2016-07-27,165.6
2016-07-28,164.55
2016-07-29,160.95
2016-08-01,158.2
2016-08-02,156.65
2016-08-03,154.65
2016-08-04,156.0
2016-08-05,160.0
2016-08-08,157.8
2016-08-09,155.95
2016-08-10,152.85
2016-08-11,150.95
2016-08-12,152.9
2016-08-16,152.5
2016-08-17,154.55
2016-08-18,157.55
2016-08-19,160.25
2016-08-22,161.2
2016-08-23,160.35
2016-08-24,163.4
2016-08-25,162.7
2016-08-26,159.45
2016-08-29,158.9
2016-08-30,187.55
2016-08-31,181.15
2016-09-01,186.95
2016-09-02,191.0
2016-09-06,200.9
2016-09-07,201.55
2016-09-08,208.0
2016-09-09,199.65
2016-09-12,191.9
2016-09-14,199.2
2016-09-15,198.55
2016-09-16,195.25
2016-09-19,194.1
2016-09-20,194.9
2016-09-21,199.9
2016-09-22,201.8
2016-09-23,201.45
2016-09-26,197.05
2016-09-27,195.65
2016-09-28,197.15
2016-09-29,184.05
2016-09-30,186.45
2016-10-03,195.5
2016-10-04,197.15
2016-10-05,195.1
2016-10-06,187.2
2016-10-07,195.3
2016-10-10,192.05
2016-10-13,189.6
2016-10-14,192.8
2016-10-17,214.1
2016-10-18,215.65
2016-10-19,220.25
2016-10-20,223.25
2016-10-21,226.2
2016-10-24,224.2
2016-10-25,220.75
2016-10-26,222.6
2016-10-27,222.4
2016-10-28,224.25
2016-10-30,226.8
2016-11-01,226.9
2016-11-02,219.45
2016-11-03,221.45
2016-11-04,214.35
2016-11-07,221.5
2016-11-08,221.6
2016-11-09,211.1
2016-11-10,217.65
2016-11-11,212.3
2016-11-15,196.15
2016-11-16,192.55
2016-11-17,180.0
2016-11-18,177.05
2016-11-21,178.9
2016-11-22,177.7
2016-11-23,190.15
2016-11-24,187.6
2016-11-25,197.95
2016-11-28,197.0
2016-11-29,197.4
2016-11-30,199.85
2016-12-01,196.45
2016-12-02,193.0
2016-12-05,193.4
2016-12-06,199.3
2016-12-07,197.0
2016-12-08,192.75
2016-12-09,194.0
2016-12-12,191.6
2016-12-13,191.3
2016-12-14,186.2
2016-12-15,185.75
2016-12-16,185.95
2016-12-19,186.9
2016-12-20,186.35
2016-12-21,183.8
2016-12-22,175.55
2016-12-23,181.4
2016-12-26,177.35
2016-12-27,180.0
2016-12-28,178.65
2016-12-29,178.15
2016-12-30,183.75
2017-01-02,198.25
2017-01-03,194.6
2017-01-04,197.35
2017-01-05,194.75
2017-01-06,190.1
2017-01-09,188.85
2017-01-10,193.55
2017-01-11,205.8
2017-01-12,208.3
2017-01-13,205.75
2017-01-16,205.75
2017-01-17,205.3
2017-01-18,204.4
2017-01-19,204.65
2017-01-20,201.15
2017-01-23,203.05
2017-01-24,207.5
2017-01-25,210.95
2017-01-27,212.7
2017-01-30,207.65
2017-01-31,205.65
2017-02-01,207.4
2017-02-02,207.0
2017-02-03,207.4
2017-02-06,216.25
2017-02-07,215.15
2017-02-08,212.9
2017-02-09,218.35
2017-02-10,218.6
2017-02-13,218.9
2017-02-14,218.15
2017-02-15,212.05
2017-02-16,217.5
2017-02-17,218.8
2017-02-20,218.25
2017-02-21,223.4
2017-02-22,221.35
2017-02-23,229.45
2017-02-27,233.6
2017-02-28,235.25
2017-03-01,240.35
2017-03-02,234.5
2017-03-03,237.1
2017-03-06,237.6
2017-03-07,233.7
2017-03-08,239.15
2017-03-09,235.85
2017-03-10,240.4
2017-03-14,242.6
2017-03-15,250.55
2017-03-16,257.85
2017-03-17,252.15
2017-03-20,250.4
2017-03-21,252.5
2017-03-22,249.0
2017-03-23,264.05
2017-03-24,258.8
2017-03-27,269.2
2017-03-28,265.0
2017-03-29,262.6
2017-03-30,257.7
2017-03-31,270.8
2017-04-03,285.7
2017-04-05,323.75
2017-04-06,320.4
2017-04-07,314.8
2017-04-10,310.8
2017-04-11,306.55
2017-04-12,327.3
2017-04-13,319.55
2017-04-17,326.3
2017-04-18,318.1
2017-04-19,316.95
2017-04-20,315.85
2017-04-21,311.7
2017-04-24,313.05
2017-04-25,309.85
2017-04-26,332.75
2017-04-27,331.5
2017-04-28,335.2
2017-05-02,328.3
2017-05-03,327.65
2017-05-04,345.95
2017-05-05,330.15
2017-05-08,334.65
2017-05-09,338.4
2017-05-10,348.1
2017-05-11,359.5
2017-05-12,356.6
2017-05-15,353.55
2017-05-16,356.5
2017-05-17,371.1
2017-05-18,366.75
2017-05-19,358.85
2017-05-22,352.1
2017-05-23,343.9
2017-05-24,353.75
2017-05-25,358.15
2017-05-26,357.45
2017-05-29,385.85
2017-05-30,380.1
2017-05-31,392.15
2017-06-01,410.85
2017-06-02,428.4
2017-06-05,415.55
2017-06-06,454.55
2017-06-07,452.15
2017-06-08,450.15
2017-06-09,460.6
2017-06-12,479.9
2017-06-13,480.8
2017-06-14,478.2
2017-06-15,491.85
2017-06-16,511.75
2017-06-19,518.7
2017-06-20,540.15
2017-06-21,559.55
2017-06-22,508.55
2017-06-23,510.4
2017-06-27,504.15
2017-06-28,508.95
2017-06-29,512.75
2017-06-30,505.7
2017-07-03,513.45
2017-07-04,509.05
2017-07-05,510.1
2017-07-06,519.0
2017-07-07,538.2
2017-07-10,539.35
2017-07-11,523.15
2017-07-12,528.2
2017-07-13,530.8
2017-07-14,517.0
2017-07-17,510.35
2017-07-18,505.2
2017-07-19,499.05
2017-07-20,493.85
2017-07-21,487.1
2017-07-24,477.75
2017-07-25,460.2
2017-07-26,477.5
2017-07-27,479.1
2017-07-28,483.5
2017-07-31,473.5
2017-08-01,471.1
2017-08-02,485.4
2017-08-03,489.55
2017-08-04,488.0
2017-08-07,488.0
2017-08-08,474.8
2017-08-09,459.85
2017-08-10,431.1
2017-08-11,440.3
2017-08-14,512.75
2017-08-16,511.25
2017-08-17,505.4
2017-08-18,498.1
2017-08-21,521.9
2017-08-22,513.8
2017-08-23,538.8
2017-08-24,542.15
2017-08-28,626.45
2017-08-29,616.85
2017-08-30,679.1
2017-08-31,682.85
2017-09-01,669.4
2017-09-04,649.95
2017-09-05,678.35
2017-09-06,667.2
2017-09-07,681.9
2017-09-08,655.5
2017-09-11,649.15
2017-09-12,648.9
2017-09-13,652.35
2017-09-14,643.4
2017-09-15,631.8
2017-09-18,649.7
2017-09-19,654.6
2017-09-20,643.9
2017-09-21,630.5
2017-09-22,613.9
2017-09-25,588.1
2017-09-26,597.15
2017-09-27,580.25
2017-09-28,572.45
2017-09-29,593.95
2017-10-03,597.0
2017-10-04,626.85
2017-10-05,676.75
2017-10-06,708.6
2017-10-09,705.65
2017-10-10,693.2
2017-10-11,669.3
2017-10-12,675.65
2017-10-13,690.95
2017-10-16,721.15
2017-10-17,713.2
2017-10-18,704.5
2017-10-19,696.5
2017-10-23,685.05
2017-10-24,693.5
2017-10-25,687.05
2017-10-26,671.8
2017-10-27,676.5
2017-10-30,670.15
2017-10-31,656.9
2017-11-01,660.95
2017-11-02,666.0
2017-11-03,687.45
2017-11-06,676.0
2017-11-07,666.6
2017-11-08,655.45
2017-11-09,668.3
2017-11-10,681.5
2017-11-13,662.9
2017-11-14,661.9
2017-11-15,619.9
2017-11-16,632.9
2017-11-17,642.05
2017-11-20,635.7
2017-11-21,639.45
2017-11-22,644.3
2017-11-23,625.25
2017-11-24,597.8
2017-11-27,591.45
2017-11-28,629.9
2017-11-29,635.35
2017-11-30,656.05
2017-12-01,640.35
2017-12-04,626.3
2017-12-05,611.55
2017-12-06,609.2
2017-12-07,620.65
2017-12-08,629.95
2017-12-11,637.25
2017-12-12,628.05
2017-12-13,617.85
2017-12-14,617.35
2017-12-15,632.1
2017-12-18,623.6
2017-12-19,641.1
2017-12-20,630.55
2017-12-21,625.8
2017-12-22,627.4
2017-12-26,639.65
2017-12-27,636.8
2017-12-28,635.75
2017-12-29,654.0
