Date,KPIT
2014-01-01,177.55
2014-01-02,172.65
2014-01-03,177.05
2014-01-06,182.05
2014-01-07,178.7
2014-01-08,179.3
2014-01-09,177.2
2014-01-10,181.05
2014-01-13,181.85
2014-01-14,177.85
2014-01-15,173.4
2014-01-16,172.9
2014-01-17,171.95
2014-01-20,172.4
2014-01-21,181.6
2014-01-22,184.25
2014-01-23,158.85
2014-01-24,150.8
2014-01-27,151.45
2014-01-28,152.25
2014-01-29,156.55
2014-01-30,158.4
2014-01-31,161.0
2014-02-03,164.5
2014-02-04,160.35
2014-02-05,162.15
2014-02-06,159.95
2014-02-07,162.7
2014-02-10,161.95
2014-02-11,162.6
2014-02-12,167.25
2014-02-13,168.35
2014-02-14,168.4
2014-02-17,168.05
2014-02-18,170.1
2014-02-19,172.4
2014-02-20,172.7
2014-02-21,174.15
2014-02-24,174.0
2014-02-25,178.8
2014-02-26,174.6
2014-02-28,169.65
2014-03-03,164.85
2014-03-04,166.1
2014-03-05,166.2
2014-03-06,166.05
2014-03-07,165.8
2014-03-10,162.35
2014-03-11,161.0
2014-03-12,161.25
2014-03-13,157.15
2014-03-14,157.2
2014-03-18,160.1
2014-03-19,158.1
2014-03-20,162.3
2014-03-21,168.1
2014-03-22,166.5
2014-03-24,164.25
2014-03-25,161.15
2014-03-26,161.35
2014-03-27,164.85
2014-03-28,164.2
2014-03-31,160.85
2014-04-01,164.55
2014-04-02,164.85
2014-04-03,164.5
2014-04-04,165.05
2014-04-07,165.15
2014-04-09,167.65
2014-04-10,163.25
2014-04-11,162.85
2014-04-15,160.15
2014-04-16,163.65
2014-04-17,161.2
2014-04-21,170.7
2014-04-22,174.85
2014-04-23,179.4
2014-04-25,174.15
2014-04-28,171.35
2014-04-29,168.55
2014-04-30,172.75
2014-05-02,173.65
2014-05-05,168.1
2014-05-06,165.75
2014-05-07,163.15
2014-05-08,164.45
2014-05-09,161.9
2014-05-12,159.7
2014-05-13,164.25
2014-05-14,161.5
2014-05-15,158.75
2014-05-16,150.8
2014-05-19,142.65
2014-05-20,145.25
2014-05-21,154.6
2014-05-22,156.4
2014-05-23,160.2
2014-05-26,165.9
2014-05-27,160.95
2014-05-28,158.85
2014-05-29,158.1
2014-05-30,159.4
2014-06-02,162.8
2014-06-03,161.75
2014-06-04,161.3
2014-06-05,160.6
2014-06-06,161.15
2014-06-09,163.75
2014-06-10,168.0
2014-06-11,167.45
2014-06-12,165.55
2014-06-13,162.1
2014-06-16,160.6
2014-06-17,161.7
2014-06-18,161.45
2014-06-19,166.2
2014-06-20,165.6
2014-06-23,163.75
2014-06-24,165.95
2014-06-25,164.45
2014-06-26,165.45
2014-06-27,169.1
2014-06-30,172.45
2014-07-01,173.05
2014-07-02,173.05
2014-07-03,170.15
2014-07-04,180.7
2014-07-07,181.7
2014-07-08,180.1
2014-07-09,173.0
2014-07-10,173.85
2014-07-11,172.45
2014-07-14,172.8
2014-07-15,182.45
2014-07-16,186.15
2014-07-17,181.3
2014-07-18,180.45
2014-07-21,177.2
2014-07-22,175.2
2014-07-23,154.55
2014-07-24,158.6
2014-07-25,156.15
2014-07-28,156.25
2014-07-30,154.85
2014-07-31,155.45
2014-08-01,157.35
2014-08-04,159.1
2014-08-05,161.35
2014-08-06,158.8
2014-08-07,155.4
2014-08-08,154.4
2014-08-11,153.8
2014-08-12,154.9
2014-08-13,150.0
2014-08-14,152.5
2014-08-18,153.4
2014-08-19,153.3
2014-08-20,150.1
2014-08-21,152.1
2014-08-22,149.65
2014-08-25,146.7
2014-08-26,148.85
2014-08-27,148.85
2014-08-28,148.15
2014-09-01,151.5
2014-09-02,152.75
2014-09-03,152.05
2014-09-04,151.9
2014-09-05,157.25
2014-09-08,159.45
2014-09-09,161.3
2014-09-10,162.5
2014-09-11,167.3
2014-09-12,165.0
2014-09-15,166.25
2014-09-16,160.5
2014-09-17,158.15
2014-09-18,164.1
2014-09-19,169.8
2014-09-22,172.25
2014-09-23,169.4
2014-09-24,166.8
2014-09-25,161.3
2014-09-26,157.9
2014-09-29,160.9
2014-09-30,159.65
2014-10-01,161.35
2014-10-07,163.95
2014-10-08,159.55
2014-10-09,160.9
2014-10-10,157.65
2014-10-13,159.3
2014-10-14,160.3
2014-10-16,161.75
2014-10-17,157.35
2014-10-20,153.55
2014-10-21,154.6
2014-10-22,166.55
2014-10-23,167.55
2014-10-27,165.6
2014-10-28,164.45
2014-10-29,164.95
2014-10-30,164.85
2014-10-31,166.15
2014-11-03,165.5
2014-11-05,164.05
2014-11-07,164.75
2014-11-10,164.8
2014-11-11,164.4
2014-11-12,164.75
2014-11-13,162.5
2014-11-14,162.7
2014-11-17,163.6
2014-11-18,169.55
2014-11-19,169.8
2014-11-20,172.3
2014-11-21,171.25
2014-11-24,168.25
2014-11-25,163.65
2014-11-26,168.4
2014-11-27,171.85
2014-11-28,168.75
2014-12-01,166.65
2014-12-02,167.7
2014-12-03,172.1
2014-12-04,182.75
2014-12-05,186.95
2014-12-08,182.6
2014-12-09,178.65
2014-12-10,182.8
2014-12-11,182.15
2014-12-12,191.9
2014-12-15,200.15
2014-12-16,183.7
2014-12-17,191.8
2014-12-18,192.45
2014-12-19,204.75
2014-12-22,206.7
2014-12-23,200.8
2014-12-24,199.55
2014-12-26,197.0
2014-12-29,200.1
2014-12-30,199.25
2014-12-31,203.15
2015-01-01,208.1
2015-01-02,214.55
2015-01-05,210.45
2015-01-06,206.4
2015-01-07,205.55
2015-01-08,204.65
2015-01-09,201.6
2015-01-12,213.95
2015-01-13,212.75
2015-01-14,208.7
2015-01-15,215.1
2015-01-16,210.7
2015-01-19,215.25
2015-01-20,210.2
2015-01-21,208.75
2015-01-22,212.2
2015-01-23,219.0
2015-01-27,208.65
2015-01-28,214.85
2015-01-29,213.1
2015-01-30,207.5
2015-02-02,211.95
2015-02-03,212.1
2015-02-04,221.35
2015-02-05,211.55
2015-02-06,211.75
2015-02-09,208.0
2015-02-10,210.55
2015-02-11,210.2
2015-02-12,211.9
2015-02-13,215.55
2015-02-16,212.4
2015-02-18,209.85
2015-02-19,208.25
2015-02-20,208.8
2015-02-23,201.25
2015-02-24,202.9
2015-02-25,208.9
2015-02-26,210.5
2015-02-27,215.15
2015-02-28,211.35
2015-03-02,215.35
2015-03-03,224.75
2015-03-04,215.45
2015-03-05,219.6
2015-03-09,214.75
2015-03-10,216.35
2015-03-11,215.9
2015-03-12,214.85
2015-03-13,211.25
2015-03-16,204.95
2015-03-17,193.25
2015-03-18,192.4
2015-03-19,182.1
2015-03-20,190.75
2015-03-23,178.3
2015-03-24,186.6
2015-03-25,185.9
2015-03-26,180.25
2015-03-27,186.45
2015-03-30,184.7
2015-03-31,188.5
2015-04-01,188.5
2015-04-06,193.75
2015-04-07,190.6
2015-04-08,188.1
2015-04-09,184.0
2015-04-10,179.7
2015-04-13,179.05
2015-04-15,171.9
2015-04-16,170.55
2015-04-17,170.8
2015-04-20,165.7
2015-04-21,158.75
2015-04-22,151.6
2015-04-23,153.85
2015-04-24,145.25
2015-04-27,144.25
2015-04-28,154.75
2015-04-29,123.8
2015-04-30,105.1
2015-05-04,113.75
2015-05-05,111.25
2015-05-06,109.45
2015-05-07,103.55
2015-05-08,106.6
2015-05-11,105.1
2015-05-12,102.55
2015-05-13,101.05
2015-05-14,102.8
2015-05-15,104.4
2015-05-18,106.0
2015-05-19,111.95
2015-05-20,110.1
2015-05-21,109.8
2015-05-22,108.7
2015-05-25,105.45
2015-05-26,103.8
2015-05-27,103.55
2015-05-28,103.95
2015-05-29,103.9
2015-06-01,105.55
2015-06-02,102.0
2015-06-03,97.6
2015-06-04,101.05
2015-06-05,101.75
2015-06-08,102.95
2015-06-09,103.7
2015-06-10,104.05
2015-06-11,101.95
2015-06-12,100.95
2015-06-15,100.5
2015-06-16,100.15
2015-06-17,99.95
2015-06-18,100.05
2015-06-19,99.6
2015-06-22,99.9
2015-06-23,99.15
2015-06-24,99.35
2015-06-25,89.9
2015-06-26,93.15
2015-06-29,94.2
2015-06-30,93.15
2015-07-01,94.25
2015-07-02,93.75
2015-07-03,93.6
2015-07-06,94.75
2015-07-07,96.05
2015-07-08,93.9
2015-07-09,93.1
2015-07-10,93.65
2015-07-13,93.6
2015-07-14,100.25
2015-07-15,107.3
2015-07-16,107.4
2015-07-17,111.05
2015-07-20,111.65
2015-07-21,105.95
2015-07-22,106.55
2015-07-23,112.1
2015-07-24,113.9
2015-07-27,110.6
2015-07-28,109.05
2015-07-29,106.7
2015-07-30,104.4
2015-07-31,110.4
2015-08-03,121.1
2015-08-04,126.6
2015-08-05,129.2
2015-08-06,132.25
2015-08-07,130.3
2015-08-10,129.0
2015-08-11,121.55
2015-08-12,119.3
2015-08-13,113.6
2015-08-14,118.35
2015-08-17,123.95
2015-08-18,126.25
2015-08-19,123.6
2015-08-20,117.05
2015-08-21,118.95
2015-08-24,107.85
2015-08-25,105.75
2015-08-26,103.7
2015-08-27,105.55
2015-08-28,105.7
2015-08-31,102.55
2015-09-01,100.45
2015-09-02,102.15
2015-09-03,102.9
2015-09-04,100.2
2015-09-07,99.8
2015-09-08,100.3
2015-09-09,100.55
2015-09-10,100.05
2015-09-11,100.4
2015-09-14,101.4
2015-09-15,100.55
2015-09-16,101.25
2015-09-18,108.15
2015-09-21,110.4
2015-09-22,109.05
2015-09-23,109.55
2015-09-24,110.25
2015-09-28,107.75
2015-09-29,105.45
2015-09-30,106.8
2015-10-01,106.35
2015-10-05,109.9
2015-10-06,111.6
2015-10-07,112.15
2015-10-08,111.7
2015-10-09,115.0
2015-10-12,119.55
2015-10-13,117.9
2015-10-14,116.9
2015-10-15,116.7
2015-10-16,117.95
2015-10-19,119.85
2015-10-20,122.95
2015-10-21,123.75
2015-10-23,135.05
2015-10-26,137.7
2015-10-27,136.95
2015-10-28,137.8
2015-10-29,137.7
2015-10-30,136.8
2015-11-02,140.0
2015-11-03,143.6
2015-11-04,144.45
2015-11-05,139.7
2015-11-06,144.35
2015-11-09,152.35
2015-11-10,149.8
2015-11-11,146.95
2015-11-13,154.15
2015-11-16,155.3
2015-11-17,153.95
2015-11-18,155.35
2015-11-19,160.8
2015-11-20,166.8
2015-11-23,159.95
2015-11-24,160.3
2015-11-26,157.5
2015-11-27,154.8
2015-11-30,153.9
2015-12-01,159.7
2015-12-02,164.8
2015-12-03,161.75
2015-12-04,156.05
2015-12-07,157.85
2015-12-08,157.05
2015-12-09,157.2
2015-12-10,161.95
2015-12-11,168.85
2015-12-14,171.35
2015-12-15,173.95
2015-12-16,170.15
2015-12-17,169.4
2015-12-18,166.9
2015-12-21,169.95
2015-12-22,169.1
2015-12-23,167.75
2015-12-24,167.85
2015-12-28,167.35
2015-12-29,169.25
2015-12-30,169.8
2015-12-31,168.95
2016-01-01,168.7
2016-01-04,169.05
2016-01-05,169.3
2016-01-06,166.15
2016-01-07,159.5
2016-01-08,159.9
2016-01-11,158.45
2016-01-12,159.7
2016-01-13,151.6
2016-01-14,152.1
2016-01-15,148.65
2016-01-18,144.1
2016-01-19,139.15
2016-01-20,143.6
2016-01-21,138.95
2016-01-22,141.55
2016-01-25,146.6
2016-01-27,142.45
2016-01-28,143.65
2016-01-29,143.3
2016-02-01,141.2
2016-02-02,142.1
2016-02-03,137.4
2016-02-04,131.55
2016-02-05,136.95
2016-02-08,135.35
2016-02-09,132.05
2016-02-10,129.0
2016-02-11,118.4
2016-02-12,113.05
2016-02-15,120.8
2016-02-16,120.55
2016-02-17,120.45
2016-02-18,119.4
2016-02-19,124.55
2016-02-22,126.0
2016-02-23,123.5
2016-02-24,129.1
2016-02-25,126.8
2016-02-26,131.35
2016-02-29,133.8
2016-03-01,137.5
2016-03-02,141.95
2016-03-03,151.15
2016-03-04,144.6
2016-03-08,142.6
2016-03-09,141.05
2016-03-10,142.25
2016-03-11,142.4
2016-03-14,142.2
2016-03-15,140.6
2016-03-16,140.45
2016-03-17,141.55
2016-03-18,143.45
2016-03-21,143.0
2016-03-22,143.35
2016-03-23,143.8
2016-03-28,143.7
2016-03-29,141.9
2016-03-30,142.7
2016-03-31,147.85
2016-04-01,151.35
2016-04-04,151.2
2016-04-05,149.3
2016-04-06,149.6
2016-04-07,144.35
2016-04-08,144.05
2016-04-11,148.0
2016-04-12,147.9
2016-04-13,147.65
2016-04-18,153.35
2016-04-20,153.65
2016-04-21,154.35
2016-04-22,149.95
2016-04-25,151.6
2016-04-26,152.1
2016-04-27,154.25
2016-04-28,161.05
2016-04-29,159.9
2016-05-02,159.4
2016-05-03,160.05
2016-05-04,158.15
2016-05-05,158.7
2016-05-06,157.85
2016-05-09,163.5
2016-05-10,164.45
2016-05-11,164.65
2016-05-12,164.65
2016-05-13,164.5
2016-05-16,161.45
2016-05-17,160.3
2016-05-18,163.4
2016-05-19,164.25
2016-05-20,163.85
2016-05-23,161.25
2016-05-24,162.0
2016-05-25,163.45
2016-05-26,165.05
2016-05-27,172.85
2016-05-30,177.6
2016-05-31,181.0
2016-06-01,179.0
2016-06-02,174.1
2016-06-03,175.6
2016-06-06,176.8
2016-06-07,186.3
2016-06-08,185.35
2016-06-09,178.85
2016-06-10,184.9
2016-06-13,189.85
2016-06-14,178.8
2016-06-15,178.5
2016-06-16,182.55
2016-06-17,184.6
2016-06-20,183.0
2016-06-21,191.55
2016-06-22,188.75
2016-06-23,187.15
2016-06-24,177.75
2016-06-27,177.3
2016-06-28,179.3
2016-06-29,180.1
2016-06-30,184.3
2016-07-01,157.15
2016-07-04,154.55
2016-07-05,156.05
2016-07-07,150.9
2016-07-08,149.15
2016-07-11,148.9
2016-07-12,144.9
2016-07-13,147.35
2016-07-14,145.8
2016-07-15,143.8
2016-07-18,140.0
2016-07-19,134.55
2016-07-20,132.7
2016-07-21,136.8
2016-07-22,134.8
2016-07-25,134.25
2016-07-26,133.75
2016-07-27,135.3
2016-07-28,137.95
2016-07-29,131.35
2016-08-01,132.6
2016-08-02,128.7
2016-08-03,127.35
2016-08-04,127.9
2016-08-05,132.35
2016-08-08,132.15
2016-08-09,130.0
2016-08-10,127.1
2016-08-11,125.9
2016-08-12,127.9
2016-08-16,127.05
2016-08-17,126.15
2016-08-18,130.85
2016-08-19,134.4
2016-08-22,133.9
2016-08-23,135.4
2016-08-24,135.45
2016-08-25,129.6
2016-08-26,127.8
2016-08-29,127.45
2016-08-30,127.55
2016-08-31,127.25
2016-09-01,129.8
2016-09-02,128.85
2016-09-06,129.05
2016-09-07,129.7
2016-09-08,130.8
2016-09-09,130.15
2016-09-12,126.5
2016-09-14,130.15
2016-09-15,128.45
2016-09-16,132.25
2016-09-19,132.05
2016-09-20,131.1
2016-09-21,130.6
2016-09-22,131.05
2016-09-23,130.75
2016-09-26,130.0
2016-09-27,130.2
2016-09-28,134.8
2016-09-29,124.0
2016-09-30,124.1
2016-10-03,126.7
2016-10-04,130.4
2016-10-05,133.55
2016-10-06,132.15
2016-10-07,128.8
2016-10-10,130.75
2016-10-13,129.2
2016-10-14,131.15
2016-10-17,128.6
2016-10-18,131.15
2016-10-19,136.1
2016-10-20,141.75
2016-10-21,140.1
2016-10-24,142.4
2016-10-25,146.25
2016-10-26,144.45
2016-10-27,144.4
2016-10-28,143.3
2016-10-30,143.15
2016-11-01,140.0
2016-11-02,132.95
2016-11-03,130.5
2016-11-04,131.65
2016-11-07,133.45
2016-11-08,135.05
2016-11-09,131.1
2016-11-10,133.2
2016-11-11,127.85
2016-11-15,126.45
2016-11-16,129.0
2016-11-17,129.2
2016-11-18,130.05
2016-11-21,126.5
2016-11-22,126.75
2016-11-23,126.85
2016-11-24,126.45
2016-11-25,130.7
2016-11-28,129.3
2016-11-29,131.85
2016-11-30,131.9
2016-12-01,132.2
2016-12-02,132.15
2016-12-05,130.8
2016-12-06,131.95
2016-12-07,129.4
2016-12-08,131.85
2016-12-09,133.5
2016-12-12,131.15
2016-12-13,133.6
2016-12-14,135.55
2016-12-15,138.2
2016-12-16,137.45
2016-12-19,138.0
2016-12-20,137.0
2016-12-21,137.8
2016-12-22,137.3
2016-12-23,136.8
2016-12-26,134.45
2016-12-27,134.5
2016-12-28,134.85
2016-12-29,133.35
2016-12-30,134.35
2017-01-02,135.5
2017-01-03,135.55
2017-01-04,137.15
2017-01-05,137.6
2017-01-06,134.7
2017-01-09,137.55
2017-01-10,138.65
2017-01-11,138.55
2017-01-12,139.65
2017-01-13,142.05
2017-01-16,143.1
2017-01-17,143.5
2017-01-18,145.4
2017-01-19,138.6
2017-01-20,137.1
2017-01-23,136.5
2017-01-24,135.75
2017-01-25,134.35
2017-01-27,136.3
2017-01-30,135.5
2017-01-31,130.15
2017-02-01,130.6
2017-02-02,133.45
2017-02-03,132.55
2017-02-06,132.2
2017-02-07,132.45
2017-02-08,133.5
2017-02-09,133.5
2017-02-10,134.6
2017-02-13,133.3
2017-02-14,132.3
2017-02-15,130.3
2017-02-16,131.75
2017-02-17,131.65
2017-02-20,132.8
2017-02-21,134.85
2017-02-22,133.45
2017-02-23,138.15
2017-02-27,139.25
2017-02-28,137.95
2017-03-01,138.4
2017-03-02,134.7
2017-03-03,135.0
2017-03-06,134.5
2017-03-07,135.45
2017-03-08,132.95
2017-03-09,132.6
2017-03-10,132.7
2017-03-14,132.5
2017-03-15,131.65
2017-03-16,133.25
2017-03-17,135.25
2017-03-20,134.4
2017-03-21,133.75
2017-03-22,131.55
2017-03-23,131.65
2017-03-24,131.85
2017-03-27,129.95
2017-03-28,130.9
2017-03-29,130.85
2017-03-30,130.65
2017-03-31,129.7
2017-04-03,130.0
2017-04-05,130.2
2017-04-06,130.2
2017-04-07,130.15
2017-04-10,129.05
2017-04-11,128.4
2017-04-12,131.05
2017-04-13,129.1
2017-04-17,128.6
2017-04-18,128.5
2017-04-19,127.5
2017-04-20,127.35
2017-04-21,131.3
2017-04-24,131.2
2017-04-25,130.95
2017-04-26,129.2
2017-04-27,128.5
2017-04-28,128.4
2017-05-02,132.6
2017-05-03,131.75
2017-05-04,130.2
2017-05-05,128.4
2017-05-08,128.6
2017-05-09,128.85
2017-05-10,129.2
2017-05-11,128.8
2017-05-12,128.45
2017-05-15,129.0
2017-05-16,130.65
2017-05-17,128.6
2017-05-18,127.95
2017-05-19,126.3
2017-05-22,122.3
2017-05-23,115.75
2017-05-24,112.0
2017-05-25,117.55
2017-05-26,118.9
2017-05-29,115.4
2017-05-30,113.8
2017-05-31,115.45
2017-06-01,117.0
2017-06-02,116.75
2017-06-05,111.6
2017-06-06,107.85
2017-06-07,111.4
2017-06-08,115.7
2017-06-09,118.2
2017-06-12,116.25
2017-06-13,121.65
2017-06-14,124.05
2017-06-15,124.25
2017-06-16,124.7
2017-06-19,123.9
2017-06-20,124.8
2017-06-21,123.5
2017-06-22,121.35
2017-06-23,120.05
2017-06-27,122.15
2017-06-28,122.95
2017-06-29,124.15
2017-06-30,122.75
2017-07-03,127.25
2017-07-04,124.75
2017-07-05,128.65
2017-07-06,129.25
2017-07-07,133.45
2017-07-10,132.6
2017-07-11,134.65
2017-07-12,134.35
2017-07-13,135.1
2017-07-14,136.3
2017-07-17,136.2
2017-07-18,129.55
2017-07-19,133.9
2017-07-20,129.55
2017-07-21,126.25
2017-07-24,123.2
2017-07-25,123.8
2017-07-26,127.3
2017-07-27,125.15
2017-07-28,127.0
2017-07-31,127.95
2017-08-01,129.2
2017-08-02,128.15
2017-08-03,126.1
2017-08-04,124.1
2017-08-07,123.3
2017-08-08,120.7
2017-08-09,116.1
2017-08-10,108.75
2017-08-11,109.8
2017-08-14,111.65
2017-08-16,112.7
2017-08-17,115.1
2017-08-18,113.45
2017-08-21,110.9
2017-08-22,110.0
2017-08-23,113.7
2017-08-24,114.9
2017-08-28,118.1
2017-08-29,116.15
2017-08-30,117.45
2017-08-31,116.55
2017-09-01,119.4
2017-09-04,117.25
2017-09-05,116.8
2017-09-06,115.85
2017-09-07,115.75
2017-09-08,112.65
2017-09-11,114.1
2017-09-12,121.85
2017-09-13,122.05
2017-09-14,121.3
2017-09-15,119.85
2017-09-18,122.9
2017-09-19,121.5
2017-09-20,123.75
2017-09-21,123.1
2017-09-22,118.55
2017-09-25,116.3
2017-09-26,120.1
2017-09-27,119.05
2017-09-28,120.9
2017-09-29,120.95
2017-10-03,122.85
2017-10-04,123.15
2017-10-05,128.95
2017-10-06,128.0
2017-10-09,131.85
2017-10-10,131.65
2017-10-11,127.5
2017-10-12,130.45
2017-10-13,128.25
2017-10-16,128.65
2017-10-17,129.25
2017-10-18,127.9
2017-10-19,126.45
2017-10-23,127.0
2017-10-24,131.45
2017-10-25,135.2
2017-10-26,137.4
2017-10-27,135.35
2017-10-30,139.75
2017-10-31,148.25
2017-11-01,145.95
2017-11-02,148.65
2017-11-03,152.4
2017-11-06,156.5
2017-11-07,157.8
2017-11-08,158.45
2017-11-09,159.3
2017-11-10,160.85
2017-11-13,161.4
2017-11-14,162.95
2017-11-15,160.75
2017-11-16,168.55
2017-11-17,166.35
2017-11-20,167.55
2017-11-21,172.5
2017-11-22,171.85
2017-11-23,178.4
2017-11-24,175.7
2017-11-27,176.9
2017-11-28,178.25
2017-11-29,172.55
2017-11-30,170.65
2017-12-01,160.55
2017-12-04,157.85
2017-12-05,154.65
2017-12-06,161.7
2017-12-07,167.5
2017-12-08,166.75
2017-12-11,172.4
2017-12-12,169.75
2017-12-13,170.1
2017-12-14,169.45
2017-12-15,167.55
2017-12-18,169.5
2017-12-19,176.65
2017-12-20,171.9
2017-12-21,174.2
2017-12-22,172.9
2017-12-26,170.9
2017-12-27,172.05
2017-12-28,173.45
2017-12-29,180.75
